arm,segment,symbol,timeframe,direction,trades,win_rate,mean_net_r,net_r_sum
long_only,oos_warm,TRX,4h,all,69,0.42028985507246375,-0.01686860772590654,-1.1639339330875513
long_only,oos_warm,TRX,4h,long,69,0.42028985507246375,-0.01686860772590654,-1.1639339330875513
long_only,oos_warm,XRP,15m,all,848,0.39858490566037735,-0.14326023797685833,-121.48468180437587
long_only,oos_warm,XRP,15m,long,848,0.39858490566037735,-0.14326023797685833,-121.48468180437587
long_only,oos_warm,XRP,1h,all,195,0.3487179487179487,-0.22018737844927938,-42.93653879760948
long_only,oos_warm,XRP,1h,long,195,0.3487179487179487,-0.22018737844927938,-42.93653879760948
long_only,oos_warm,XRP,2h,all,83,0.3855421686746988,-0.10263550049693425,-8.518746541245543
long_only,oos_warm,XRP,2h,long,83,0.3855421686746988,-0.10263550049693425,-8.518746541245543
long_only,oos_warm,XRP,4h,all,43,0.3488372093023256,-0.17519895628009666,-7.533555120044156
long_only,oos_warm,XRP,4h,long,43,0.3488372093023256,-0.17519895628009666,-7.533555120044156
