symbol,timeframe,segment,tp_rule,r_multiple,guard,filter_on,num_candidates,num_trades,total_return,max_drawdown,win_rate,sharpe,n_take_profit,n_stop_loss,n_end_of_data,fill_rate_full,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate,tp_dist_frac_median,height_over_stop_med,height_over_stop_p25,height_over_stop_p75
ETH/USDT:USDT,1h,oos,entry_r,2.0,0.003,True,63,45,0.2338825560199853,0.0323952941498039,0.5555555555555556,35.899059118677535,25,20,0,0.6666666666666666,0.5124884076115127,1.8598662976472895,-1.1717339549332082,0.1311970694129241,0.3865067480238624,0.1690488075316931,2.288972573454749,0.6666666666666666,0.0077225515680148,0.0317460317460317,0.0153572867618685,0.98552300686468,0.9769011781734852,1.3074911748889573
ETH/USDT:USDT,1h,oos,entry_r,2.0,0.0,True,63,46,0.2382102046062038,0.0323952941498039,0.5652173913043478,36.09341612978952,26,20,0,0.6666666666666666,0.5344168636795343,1.8468405703047208,-1.1717339549332082,0.131462353989628,0.3881745986844073,0.1770427926199405,2.312478040330793,0.6739130434782609,0.0076047927472394,0.0,0.0153572867618685,0.98552300686468,0.9769011781734852,1.3074911748889573
ETH/USDT:USDT,1h,is,zone_height,2.0,0.003,True,101,74,0.2792471987509068,0.0417283003037651,0.5405405405405406,27.13357460131296,40,34,0,0.6666666666666666,0.5712251730344748,2.04959147974744,-1.1680293054513664,0.1590446788952482,0.3630102437255351,0.1775302968150054,1.830780854717944,0.7297297297297297,0.0070453902872721,0.0891089108910891,0.015819046420719,0.987325305285284,0.9714190545700658,1.439719898998953
ETH/USDT:USDT,1h,is,zone_height,2.0,0.0,True,101,81,0.2730113983221936,0.0486380946687383,0.5185185185185185,25.143383501528117,42,39,0,0.6666666666666666,0.5210295054143299,2.133959800674052,-1.2159723510192169,0.1713143572689905,0.3629841728002124,0.155534345718306,1.767251292192847,0.7530864197530864,0.0066133781944925,0.0,0.015819046420719,0.987325305285284,0.9714190545700658,1.439719898998953
ETH/USDT:USDT,1h,oos,zone_height,2.0,0.003,True,63,46,0.2447443730182714,0.0431161439622954,0.5217391304347826,35.165717678835115,24,22,0,0.6666666666666666,0.5130690018968864,2.0649376888609834,-1.1798786566094015,0.1294607995776863,0.3636195491484312,0.1581195812863514,2.2530222384314573,0.6521739130434783,0.0077720613165362,0.0317460317460317,0.0174309992714078,0.98552300686468,0.9769011781734852,1.3074911748889573
ETH/USDT:USDT,1h,oos,zone_height,2.0,0.0,True,63,47,0.2537482882225204,0.0431161439622954,0.5319148936170213,35.91235238035244,25,22,0,0.6666666666666666,0.5689041008853127,2.1078329274806613,-1.1798786566094015,0.1311547313291675,0.3588753533975078,0.1730395402195134,2.2984604013906407,0.6595744680851063,0.0076557546036812,0.0,0.0174309992714078,0.98552300686468,0.9769011781734852,1.3074911748889573
ETH/USDT:USDT,1h,is,entry_r,3.0,0.003,True,101,69,0.2539449996897645,0.0902308653811169,0.4202898550724637,21.55831759222192,29,40,0,0.6666666666666666,0.5042273360885037,2.811964169841952,-1.1688818683827469,0.1524029574978891,0.2936264947598984,0.1266633603125653,1.6629772361911548,0.7246376811594203,0.0071553230039419,0.0891089108910891,0.0183856321586707,0.987325305285284,0.9714190545700658,1.439719898998953
ETH/USDT:USDT,1h,is,entry_r,3.0,0.0,True,101,75,0.2711034371235439,0.0831304385230831,0.44,21.814948386170236,33,42,0,0.6666666666666666,0.5507545934713053,2.763685460323576,-1.1879768019126218,0.1661994741021976,0.3006271090688707,0.1393728909311293,1.6897580732632116,0.7466666666666667,0.0067495071156611,0.0,0.0183856321586707,0.987325305285284,0.9714190545700658,1.439719898998953
ETH/USDT:USDT,1h,oos,entry_r,3.0,0.003,True,63,42,-0.0060671121158246,0.1137837084225537,0.2619047619047619,-0.2395541473695744,11,31,0,0.6666666666666666,-0.1115835833060011,2.8633318726280375,-1.167198745089047,0.1356591841841376,0.289589350830972,-0.0276845889262101,0.97655224484128,0.6904761904761905,0.0075856990694515,0.0317460317460317,0.0230359301428028,0.98552300686468,0.9769011781734852,1.3074911748889573
ETH/USDT:USDT,1h,oos,entry_r,3.0,0.0,True,63,43,-0.0003307739882915,0.1137837084225537,0.2790697674418604,0.6166537797030682,12,31,0,0.6666666666666666,-0.0507760649916227,2.8333158585933904,-1.167198745089047,0.1392214989553541,0.291762150802962,-0.0126923833611015,0.9987224448206142,0.6976744186046512,0.0074629071332398,0.0,0.0230359301428028,0.98552300686468,0.9769011781734852,1.3074911748889573
