symbol,timeframe,segment,feature,remove_fraction,arm,seed,lens,threshold,num_candidates,num_trades,total_return,max_drawdown,win_rate,death_rate
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,8,baseline,44.49347278280256,91.0,67.0,0.010487685628333,0.0480254503778767,0.4776119402985074,0.1044776119402985
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,9,baseline,44.49347278280256,91.0,66.0,0.0209898460010526,0.0449659891079445,0.4848484848484848,0.1363636363636363
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,10,baseline,44.49347278280256,91.0,63.0,0.0496921076340962,0.0461716555931648,0.5079365079365079,0.0952380952380952
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,11,baseline,44.49347278280256,91.0,67.0,0.0273913000291911,0.0519495936769753,0.4925373134328358,0.0895522388059701
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,12,baseline,44.49347278280256,91.0,69.0,0.0967185469872543,0.0458177472014294,0.5362318840579711,0.1159420289855072
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,13,baseline,44.49347278280256,91.0,63.0,0.0223413541361533,0.0489324750374152,0.5079365079365079,0.1111111111111111
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,14,baseline,44.49347278280256,91.0,64.0,0.0637957557950201,0.0377222546042106,0.53125,0.078125
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,15,baseline,44.49347278280256,91.0,64.0,0.0764919415471822,0.0424585229914802,0.515625,0.09375
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,16,baseline,44.49347278280256,91.0,61.0,0.0128010384467364,0.0521805067973581,0.4918032786885246,0.0655737704918032
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,17,baseline,44.49347278280256,91.0,65.0,0.070095829400976,0.0301092408266113,0.5230769230769231,0.0769230769230769
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,18,baseline,44.49347278280256,91.0,64.0,0.0777204962400521,0.0268798619956201,0.546875,0.109375
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,19,baseline,44.49347278280256,91.0,65.0,0.0198699233493616,0.0507139948056308,0.4923076923076923,0.0769230769230769
BTC/USDT:USDT,1h,is,tap_rsi,0.5,default,-1,baseline,40.27321667736731,220.0,169.0,0.8870676692253524,0.0426168653073974,0.6568047337278107,0.0828402366863905
BTC/USDT:USDT,1h,is,tap_rsi,0.5,filter_bot3,-1,baseline,40.27321667736731,110.0,96.0,0.6771205788996493,0.0474239017547888,0.7083333333333334,0.0520833333333333
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,0,baseline,40.27321667736731,110.0,90.0,0.3648384699539858,0.0321923991465345,0.6333333333333333,0.1222222222222222
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,1,baseline,40.27321667736731,110.0,89.0,0.326851688788263,0.0401147745732562,0.6179775280898876,0.0674157303370786
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,2,baseline,40.27321667736731,110.0,88.0,0.4668736614538689,0.0387715516263014,0.6818181818181818,0.0568181818181818
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,3,baseline,40.27321667736731,110.0,91.0,0.3561358127288829,0.0352533353744672,0.6483516483516484,0.0769230769230769
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,4,baseline,40.27321667736731,110.0,95.0,0.4937200390599259,0.0435713900547609,0.6842105263157895,0.0947368421052631
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,5,baseline,40.27321667736731,110.0,91.0,0.4316276373163182,0.0375120821736402,0.6703296703296703,0.0659340659340659
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,6,baseline,40.27321667736731,110.0,89.0,0.3921194556582404,0.0466699795249325,0.6404494382022472,0.0786516853932584
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,7,baseline,40.27321667736731,110.0,89.0,0.2402112186512335,0.0457532869852977,0.5842696629213483,0.0786516853932584
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,8,baseline,40.27321667736731,110.0,87.0,0.288869678877757,0.0321839380755194,0.6091954022988506,0.0689655172413793
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,9,baseline,40.27321667736731,110.0,90.0,0.3991453249566395,0.0405950513137902,0.6555555555555556,0.1
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,10,baseline,40.27321667736731,110.0,88.0,0.409474055808151,0.0407674854988961,0.6477272727272727,0.0454545454545454
BTC/USDT:USDT,1h,is,tap_rsi,0.5,matched_random,11,baseline,40.27321667736731,110.0,87.0,0.266255217207934,0.0478860430995511,0.5977011494252874,0.057471264367816
