symbol,timeframe,month,trigger_time,is_long,entry_price,stop_price,stop_width_pct,zone_ceiling_pct,guard_passed,path_fill_price,path_stop_width_pct,path_guard_passed
LTC/USDT:USDT,15m,2024-05,1716869700000,True,83.94190771540678,83.56,0.45496668565311504,0.4526940241676803,True,83.95678799999999,0.47260979064609604,True
LTC/USDT:USDT,15m,2024-05,1716901200000,True,83.29714422130768,83.04,0.30870712761109403,0.3001303374048317,True,,,
LTC/USDT:USDT,15m,2024-05,1716903000000,True,83.306658,83.04,0.32009206274964547,0.30009606194981436,True,83.306658,0.32009206274964547,True
LTC/USDT:USDT,15m,2024-05,1716967800000,True,83.386674,83.23,0.18788853480352904,0.16789253400369533,False,83.386674,0.18788853480352904,False
LTC/USDT:USDT,15m,2024-06,1717590600000,True,83.746746,83.56,0.22298896246070193,0.20299296166086467,False,83.73750113004449,0.21197328275754326,False
LTC/USDT:USDT,15m,2024-06,1717594200000,True,83.72730279572085,83.56,0.19981868534452996,0.20304010080770224,False,,,
LTC/USDT:USDT,15m,2024-06,1717829100000,True,80.056008,79.88,0.21985607875927332,0.1998600779594341,False,80.056008,0.21985607875927332,False
LTC/USDT:USDT,15m,2024-06,1718221500000,True,77.36546999999999,76.78,0.7567587969154543,0.7367627961156228,True,77.36546999999999,0.7567587969154543,True
LTC/USDT:USDT,15m,2024-06,1718292600000,True,78.155628,77.82,0.4294354847996357,0.4094394839998054,True,78.155628,0.4294354847996357,True
LTC/USDT:USDT,15m,2024-06,1718378100000,True,79.0158,78.76,0.32373272181006024,0.30373672101022187,True,79.0158,0.32373272181006024,True
LTC/USDT:USDT,15m,2024-06,1718607600000,True,77.46549,77.25,0.2781754817532331,0.2581794809533933,False,77.46549,0.2781754817532331,False
LTC/USDT:USDT,15m,2024-06,1718613000000,True,77.46549,77.25,0.2781754817532331,0.2581794809533933,False,77.44419427594427,0.25075382055409967,False
LTC/USDT:USDT,15m,2024-06,1719138600000,True,74.19483600000001,74.05,0.19521035129724146,0.17521435049739803,False,74.19483600000001,0.19521035129724146,False
LTC/USDT:USDT,15m,2024-06,1719582300000,True,73.044606,72.72,0.4443942102993927,0.42439820949955187,True,73.044606,0.4443942102993927,True
LTC/USDT:USDT,15m,2024-06,1719766800000,True,74.27485200000001,74.06,0.2892661435394143,0.2692701427395679,False,74.27485200000001,0.2892661435394143,False
LTC/USDT:USDT,15m,2024-07,1719841500000,True,74.224842,74.07,0.2086120978202987,0.18861609702045654,False,74.224842,0.2086120978202987,False
LTC/USDT:USDT,15m,2024-07,1719841500000,True,74.27485200000001,74.06,0.2892661435394143,0.2692701427395679,False,74.27485200000001,0.2892661435394143,False
LTC/USDT:USDT,15m,2024-07,1719975600000,True,74.754948,74.53,0.3009138605781623,0.28091785977831696,True,74.754948,0.3009138605781623,True
LTC/USDT:USDT,15m,2024-07,1720005300000,True,73.694736,73.44,0.34566376626955864,0.32566776546971965,True,73.694736,0.34566376626955864,True
LTC/USDT:USDT,15m,2024-07,1720008000000,True,73.60971972646747,73.44,0.23056700541470987,0.32604389867512773,False,73.57602028768659,0.18487040635623384,False
LTC/USDT:USDT,15m,2024-07,1720039500000,True,72.284454,72.01,0.3796860663843315,0.35969006558449057,True,72.284454,0.3796860663843315,True
LTC/USDT:USDT,15m,2024-07,1720395900000,True,61.692336,61.47,0.3603948471006164,0.34039884630078016,True,61.69041804555953,0.3572970528368775,True
LTC/USDT:USDT,15m,2024-07,1720398600000,True,60.92218199999999,60.64,0.4631843291495892,0.44318832834975613,True,60.92218199999999,0.4631843291495892,True
LTC/USDT:USDT,15m,2024-07,1720536300000,True,65.40800239118069,65.23,0.2721416106184045,0.6574119133440648,False,65.37773194182365,0.22596675876598113,False
LTC/USDT:USDT,15m,2024-07,1720667700000,True,66.51654404277183,66.31,0.31051529471977873,0.3006770764749861,True,66.51542931877245,0.30884461075630115,True
LTC/USDT:USDT,15m,2024-07,1720779300000,True,68.33366399999998,67.91,0.6199930973992381,0.5999970965994106,True,68.33366399999998,0.6199930973992381,True
LTC/USDT:USDT,15m,2024-07,1720784700000,True,68.33366399999998,67.91,0.6199930973992381,0.5999970965994106,True,68.33366399999998,0.6199930973992381,True
LTC/USDT:USDT,15m,2024-07,1720786500000,True,68.31790566526443,67.91,0.597069920824333,0.6001354930416977,True,68.29919461453974,0.5698377802787356,True
LTC/USDT:USDT,15m,2024-07,1720958400000,True,69.76395,69.55,0.30667701585130575,0.2866810150514741,True,69.76395,0.30667701585130575,True
LTC/USDT:USDT,15m,2024-07,1721034000000,True,69.923982,69.7,0.3203221464132182,0.30032614561338017,True,69.923982,0.3203221464132182,True
LTC/USDT:USDT,15m,2024-07,1721040300000,True,69.87582239542022,69.7,0.25162121803053866,0.3005331354980339,False,69.87133124484404,0.24520964720660507,False
LTC/USDT:USDT,15m,2024-07,1721117700000,True,70.50013346494588,70.33,0.241323606898519,0.3120561468289807,False,70.50017757647429,0.24138602529006317,False
LTC/USDT:USDT,15m,2024-07,1721313900000,True,71.754348,71.47,0.3962798184717591,0.3762838176719215,True,71.754348,0.3962798184717591,True
LTC/USDT:USDT,15m,2024-07,1721828700000,True,73.15018859655989,73.04,0.15063337316544068,0.2734100948160703,False,73.13217995360192,0.1260456801101737,False
LTC/USDT:USDT,15m,2024-07,1721831400000,True,73.15018859655989,73.04,0.15063337316544068,0.2734100948160703,False,73.13217995360192,0.1260456801101737,False
LTC/USDT:USDT,15m,2024-07,1721869200000,True,69.383874,69.1,0.40913541379948243,0.38913941299964055,True,69.383874,0.40913541379948243,True
LTC/USDT:USDT,15m,2024-07,1721870100000,True,68.343666,67.76,0.8540162302677673,0.8340202294679263,True,68.343666,0.8540162302677673,True
LTC/USDT:USDT,15m,2024-07,1721873700000,True,68.343666,67.76,0.8540162302677673,0.8340202294679263,True,68.343666,0.8540162302677673,True
LTC/USDT:USDT,15m,2024-07,1722078900000,True,71.234244,71.12,0.16037792160747763,0.14038192080763054,False,71.234244,0.16037792160747763,False
LTC/USDT:USDT,15m,2024-07,1722095100000,True,71.354268,71.18,0.2442292589982114,0.22423325819836953,False,71.354268,0.2442292589982114,False
LTC/USDT:USDT,15m,2024-07,1722105900000,True,71.354268,71.18,0.2442292589982114,0.22423325819836953,False,71.354268,0.2442292589982114,False
LTC/USDT:USDT,15m,2024-07,1722106800000,True,70.944186,70.63,0.4428636336739511,0.4228676328741179,True,70.944186,0.4428636336739511,True
LTC/USDT:USDT,15m,2024-07,1722369600000,True,71.194236,70.85,0.4835166712091823,0.4635206704093468,True,71.194236,0.4835166712091823,True
LTC/USDT:USDT,15m,2024-07,1722402000000,True,71.42136671652756,71.21,0.2959432537415335,0.28002824532020754,False,71.42181273729511,0.2965658937756346,False
LTC/USDT:USDT,15m,2024-07,1722423600000,True,71.4015555203648,71.21,0.26827919779726184,0.28010594243000747,False,,,
LTC/USDT:USDT,15m,2024-07,1722435300000,True,71.37048544405702,71.21,0.22486248069984818,0.28022788237410917,False,71.39163562969344,0.2544214432004123,False
LTC/USDT:USDT,15m,2024-07,1722438000000,True,71.34725751350275,71.21,0.19237952275430312,0.2803191138245952,False,,,
LTC/USDT:USDT,15m,2024-07,1722441600000,True,71.194236,70.85,0.4835166712091823,0.4635206704093468,True,71.194236,0.4835166712091823,True
LTC/USDT:USDT,15m,2024-07,1722448800000,True,71.08486554064997,70.85,0.3304016106152289,0.46423383865205675,True,71.09657660616699,0.3468192393184912,True
LTC/USDT:USDT,15m,2024-07,1722452400000,True,71.14493129385642,70.85,0.41454997354377954,0.463841898500096,True,71.1213644741168,0.3815512766428516,True
LTC/USDT:USDT,15m,2024-08,1722523500000,True,68.89377599999999,68.69,0.29578288755720206,0.27578688675737234,False,68.89377599999999,0.29578288755720206,False
LTC/USDT:USDT,15m,2024-08,1722609900000,True,65.86317,65.37,0.7487796290400115,0.728783628240168,True,65.86317,0.7487796290400115,True
LTC/USDT:USDT,15m,2024-08,1722610800000,True,64.78295399999999,64.46,0.4985169401197664,0.4785209393199364,True,64.78295399999999,0.4985169401197664,True
LTC/USDT:USDT,15m,2024-08,1722823200000,True,54.850968,53.4,2.6452915106256705,2.6252955098258335,True,54.850968,2.6452915106256705,True
LTC/USDT:USDT,15m,2024-08,1723179600000,True,59.881974,59.64,0.4040848753583157,0.38408887455847207,True,59.881974,0.4040848753583157,True
LTC/USDT:USDT,15m,2024-08,1723198500000,True,59.881974,59.64,0.4040848753583157,0.38408887455847207,True,59.881974,0.4040848753583157,True
LTC/USDT:USDT,15m,2024-08,1723374900000,True,61.06220999999999,60.92,0.23289363421335638,0.2128976334135228,False,61.06220999999999,0.23289363421335638,False
LTC/USDT:USDT,15m,2024-08,1723388400000,True,59.891976,59.61,0.47080764207879905,0.4508116412789639,True,59.891976,0.47080764207879905,True
LTC/USDT:USDT,15m,2024-08,1723749300000,True,63.902778,63.56,0.5364054752048426,0.5164094744050068,True,63.902778,0.5364054752048426,True
LTC/USDT:USDT,15m,2024-08,1723986900000,True,67.16086282592605,67.07,0.13529133203895757,0.3424613537144989,False,,,
LTC/USDT:USDT,15m,2024-08,1724017500000,True,66.073212,65.84,0.3529599862649248,0.3329639854650912,True,66.073212,0.3529599862649248,True
LTC/USDT:USDT,15m,2024-08,1724025600000,True,66.073212,65.84,0.3529599862649248,0.3329639854650912,True,,,
LTC/USDT:USDT,15m,2024-08,1724027400000,True,66.0450522247338,65.84,0.3104732570065243,0.3331059520573884,True,66.03446063758219,0.2944835707062755,False
LTC/USDT:USDT,15m,2024-08,1724040000000,True,66.04453812738845,65.84,0.3096972636767137,0.3331085449877128,True,66.04599814636022,0.31190102677185166,True
LTC/USDT:USDT,15m,2024-08,1724075100000,True,66.193236,65.93,0.39767809508511115,0.37768209428528315,True,66.193236,0.39767809508511115,True
LTC/USDT:USDT,15m,2024-08,1724167800000,True,63.902778,63.56,0.5364054752048426,0.5164094744050068,True,63.902778,0.5364054752048426,True
LTC/USDT:USDT,15m,2024-08,1724533200000,True,66.92338199999999,66.65,0.40849997688398926,0.3885039760841599,True,66.92338199999999,0.40849997688398926,True
LTC/USDT:USDT,15m,2024-08,1724695200000,True,63.072612,62.73,0.543202491756648,0.5232064909568125,True,63.072612,0.543202491756648,True
LTC/USDT:USDT,15m,2024-08,1724715900000,True,63.01154011392785,62.73,0.4468072251825866,0.5237135918330988,True,63.02561621734655,0.46904137569573373,True
LTC/USDT:USDT,15m,2024-08,1724719500000,True,62.885338087998214,62.73,0.24701797385719027,0.5247646113283543,False,62.88385277730556,0.24466181779671564,False
LTC/USDT:USDT,15m,2024-08,1724724000000,True,62.885338087998214,62.73,0.24701797385719027,0.5247646113283543,False,62.88385277730556,0.24466181779671564,False
LTC/USDT:USDT,15m,2024-08,1724793300000,True,62.422481999999995,62.03,0.6287510323604146,0.608755031560577,True,62.422481999999995,0.6287510323604146,True
LTC/USDT:USDT,15m,2024-08,1724956200000,True,62.432484,62.1,0.5325496899979197,0.5125536891980788,True,62.432484,0.5325496899979197,True
LTC/USDT:USDT,15m,2024-08,1725029100000,True,62.17243199999999,61.86,0.5025249776299471,0.4825289768301121,True,62.17243199999999,0.5025249776299471,True
LTC/USDT:USDT,15m,2024-09,1725370200000,True,65.29305599999999,65.06,0.35693841623830663,0.33694241543847925,True,65.29305599999999,0.35693841623830663,True
LTC/USDT:USDT,15m,2024-09,1725655500000,True,62.102418,61.5,0.9700395240649087,0.9500435232650739,True,62.102418,0.9700395240649087,True
LTC/USDT:USDT,15m,2024-09,1725783300000,True,61.73800397843365,61.66,0.12634677736083755,0.24296217942582618,False,61.73433915999629,0.12041784363096178,False
LTC/USDT:USDT,15m,2024-09,1725797700000,True,61.73800397843365,61.66,0.12634677736083755,0.24296217942582618,False,61.73433915999629,0.12041784363096178,False
LTC/USDT:USDT,15m,2024-09,1726105500000,True,61.88119526512094,61.73,0.24433152021897092,0.2747199682741446,False,61.87277813726555,0.23076083144156959,False
LTC/USDT:USDT,15m,2024-09,1726107300000,True,61.88119526512094,61.73,0.24433152021897092,0.2747199682741446,False,61.87277813726555,0.23076083144156959,False
LTC/USDT:USDT,15m,2024-09,1726126200000,True,61.9032289506856,61.73,0.2798383115420448,0.274622185113203,False,61.89238990647854,0.2623745935872267,False
LTC/USDT:USDT,15m,2024-09,1726128900000,True,61.82244673393923,61.73,0.14953587058288056,0.2749810287056712,False,61.82648511521277,0.15605790145270837,False
LTC/USDT:USDT,15m,2024-09,1726130700000,True,61.82244673393923,61.73,0.14953587058288056,0.2749810287056712,False,61.82648511521277,0.15605790145270837,False
LTC/USDT:USDT,15m,2024-09,1726674300000,True,62.35173789111827,62.2,0.243357917919206,0.2886848163147028,False,,,
LTC/USDT:USDT,15m,2024-09,1726794000000,True,65.013,64.82,0.296863704182259,0.2768677033824109,False,65.013,0.296863704182259,False
LTC/USDT:USDT,15m,2024-09,1726795800000,True,65.013,64.82,0.296863704182259,0.2768677033824109,False,65.013,0.296863704182259,False
LTC/USDT:USDT,15m,2024-09,1726840800000,True,65.09301599999999,64.83,0.40406178137450766,0.384065780574678,True,65.09301599999999,0.40406178137450766,True
LTC/USDT:USDT,15m,2024-09,1726840800000,True,65.013,64.82,0.296863704182259,0.2768677033824109,False,65.013,0.296863704182259,False
LTC/USDT:USDT,15m,2024-09,1727015400000,True,66.733344,66.51,0.3346812651858077,0.31468526438596234,True,66.733344,0.3346812651858077,True
LTC/USDT:USDT,15m,2024-09,1727017200000,True,66.66344826379758,66.51,0.23018350804529772,0.31501520768771407,False,66.67123778614084,0.24184009701158948,False
LTC/USDT:USDT,15m,2024-09,1727021700000,True,66.553308,66.41,0.21532813966212566,0.19533213886229317,False,66.553308,0.21532813966212566,False
LTC/USDT:USDT,15m,2024-09,1727042400000,True,66.553308,66.41,0.21532813966212566,0.19533213886229317,False,66.553308,0.21532813966212566,False
LTC/USDT:USDT,15m,2024-09,1727352900000,True,67.34063745673912,67.15,0.28309422651601746,0.2672977369951806,False,67.34083865490189,0.283392156548365,False
LTC/USDT:USDT,15m,2024-09,1727361900000,True,67.34063745673912,67.15,0.28309422651601746,0.2672977369951806,False,67.34083865490189,0.283392156548365,False
LTC/USDT:USDT,15m,2024-09,1727503200000,True,70.284054,70.0,0.4041514167637479,0.38415541596390557,True,70.284054,0.4041514167637479,True
LTC/USDT:USDT,15m,2024-09,1727588700000,True,68.9284297122971,68.79,0.20083108359626525,0.246632631425896,False,68.93118244612022,0.20481651570472664,False
LTC/USDT:USDT,15m,2024-09,1727688600000,True,67.34346599999999,67.15,0.28728251082293066,0.26728651002309955,False,67.34346599999999,0.28728251082293066,False
LTC/USDT:USDT,15m,2024-10,1728045000000,True,63.952788,63.73,0.3483632332025952,0.32836723240275445,True,63.952788,0.3483632332025952,True
LTC/USDT:USDT,15m,2024-10,1728050400000,True,63.952788,63.73,0.3483632332025952,0.32836723240275445,True,63.952788,0.3483632332025952,True
LTC/USDT:USDT,15m,2024-10,1728295200000,True,66.443286,66.26,0.27585330442566525,0.2558573036258347,False,66.443286,0.27585330442566525,False
LTC/USDT:USDT,15m,2024-10,1728324900000,True,65.36307,65.02,0.5248682474675644,0.5048722466677259,True,65.36307,0.5248682474675644,True
LTC/USDT:USDT,15m,2024-10,1728326700000,True,64.95298799999999,64.62,0.5126600180425666,0.4926640172427375,True,64.95298799999999,0.5126600180425666,True
LTC/USDT:USDT,15m,2024-10,1728341100000,True,64.89362569961762,64.62,0.4216526610551571,0.4931146881532292,True,64.92695903208417,0.472775926456804,True
LTC/USDT:USDT,15m,2024-10,1728563400000,True,63.952788,63.73,0.3483632332025952,0.32836723240275445,True,63.952788,0.3483632332025952,True
LTC/USDT:USDT,15m,2024-10,1728567900000,True,63.952788,63.73,0.3483632332025952,0.32836723240275445,True,63.952788,0.3483632332025952,True
LTC/USDT:USDT,15m,2024-10,1728569700000,True,63.952788,63.73,0.3483632332025952,0.32836723240275445,True,63.952788,0.3483632332025952,True
LTC/USDT:USDT,15m,2024-10,1728832500000,True,64.67293199999999,64.56,0.17462019504541176,0.1546241942455838,False,64.67293199999999,0.17462019504541176,False
LTC/USDT:USDT,15m,2024-10,1728971100000,True,66.553308,66.32,0.3505580819514006,0.3305620811515681,True,66.553308,0.3505580819514006,True
LTC/USDT:USDT,15m,2024-10,1729004400000,True,65.433084,65.14,0.44791408578570624,0.42791808498587836,True,65.433084,0.44791408578570624,True
LTC/USDT:USDT,15m,2024-10,1729221300000,True,72.27357940011447,72.02,0.35086044197511196,0.6779794277066524,True,72.2747442840832,0.35246653116046145,True
LTC/USDT:USDT,15m,2024-10,1729231200000,True,72.27357940011447,72.02,0.35086044197511196,0.6779794277066524,True,72.2747442840832,0.35246653116046145,True
LTC/USDT:USDT,15m,2024-10,1729233000000,True,72.27357940011447,72.02,0.35086044197511196,0.6779794277066524,True,72.2747442840832,0.35246653116046145,True
LTC/USDT:USDT,15m,2024-10,1729440000000,True,74.36487,74.05,0.42341229131443264,0.40341629051459,True,74.36487,0.42341229131443264,True
LTC/USDT:USDT,15m,2024-10,1729495800000,True,73.274652,72.97,0.4157672424019214,0.395771241602084,True,73.274652,0.4157672424019214,True
LTC/USDT:USDT,15m,2024-10,1729498500000,True,73.23902736496052,72.97,0.3673278778265582,0.3959637510679858,True,73.2324137588733,0.35833006916491544,True
LTC/USDT:USDT,15m,2024-10,1729513800000,True,72.16443000000001,71.86,0.4218560307342698,0.40186002993442366,True,72.16443000000001,0.4218560307342698,True
LTC/USDT:USDT,15m,2024-10,1729517400000,True,72.15702805234382,71.86,0.4116411947126625,0.4019012531802665,True,72.14046430023262,0.3887752913058513,True
LTC/USDT:USDT,15m,2024-10,1729598400000,True,70.20213374730375,69.81,0.558578103502169,0.5412940885355784,True,70.204038,0.5612754069787194,True
LTC/USDT:USDT,15m,2024-10,1729641600000,True,69.5243974694775,69.36,0.23646011394730937,0.25890192011952373,False,69.54335708302412,0.26365865945358335,False
LTC/USDT:USDT,15m,2024-10,1729829700000,True,70.81404094965795,70.73,0.11867837018041656,0.11297194585586591,False,70.79264593067333,0.08849214469914762,False
LTC/USDT:USDT,15m,2024-10,1730277900000,True,72.2467939333385,72.05,0.2723912337481407,0.29067033783363894,False,72.23947157685639,0.26228261741202014,False
LTC/USDT:USDT,15m,2024-10,1730283300000,True,72.14149967910431,72.05,0.12683362490566483,0.2910945862424789,False,,,
LTC/USDT:USDT,15m,2024-10,1730397600000,True,68.873772,68.7,0.25230504291241607,0.23230904211257167,False,68.873772,0.25230504291241607,False
LTC/USDT:USDT,15m,2024-11,1730426400000,True,68.203638,67.94,0.3865453628734588,0.36654936207361843,True,68.203638,0.3865453628734588,True
LTC/USDT:USDT,15m,2024-11,1730441700000,True,68.203638,67.94,0.3865453628734588,0.36654936207361843,True,68.203638,0.3865453628734588,True
LTC/USDT:USDT,15m,2024-11,1730646000000,True,65.433084,65.14,0.44791408578570624,0.42791808498587836,True,65.433084,0.44791408578570624,True
LTC/USDT:USDT,15m,2024-11,1730648700000,True,65.433084,65.14,0.44791408578570624,0.42791808498587836,True,65.433084,0.44791408578570624,True
LTC/USDT:USDT,15m,2024-11,1730659500000,True,65.433084,65.14,0.44791408578570624,0.42791808498587836,True,65.433084,0.44791408578570624,True
LTC/USDT:USDT,15m,2024-11,1730753100000,True,65.673132,65.34,0.5072576712193231,0.4872616704194848,True,65.673132,0.5072576712193231,True
LTC/USDT:USDT,15m,2024-11,1730754900000,True,65.433084,65.14,0.44791408578570624,0.42791808498587836,True,65.433084,0.44791408578570624,True
LTC/USDT:USDT,15m,2024-11,1730756700000,True,64.47289199999999,64.06,0.6404117873291386,0.6204157865293084,True,64.47289199999999,0.6404117873291386,True
LTC/USDT:USDT,15m,2024-11,1731407400000,True,76.66533,75.97,0.9069679867027227,0.8869719859028936,True,76.66533,0.9069679867027227,True
LTC/USDT:USDT,15m,2024-11,1731473100000,True,72.354468,71.93,0.5866507096700515,0.5666547088702202,True,,,
LTC/USDT:USDT,15m,2024-11,1731843000000,True,87.56751,86.7,0.9906756512775067,0.9706796504776649,True,87.56751,0.9906756512775067,True
LTC/USDT:USDT,15m,2024-11,1731867300000,True,87.56751,86.7,0.9906756512775067,0.9706796504776649,True,87.56751,0.9906756512775067,True
LTC/USDT:USDT,15m,2024-11,1732193100000,True,88.89372076539296,88.63,0.2966697345124847,0.9224498569073734,False,,,
LTC/USDT:USDT,15m,2024-11,1732199400000,True,88.89372076539296,88.63,0.2966697345124847,0.9224498569073734,False,,,
LTC/USDT:USDT,15m,2024-11,1732617900000,True,89.81585278465408,89.19,0.6968177278844686,1.0131841671445767,True,89.75402579288561,0.6284128070056145,True
LTC/USDT:USDT,15m,2024-11,1732866300000,True,95.16903,94.55,0.6504531989030562,0.6304571981032154,True,95.16903,0.6504531989030562,True
LTC/USDT:USDT,15m,2024-11,1732933800000,True,100.83974147411948,100.25,0.5848304106083365,0.8825885380005848,True,100.82016354500612,0.5655253125547685,True
LTC/USDT:USDT,15m,2024-11,1732970700000,True,100.96124073889467,100.25,0.704469094960986,0.8815264090322671,True,,,
LTC/USDT:USDT,15m,2024-11,1732977900000,True,101.12429193658937,100.25,0.8645716274954023,0.880105049890565,True,101.160228,0.899788403007557,True
LTC/USDT:USDT,15m,2024-12,1733014800000,True,101.160228,100.25,0.899788403007557,0.879792402207714,True,101.160228,0.899788403007557,True
LTC/USDT:USDT,15m,2024-12,1733018400000,True,101.04268692807754,100.25,0.7845069763849214,0.880815848289451,True,,,
LTC/USDT:USDT,15m,2024-12,1733049000000,True,100.81987203855053,100.2,0.6148312093805324,0.6248768097613754,True,100.78684844265271,0.5822668847380651,True
