symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,combine_obs,max_zone_width_atr,limit_valid_bars,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
ETH/USDT:USDT,1h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1723161600000,1784674800000,17088,91,0.7252747252747253,0.6056446805592521,0.02133027532346156,52.5781911751818,3.2301096694737645,0.8131868131868132,0.6685714285714286,175,117,1.0
ETH/USDT:USDT,1h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1723161600000,1784674800000,17088,97,0.7422680412371134,0.7254293644733578,0.02133027532346155,57.479972484823115,3.5674510937188417,0.8556701030927835,0.7657142857142857,175,134,1.0
ETH/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1723161600000,1784674800000,17088,88,0.7159090909090909,0.5541904731200539,0.021330275323461538,50.32659300954799,3.0789243683766045,0.7897727272727273,0.6666666666666666,171,114,1.0
ETH/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1723161600000,1784674800000,17088,94,0.7340425531914894,0.6701365580908306,0.021330275323461552,55.41958372381996,3.417037577007891,0.8351063829787234,0.7660818713450293,171,131,1.0
SOL/USDT:USDT,4h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1600128000000,1784664000000,12816,76,0.5789473684210527,0.33646072631085044,0.04127244900984847,14.83467162665423,1.8611040088547086,0.4473684210526316,0.6984126984126984,126,88,0.8764044943820225
SOL/USDT:USDT,4h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1600128000000,1784664000000,12816,76,0.5789473684210527,0.33646072631085044,0.04127244900984847,14.83467162665423,1.8611040088547086,0.4473684210526316,0.7380952380952381,126,93,0.8764044943820225
SOL/USDT:USDT,4h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1600128000000,1723147200000,8544,38,0.6052631578947368,0.18396233963451014,0.021101881258520097,17.311087806082032,2.067427964437208,0.5131578947368421,0.6111111111111112,72,44,0.8146067415730337
SOL/USDT:USDT,4h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1600128000000,1723147200000,8544,38,0.6052631578947368,0.18396233963451014,0.021101881258520097,17.311087806082032,2.067427964437208,0.5131578947368421,0.6527777777777778,72,47,0.8146067415730337
SOL/USDT:USDT,4h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1723161600000,1784664000000,4272,38,0.5526315789473685,0.1288034100167548,0.04127244900984839,12.251722167284656,1.6982842823572322,0.3815789473684211,0.8148148148148148,54,44,1.0
SOL/USDT:USDT,4h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1723161600000,1784664000000,4272,38,0.5526315789473685,0.1288034100167548,0.04127244900984839,12.251722167284656,1.6982842823572322,0.3815789473684211,0.8333333333333334,54,45,1.0
