symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
BTC/USDT:USDT,15m,full,0,zone_limit,1.0,2.0,baseline,0,1689292800000,1784072700000,105312,902,0.61529933481153,0.23417589152361343,0.1603727908872536,7.366786551397543,1.0713355452044997,0.23059866962305986,0.828099173553719,2420,2004,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1784072700000,105312,811,0.5018495684340321,0.41443686399350954,0.1423022971810841,10.488570874910165,1.1044141708609545,0.25462392108508014,0.828099173553719,2420,2004,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,2.0,2.0,baseline,0,1689292800000,1784072700000,105312,744,0.43010752688172044,0.5094181143901496,0.19846598778956878,11.631296172748497,1.1159305352958446,0.2903225806451613,0.828099173553719,2420,2004,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,2.5,2.0,baseline,0,1689292800000,1784072700000,105312,700,0.37142857142857144,0.5757340514191129,0.19233214310459257,12.07062183164329,1.1272687090487792,0.3,0.828099173553719,2420,2004,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,3.0,2.0,baseline,0,1689292800000,1784072700000,105312,662,0.3217522658610272,0.4669538764923595,0.18374213256682942,10.031325199007421,1.1033940510322031,0.28700906344410876,0.828099173553719,2420,2004,1.0
BTC/USDT:USDT,15m,is,0,zone_limit,1.0,2.0,baseline,0,1689292800000,1752479100000,70208,590,0.6271186440677966,0.26537798029621135,0.11328115257892307,12.390857813709786,1.130752958192285,0.2542372881355932,0.8206896551724138,1595,1309,1.0
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1752479100000,70208,533,0.5084427767354597,0.32123133736330345,0.12153758317555309,12.79626994410604,1.1297633466713264,0.27110694183864914,0.8206896551724138,1595,1309,1.0
BTC/USDT:USDT,15m,is,0,zone_limit,2.0,2.0,baseline,0,1689292800000,1752479100000,70208,486,0.4382716049382716,0.40548192638308156,0.13960111992134167,14.580546111388378,1.1507300005719634,0.3148148148148148,0.8206896551724138,1595,1309,1.0
BTC/USDT:USDT,15m,is,0,zone_limit,2.5,2.0,baseline,0,1689292800000,1752479100000,70208,459,0.3790849673202614,0.4281297879789212,0.1345851814165716,14.320826303957714,1.1538651521686198,0.32679738562091504,0.8206896551724138,1595,1309,1.0
BTC/USDT:USDT,15m,is,0,zone_limit,3.0,2.0,baseline,0,1689292800000,1752479100000,70208,437,0.3295194508009153,0.4191927105744195,0.14974557765048388,13.373910156769474,1.1487088753651657,0.3180778032036613,0.8206896551724138,1595,1309,1.0
BTC/USDT:USDT,15m,oos,0,zone_limit,1.0,2.0,baseline,0,1752480000000,1784072700000,35104,282,0.574468085106383,-0.07683449215205837,0.15565902289635347,-7.25194081733278,0.9142312497494421,0.14893617021276595,0.8397435897435898,780,655,1.0
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,baseline,0,1752480000000,1784072700000,35104,253,0.4782608695652174,0.025310032813136787,0.1351074898003508,2.97635189047771,1.0247665449218004,0.1956521739130435,0.8397435897435898,780,655,1.0
BTC/USDT:USDT,15m,oos,0,zone_limit,2.0,2.0,baseline,0,1752480000000,1784072700000,35104,234,0.3974358974358974,-0.005619512086574287,0.19570394190053825,0.4421684438718798,0.9948056605861025,0.19230769230769232,0.8397435897435898,780,655,1.0
BTC/USDT:USDT,15m,oos,0,zone_limit,2.5,2.0,baseline,0,1752480000000,1784072700000,35104,218,0.3348623853211009,-0.008320688622193848,0.1935019671387255,0.3715251512371094,0.9922416620726772,0.1720183486238532,0.8397435897435898,780,655,1.0
BTC/USDT:USDT,15m,oos,0,zone_limit,3.0,2.0,baseline,0,1752480000000,1784072700000,35104,204,0.28431372549019607,-0.06875860767223949,0.18888066483128016,-4.427694070669054,0.9339435104293595,0.13725490196078433,0.8397435897435898,780,655,1.0
BTC/USDT:USDT,1h,full,0,zone_limit,1.0,2.0,baseline,0,1689292800000,1784070000000,26328,307,0.6123778501628665,0.26840281087903184,0.05773496499916056,9.18188288047197,1.2261430103987754,0.2247557003257329,0.7809364548494984,598,467,1.0
