lens,symbol,timeframe,direction,month,net_pp_sum,num_trades,symbol_buy_hold,funding_gap,num_seeds
baseline,BNB/USDT:USDT,2h,long,2026-04,2.46114900349279,3.0,0.00724827383095,False,1
baseline,BNB/USDT:USDT,2h,long,2026-05,0.8208954877672779,1.0,0.1545994932761643,False,1
baseline,BNB/USDT:USDT,2h,long,2026-06,1.029519635327172,6.0,-0.2114211550940947,False,1
baseline,BNB/USDT:USDT,2h,short,2024-08,1.959358151655466,1.0,-0.0739350331091297,False,1
baseline,BNB/USDT:USDT,2h,short,2024-09,-2.6054578815214366,4.0,0.1085831461771311,False,1
baseline,BNB/USDT:USDT,2h,short,2024-10,0.5948447732823146,1.0,0.0543529927968116,False,1
baseline,BNB/USDT:USDT,2h,short,2024-11,2.639585704268031,2.0,0.1412912572216502,False,1
baseline,BNB/USDT:USDT,2h,short,2025-03,0.4125908664867773,1.0,-0.0043637201949676,False,1
baseline,BNB/USDT:USDT,2h,short,2025-04,0.9572493047952036,1.0,-0.0191838672188301,False,1
baseline,BNB/USDT:USDT,2h,short,2025-05,-0.2680333539703547,2.0,0.0981072871115265,False,1
baseline,BNB/USDT:USDT,2h,short,2025-10,-2.129869586536969,1.0,0.059677654964211,False,1
baseline,BNB/USDT:USDT,2h,short,2026-01,-0.7338164655468267,1.0,-0.0963313363095925,False,1
baseline,BNB/USDT:USDT,2h,short,2026-02,-4.01252738877303,3.0,-0.1865715905046857,False,1
baseline,BNB/USDT:USDT,2h,short,2026-03,0.5016794595472658,2.0,-0.0009058557101262,False,1
baseline,BNB/USDT:USDT,2h,short,2026-04,1.6001113496372892,1.0,0.00724827383095,False,1
baseline,BNB/USDT:USDT,2h,short,2026-05,0.4527167441576065,4.0,0.1545994932761643,False,1
baseline,BNB/USDT:USDT,2h,short,2026-06,0.999926989095867,1.0,-0.2114211550940947,False,1
baseline,BNB/USDT:USDT,2h,short,2026-07,-1.177369924981509,1.0,0.0519416858807937,False,1
baseline,BNB/USDT:USDT,4h,long,2024-08,3.7839884504401544,1.0,-0.0739350331091297,False,1
