symbol,timeframe,segment,entry_time,exit_reason,mfe_r,mae_r,reached_arm,runner_r,runner_open_at_end
BTC/USDT:USDT,15m,full,1691411280000,stop_loss,4.072105965159748,-1.18759359117476,True,0.0,False
BTC/USDT:USDT,15m,full,1691595060000,stop_loss,1.2679714277007386,-1.2255285447061,False,,False
BTC/USDT:USDT,15m,full,1691678700000,stop_loss,1.8093310301909011,-1.5126289012383418,True,0.0,False
BTC/USDT:USDT,15m,full,1691684400000,stop_loss,1.8111552049052297,-1.7081700324760671,True,0.0,False
BTC/USDT:USDT,15m,full,1691718060000,stop_loss,0.9420882514251678,-1.7155061978935866,False,,False
BTC/USDT:USDT,15m,full,1691767020000,stop_loss,2.3414964335619386,-1.5666184428572871,True,0.0,False
BTC/USDT:USDT,15m,full,1691866920000,stop_loss,0.6901183116581883,-1.3960109851585945,False,,False
BTC/USDT:USDT,15m,full,1691895900000,stop_loss,2.6188919513715754,-1.1068307587122204,True,0.0,False
BTC/USDT:USDT,15m,full,1691964420000,stop_loss,0.10122210562587917,-1.925584149538734,False,,False
BTC/USDT:USDT,15m,full,1692161460000,stop_loss,0.42867189258362715,-1.603217021313129,False,,False
BTC/USDT:USDT,15m,full,1692512160000,stop_loss,10.552198527675511,-5.076190257692671,True,0.0,False
BTC/USDT:USDT,15m,full,1692512160000,stop_loss,5.3529910317240805,-3.241651239691195,True,0.0,False
BTC/USDT:USDT,15m,full,1692541920000,stop_loss,0.2514727340500048,-1.7972431542451108,False,,False
BTC/USDT:USDT,15m,full,1692580380000,stop_loss,0.5828505604089964,-1.592080001569541,False,,False
BTC/USDT:USDT,15m,full,1692585120000,stop_loss,0.6816043279357594,-1.629019768528423,False,,False
BTC/USDT:USDT,15m,full,1692612600000,stop_loss,5.431459726720365,-1.4120273662827427,True,0.0,False
BTC/USDT:USDT,15m,full,1692615180000,stop_loss,5.431459726720365,-1.4120273662827427,True,0.0,False
BTC/USDT:USDT,15m,full,1692785100000,stop_loss,0.5943157665204291,-2.135063215508589,False,,False
BTC/USDT:USDT,15m,full,1692898680000,stop_loss,8.129098600107701,-1.8325737923297958,True,0.0,False
BTC/USDT:USDT,15m,full,1692934020000,stop_loss,2.13457730451005,-1.2744295726622286,True,0.0,False
BTC/USDT:USDT,15m,full,1692937800000,stop_loss,2.13457730451005,-1.2744295726622286,True,0.0,False
BTC/USDT:USDT,15m,full,1692972000000,stop_loss,2.13457730451005,-1.2744295726622286,True,0.0,False
BTC/USDT:USDT,15m,full,1693036500000,stop_loss,0.6201056214434637,-1.890633980374662,False,,False
BTC/USDT:USDT,15m,full,1693070940000,stop_loss,1.333475610954322,-1.4251813523546812,False,,False
BTC/USDT:USDT,15m,full,1693075380000,stop_loss,1.7722447682743796,-1.5051292475909077,True,0.0,False
BTC/USDT:USDT,15m,full,1693091520000,stop_loss,0.7221994469936645,-1.4158162162893801,False,,False
BTC/USDT:USDT,15m,full,1693097220000,stop_loss,0.4551918459339789,-1.5617305909836405,False,,False
BTC/USDT:USDT,15m,full,1693183920000,stop_loss,1.5679128546545915,-1.2122876164704277,True,0.0,False
BTC/USDT:USDT,15m,full,1693200240000,stop_loss,0.10491867849679892,-1.2122876164704277,False,,False
BTC/USDT:USDT,15m,full,1693200720000,stop_loss,23.310877730365682,-1.7734338017284217,True,0.0,False
BTC/USDT:USDT,15m,full,1693206960000,stop_loss,27.57724294906292,-1.9091652675873172,True,0.0,False
BTC/USDT:USDT,15m,full,1693214280000,stop_loss,40.14285020767489,-2.308931392893247,True,0.0,False
BTC/USDT:USDT,15m,full,1693214280000,stop_loss,37.568245797935035,-2.2270221299428345,True,0.0,False
BTC/USDT:USDT,15m,full,1693250400000,stop_loss,12.432654118538922,-1.4273506229364852,True,0.0,False
BTC/USDT:USDT,15m,full,1693259400000,stop_loss,19.3027080478911,-1.6459166487127257,True,0.0,False
BTC/USDT:USDT,15m,full,1693294800000,stop_loss,12.432654118538922,-1.4273506229364852,True,0.0,False
BTC/USDT:USDT,15m,full,1693446960000,stop_loss,4.005061451972087,-1.346398909439562,True,0.0,False
BTC/USDT:USDT,15m,full,1693509240000,stop_loss,5.4728250008175285,-2.097163665897602,True,0.0,False
BTC/USDT:USDT,15m,full,1693791000000,stop_loss,2.17303485474918,-1.426287338537504,True,0.0,False
BTC/USDT:USDT,15m,full,1693823880000,stop_loss,0.4915134362224691,-1.426287338537504,False,,False
BTC/USDT:USDT,15m,full,1693826280000,stop_loss,0.2926449780594661,-1.426287338537504,False,,False
BTC/USDT:USDT,15m,full,1693829520000,stop_loss,0.5400730814277476,-1.54259694406688,False,,False
BTC/USDT:USDT,15m,full,1693924020000,stop_loss,0.5143746731290401,-1.7759163519565953,False,,False
BTC/USDT:USDT,15m,full,1693922580000,stop_loss,0.762053234012791,-1.446674333796943,False,,False
BTC/USDT:USDT,15m,full,1694074020000,stop_loss,0.8815774038124707,-1.2328214464312246,False,,False
BTC/USDT:USDT,15m,full,1694080740000,stop_loss,1.9872461120845744,-1.4928453181551358,True,0.0,False
BTC/USDT:USDT,15m,full,1694167500000,stop_loss,1.9490894750655439,-1.803828697921169,True,0.0,False
BTC/USDT:USDT,15m,full,1694191200000,stop_loss,1.905291116524948,-1.803828697921169,True,0.0,False
BTC/USDT:USDT,15m,full,1694255700000,stop_loss,0.5871653522093425,-1.0737313977799499,False,,False
BTC/USDT:USDT,15m,full,1694358060000,stop_loss,0.6076573958423693,-1.803828697921169,False,,False
BTC/USDT:USDT,15m,full,1694364540000,stop_loss,0.5441068363913233,-1.803828697921169,False,,False
BTC/USDT:USDT,15m,full,1694374800000,stop_loss,1.616819294224738,-1.428226860463607,True,0.0,False
BTC/USDT:USDT,15m,full,1694392560000,stop_loss,0.4436384763905485,-1.2953242858556449,False,,False
BTC/USDT:USDT,15m,full,1694424240000,stop_loss,0.11769115262166932,-1.3070551101372756,False,,False
BTC/USDT:USDT,15m,full,1694909760000,stop_loss,4.667173610197338,-4.258624825863376,True,0.0,False
BTC/USDT:USDT,15m,full,1694909700000,stop_loss,1.9394019948638181,-2.690156147046647,True,0.0,False
BTC/USDT:USDT,15m,full,1694909700000,stop_loss,1.2410988977598838,-2.288631866211896,False,,False
BTC/USDT:USDT,15m,full,1694906400000,stop_loss,0.8781449401476775,-1.6091931664837804,False,,False
BTC/USDT:USDT,15m,full,1694909400000,stop_loss,0.5980536419223461,-1.6795085233720033,False,,False
BTC/USDT:USDT,15m,full,1694967420000,stop_loss,0.3314804013632468,-1.0808591336860247,False,,False
BTC/USDT:USDT,15m,full,1695158880000,stop_loss,3.888903275986259,-1.038120103516462,True,0.0,False
BTC/USDT:USDT,15m,full,1695158880000,stop_loss,3.6866309063828897,-1.0365429310439211,True,0.0,False
BTC/USDT:USDT,15m,full,1695158880000,stop_loss,3.0055423241370716,-1.0312322988236808,True,0.0,False
BTC/USDT:USDT,15m,full,1695158820000,stop_loss,2.7541863203772685,-1.029272407956158,True,0.0,False
BTC/USDT:USDT,15m,full,1695158820000,stop_loss,2.2893273533314367,-1.0256477766341632,True,0.0,False
BTC/USDT:USDT,15m,full,1695181860000,stop_loss,1.0049865821205257,-1.0186553764328496,False,,False
BTC/USDT:USDT,15m,full,1695186840000,stop_loss,1.4291732714997252,-1.0226022169946474,False,,False
BTC/USDT:USDT,15m,full,1695203220000,stop_loss,2.205836359737793,-1.0298286704790676,True,0.0,False
BTC/USDT:USDT,15m,full,1695213780000,stop_loss,2.2638069234279565,-1.0303680569753706,True,0.0,False
BTC/USDT:USDT,15m,full,1695237540000,stop_loss,2.027508137462187,-1.0,True,0.0,False
BTC/USDT:USDT,15m,full,1695302760000,stop_loss,1.696625589979638,-1.4144302637629207,True,0.0,False
BTC/USDT:USDT,15m,full,1695328080000,stop_loss,1.696625589979638,-1.4144302637629207,True,0.0,False
BTC/USDT:USDT,15m,full,1695342360000,stop_loss,1.696625589979638,-1.4144302637629207,True,0.0,False
BTC/USDT:USDT,15m,full,1695367500000,stop_loss,0.8657139538847672,-1.286731806183173,False,,False
BTC/USDT:USDT,15m,full,1695378240000,stop_loss,0.7652329209828965,-1.2712894024904127,False,,False
BTC/USDT:USDT,15m,full,1695378240000,stop_loss,0.7563221383850066,-1.269919950981794,False,,False
BTC/USDT:USDT,15m,full,1695387360000,stop_loss,0.7852480047076826,-1.2743654158821578,False,,False
BTC/USDT:USDT,15m,full,1695401280000,stop_loss,0.8347407109867674,-1.2819716906997667,False,,False
BTC/USDT:USDT,15m,full,1695401220000,stop_loss,0.7798804845692512,-1.273540509823642,False,,False
BTC/USDT:USDT,15m,full,1695412740000,stop_loss,1.2943863457328915,-1.3526122209807057,False,,False
BTC/USDT:USDT,15m,full,1695441840000,stop_loss,1.6009467291079706,-1.3997258807388464,True,0.0,False
BTC/USDT:USDT,15m,full,1695441840000,stop_loss,1.5790149024767957,-1.396355293168464,True,0.0,False
BTC/USDT:USDT,15m,full,1695438240000,stop_loss,1.3213901242560318,-1.3567622902737977,False,,False
BTC/USDT:USDT,15m,full,1695482640000,stop_loss,1.0908796747802827,-1.3213363465568335,False,,False
BTC/USDT:USDT,15m,full,1695473580000,stop_loss,1.02313253816058,-1.3109246439449413,False,,False
BTC/USDT:USDT,15m,full,1695503640000,stop_loss,0.9111066187363033,-1.293707967107117,False,,False
BTC/USDT:USDT,15m,full,1695504720000,stop_loss,0.8609308427440917,-1.28599671488277,False,,False
BTC/USDT:USDT,15m,full,1695529620000,stop_loss,0.9661590126064185,-1.3021686811925843,False,,False
BTC/USDT:USDT,15m,full,1695568320000,stop_loss,0.8472768581119853,-1.2838983054953024,False,,False
BTC/USDT:USDT,15m,full,1695572700000,stop_loss,0.9180800772842131,-1.2947796814289305,False,,False
BTC/USDT:USDT,15m,full,1695579660000,stop_loss,0.38590388267865483,-1.2980329083485034,False,,False
BTC/USDT:USDT,15m,full,1695579660000,stop_loss,0.7200987104277885,-1.3699001263525354,False,,False
BTC/USDT:USDT,15m,full,1695583620000,stop_loss,2.086093520961867,-1.404203473603386,True,0.0,False
BTC/USDT:USDT,15m,full,1695598080000,stop_loss,1.4067636228992555,-1.3908419558554346,False,,False
BTC/USDT:USDT,15m,full,1695710100000,stop_loss,0.49562782253404924,-1.0247211210336207,False,,False
BTC/USDT:USDT,15m,full,1695713820000,stop_loss,0.7125449391585422,-1.0326821553274521,False,,False
BTC/USDT:USDT,15m,full,1695743220000,end_of_data,811.1234778685642,-0.40851913934835665,True,0.0,False
BTC/USDT:USDT,15m,full,1695763260000,end_of_data,811.1234778685642,-0.40851913934835665,True,0.0,False
BTC/USDT:USDT,15m,full,1695824700000,end_of_data,811.1234778685642,-0.40851913934835665,True,0.0,False
BTC/USDT:USDT,15m,full,1695989760000,stop_loss,3.77012976940845,-3.588402856107982,True,0.0,False
BTC/USDT:USDT,15m,full,1695988800000,stop_loss,1.0077376779827405,-2.0894533673557896,False,,False
BTC/USDT:USDT,15m,full,1696079220000,stop_loss,53.60171200003777,-6.339223989903893,True,0.0,False
BTC/USDT:USDT,15m,full,1696261740000,stop_loss,0.4387345121428746,-1.0220605958528504,False,,False
BTC/USDT:USDT,15m,full,1696262700000,stop_loss,3.5165854256903577,-3.6170590568106715,True,0.0,False
BTC/USDT:USDT,15m,full,1696334760000,stop_loss,1.219904553941342,-1.2557644833196553,False,,False
BTC/USDT:USDT,15m,full,1696363560000,stop_loss,10.440917824710818,-1.0398638251732084,True,0.0,False
BTC/USDT:USDT,15m,full,1696427880000,stop_loss,0.9265183393749286,-1.0978441888649135,False,,False
BTC/USDT:USDT,15m,full,1696520220000,stop_loss,4.318258984550251,-2.7856347221047963,True,0.0,False
BTC/USDT:USDT,15m,full,1696521960000,stop_loss,4.318258984550251,-2.7856347221047963,True,0.0,False
BTC/USDT:USDT,15m,full,1696524960000,stop_loss,8.837845335871155,-4.3031107122576175,True,0.0,False
BTC/USDT:USDT,15m,full,1696537860000,stop_loss,4.9279414473314676,-2.9903389642568112,True,0.0,False
BTC/USDT:USDT,15m,full,1696543320000,stop_loss,4.438229062250028,-2.8259153359253446,True,0.0,False
BTC/USDT:USDT,15m,full,1696548480000,stop_loss,5.294827626448918,-3.113523017984853,True,0.0,False
BTC/USDT:USDT,15m,full,1696595640000,stop_loss,1.1190791399596869,-1.0,False,,False
BTC/USDT:USDT,15m,full,1696638180000,stop_loss,3.181511135545904,-1.1217915864722108,True,0.0,False
BTC/USDT:USDT,15m,full,1696638180000,stop_loss,2.969237113774523,-1.1156088479740152,True,0.0,False
BTC/USDT:USDT,15m,full,1696658640000,stop_loss,2.4398958380918363,-1.1001911409152962,True,0.0,False
BTC/USDT:USDT,15m,full,1696658640000,stop_loss,2.450099554411526,-1.100488336536258,True,0.0,False
BTC/USDT:USDT,15m,full,1696686240000,stop_loss,1.4315602354127943,-1.0708221427790134,False,,False
BTC/USDT:USDT,15m,full,1696693200000,stop_loss,1.472742183004448,-1.072021616980712,False,,False
BTC/USDT:USDT,15m,full,1696699140000,stop_loss,1.4315602354127943,-1.0708221427790134,False,,False
BTC/USDT:USDT,15m,full,1696703460000,stop_loss,1.4926540821929493,-1.0726015752095033,False,,False
BTC/USDT:USDT,15m,full,1696742880000,stop_loss,0.4246853974854448,-1.0768254558260568,False,,False
BTC/USDT:USDT,15m,full,1696758660000,stop_loss,0.476275886989451,-1.1071490563137505,False,,False
BTC/USDT:USDT,15m,full,1696758000000,stop_loss,0.2288118957446874,-1.0891879601750176,False,,False
BTC/USDT:USDT,15m,full,1696867320000,stop_loss,2.10498219708997,-1.723573644284162,True,0.0,False
BTC/USDT:USDT,15m,full,1696868940000,stop_loss,2.6532228424444178,-1.8513336301789618,True,0.0,False
BTC/USDT:USDT,15m,full,1696867260000,stop_loss,1.436967070044015,-1.567901853197373,False,,False
BTC/USDT:USDT,15m,full,1696936740000,stop_loss,0.20039120583444278,-1.0968057424060043,False,,False
BTC/USDT:USDT,15m,full,1696942080000,stop_loss,0.5931356735022072,-1.4640532268072382,False,,False
BTC/USDT:USDT,15m,full,1696949820000,stop_loss,0.8393769802314782,-1.719457202506415,False,,False
BTC/USDT:USDT,15m,full,1696991640000,stop_loss,0.782710261745869,-1.0398638251732084,False,,False
BTC/USDT:USDT,15m,full,1696996800000,stop_loss,9.424455250229776,-7.539225209461724,True,0.0,False
BTC/USDT:USDT,15m,full,1697034420000,stop_loss,0.9647115033769731,-1.9283316980042222,False,,False
BTC/USDT:USDT,15m,full,1697098080000,stop_loss,1.125628608679563,-1.286366176196769,False,,False
BTC/USDT:USDT,15m,full,1697103120000,stop_loss,0.7379747053315022,-1.3358405227693753,False,,False
BTC/USDT:USDT,15m,full,1697307120000,stop_loss,0.6049135729885146,-1.024882380976656,False,,False
BTC/USDT:USDT,15m,full,1697515260000,end_of_data,600.5046944359071,-0.7941628000720501,True,0.0,False
BTC/USDT:USDT,15m,full,1697547300000,end_of_data,400.990976532439,-0.7764603769877042,True,0.0,False
BTC/USDT:USDT,15m,full,1697623140000,end_of_data,400.990976532439,-0.7764603769877042,True,150.45546402895567,True
BTC/USDT:USDT,15m,full,1697639640000,end_of_data,523.5741936237123,-0.708294155017778,True,196.64032665166883,True
BTC/USDT:USDT,15m,full,1697661720000,end_of_data,641.2519450024212,-0.6428557702882429,True,0.0,False
BTC/USDT:USDT,15m,full,1697679840000,end_of_data,607.4604616617289,-0.6616465787590273,True,228.24559739915765,True
BTC/USDT:USDT,15m,full,1697853600000,end_of_data,524.2375491960585,-0.2438881774030085,True,192.5575803814651,True
BTC/USDT:USDT,15m,full,1697855640000,end_of_data,567.421529839707,-0.18172217582631228,True,208.47149746035348,True
BTC/USDT:USDT,15m,full,1698218940000,stop_loss,0.716298881195717,-1.3582960174240546,False,,False
BTC/USDT:USDT,15m,full,1698218940000,stop_loss,0.4072524535079186,-1.2937792217465294,False,,False
BTC/USDT:USDT,15m,full,1698331080000,stop_loss,1.8369730217395766,-2.405589121952953,True,0.0,False
BTC/USDT:USDT,15m,full,1698333900000,stop_loss,1.8369730217395766,-2.405589121952953,True,0.0,False
BTC/USDT:USDT,15m,full,1698339060000,stop_loss,3.0460185554051487,-3.0046153506282187,True,0.0,False
BTC/USDT:USDT,15m,full,1698371160000,stop_loss,1.6822043547376864,-2.405589121952953,True,0.0,False
BTC/USDT:USDT,15m,full,1698416460000,stop_loss,0.7349406313036099,-1.96273187606834,False,,False
BTC/USDT:USDT,15m,full,1698417060000,stop_loss,1.1509224393568764,-2.405589121952953,False,,False
BTC/USDT:USDT,15m,full,1698418860000,stop_loss,1.1509224393568764,-2.405589121952953,False,,False
BTC/USDT:USDT,15m,full,1698682980000,stop_loss,0.5000402927079093,-1.078201152700396,False,,False
BTC/USDT:USDT,15m,full,1698901920000,stop_loss,0.18915585868108267,-1.0152455879317779,False,,False
BTC/USDT:USDT,15m,full,1698932640000,end_of_data,176.89033540869696,-0.9092519386295959,True,0.0,False
BTC/USDT:USDT,15m,full,1698938460000,end_of_data,176.89033540869696,-0.9092519386295959,True,0.0,False
BTC/USDT:USDT,15m,full,1698942360000,end_of_data,265.7797748232242,-0.8639063368877266,True,0.0,False
BTC/USDT:USDT,15m,full,1698972780000,end_of_data,176.89033540869696,-0.9092519386295959,True,0.0,False
BTC/USDT:USDT,15m,full,1698986760000,end_of_data,241.32907296990427,-0.8763794922575041,True,0.0,False
BTC/USDT:USDT,15m,full,1699074300000,end_of_data,176.89033540869696,-0.4593732514103584,True,0.0,False
BTC/USDT:USDT,15m,full,1699105800000,end_of_data,155.4135045925054,-0.5246435157419856,True,0.0,False
BTC/USDT:USDT,15m,full,1699110960000,end_of_data,155.4135045925054,-0.5246435157419856,True,0.0,False
BTC/USDT:USDT,15m,full,1699174020000,stop_loss,1.3234464228819867,-2.1566861774142887,False,,False
BTC/USDT:USDT,15m,full,1699186680000,stop_loss,1.3669625456926335,-2.178349899570319,False,,False
BTC/USDT:USDT,15m,full,1699186620000,stop_loss,1.1951622455522246,-2.0928221979237507,False,,False
BTC/USDT:USDT,15m,full,1699186560000,stop_loss,1.0997294794936205,-2.045312705006123,False,,False
BTC/USDT:USDT,15m,full,1699190820000,stop_loss,0.37544906861966504,-2.0477636753116544,False,,False
BTC/USDT:USDT,15m,full,1699221000000,end_of_data,147.97625063163213,-0.5472460838807478,True,0.0,False
BTC/USDT:USDT,15m,full,1699354080000,end_of_data,176.89033540869696,-0.2850211249901934,True,0.0,False
BTC/USDT:USDT,15m,full,1699359000000,end_of_data,186.34681231115474,-0.24701354463602807,True,0.0,False
BTC/USDT:USDT,15m,full,1699376760000,end_of_data,176.89033540869696,-0.2850211249901934,True,0.0,False
BTC/USDT:USDT,15m,full,1699601160000,stop_loss,0.20740651728229598,-1.0880215355014498,False,,False
BTC/USDT:USDT,15m,full,1699667460000,stop_loss,1.1425399137628518,-2.0860507989950685,False,,False
BTC/USDT:USDT,15m,full,1699665840000,stop_loss,0.7204818488617687,-1.872110094477174,False,,False
BTC/USDT:USDT,15m,full,1699689300000,stop_loss,2.387170155547349,-2.7169523097956256,True,0.0,False
BTC/USDT:USDT,15m,full,1699723020000,stop_loss,0.6742704195353484,-2.0384825355455742,False,,False
BTC/USDT:USDT,15m,full,1699733520000,stop_loss,0.10869850532643736,-1.9375255066287604,False,,False
BTC/USDT:USDT,15m,full,1699830960000,stop_loss,2.8704526546764213,-1.0,True,0.0,False
BTC/USDT:USDT,15m,full,1699845960000,stop_loss,1.1036049524415994,-1.0,False,,False
BTC/USDT:USDT,15m,full,1699846500000,stop_loss,0.7841691744521694,-1.0,False,,False
BTC/USDT:USDT,15m,full,1699910040000,stop_loss,1.1970756516211578,-1.0,False,,False
BTC/USDT:USDT,15m,full,1699920420000,stop_loss,1.1554100687835687,-1.620935023761658,False,,False
BTC/USDT:USDT,15m,full,1699921080000,stop_loss,3.6734038539801626,-4.604751677613169,True,0.0,False
BTC/USDT:USDT,15m,full,1699923420000,stop_loss,5.832208959025939,-6.269909786606047,True,0.0,False
BTC/USDT:USDT,15m,full,1699959900000,stop_loss,1.2669101584567963,-2.932487163531664,False,,False
BTC/USDT:USDT,15m,full,1699987980000,end_of_data,140.97304665613495,-0.42938030361960017,True,46.67548366298713,True
BTC/USDT:USDT,15m,full,1700158860000,stop_loss,1.43504338028603,-2.0100569425529478,False,,False
BTC/USDT:USDT,15m,full,1700160600000,stop_loss,1.163165768206045,-2.0100569425529478,False,,False
BTC/USDT:USDT,15m,full,1700346000000,stop_loss,10.686823742055525,-2.2560104958361493,True,0.0,False
BTC/USDT:USDT,15m,full,1700355420000,stop_loss,11.118176987917812,-2.302369045958403,True,0.0,False
BTC/USDT:USDT,15m,full,1700392320000,stop_loss,10.686823742055525,-2.2560104958361493,True,0.0,False
BTC/USDT:USDT,15m,full,1700393400000,stop_loss,13.523844670863985,-2.560911822504358,True,0.0,False
BTC/USDT:USDT,15m,full,1700469900000,stop_loss,14.940006085710277,-19.572862404604802,True,0.0,False
BTC/USDT:USDT,15m,full,1700480820000,stop_loss,4.953314030819654,-14.543789420114713,True,0.0,False
BTC/USDT:USDT,15m,full,1700480820000,stop_loss,4.925875806961012,-14.481367460836301,True,0.0,False
BTC/USDT:USDT,15m,full,1700501280000,stop_loss,2.2995993693263634,-1.0,True,0.0,False
BTC/USDT:USDT,15m,full,1700571120000,stop_loss,0.15904329154153699,-1.0,False,,False
BTC/USDT:USDT,15m,full,1700578560000,stop_loss,1.0616976632496882,-2.107409586103189,False,,False
BTC/USDT:USDT,15m,full,1700964000000,stop_loss,1.6437894180960342,-2.151561846242926,True,0.0,False
BTC/USDT:USDT,15m,full,1700996520000,stop_loss,0.5815825162754508,-2.151561846242926,False,,False
BTC/USDT:USDT,15m,full,1701000180000,stop_loss,0.1603699455132441,-2.3046253149663856,False,,False
BTC/USDT:USDT,15m,full,1701001500000,stop_loss,6.1902302149097475,-2.470286050351089,True,0.0,False
BTC/USDT:USDT,15m,full,1701016020000,stop_loss,1.2018862175740315,-2.470286050351089,False,,False
BTC/USDT:USDT,15m,full,1701080820000,stop_loss,0.1608021867989695,-1.3304299108452726,False,,False
BTC/USDT:USDT,15m,full,1701148200000,end_of_data,780.9135700683021,-0.2996818054884923,True,245.8932013879141,True
BTC/USDT:USDT,15m,full,1701254640000,stop_loss,4.571042123140441,-1.0666827675239878,True,0.0,False
BTC/USDT:USDT,15m,full,1701268800000,stop_loss,0.6209974578103608,-1.0666827675239878,False,,False
BTC/USDT:USDT,15m,full,1701331800000,stop_loss,0.4767443258228939,-1.451635889120781,False,,False
BTC/USDT:USDT,15m,full,1701385260000,end_of_data,780.3452451842353,-0.321722156254067,True,241.30110603332795,True
BTC/USDT:USDT,15m,full,1701389700000,end_of_data,780.3452451842353,-0.18959010877109309,True,241.30110603332795,True
BTC/USDT:USDT,15m,full,1701504720000,stop_loss,0.4868688152766282,-1.5794415236003556,False,,False
BTC/USDT:USDT,15m,full,1701504720000,stop_loss,0.4932997934126421,-1.581947713609243,False,,False
BTC/USDT:USDT,15m,full,1701503940000,stop_loss,0.838152372187698,-1.4746507952542154,False,,False
BTC/USDT:USDT,15m,full,1701703440000,stop_loss,1.278705289880548,-1.617323668902785,False,,False
BTC/USDT:USDT,15m,full,1701703440000,stop_loss,1.3379186402305052,-1.6333651477409623,False,,False
