symbol,timeframe,segment,guard,lens,num_candidates,num_trades,total_return,max_drawdown,win_rate,mean_net_r,cost_r_median,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
ETH/USDT:USDT,15m,oos,0.0015,baseline,525.0,406.0,0.3654359359768192,0.0647200999790168,0.5763546798029556,0.14623641684438107,0.26660027214297966,1.3020651642928336,0.9778325123152709,0.004568345126607664,0.08952380952380952
ETH/USDT:USDT,15m,oos,0.002,baseline,525.0,384.0,0.3785606295969877,0.060396974423841294,0.578125,0.16891460637579359,0.25711337765062414,1.3206605244631837,0.9765625,0.004726557267209393,0.14666666666666667
ETH/USDT:USDT,15m,oos,0.0022,baseline,525.0,370.0,0.3685883660669391,0.056616301519159445,0.572972972972973,0.16552151605386228,0.2523634534702419,1.31822316944866,0.9756756756756757,0.004826608092084016,0.17714285714285713
ETH/USDT:USDT,15m,oos,0.0025,baseline,525.0,343.0,0.32753395232398214,0.06263697577832732,0.5568513119533528,0.14060638838423514,0.24421262431813992,1.292177865388889,0.9737609329446064,0.0050187804023880955,0.2361904761904762
ETH/USDT:USDT,15m,oos,0.003,baseline,525.0,303.0,0.359750977358449,0.06320855804134504,0.5676567656765676,0.18873395028923776,0.22607939740010177,1.3434556693953512,0.9702970297029703,0.00532851771747131,0.3333333333333333
ETH/USDT:USDT,15m,oos,0.0033,baseline,525.0,269.0,0.33244149083421726,0.06645580617757067,0.5613382899628253,0.18802363301315098,0.2160545231735025,1.3408312103312625,0.966542750929368,0.005603924416034923,0.4095238095238095
ETH/USDT:USDT,15m,oos,0.0055000000000000005,baseline,525.0,117.0,0.19471919308950256,0.049324784389277974,0.5384615384615384,0.1919746139792684,0.1563766130976473,1.3832541051906475,0.9230769230769231,0.0072990956274080285,0.7390476190476191
ETH/USDT:USDT,15m,is,0.0,pen_5bp,724.0,610.0,1.5152168428525885,0.06354150175297198,0.6049180327868853,0.23021059538258437,0.21744922386322718,1.500325303760747,0.8868852459016393,0.005412611047231323,0.0
ETH/USDT:USDT,15m,is,0.0015,pen_5bp,724.0,583.0,1.5202950766585055,0.06623683391412322,0.6003430531732419,0.24787525979487576,0.21291381174549615,1.5104324906959872,0.8816466552315609,0.005605899755996453,0.049723756906077346
ETH/USDT:USDT,15m,is,0.002,pen_5bp,724.0,551.0,1.4785815161015434,0.06966976181221216,0.5898366606170599,0.24356700953023583,0.203637465529744,1.5054403002340868,0.8747731397459165,0.005829410468626491,0.106353591160221
ETH/USDT:USDT,15m,is,0.0022,pen_5bp,724.0,534.0,1.4587408578906678,0.07245343354832237,0.5861423220973783,0.24371689057001972,0.19943406505418365,1.506414648714811,0.8707865168539326,0.0059482699987567795,0.1408839779005525
ETH/USDT:USDT,15m,is,0.0025,pen_5bp,724.0,512.0,1.4288006591654658,0.07574117006481476,0.58203125,0.24397260773456322,0.19724697968975508,1.5095264840332043,0.865234375,0.006101383294004671,0.18093922651933703
ETH/USDT:USDT,15m,is,0.003,pen_5bp,724.0,471.0,1.3964382989736135,0.06325500413035924,0.5796178343949044,0.25440857793709626,0.18695336995635478,1.525268780879164,0.8535031847133758,0.006390688180269217,0.24585635359116023
ETH/USDT:USDT,15m,is,0.0033,pen_5bp,724.0,445.0,1.3629040438034876,0.062002614965767325,0.5775280898876405,0.2584067633262516,0.18074673838012797,1.5316099464960664,0.8449438202247191,0.006579841390980738,0.2886740331491713
ETH/USDT:USDT,15m,is,0.0055000000000000005,pen_5bp,724.0,279.0,1.0091751338360357,0.06752115075514448,0.5770609318996416,0.30259841812153426,0.14090260418764639,1.5965318616355264,0.7491039426523297,0.007925496913311765,0.5649171270718232
ETH/USDT:USDT,15m,oos,0.0,pen_5bp,441.0,372.0,0.33074102009209894,0.05490606185024356,0.5806451612903226,0.13840741007470236,0.26164713197698886,1.3131651147164205,0.9811827956989247,0.004535443932967768,0.0
ETH/USDT:USDT,15m,oos,0.0015,pen_5bp,441.0,357.0,0.32425214737615754,0.05490606185024386,0.5686274509803921,0.13566571283313916,0.25563528382948814,1.3094422394780103,0.9803921568627451,0.0046767411405860045,0.04081632653061224
ETH/USDT:USDT,15m,oos,0.002,pen_5bp,441.0,338.0,0.3259810514924089,0.05490606185024397,0.5650887573964497,0.14515724732964114,0.24829738831856057,1.3179058057849913,0.9792899408284024,0.00483774228479544,0.09750566893424037
ETH/USDT:USDT,15m,oos,0.0022,pen_5bp,441.0,332.0,0.33035918164058947,0.05191014825514635,0.5662650602409639,0.15271592807159415,0.24626156261383986,1.3252180236914217,0.9789156626506024,0.0048871224165547055,0.11337868480725624
ETH/USDT:USDT,15m,oos,0.0025,pen_5bp,441.0,313.0,0.30219293449371887,0.05370655859595929,0.5527156549520766,0.1314442377988999,0.24203227350771656,1.3040696957059223,0.9776357827476039,0.005041968741148355,0.17233560090702948
ETH/USDT:USDT,15m,oos,0.003,pen_5bp,441.0,275.0,0.3425642541478324,0.056568915825917825,0.5672727272727273,0.19006961110517095,0.2229699557406856,1.371031108576297,0.9745454545454545,0.005369456051071684,0.28798185941043086
ETH/USDT:USDT,15m,oos,0.0033,pen_5bp,441.0,246.0,0.3170471946632466,0.0565689158259179,0.5609756097560976,0.18839621094640224,0.21551193117904205,1.368263880958742,0.9715447154471545,0.005628743251269902,0.36281179138321995
ETH/USDT:USDT,15m,oos,0.0055000000000000005,pen_5bp,441.0,110.0,0.18741470833045423,0.03867227993453924,0.5363636363636364,0.18527447819848183,0.15716527109308087,1.4075218951640112,0.9363636363636364,0.007251898783675126,0.7097505668934241
SOL/USDT:USDT,15m,is,0.0,baseline,1045.0,882.0,3.2415824176929657,0.14364952924378416,0.5918367346938775,0.2645617240593621,0.16268615339312986,1.55614276348186,0.7573696145124716,0.006658276323694943,0.0
SOL/USDT:USDT,15m,is,0.0015,baseline,1045.0,851.0,3.253838580920848,0.14364952924378382,0.5887191539365453,0.27882469259196446,0.15767239419267295,1.5609366252399572,0.7485311398354877,0.006862726649637047,0.03732057416267943
