scenario,k,variant,scope,segment,exclude,num_cells,num_symbols,num_trades,win_rate,total_return,max_drawdown,peak_concurrency,max_concurrent_risk,max_effective_concurrent_risk,max_open_notional_ratio,liquidation_events
k2.00_observed,2.0,observed,4h,oos,,12,12,301,0.5282392026578073,0.5049802965116637,0.13488586261235835,6,0.060000000000000005,0.12000000000000001,3.427839819273697,0
k1.00_pure,1.0,pure,2h,full,,12,12,1742,0.6010332950631458,432.4577351703131,0.10215613826893502,6,0.05368703270611671,0.05368703270611671,3.6382294284558623,0
k1.00_pure,1.0,pure,2h,oos_warm,,12,12,609,0.5747126436781609,4.015004601229107,0.08436900476612406,6,0.05948415681179408,0.05948415681179408,3.6209246260557397,0
k1.00_pure,1.0,pure,2h,oos,,12,12,577,0.5684575389948007,3.190771978437303,0.09155203582743549,6,0.05948415681179407,0.05948415681179407,3.62092462605574,0
k1.00_observed,1.0,observed,2h,full,,12,12,1742,0.6010332950631458,432.4577351703131,0.10215613826893502,6,0.05368703270611671,0.05368703270611671,3.6382294284558623,0
k1.00_observed,1.0,observed,2h,oos_warm,,12,12,609,0.5747126436781609,4.015004601229107,0.08436900476612406,6,0.05948415681179408,0.05948415681179408,3.6209246260557397,0
k1.00_observed,1.0,observed,2h,oos,,12,12,577,0.5684575389948007,3.190771978437303,0.09155203582743549,6,0.05948415681179407,0.05948415681179407,3.62092462605574,0
k1.25_pure,1.25,pure,2h,full,,12,12,1742,0.6010332950631458,99.54755994838155,0.13638394972806758,6,0.05948415681179407,0.0743551960147426,3.6388189041600945,0
k1.25_pure,1.25,pure,2h,oos_warm,,12,12,609,0.5747126436781609,1.74426974589065,0.11638894639106119,6,0.05948415681179407,0.0743551960147426,3.6236059839544206,0
k1.25_pure,1.25,pure,2h,oos,,12,12,577,0.5684575389948007,1.3521808282659087,0.11638894639106147,6,0.05948415681179407,0.0743551960147426,3.6236059839544206,0
k1.25_observed,1.25,observed,2h,full,,12,12,1742,0.6010332950631458,230.2022409063417,0.11726873328046027,6,0.05657400951553292,0.07071751189441615,3.638461519280319,0
k1.25_observed,1.25,observed,2h,oos_warm,,12,12,609,0.5747126436781609,2.8616571948041383,0.09397492288705198,6,0.05948415681179408,0.0743551960147426,3.621219085775962,0
k1.25_observed,1.25,observed,2h,oos,,12,12,577,0.5684575389948007,2.26087509413895,0.0967271540744352,6,0.05948415681179408,0.0743551960147426,3.621219085775962,0
k1.50_pure,1.5,pure,2h,full,,12,12,1742,0.6010332950631458,18.638473112177813,0.2754911404105976,6,0.05948415681179407,0.0892262352176911,3.6394101188873704,0
k1.50_pure,1.5,pure,2h,oos_warm,,12,12,609,0.5747126436781609,0.4973986234865286,0.24125702951905018,6,0.059484156811794066,0.0892262352176911,3.6263278699528985,0
k1.50_pure,1.5,pure,2h,oos,,12,12,577,0.5684575389948007,0.3166678373934694,0.2604975311077737,6,0.05948415681179408,0.08922623521769113,3.626327869952898,0
k1.50_observed,1.5,observed,2h,full,,12,12,1742,0.6010332950631458,180.4765024442574,0.12961446984434447,6,0.058087270149739446,0.08713090522460917,3.638461519280319,0
k1.50_observed,1.5,observed,2h,oos_warm,,12,12,609,0.5747126436781609,2.582798633469904,0.09885527191239518,6,0.05948415681179407,0.0892262352176911,3.621219085775962,0
k1.50_observed,1.5,observed,2h,oos,,12,12,577,0.5684575389948007,2.027033237492853,0.09885527191239522,6,0.05948415681179409,0.08922623521769112,3.621219085775962,0
k2.00_pure,2.0,pure,2h,full,,12,12,1742,0.6010332950631458,-0.3102715612590243,0.7204597130395468,6,0.05948415681179408,0.11896831362358816,3.6405977962840725,0
k2.00_pure,2.0,pure,2h,oos_warm,,12,12,609,0.5747126436781609,-0.5580669391286661,0.5930897773141717,6,0.05948415681179408,0.11896831362358816,3.631896958091878,0
k2.00_pure,2.0,pure,2h,oos,,12,12,577,0.5684575389948007,-0.5908228936523586,0.606316860051523,6,0.05948415681179407,0.11896831362358815,3.631896958091878,0
k2.00_observed,2.0,observed,2h,full,,12,12,1742,0.6010332950631458,146.70344934276096,0.1431315442894894,6,0.05948415681179407,0.11896831362358815,3.6384615192803196,0
k2.00_observed,2.0,observed,2h,oos_warm,,12,12,609,0.5747126436781609,2.3382838815195006,0.1072174769636728,6,0.05948415681179407,0.11896831362358815,3.621219085775962,0
k2.00_observed,2.0,observed,2h,oos,,12,12,577,0.5684575389948007,1.8204477279705475,0.10721747696367277,6,0.05948415681179407,0.11896831362358815,3.6212190857759623,0
k1.00_pure,1.0,pure,1h,full,,12,12,3515,0.5914651493598863,4349.77353527363,0.10790841617228433,6,0.05915434518222158,0.05915434518222158,5.0,0
k1.00_pure,1.0,pure,1h,oos_warm,,12,12,1220,0.5516393442622951,9.863602228194488,0.10841149907492657,6,0.05958692181920321,0.05958692181920321,4.817277512557705,0
k1.00_pure,1.0,pure,1h,oos,,12,12,1181,0.5444538526672311,7.428712907213418,0.10841149907492642,6,0.05958692181920322,0.05958692181920322,4.817277512557705,0
k1.00_observed,1.0,observed,1h,full,,12,12,3515,0.5914651493598863,4349.77353527363,0.10790841617228433,6,0.05915434518222158,0.05915434518222158,5.0,0
k1.00_observed,1.0,observed,1h,oos_warm,,12,12,1220,0.5516393442622951,9.863602228194488,0.10841149907492657,6,0.05958692181920321,0.05958692181920321,4.817277512557705,0
