arm,guard,multiple,segment,adopted_point,num_cells,num_symbols,num_trades,win_rate,mean_net_r,mean_gross_r,total_return_flat,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,max_effective_concurrent_risk,clamp_rate,mean_effective_risk,liquidation_events,guard_cut,guard_kept,symbols_below_gate,min_symbol_trades
기준,0.005,1.5,is,False,48,12,28489,0.40461230650426483,-0.06683794253581628,-0.01638085014283871,-14.039371112004126,9.166004457773637,-1.5316784076072987,24,424.13951644180264,424.13951644180264,0.4676190810488259,0.10056107351272003,23363,37148,85798,0,1737
기준,0.005,1.5,oos_warm,False,48,12,11089,0.39787176481197584,-0.09313491463230324,-0.03722049414231546,-8.359134404317805,7.4544012607730155,-1.1213689888557152,16,39.81539042587971,39.81539042587971,0.5862566507349626,0.024931804586685646,8634,37148,85798,0,402
기준,0.005,1.5,oos,False,48,12,10833,0.3969352903166251,-0.09610762469088593,-0.03982605697969603,-8.506171182200545,7.599678834625824,-1.119280349512211,16,26.675984805646614,26.675984805646614,0.5905104772454537,0.025265520639586023,8510,37148,85798,0,403
기준,0.003,2.0,full,False,48,12,44192,0.3301049963794352,-0.12505975365464853,-0.0535643487237155,-33.208234976237534,24.58286453146988,-1.3508692176099266,23,57.75051582992873,57.75051582992873,0.6095447139753801,0.06755094300557458,39740,17803,105143,0,2752
기준,0.003,2.0,is,False,48,12,30987,0.33165521024945943,-0.11476469464239078,-0.046540277150024636,-20.52251631692471,15.315175133832273,-1.3400118599746902,23,57.75051582992873,57.75051582992873,0.5721431568076936,0.06755094300557458,26535,17803,105143,0,2127
기준,0.003,2.0,oos_warm,False,48,12,13206,0.32651824928063,-0.14917086182655045,-0.07000334672724726,-12.680252533298246,11.289516200887084,-1.1231883021082767,17,38.241305883949956,38.241305883949956,0.6972588217476905,0.03587738897676031,10781,17803,105143,0,625
기준,0.003,2.0,oos,False,48,12,12978,0.325782092772384,-0.15234328962095361,-0.07270579819753711,-12.666182303535201,11.843720010780505,-1.0694429023994207,16,81.77852573707275,81.77852573707275,0.7010325165664971,0.05681972978620334,10800,17803,105143,0,627
기준,0.004,2.0,full,False,48,12,39690,0.33010833963214914,-0.10822109309866912,-0.047028475636594784,-29.20707953940073,18.559094688715717,-1.5737340656578034,23,104.34688338468148,104.34688338468148,0.5613252708490803,0.044738417826324414,34320,27605,95341,0,2252
기준,0.004,2.0,is,False,48,12,28218,0.33191579842653623,-0.09895461341931082,-0.039920171179719625,-18.162936626646708,11.672783384206761,-1.5560073402219647,23,104.34688338468148,104.34688338468148,0.5260117655397264,0.044738417826324414,22848,27605,95341,0,1798
기준,0.004,2.0,oos_warm,False,48,12,11473,0.32572125860716467,-0.13096114915706764,-0.064463076248281,-11.038078598578418,9.714210271854517,-1.1362816214262534,17,59.21127805562483,59.21127805562483,0.6481303930968361,0.05057922460822165,8969,27605,95341,0,454
