symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,sym
BTC/USDT:USDT,1h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1689433200000,1784106000000,26299,119,0.5042016806722689,0.1224621704718116,0.0619047881850731,9.027474460966785,1.2150703973163208,0.2605042016806723,0.2240802675585284,598,134,1.0,BTC
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,0.0,baseline,0,1689433200000,1752544800000,17532,131,0.4885496183206106,0.0354767734008095,0.0993657596694897,2.872279182040349,1.0549609611375346,0.2213740458015267,0.504424778761062,339,171,1.0,BTC
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,0.0,pen_5bp,0,1689433200000,1752544800000,17532,123,0.4715447154471545,-0.012220886446722,0.1118439865102003,-0.4053831746086747,0.9800002346149992,0.1788617886178861,0.4572271386430678,339,155,1.0,BTC
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1689433200000,1752544800000,17532,74,0.4459459459459459,-0.0679202807679315,0.126095262424534,-8.195398569467308,0.8208240591798174,0.1148648648648648,0.2654867256637168,339,90,1.0,BTC
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1689433200000,1752544800000,17532,66,0.4696969696969697,-0.0059988596928054,0.0838748098668046,-0.2759242371362228,0.982693637960823,0.1742424242424242,0.2212389380530973,339,75,1.0,BTC
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1689433200000,1752544800000,17532,70,0.4714285714285714,0.0011332499933172,0.1082114622230107,0.6360399507301053,1.0030508704447332,0.1785714285714285,0.2359882005899705,339,80,1.0,BTC
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1689433200000,1752544800000,17532,73,0.4383561643835616,-0.0454653973151864,0.0655635919432023,-5.108891834434847,0.8823400503066453,0.0958904109589041,0.247787610619469,339,84,1.0,BTC
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1689433200000,1752544800000,17532,60,0.4833333333333333,0.0049179206497927,0.0619047881850731,1.2139162782774309,1.0168840377113608,0.2083333333333333,0.2035398230088495,339,69,1.0,BTC
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,0.0,baseline,0,1752548400000,1784106000000,8767,74,0.4864864864864865,0.0823016059074605,0.0519714578182585,9.606781454310514,1.2259976435018682,0.2162162162162162,0.4565217391304347,230,105,1.0,BTC
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,0.0,pen_5bp,0,1752548400000,1784106000000,8767,70,0.4571428571428571,0.033652867421132,0.0686923112018635,4.543475165079568,1.093910744877521,0.1428571428571428,0.417391304347826,230,96,1.0,BTC
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1752548400000,1784106000000,8767,49,0.4897959183673469,0.0432967118435102,0.0653690326587744,7.928995376529847,1.1784200413626922,0.2244897959183673,0.2652173913043478,230,61,1.0,BTC
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1752548400000,1784106000000,8767,40,0.425,-0.0263246343870087,0.0783616953724245,-5.260023117688308,0.8781240799258017,0.0625,0.217391304347826,230,50,1.0,BTC
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1752548400000,1784106000000,8767,43,0.4418604651162791,0.0060780014616866,0.0760792007242135,1.69703396815282,1.0263995852932033,0.1046511627906976,0.2478260869565217,230,57,1.0,BTC
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1752548400000,1784106000000,8767,40,0.35,-0.0813237715129869,0.1055332336557101,-18.299863550377072,0.6518088579817917,-0.125,0.2391304347826087,230,55,1.0,BTC
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1752548400000,1784106000000,8767,39,0.4358974358974359,-0.0086697934938481,0.0798767736422251,-1.398044020886975,0.9592930832321652,0.0897435897435897,0.1956521739130435,230,45,1.0,BTC
