symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,level
XRP/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,once,single,,baseline,0,1752480000000,1784070000000,8776,85,0.4588235294117647,0.0021875823917638,0.0906847081324544,0.7281375206988699,1.0049369792643876,0.1470588235294117,1.0,91,91,1.0,L0
XRP/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784070000000,8776,114,0.4561403508771929,-0.0127346044498557,0.1067750098373254,-0.4665682844335947,0.9786403798372776,0.1403508771929824,1.0,184,184,1.0,L0r
XRP/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784070000000,8776,94,0.4468085106382978,-0.0185599362967868,0.1001331633920212,-1.1886004462904962,0.9626101961091338,0.1170212765957446,0.6141304347826086,184,113,1.0,L1
XRP/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784070000000,8776,63,0.3968253968253968,-0.0862396888230718,0.1325529529017554,-12.22934969266928,0.746822842167037,-0.0079365079365079,0.4406779661016949,177,78,1.0,L2
XRP/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784070000000,8776,71,0.4225352112676056,-0.071159850939448,0.1340200375704585,-8.852512831901967,0.808926409265597,0.056338028169014,0.672316384180791,177,119,1.0,L2u
TRX/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,once,single,,baseline,0,1689292800000,1752476400000,17552,150,0.4933333333333333,0.0853066953404177,0.0516141539272499,5.6416155168987405,1.1210638428552075,0.2333333333333333,1.0,167,167,1.0,L0
TRX/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752476400000,17552,185,0.4648648648648649,0.0283135861118755,0.0899220407674301,1.9040747244805305,1.0329867745551953,0.1621621621621621,1.0,341,341,1.0,L0r
TRX/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752476400000,17552,169,0.4615384615384615,0.0204030673701645,0.0774896404837711,1.593096880426314,1.0255495650018942,0.1538461538461538,0.6774193548387096,341,231,1.0,L1
TRX/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752476400000,17552,127,0.4803149606299212,0.0473779265832976,0.0541254850364186,3.967363668435166,1.082150596882136,0.2007874015748031,0.5501519756838906,329,181,1.0,L2
TRX/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752476400000,17552,132,0.4848484848484848,0.0602147879588352,0.0472044863773644,4.690322004054322,1.0994598423345494,0.2121212121212121,0.7659574468085106,329,252,1.0,L2u
TRX/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,once,single,,baseline,0,1752480000000,1784070000000,8776,75,0.4133333333333333,-0.1027498046804969,0.1520056528906138,-17.4815887359745,0.6610639033938108,0.0333333333333333,1.0,92,92,1.0,L0
