symbol,timeframe,segment,arm,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,buy_hold
SOL/USDT:USDT,1h,full,long_only,26328,258,0.4573643410852713,0.1219387715694136,0.1156787342853798,4.124809117730647,0.1434108527131783,0.753968253968254,630,475,1.0,1.6486504884108777
SOL/USDT:USDT,1h,full,both,26328,513,0.46588693957115,0.341827424294049,0.133158471108942,5.140303095144915,0.1669921875,0.7501995211492418,1253,940,1.0,1.6486504884108777
SOL/USDT:USDT,1h,full,short_only,26328,297,0.4848484848484848,0.3036379651584608,0.118572930762128,7.683495340723296,0.2162162162162162,0.7463884430176565,623,465,1.0,1.6486504884108777
SOL/USDT:USDT,1h,full,short_gate_first_tap,26328,254,0.468503937007874,0.1497661982165855,0.1141639194694568,4.915161539610465,0.1758893280632411,0.4943820224719101,623,308,1.0,1.6486504884108777
SOL/USDT:USDT,1h,full,short_gate_extreme,26328,139,0.3884892086330935,-0.134934995648117,0.2260046964453123,-7.725611997677665,-0.0217391304347826,0.2825040128410915,623,176,1.0,1.6486504884108777
SOL/USDT:USDT,1h,full,short_once,26328,225,0.4755555555555555,0.1614155481520149,0.1264247784473879,5.860857729378958,0.1941964285714285,0.8066666666666666,300,242,1.0,1.6486504884108777
SOL/USDT:USDT,1h,is,long_only,17552,177,0.4689265536723164,0.1484904065769091,0.1156787342853798,6.785090045085389,0.1723163841807909,0.7922705314009661,414,328,1.0,4.691092883155781
SOL/USDT:USDT,1h,is,both,17552,350,0.4742857142857143,0.3021997795287652,0.133158471108942,6.582624444530356,0.1857142857142857,0.7777777777777778,828,644,1.0,4.691092883155781
SOL/USDT:USDT,1h,is,short_only,17552,206,0.5048543689320388,0.3097737303672371,0.118572930762128,10.99016666559729,0.2621359223300971,0.7632850241545893,414,316,1.0,4.691092883155781
SOL/USDT:USDT,1h,is,short_gate_first_tap,17552,175,0.4742857142857143,0.1322334751126754,0.1104734948121249,6.169827156093835,0.1857142857142857,0.4951690821256038,414,205,1.0,4.691092883155781
SOL/USDT:USDT,1h,is,short_gate_extreme,17552,93,0.3870967741935484,-0.097010315171058,0.1732769199476157,-8.184628607927063,-0.032258064516129,0.2753623188405797,414,114,1.0,4.691092883155781
SOL/USDT:USDT,1h,is,short_once,17552,155,0.4709677419354838,0.0932037054648231,0.1264247784473879,5.130144964446034,0.1774193548387097,0.8291457286432161,199,165,1.0,4.691092883155781
SOL/USDT:USDT,1h,oos,long_only,8776,71,0.3943661971830985,-0.0840189793175503,0.135625243926641,-9.771514633874265,-0.0140845070422535,0.6666666666666666,198,132,1.0,-0.5352087439526967
SOL/USDT:USDT,1h,oos,both,8776,148,0.4324324324324324,-0.0309893242542708,0.107127561176745,-1.1903250056546506,0.0884353741496598,0.6868686868686869,396,272,1.0,-0.5352087439526967
SOL/USDT:USDT,1h,oos,short_only,8776,85,0.4470588235294118,0.0088325344404749,0.1092543545973268,1.3700317848940151,0.1309523809523809,0.7070707070707071,198,140,1.0,-0.5352087439526967
SOL/USDT:USDT,1h,oos,short_gate_first_tap,8776,74,0.4729729729729729,0.0444313155124737,0.1141639194694574,5.221833559857326,0.1986301369863013,0.4797979797979798,198,95,1.0,-0.5352087439526967
SOL/USDT:USDT,1h,oos,short_gate_extreme,8776,42,0.4047619047619047,-0.0252062585095949,0.0899305986383421,-4.176853844151818,0.0365853658536585,0.2777777777777778,198,55,1.0,-0.5352087439526967
SOL/USDT:USDT,1h,oos,short_once,8776,66,0.5151515151515151,0.1086499125837528,0.093753235566626,13.019649601521662,0.3076923076923077,0.7604166666666666,96,73,1.0,-0.5352087439526967
BNB/USDT:USDT,1h,full,long_only,26328,231,0.4805194805194805,0.1482028191698364,0.2073634101664444,5.624978298565095,0.2012987012987013,0.7322314049586777,605,443,1.0,1.2557923285548238
BNB/USDT:USDT,1h,full,both,26328,425,0.4894117647058824,0.3429473458093858,0.2568276953282326,6.593630185178461,0.2264150943396226,0.7280701754385965,1140,830,1.0,1.2557923285548238
BNB/USDT:USDT,1h,full,short_only,26328,230,0.4782608695652174,0.0708509884537066,0.149796156630561,3.1819184273323,0.2008733624454148,0.7233644859813084,535,387,1.0,1.2557923285548238
BNB/USDT:USDT,1h,full,short_gate_first_tap,26328,193,0.4766839378238341,0.0544576281685318,0.1402273261679006,2.96611866228899,0.1979166666666666,0.4691588785046729,535,251,1.0,1.2557923285548238
BNB/USDT:USDT,1h,full,short_gate_extreme,26328,110,0.4181818181818181,-0.0868218407243903,0.1688926231533451,-6.67298585925887,0.055045871559633,0.2803738317757009,535,150,1.0,1.2557923285548238
BNB/USDT:USDT,1h,full,short_once,26328,175,0.5028571428571429,0.1597299070472687,0.1162266773278451,8.193330515242408,0.264367816091954,0.7509881422924901,253,190,1.0,1.2557923285548238
BNB/USDT:USDT,1h,is,long_only,17552,137,0.4890510948905109,0.1532373322022391,0.0849774880351791,9.3674845319532,0.2226277372262773,0.7175,400,287,1.0,1.7387059279349089
BNB/USDT:USDT,1h,is,both,17552,270,0.5037037037037037,0.3992189446144515,0.1049371884011523,11.490433371213536,0.2592592592592592,0.7284768211920529,755,550,1.0,1.7387059279349089
BNB/USDT:USDT,1h,is,short_only,17552,155,0.4967741935483871,0.1540395365142925,0.0742137357624966,8.884245792122803,0.2419354838709677,0.7408450704225352,355,263,1.0,1.7387059279349089
BNB/USDT:USDT,1h,is,short_gate_first_tap,17552,130,0.4846153846153846,0.088041612558849,0.0858227336379199,6.343531249000726,0.2115384615384615,0.4704225352112676,355,167,1.0,1.7387059279349089
BNB/USDT:USDT,1h,is,short_gate_extreme,17552,67,0.4029850746268656,-0.0639720658435171,0.0918669457808347,-8.079918832899777,0.0074626865671641,0.2507042253521127,355,89,1.0,1.7387059279349089
BNB/USDT:USDT,1h,is,short_once,17552,117,0.5042735042735043,0.1411639049436933,0.0791370336583983,10.793798463219847,0.2606837606837607,0.7543859649122807,171,129,1.0,1.7387059279349089
BNB/USDT:USDT,1h,oos,long_only,8776,88,0.4431818181818182,-0.0602078416024012,0.1529810899377996,-5.680930084183913,0.1079545454545454,0.7771739130434783,184,143,1.0,-0.1740271531728354
BNB/USDT:USDT,1h,oos,both,8776,154,0.4545454545454545,-0.0818360046618545,0.187656444638773,-4.436243675593007,0.1437908496732026,0.7320441988950276,362,265,1.0,-0.1740271531728354
BNB/USDT:USDT,1h,oos,short_only,8776,73,0.4520547945205479,-0.0514865664105669,0.0988070300048638,-6.1088168321070215,0.1458333333333333,0.6853932584269663,178,122,1.0,-0.1740271531728354
BNB/USDT:USDT,1h,oos,short_gate_first_tap,8776,61,0.4754098360655737,-0.0093533862229573,0.0922251446626449,-0.9177664307217192,0.2083333333333333,0.4606741573033708,178,82,1.0,-0.1740271531728354
BNB/USDT:USDT,1h,oos,short_gate_extreme,8776,41,0.4634146341463415,-0.0026274848506069,0.0790527891150458,-0.0527959367200442,0.1875,0.3314606741573033,178,59,1.0,-0.1740271531728354
BNB/USDT:USDT,1h,oos,short_once,8776,56,0.5178571428571429,0.0388287545109344,0.074724973135182,6.617712181077849,0.3181818181818182,0.7375,80,59,1.0,-0.1740271531728354
XRP/USDT:USDT,1h,full,long_only,26328,257,0.5136186770428015,0.4853543935346801,0.1057839600811016,13.270884645931718,0.2840466926070039,0.7328881469115192,599,439,1.0,0.4183048251212662
XRP/USDT:USDT,1h,full,both,26328,450,0.5266666666666666,1.2860150304524949,0.1304368669734981,15.819654843000116,0.3166666666666666,0.7497842968075927,1159,869,1.0,0.4183048251212662
XRP/USDT:USDT,1h,full,short_only,26328,257,0.5097276264591439,0.4344730132193943,0.1146335707216685,12.320348901766824,0.2743190661478599,0.7678571428571429,560,430,1.0,0.4183048251212662
XRP/USDT:USDT,1h,full,short_gate_first_tap,26328,216,0.4722222222222222,0.1790342130536826,0.1267958373533608,6.821087224994387,0.1805555555555555,0.5017857142857143,560,281,1.0,0.4183048251212662
XRP/USDT:USDT,1h,full,short_gate_extreme,26328,137,0.4890510948905109,0.1529759141938189,0.1684417605587109,8.881843664786077,0.2226277372262773,0.3303571428571428,560,185,1.0,0.4183048251212662
XRP/USDT:USDT,1h,full,short_once,26328,190,0.4684210526315789,0.1250739854072398,0.1523932790276903,5.672600340439222,0.1710526315789473,0.7526881720430108,279,210,1.0,0.4183048251212662
XRP/USDT:USDT,1h,is,long_only,17552,181,0.5303867403314917,0.448181484701583,0.0957616156406909,17.200307990857052,0.3259668508287293,0.746268656716418,402,300,1.0,2.7753382690834822
XRP/USDT:USDT,1h,is,both,17552,316,0.5474683544303798,1.1256264891867254,0.0767538903147385,20.266698551903193,0.3686708860759494,0.7638709677419355,775,592,1.0,2.7753382690834822
XRP/USDT:USDT,1h,is,short_only,17552,173,0.5375722543352601,0.4511585112637336,0.0679859070061581,18.457222692790825,0.3439306358381503,0.7828418230563002,373,292,1.0,2.7753382690834822
XRP/USDT:USDT,1h,is,short_gate_first_tap,17552,142,0.5070422535211268,0.267051229060021,0.0624396565958155,14.09209692953415,0.2676056338028169,0.517426273458445,373,193,1.0,2.7753382690834822
XRP/USDT:USDT,1h,is,short_gate_extreme,17552,89,0.5617977528089888,0.2679310162174643,0.0463755072689421,22.008835767451583,0.4044943820224719,0.3431635388739946,373,128,1.0,2.7753382690834822
XRP/USDT:USDT,1h,is,short_once,17552,123,0.5121951219512195,0.2448499428223935,0.0660258603462787,15.043366896627743,0.2804878048780488,0.7722222222222223,180,139,1.0,2.7753382690834822
XRP/USDT:USDT,1h,oos,long_only,8776,71,0.4225352112676056,-0.071159850939448,0.1340200375704585,-8.852512831901967,0.056338028169014,0.672316384180791,177,119,1.0,-0.6271351387630457
XRP/USDT:USDT,1h,oos,both,8776,135,0.437037037037037,-0.0569113328628403,0.1349303045911956,-3.2708568616101124,0.0925925925925925,0.703601108033241,361,254,1.0,-0.6271351387630457
XRP/USDT:USDT,1h,oos,short_only,8776,81,0.4691358024691358,0.018882061770314,0.0714845508616986,2.4926668654327515,0.1728395061728395,0.7336956521739131,184,135,1.0,-0.6271351387630457
XRP/USDT:USDT,1h,oos,short_gate_first_tap,8776,71,0.4225352112676056,-0.0408674709110107,0.0793408638706047,-4.5284147818305485,0.056338028169014,0.4619565217391304,184,85,1.0,-0.6271351387630457
XRP/USDT:USDT,1h,oos,short_gate_extreme,8776,45,0.3777777777777777,-0.0627164464994202,0.1155336254553143,-11.31840847119734,-0.0555555555555555,0.2934782608695652,184,54,1.0,-0.6271351387630457
XRP/USDT:USDT,1h,oos,short_once,8776,65,0.4,-0.0781911681478675,0.0885285174189795,-10.475420289846696,0.0,0.711340206185567,97,69,1.0,-0.6271351387630457
TRX/USDT:USDT,1h,full,long_only,26328,200,0.47,0.0053913363594974,0.1453523489478683,0.7020564153234133,0.175,0.77079107505071,493,380,1.0,2.979110676765209
TRX/USDT:USDT,1h,full,both,26328,368,0.4320652173913043,-0.2179902052263611,0.3275282172617926,-6.600801522543435,0.0801630434782608,0.7441860465116279,946,704,1.0,2.979110676765209
TRX/USDT:USDT,1h,full,short_only,26328,181,0.3756906077348066,-0.2612116682054925,0.2800490604387498,-18.57817292810447,-0.0607734806629834,0.7152317880794702,453,324,1.0,2.979110676765209
TRX/USDT:USDT,1h,full,short_gate_first_tap,26328,152,0.3421052631578947,-0.2844382842288414,0.2947945181492348,-24.67010615157016,-0.1447368421052631,0.4790286975717439,453,217,1.0,2.979110676765209
TRX/USDT:USDT,1h,full,short_gate_extreme,26328,102,0.3039215686274509,-0.2630637497849054,0.2648038573225947,-35.2969176407449,-0.2401960784313725,0.304635761589404,453,138,1.0,2.979110676765209
TRX/USDT:USDT,1h,full,short_once,26328,136,0.3455882352941176,-0.2499846762796929,0.2617133989969305,-23.54663790147069,-0.1360294117647058,0.7261410788381742,241,175,1.0,2.979110676765209
TRX/USDT:USDT,1h,is,long_only,17552,132,0.4848484848484848,0.0602147879588352,0.0472044863773644,4.690322004054322,0.2121212121212121,0.7659574468085106,329,252,1.0,2.7044954800879553
TRX/USDT:USDT,1h,is,both,17552,236,0.4449152542372881,-0.0752287240317697,0.1751771833643466,-2.891101636786443,0.1122881355932203,0.7466442953020134,596,445,1.0,2.7044954800879553
TRX/USDT:USDT,1h,is,short_only,17552,113,0.3716814159292035,-0.1705065600414362,0.2104432496060172,-17.95206839412503,-0.0707964601769911,0.7228464419475655,267,193,1.0,2.7044954800879553
TRX/USDT:USDT,1h,is,short_gate_first_tap,17552,91,0.3296703296703296,-0.185402975355325,0.1991056119290401,-24.449683362452472,-0.1758241758241758,0.4906367041198501,267,131,1.0,2.7044954800879553
TRX/USDT:USDT,1h,is,short_gate_extreme,17552,62,0.3064516129032258,-0.1543215289659167,0.1543215289659167,-29.94870522357385,-0.2338709677419354,0.3071161048689138,267,82,1.0,2.7044954800879553
TRX/USDT:USDT,1h,is,short_once,17552,84,0.3214285714285714,-0.1786917905845854,0.1905784800901564,-25.611570930358596,-0.1964285714285714,0.7465753424657534,146,109,1.0,2.7044954800879553
TRX/USDT:USDT,1h,oos,long_only,8776,66,0.4242424242424242,-0.0618874973062174,0.145453911485222,-10.710277285972046,0.0606060606060606,0.7898089171974523,157,124,1.0,0.0743428213331574
TRX/USDT:USDT,1h,oos,both,8776,129,0.4031007751937984,-0.1546482351277045,0.2317166178499422,-14.622387052314672,0.0077519379844961,0.7426900584795322,342,254,1.0,0.0743428213331574
TRX/USDT:USDT,1h,oos,short_only,8776,67,0.3880597014925373,-0.099978194196203,0.1289957547258308,-18.0561294693187,-0.0298507462686567,0.7027027027027027,185,130,1.0,0.0743428213331574
TRX/USDT:USDT,1h,oos,short_gate_first_tap,8776,60,0.3666666666666666,-0.1123326684420541,0.1313813333077319,-23.238793190658807,-0.0833333333333333,0.4594594594594595,185,85,1.0,0.0743428213331574
TRX/USDT:USDT,1h,oos,short_gate_extreme,8776,39,0.3076923076923077,-0.1194163748350836,0.1214956730149029,-42.593665965831,-0.2307692307692307,0.2972972972972973,185,55,1.0,0.0743428213331574
TRX/USDT:USDT,1h,oos,short_once,8776,51,0.392156862745098,-0.0771950136867715,0.0980652481479077,-17.936904838900595,-0.0196078431372549,0.6914893617021277,94,65,1.0,0.0743428213331574
BTC/USDT:USDT,15m,full,long_only,105312,789,0.4968314321926489,0.3553195117342535,0.14604802360172722,9.486998236398907,0.2420785804816223,0.8010244286840031,2538,2033,1.0,1.0661495045540352
BTC/USDT:USDT,15m,full,both,105312,1336,0.4812874251497006,0.14599148730932993,0.21831514771522875,3.0823752606906845,0.2032185628742515,0.7757920389926889,4924,3820,1.0,1.0661495045540352
BTC/USDT:USDT,15m,full,short_only,105312,658,0.45592705167173253,-0.2057983093815943,0.2998927477786203,-7.297510786967448,0.1398176291793313,0.7489522212908634,2386,1787,1.0,1.0661495045540352
BTC/USDT:USDT,15m,full,short_gate_first_tap,105312,574,0.4686411149825784,-0.08643552661014382,0.23909182917079397,-2.8014791480024184,0.171602787456446,0.47359597652975693,2386,1130,1.0,1.0661495045540352
BTC/USDT:USDT,15m,full,short_gate_extreme,105312,354,0.4378531073446328,-0.19144051139029197,0.2725806542489756,-12.384571783719998,0.09463276836158192,0.24853310980720872,2386,593,1.0,1.0661495045540352
BTC/USDT:USDT,15m,full,short_once,105312,492,0.4715447154471545,-0.028341217189283452,0.20435696640662343,-0.5450456329728232,0.17886178861788618,0.7677642980935875,1154,886,1.0,1.0661495045540352
BTC/USDT:USDT,15m,is,long_only,70208,515,0.5048543689320388,0.2922309054724026,0.13210729037267321,12.159437762562545,0.2621359223300971,0.7945205479452054,1679,1334,1.0,2.900357839741186
BTC/USDT:USDT,15m,is,both,70208,889,0.47919010123734535,0.030092644923575062,0.21831514771522875,1.5269088203338808,0.19797525309336333,0.7738678090575275,3268,2529,1.0,2.900357839741186
BTC/USDT:USDT,15m,is,short_only,70208,449,0.44543429844098,-0.22126218598638997,0.2927517534198415,-11.939979554250517,0.11358574610244988,0.7520453115166772,1589,1195,1.0,2.900357839741186
BTC/USDT:USDT,15m,is,short_gate_first_tap,70208,394,0.4543147208121827,-0.15440474033185564,0.21561412293161522,-8.824445934367915,0.13578680203045684,0.47388294524858404,1589,753,1.0,2.900357839741186
BTC/USDT:USDT,15m,is,short_gate_extreme,70208,251,0.4302788844621514,-0.18132278235241728,0.22920150073433224,-16.62027652406258,0.07569721115537849,0.25739458779106356,1589,409,1.0,2.900357839741186
BTC/USDT:USDT,15m,is,short_once,70208,340,0.45,-0.14228400854718512,0.18996041541323996,-9.360932027900365,0.125,0.7690288713910761,762,586,1.0,2.900357839741186
BTC/USDT:USDT,15m,oos,long_only,35104,249,0.4738955823293173,0.01601115300152487,0.138306907134252,2.1974980076013315,0.18473895582329317,0.8093480934809348,813,658,1.0,-0.46876948255955997
BTC/USDT:USDT,15m,oos,both,35104,422,0.48104265402843605,0.07771025053638023,0.09858046953635004,4.757248492001398,0.20260663507109006,0.7763975155279503,1610,1250,1.0,-0.46876948255955997
BTC/USDT:USDT,15m,oos,short_only,35104,209,0.4784688995215311,0.019857616166209846,0.06835926508630047,2.9483852465802802,0.19617224880382775,0.7427854454203262,797,592,1.0,-0.46876948255955997
BTC/USDT:USDT,15m,oos,short_gate_first_tap,35104,180,0.5,0.08038031545776139,0.07062953204129671,10.631785928012302,0.25,0.4730238393977415,797,377,1.0,-0.46876948255955997
BTC/USDT:USDT,15m,oos,short_gate_extreme,35104,103,0.4563106796116505,-0.012358630263277336,0.09260214964980604,-1.8925731693673684,0.1407766990291262,0.23086574654956085,797,184,1.0,-0.46876948255955997
BTC/USDT:USDT,15m,oos,short_once,35104,152,0.5197368421052632,0.13284442926720275,0.054562115290055856,19.575954306673005,0.2993421052631579,0.7653061224489796,392,300,1.0,-0.46876948255955997
ETH/USDT:USDT,15m,full,long_only,105312,951,0.49631966351209256,0.4680808668376496,0.31198927760245165,8.99755971987518,0.24079915878023134,0.7834812813585488,2591,2030,1.0,-0.05961213326703141
ETH/USDT:USDT,15m,full,both,105312,1645,0.48936170212765956,0.4825956839534059,0.48142980507272604,5.745829050942276,0.22340425531914893,0.7726273726273726,5005,3867,1.0,-0.05961213326703141
ETH/USDT:USDT,15m,full,short_only,105312,848,0.4705188679245283,-0.09122548172965399,0.32863488368129895,-1.595075263378498,0.17629716981132076,0.7609776304888153,2414,1837,1.0,-0.05961213326703141
ETH/USDT:USDT,15m,full,short_gate_first_tap,105312,743,0.4737550471063257,-0.05189081045168641,0.3148418268378726,-0.6846619404836656,0.18438761776581428,0.4867439933719967,2414,1175,1.0,-0.05961213326703141
ETH/USDT:USDT,15m,full,short_gate_extreme,105312,428,0.4462616822429907,-0.25502122766389085,0.3326674267515817,-13.000505929674931,0.11565420560747663,0.2771333885666943,2414,669,1.0,-0.05961213326703141
ETH/USDT:USDT,15m,full,short_once,105312,655,0.48091603053435117,0.0359777720186632,0.2901092578774385,1.968885720205818,0.20229007633587787,0.7878521126760564,1136,895,1.0,-0.05961213326703141
ETH/USDT:USDT,15m,is,long_only,70208,612,0.47875816993464054,0.017436270113237878,0.31198927760245165,1.430519489487342,0.1968954248366013,0.7886029411764706,1632,1287,1.0,0.5135007458975633
ETH/USDT:USDT,15m,is,both,70208,1083,0.46722068328716526,-0.21506528771287722,0.48142980507272604,-3.846635061386846,0.1680517082179132,0.7779892166190929,3153,2453,1.0,0.5135007458975633
ETH/USDT:USDT,15m,is,short_only,70208,560,0.44642857142857145,-0.29688882114666815,0.32823382940422835,-13.068023823856702,0.11607142857142858,0.7666009204470743,1521,1166,1.0,0.5135007458975633
ETH/USDT:USDT,15m,is,short_gate_first_tap,70208,499,0.4529058116232465,-0.2426461118691166,0.3148418268378726,-11.356870749856071,0.13226452905811623,0.5036160420775806,1521,766,1.0,0.5135007458975633
ETH/USDT:USDT,15m,is,short_gate_extreme,70208,290,0.4379310344827586,-0.25307028829295297,0.2907966602991482,-20.24695928453262,0.09482758620689655,0.284681130834977,1521,433,1.0,0.5135007458975633
ETH/USDT:USDT,15m,is,short_once,70208,437,0.45537757437070936,-0.20689753101510142,0.2901092578774385,-10.892811728995468,0.13844393592677345,0.7997329773030708,749,599,1.0,0.5135007458975633
ETH/USDT:USDT,15m,oos,long_only,35104,325,0.5292307692307693,0.4325300748999196,0.09394318615130683,22.586539894180557,0.3230769230769231,0.7705442902881536,937,722,1.0,-0.37563719922875793
ETH/USDT:USDT,15m,oos,both,35104,543,0.5285451197053407,0.7937908779926681,0.12279307314111733,22.10448183879693,0.32136279926335176,0.7600884466556108,1809,1375,1.0,-0.37563719922875793
