window_index,symbol,timeframe,variant,is_start_time,is_end_time,oos_start_time,oos_end_time,is_num_bars,oos_num_bars,is_total_return,is_max_drawdown,is_win_rate,is_profit_factor,is_sharpe,is_num_trades,is_avg_trade_return,is_fill_rate,is_num_penetrations,oos_total_return,oos_max_drawdown,oos_win_rate,oos_profit_factor,oos_sharpe,oos_num_trades,oos_avg_trade_return,oos_fill_rate,oos_num_penetrations,return_gap,profit_factor_gap
3,BTC/USDT:USDT,15m,B,1712925900000,1744482600000,1744483500000,1752372000000,35064,8766,0.3474819370861296,0.07832337029286816,0.47085201793721976,1.5213960807283287,28.674537830509433,223,0.0013781889860938763,0.3217893217893218,0.0,0.019309732687612085,0.021076277894245144,0.4146341463414634,1.2655961377881202,17.503301433089256,41,0.00047936006230515525,0.2789115646258503,0.0,0.3281722043985175,0.25579994294020847
4,BTC/USDT:USDT,15m,A,1720815300000,1752372000000,1752372900000,1760261400000,35064,8766,0.049858356055729566,0.08461971472177775,0.5347222222222222,1.1309540718628255,8.862261027915423,144,0.000356633312100206,,,-0.05845491318145651,0.0621041495206842,0.42857142857142855,0.49947618198384697,-47.028459566648266,42,-0.001413774049828767,,,0.10831326923718607,0.6314778898789786
4,BTC/USDT:USDT,15m,B,1720815300000,1752372000000,1752372900000,1760261400000,35064,8766,0.293893069030964,0.07832337029286844,0.46534653465346537,1.5273980751440852,30.554788075548714,202,0.001308095771664479,0.30559757942511345,0.0,0.017004030353305097,0.02356834620582665,0.3870967741935484,1.1449289399913014,10.013118791609635,62,0.0002859831173042769,0.3795180722891566,0.0,0.2768890386776589,0.3824691351527838
5,BTC/USDT:USDT,15m,A,1728704700000,1760261400000,1760262300000,1768150800000,35064,8766,0.049780546937548936,0.078138491691682,0.5454545454545454,1.1283625376406992,9.57806580843487,154,0.00033229233342443355,,,-0.015523594942637829,0.04188691980992594,0.47619047619047616,0.7753376028070967,-19.938320808078572,21,-0.0007393296884492659,,,0.06530414188018677,0.3530249348336024
5,BTC/USDT:USDT,15m,B,1728704700000,1760261400000,1760262300000,1768150800000,35064,8766,0.2556939093298,0.07832337029286833,0.44651162790697674,1.4577813706065816,27.393145067835245,215,0.001086868930061601,0.3297709923664122,0.0,0.1019422948722442,0.03999961524536109,0.5128205128205128,2.221066842790986,59.22152554623439,39,0.0025229597107615485,0.25161290322580643,1.0,0.1537516144575558,-0.7632854721844042
6,BTC/USDT:USDT,15m,A,1736594100000,1768150800000,1768151700000,1776040200000,35064,8766,0.036142584579246614,0.09294592886993086,0.5241379310344828,1.100727345284943,7.964258267205852,145,0.0002637369673835724,,,-0.03364700627572365,0.060820863281961485,0.4857142857142857,0.6512019442180398,-30.04042939806697,35,-0.0009864245687092365,,,0.06978959085497027,0.4495254010669033
6,BTC/USDT:USDT,15m,B,1736594100000,1768150800000,1768151700000,1776040200000,35064,8766,0.33849083005775954,0.039999615245360866,0.46226415094339623,1.6004577596080334,34.453230348570116,212,0.0014049653960522903,0.3307453416149068,1.0,0.02669854563726294,0.042520145332663434,0.40425531914893614,1.1871249788369511,12.656703912347865,47,0.0005988077063090679,0.2909090909090909,0.0,0.3117922844204966,0.41333278077108226
0,BTC/USDT:USDT,1d,A,1689292800000,1720742400000,1720828800000,1728604800000,365,91,0.04314722423149924,0.0,1.0,,,1,0.04314722423149922,,,0.0,0.0,0.0,,,0,,,,0.04314722423149924,
0,BTC/USDT:USDT,1d,B,1689292800000,1720742400000,1720828800000,1728604800000,365,91,-0.04155323967465392,0.0751644736842105,0.5,0.447169152687318,-4.703276500308607,2,-0.01941077118515129,0.5,0.0,0.0,0.0,0.0,,,0,,0.0,0.0,-0.04155323967465392,
1,BTC/USDT:USDT,1d,A,1697155200000,1728604800000,1728691200000,1736467200000,365,91,0.04309454207842609,0.0,1.0,,,1,0.043094542078426,,,0.0,0.0,0.0,,,0,,,,0.04309454207842609,
