symbol,timeframe,condition,bucket,window_start,window_end,n_bucket,n_kept,threshold,all_net_pp,actual_net_pp,null_mean_net_pp,null_sums,p_value,funding_coverage
BTC/USDT:USDT,15m,trend,is,1600128000000,1784678400000,322,18,,57.03541598306081,3.683590001153307,1.4920295397739876,"[-3.5927695239, -0.7736969635, -0.3873123652, 4.1841329727, 6.744477988, 3.9653907737, -0.5224078793, -0.0323422947, 0.164139918, 3.88469065, -1.6420877018, 2.1572018042, 3.5798858668, -5.5274062515, 11.0375833815, -3.7741902836, 0.6835114224, 0.4281443302, 8.2389830118, 1.0246619397]",0.3333333333333333,0.8647003745318352
BTC/USDT:USDT,15m,trend,oos,1600128000000,1784678400000,119,3,,7.424436841873582,-1.7807185083725359,0.3167143890467063,"[-1.5640462971, -1.0733010125, -0.0714913126, 0.4771444817, -0.3816594605, -0.6274250614, -1.1199688214, 1.8579013604, -0.5346364034, 1.8244168174, 1.662828973, 1.2624474297, 1.7399461704, -0.8338948874, -0.6139378465, 1.9110514314, -0.6745255571, -0.7415381532, 2.6214052554, 1.2135706747]",1.0,0.8647003745318352
ETH/USDT:USDT,15m,zone_width,is,1600128000000,1784678400000,259,130,0.9934114418965245,41.89270253427538,26.18232898994063,19.615120235019287,"[24.6221136523, 6.3011416632, 20.5314366808, 28.3434973328, 18.3731548236, 22.8230456963, 17.7196739558, 13.8235056192, 17.2752740715, 12.3183917844, 16.4051396915, 15.5511507896, 15.0859005854, 30.1416171241, 26.2126288673, 20.6753527429, 23.0223979201, 21.2076989607, 19.4015999511, 22.4676827876]",0.19047619047619047,0.8647003745318352
ETH/USDT:USDT,15m,zone_width,oos,1600128000000,1784678400000,187,81,0.9934114418965245,27.759706433641423,8.764167796380336,13.675992966007694,"[6.5082094991, 19.3010871671, 11.9776225815, 3.8585317433, 5.2037404001, 16.3003295095, 17.1262122685, 16.3887503347, 10.2408529118, 18.6345144557, 15.7712447588, 18.2108145952, 23.9217227896, 15.0112745205, 19.688487538, 8.6417979747, 6.2776556732, 12.2440903344, 18.050903872, 10.1620163924]",0.7619047619047619,0.8647003745318352
ETH/USDT:USDT,15m,price_adv,is,1600128000000,1784678400000,259,130,-0.025861634082324555,41.89270253427538,39.869843669466285,19.615120235019287,"[24.6221136523, 6.3011416632, 20.5314366808, 28.3434973328, 18.3731548236, 22.8230456963, 17.7196739558, 13.8235056192, 17.2752740715, 12.3183917844, 16.4051396915, 15.5511507896, 15.0859005854, 30.1416171241, 26.2126288673, 20.6753527429, 23.0223979201, 21.2076989607, 19.4015999511, 22.4676827876]",0.047619047619047616,0.8647003745318352
ETH/USDT:USDT,15m,price_adv,oos,1600128000000,1784678400000,187,77,-0.025861634082324555,27.759706433641423,23.67814453718375,13.414825684918512,"[7.3050874322, 18.6471079691, 9.9735615751, 5.968919328, 3.8230055784, 17.2659530046, 15.9344916096, 14.9322673433, 8.5649823036, 17.0582114125, 15.4443164909, 18.9139053127, 25.0997709746, 15.400198152, 18.7347182361, 6.9922488349, 5.0903985999, 13.3203280099, 20.3963312572, 9.4307102737]",0.09523809523809523,0.8647003745318352
ETH/USDT:USDT,15m,trend,is,1600128000000,1784678400000,259,16,,41.89270253427538,-5.255841126861982,2.1780902686160557,"[12.4432927342, 1.4506651199, 8.2261428094, -1.2844338969, 8.5718066802, 4.4741609485, 2.8689453644, -1.9252942951, -5.1076279796, 4.5629877252, 0.7465497474, 1.7455178694, -4.4777680199, 1.6458336049, -1.1804884197, 4.3549489704, -3.777881103, 3.8734099106, 10.9967535962, -4.6457159942]",1.0,0.8647003745318352
ETH/USDT:USDT,15m,trend,oos,1600128000000,1784678400000,187,14,,27.759706433641423,1.767117308042697,2.911614958941923,"[1.8708559803, 5.1562084049, 0.7177811822, 2.737845521, 0.0863484935, 0.0173763558, 1.0083398474, 2.0043780898, 2.2689090342, 4.2965138077, 4.6062321683, 0.2640285351, 7.5208986837, 1.5254513293, 1.2991533658, 8.8147050816, 5.1593181782, 4.0420793699, 3.5173813862, 1.3184943638]",0.6190476190476191,0.8647003745318352
SOL/USDT:USDT,15m,zone_width,is,1600128000000,1784678400000,489,245,0.8974631442171422,74.99902229347092,57.067700805911066,40.186207116360876,"[23.7884984045, 24.5708782047, 57.7616968034, 65.7687539884, 32.2550737375, 46.8765053177, 22.9317286909, 41.3808085747, 52.7254017779, 49.2235256177, 35.5941918633, 22.0608927455, 25.4270788875, 35.5065067531, 41.1342795116, 50.751252126, 53.4197314826, 32.1642187795, 18.4327772978, 71.9503417628]",0.19047619047619047,0.8764044943820225
SOL/USDT:USDT,15m,zone_width,oos,1600128000000,1784678400000,268,114,0.8974631442171422,7.968802233312593,6.318513703655426,2.3573138769786097,"[-2.1900449674, -1.1449816577, -4.4823687152, 8.2361145269, 14.7709048154, -1.853884705, -3.3021701405, -3.3568476692, 9.6453318341, 1.8873621635, -12.6254375149, -3.3245377032, 3.160350498, 5.8194016882, -8.7113246992, 7.8682090991, 4.689108161, 10.0455116709, 4.1355246096, 17.8800562451]",0.3333333333333333,0.8764044943820225
