symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
ETH/USDT:USDT,1h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1689393600000,1784066400000,26299,136,0.5147058823529411,0.18294334691690473,0.12322406735180796,10.75128884758129,1.275342376655569,0.2867647058823529,0.23809523809523808,651,155,1.0
ETH/USDT:USDT,1h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1689393600000,1784066400000,26299,128,0.4921875,0.10517396846952652,0.12197215261777739,6.963331607173216,1.1593663093908075,0.23046875,0.22887864823348694,651,149,1.0
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,baseline,0,1689396300000,1784069100000,105193,907,0.515986769570011,1.239946712693582,0.12162554835819872,17.721404366250937,1.1848995879031323,0.28996692392502754,0.5047461824184895,2423,1223,1.0
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp,0,1689396300000,1784069100000,105193,860,0.4790697674418605,0.37974600546476467,0.15155655741293572,7.930624167143274,1.0758465846305805,0.19767441860465115,0.4684275691291787,2423,1135,1.0
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1689396300000,1784069100000,105193,460,0.4673913043478261,0.02083618402011125,0.22268252782876383,1.7727514417610384,1.0093748602918255,0.16847826086956522,0.2352455633512175,2423,570,1.0
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1689396300000,1784069100000,105193,483,0.4554865424430642,-0.026701803612283036,0.2509430406551925,-0.08929148905266034,0.9893568375255357,0.13871635610766045,0.2443252166735452,2423,592,1.0
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1689396300000,1784069100000,105193,469,0.4669509594882729,0.09681197562916477,0.23928002106259064,4.541289251936718,1.042107536237117,0.1673773987206823,0.23483285183656624,2423,569,1.0
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1689396300000,1784069100000,105193,464,0.4676724137931034,0.13850153326012024,0.18498835489548965,6.172413410779531,1.0562397628307256,0.16918103448275862,0.2302930251754024,2423,558,1.0
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1689396300000,1784069100000,105193,476,0.46638655462184875,0.04675927672528269,0.22859928578550445,2.731032527556067,1.0194049998040844,0.16596638655462184,0.2381345439537763,2423,577,1.0
SOL/USDT:USDT,1h,full,0,zone_limit,1.5,0.0,baseline,0,1689393600000,1784066400000,26299,233,0.5107296137339056,0.39785955304699944,0.06339721773509445,12.165329902500243,1.2935439820737433,0.27682403433476394,0.5066445182724253,602,305,1.0
SOL/USDT:USDT,1h,full,0,zone_limit,1.5,0.0,pen_5bp,0,1689393600000,1784066400000,26299,224,0.5044642857142857,0.34493046524692583,0.08213966737113272,11.181637283527683,1.263741722163813,0.2611607142857143,0.49169435215946844,602,296,1.0
SOL/USDT:USDT,1h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1689393600000,1784066400000,26299,133,0.45864661654135336,0.04389939844955825,0.12338518627109726,3.157692363204835,1.0584098484141804,0.14661654135338345,0.2541528239202658,602,153,1.0
SOL/USDT:USDT,1h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1689393600000,1784066400000,26299,121,0.5041322314049587,0.19038063804065933,0.1020230688139256,11.992584642311781,1.2620171323143063,0.2603305785123967,0.2425249169435216,602,146,1.0
SOL/USDT:USDT,1h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1689393600000,1784066400000,26299,122,0.45081967213114754,0.04471522274481758,0.07953932126991907,3.3789012220121157,1.066429429527023,0.12704918032786885,0.24584717607973422,602,148,1.0
SOL/USDT:USDT,1h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1689393600000,1784066400000,26299,127,0.48031496062992124,0.10491742632980695,0.09301659420213483,6.818157053234461,1.144731343834153,0.20078740157480315,0.25083056478405313,602,151,1.0
SOL/USDT:USDT,1h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1689393600000,1784066400000,26299,127,0.5118110236220472,0.22105935823138462,0.1051281407611577,13.093849198291505,1.3131757610464998,0.2795275590551181,0.2425249169435216,602,146,1.0
