align,segment,control,stratum,scope,unit,offset_ms,n_stop,n_tp,mean_stop,mean_tp,median_stop,median_tp,q25_stop,q75_stop,q25_tp,q75_tp,delta,sigma,z
entry,is,없음,—,self,coin,-86400000,8647,6335,0.002926021365,0.003767377252,0.001509404974,0.002666218905,-0.02111261897,0.02632979304,-0.02099526953,0.02801003214,-0.0008413558865,0.0009894088336,0.8503622143
entry,is,없음,—,self,coin,-86100000,8647,6335,0.002901437608,0.003752615153,0.001418660395,0.002501104493,-0.0212024767,0.026494205,-0.02089390252,0.02800491825,-0.0008511775459,0.000986992285,0.8623953386
entry,is,없음,—,self,coin,-85800000,8647,6335,0.002902679363,0.003679596884,0.001295382273,0.002427036641,-0.02099916618,0.02641512826,-0.02100993507,0.02764568385,-0.0007769175205,0.0009846819444,0.7890035203
entry,is,없음,—,self,coin,-85500000,8647,6335,0.002819216397,0.003608307849,0.00129512616,0.002320421394,-0.02082752902,0.02609116398,-0.02098377049,0.0273928633,-0.0007890914519,0.0009825903918,0.8030726318
entry,is,없음,—,self,coin,-85200000,8647,6335,0.002758028183,0.003573819127,0.001282481826,0.002206451492,-0.02092756424,0.02592626493,-0.02095078118,0.02751339972,-0.0008157909444,0.000980490406,0.8320233828
entry,is,없음,—,self,coin,-84900000,8647,6335,0.002732432832,0.003547933654,0.00139633147,0.002417068463,-0.02069552243,0.0257329531,-0.0210492583,0.02717918344,-0.0008155008212,0.0009785660105,0.8333631175
entry,is,없음,—,self,coin,-84600000,8647,6335,0.002737928327,0.003532668364,0.001338375616,0.002646517474,-0.02077193558,0.02567011025,-0.02097371314,0.02724572364,-0.0007947400371,0.0009768252362,0.8135949069
entry,is,없음,—,self,coin,-84300000,8647,6335,0.002741237259,0.003506448049,0.00145202491,0.002300999127,-0.02074728347,0.02545524109,-0.0205348311,0.02699301206,-0.0007652107898,0.0009762302179,0.7838425565
entry,is,없음,—,self,coin,-84000000,8647,6335,0.002712771497,0.003479576774,0.001392619452,0.002691539936,-0.0208357824,0.02569686435,-0.02059956547,0.02701086551,-0.0007668052774,0.0009762740919,0.7854405682
entry,is,없음,—,self,coin,-83700000,8647,6335,0.002712233286,0.00350661357,0.001427585259,0.002608806128,-0.02073981427,0.02547783591,-0.02072422858,0.02714648098,-0.0007943802838,0.0009751365972,0.814634879
entry,is,없음,—,self,coin,-83400000,8647,6335,0.002700799577,0.003496968612,0.001480559004,0.002645477187,-0.0206638854,0.02555977926,-0.02060489822,0.02708188631,-0.0007961690344,0.0009737586959,0.8176245693
entry,is,없음,—,self,coin,-83100000,8647,6335,0.002693504145,0.003497739835,0.001335553708,0.00243481528,-0.02082845569,0.02597763762,-0.02046426293,0.02705529798,-0.0008042356895,0.0009726718859,0.8268314333
entry,is,없음,—,self,coin,-82800000,8647,6335,0.002770347425,0.003523474615,0.001304957783,0.002251953119,-0.02066835016,0.02590031456,-0.02050930075,0.02727144212,-0.0007531271902,0.0009714963596,0.7752238932
entry,is,없음,—,self,coin,-82500000,8647,6335,0.002759084679,0.003566647834,0.001216424978,0.002435753588,-0.02047989797,0.02606453374,-0.02021993138,0.02728466131,-0.0008075631551,0.0009700769142,0.8324733258
entry,is,없음,—,self,coin,-82200000,8647,6335,0.0027513573,0.003555146604,0.001401744899,0.00229948177,-0.02051801886,0.02569950372,-0.02000596002,0.02753896825,-0.0008037893032,0.0009691788105,0.8293508839
entry,is,없음,—,self,coin,-81900000,8647,6335,0.002751212953,0.003549078699,0.001259407145,0.002271375619,-0.02063022554,0.02531550452,-0.01998647582,0.02757173311,-0.000797865746,0.0009682711318,0.8240106721
entry,is,없음,—,self,coin,-81600000,8647,6335,0.002734824205,0.003530191742,0.001383890514,0.001994076185,-0.02045787964,0.02519341931,-0.02005418763,0.02719178703,-0.0007953675372,0.0009658128398,0.823521395
entry,is,없음,—,self,coin,-81300000,8647,6335,0.002762273581,0.003494950272,0.001497191493,0.002157646464,-0.02054385189,0.02523179352,-0.0202253852,0.02685017046,-0.0007326766906,0.0009636367273,0.7603245807
entry,is,없음,—,self,coin,-81000000,8647,6335,0.002780661419,0.003510930404,0.00139120291,0.00200076378,-0.02040333021,0.02555007953,-0.02027124073,0.02671793755,-0.0007302689847,0.0009618809322,0.7592093369
entry,is,없음,—,self,coin,-80700000,8647,6335,0.002721909855,0.003396567918,0.001147022238,0.00212832191,-0.02021218091,0.02553074993,-0.02020367701,0.02644437458,-0.0006746580631,0.0009603827885,0.7024887068
entry,is,없음,—,self,coin,-80400000,8647,6335,0.002737447249,0.003427981797,0.001285493607,0.002362964442,-0.02028555982,0.02544019092,-0.02013944834,0.02660509758,-0.0006905345475,0.0009591520301,0.7199427472
entry,is,없음,—,self,coin,-80100000,8647,6335,0.002697365281,0.003340179128,0.001314347261,0.002284122165,-0.02027289383,0.02530319057,-0.02019226179,0.02629631013,-0.0006428138469,0.0009575477048,0.6713126079
entry,is,없음,—,self,coin,-79800000,8647,6335,0.002697430068,0.003330825651,0.001326228608,0.002483729972,-0.02031723876,0.02501540538,-0.02020371612,0.02616945654,-0.000633395583,0.0009552388801,0.6630755889
entry,is,없음,—,self,coin,-79500000,8647,6335,0.002704567442,0.003327987858,0.001468069968,0.002257510787,-0.02029868681,0.02498484962,-0.0201784512,0.0267545674,-0.0006234204158,0.0009528260524,0.654285653
entry,is,없음,—,self,coin,-79200000,8647,6335,0.002750546951,0.003263096582,0.00148142525,0.002377660014,-0.02030269988,0.0248566214,-0.02019871399,0.02645940054,-0.0005125496308,0.0009508014562,0.5390711463
entry,is,없음,—,self,coin,-78900000,8647,6335,0.002718523014,0.003215508112,0.001397408661,0.002393057803,-0.02033829782,0.02493200731,-0.0202363804,0.02618888766,-0.0004969850987,0.0009483085558,0.5240753083
entry,is,없음,—,self,coin,-78600000,8647,6335,0.002703633744,0.003189605843,0.001369062345,0.002212075284,-0.02044664975,0.02482508775,-0.0200594319,0.0264050914,-0.0004859720989,0.0009458763405,0.5137797386
entry,is,없음,—,self,coin,-78300000,8647,6335,0.002705921495,0.003188005279,0.001362351468,0.002109242603,-0.0205017617,0.02464604471,-0.01984828617,0.02603700757,-0.0004820837839,0.0009448707288,0.5102113646
entry,is,없음,—,self,coin,-78000000,8647,6335,0.00271356756,0.003199071485,0.001446490525,0.002136948751,-0.02049935423,0.02465019748,-0.01969922427,0.02588223666,-0.0004855039257,0.0009415796645,0.5156270298
entry,is,없음,—,self,coin,-77700000,8647,6335,0.002668301796,0.003207837411,0.001243502833,0.002229266101,-0.02048429195,0.02467268519,-0.01989318803,0.02584975492,-0.0005395356145,0.0009401483021,0.5738835174
entry,is,없음,—,self,coin,-77400000,8647,6335,0.002683292661,0.003223697385,0.00124703045,0.002254787367,-0.02040378377,0.02490482666,-0.01974374708,0.02584003191,-0.0005404047243,0.0009375948965,0.5763733637
entry,is,없음,—,self,coin,-77100000,8647,6335,0.002666619775,0.003228540184,0.001412103651,0.00228677853,-0.02034586482,0.02461522538,-0.01975344028,0.02568161581,-0.0005619204081,0.0009364226502,0.6000713545
entry,is,없음,—,self,coin,-76800000,8647,6335,0.002633093128,0.003273112424,0.00151694857,0.002339144237,-0.0203198716,0.02453315351,-0.01949848235,0.02546434198,-0.0006400192966,0.0009340608612,0.6852008505
entry,is,없음,—,self,coin,-76500000,8647,6335,0.002643079602,0.0032721513,0.001485500485,0.002236003056,-0.02014723048,0.02444303781,-0.01947188843,0.02551461663,-0.0006290716981,0.0009310623504,0.6756493782
entry,is,없음,—,self,coin,-76200000,8647,6335,0.00263675473,0.003267457448,0.001503922977,0.002398724435,-0.02021901682,0.02415603772,-0.01919600368,0.02553809155,-0.0006307027186,0.0009287829839,0.6790636021
entry,is,없음,—,self,coin,-75900000,8647,6335,0.002602328059,0.00326987823,0.001486081164,0.002355918521,-0.0204982236,0.02432769537,-0.01941147354,0.02543315478,-0.0006675501712,0.0009277268242,0.7195546726
entry,is,없음,—,self,coin,-75600000,8647,6335,0.002620417248,0.003223860044,0.001588784624,0.002563940594,-0.0204378739,0.02425591182,-0.01925011352,0.02552341763,-0.0006034427963,0.0009244840595,0.6527346687
entry,is,없음,—,self,coin,-75300000,8647,6335,0.002569498838,0.003153793995,0.001487586647,0.002582933521,-0.02034716029,0.02423661295,-0.0191153707,0.02513421886,-0.0005842951571,0.0009206524024,0.634653378
entry,is,없음,—,self,coin,-75000000,8647,6335,0.002511866206,0.00312539057,0.001475861995,0.00262924959,-0.02006297,0.02422459517,-0.0190027589,0.02529194485,-0.0006135243634,0.0009178336576,0.6684483166
entry,is,없음,—,self,coin,-74700000,8647,6335,0.00249103534,0.00318529372,0.001560276025,0.002643316053,-0.0203165086,0.02402228862,-0.01895357016,0.02522612922,-0.0006942583797,0.0009161807639,0.7577744557
entry,is,없음,—,self,coin,-74400000,8647,6335,0.002528183635,0.003161376351,0.001598865376,0.002582620829,-0.02029153053,0.02413641382,-0.01889416855,0.02538889274,-0.0006331927166,0.0009145987957,0.6923174616
entry,is,없음,—,self,coin,-74100000,8647,6335,0.00248566473,0.003184377198,0.00162910088,0.00258546276,-0.02041656338,0.02413727157,-0.01896292996,0.0253901761,-0.0006987124685,0.000912950588,0.7653343759
entry,is,없음,—,self,coin,-73800000,8647,6335,0.002506169048,0.003183923911,0.00170189864,0.002573550912,-0.02033672109,0.02412053663,-0.01917755511,0.02549374662,-0.0006777548626,0.0009112800743,0.7437393637
entry,is,없음,—,self,coin,-73500000,8647,6335,0.002514764958,0.003177631778,0.00175514922,0.002531021135,-0.02021935675,0.02411471587,-0.0191777898,0.02568297274,-0.0006628668197,0.0009090328567,0.7292000666
entry,is,없음,—,self,coin,-73200000,8647,6335,0.002549339052,0.003129210053,0.001822409336,0.002616361715,-0.02020316292,0.02404444292,-0.01918338146,0.02565811761,-0.0005798710011,0.000907144787,0.6392265153
entry,is,없음,—,self,coin,-72900000,8647,6335,0.002517721768,0.003079695631,0.001667586388,0.002536847722,-0.02010678127,0.02390400227,-0.01934678201,0.025652254,-0.0005619738628,0.0009048181523,0.6210903941
entry,is,없음,—,self,coin,-72600000,8647,6335,0.00250701408,0.0030174345,0.001510073431,0.002366315108,-0.02027187869,0.02405589167,-0.01932595205,0.02543842606,-0.0005104204192,0.0009026062341,0.5654962263
entry,is,없음,—,self,coin,-72300000,8647,6335,0.002522862113,0.002959016335,0.001641041017,0.002469511004,-0.02031437401,0.02397273481,-0.01891304459,0.02533010859,-0.0004361542218,0.0009002334354,0.4844901386
entry,is,없음,—,self,coin,-72000000,8647,6335,0.002487053256,0.00299559756,0.001718997955,0.002280213172,-0.0201740684,0.02385883126,-0.01890023239,0.02506596874,-0.0005085443032,0.0008984658431,0.566014064
entry,is,없음,—,self,coin,-71700000,8647,6335,0.002436656357,0.002970883523,0.001651236438,0.002235124586,-0.0201484533,0.02383798547,-0.01910243649,0.02507251967,-0.0005342271657,0.0008966366075,0.5958123517
entry,is,없음,—,self,coin,-71400000,8647,6335,0.002401068732,0.002948629618,0.001596335322,0.00213480019,-0.01999545004,0.0238096239,-0.01899942756,0.02493154164,-0.0005475608861,0.0008942505722,0.6123125923
entry,is,없음,—,self,coin,-71100000,8647,6335,0.002344434785,0.002940573284,0.00180276949,0.002222055802,-0.0199191859,0.02358883154,-0.01894226763,0.02503038011,-0.0005961384987,0.0008921369752,0.6682140919
entry,is,없음,—,self,coin,-70800000,8647,6335,0.002277399922,0.002970886345,0.001632720465,0.002304029884,-0.01972477231,0.02348705102,-0.01882923674,0.02504722774,-0.0006934864229,0.0008910757455,0.7782575458
entry,is,없음,—,self,coin,-70500000,8647,6335,0.002299732613,0.002990824205,0.001635423512,0.002337946091,-0.01955831982,0.02349208854,-0.01872201264,0.0251938384,-0.0006910915925,0.000889440949,0.7769954748
entry,is,없음,—,self,coin,-70200000,8647,6335,0.00229590649,0.002974890461,0.001735331141,0.002342398278,-0.01977193449,0.02338110283,-0.01852102485,0.02511877101,-0.0006789839717,0.0008875850992,0.7649790114
entry,is,없음,—,self,coin,-69900000,8647,6335,0.002325847822,0.002969787911,0.001889521373,0.002272217069,-0.01966428012,0.0235364018,-0.01862661727,0.02488059551,-0.0006439400892,0.0008853602135,0.7273198856
entry,is,없음,—,self,coin,-69600000,8647,6335,0.002315318607,0.002902944898,0.001919095404,0.002268797951,-0.01967694145,0.02379120886,-0.01846420579,0.02461179346,-0.0005876262903,0.0008819682361,0.6662669541
entry,is,없음,—,self,coin,-69300000,8647,6335,0.002275089741,0.002909161571,0.001825230313,0.002407869557,-0.01961409766,0.02377225179,-0.01841229107,0.02494371124,-0.0006340718306,0.0008795539135,0.7209016081
entry,is,없음,—,self,coin,-69000000,8647,6335,0.002264560698,0.002882868484,0.00176423823,0.002276301151,-0.01960121654,0.02375232056,-0.01846100483,0.02470284421,-0.0006183077865,0.0008778017254,0.7043820587
entry,is,없음,—,self,coin,-68700000,8647,6335,0.002276277625,0.002866405911,0.001769660623,0.002276185201,-0.0194863379,0.02371431421,-0.01843541395,0.0246132724,-0.0005901282863,0.0008765761695,0.6732196321
entry,is,없음,—,self,coin,-68400000,8647,6335,0.002273977091,0.002857315044,0.00176465523,0.002331666183,-0.01950477064,0.02362344041,-0.01821004227,0.02470088564,-0.0005833379532,0.0008755863673,0.6662254861
entry,is,없음,—,self,coin,-68100000,8647,6335,0.002265033506,0.002820992342,0.00168738584,0.002437923104,-0.01938811317,0.02341206651,-0.01847688016,0.02449078113,-0.0005559588361,0.0008743629801,0.6358444362
entry,is,없음,—,self,coin,-67800000,8647,6335,0.002276162095,0.002814551897,0.001663689502,0.002381458413,-0.01924566925,0.02338235639,-0.01867996808,0.02452421933,-0.0005383898023,0.0008730843512,0.6166526768
entry,is,없음,—,self,coin,-67500000,8647,6335,0.002313795154,0.002809455935,0.00172675238,0.002366794273,-0.0192297576,0.02341479994,-0.01867207978,0.02451557666,-0.0004956607813,0.0008721955285,0.5682908994
entry,is,없음,—,self,coin,-67200000,8647,6335,0.002304838265,0.002802405837,0.001599852461,0.002414543182,-0.0191480089,0.02335701976,-0.0189388115,0.02464235015,-0.0004975675719,0.0008712401129,0.5711026897
entry,is,없음,—,self,coin,-66900000,8647,6335,0.002328408682,0.002692887091,0.001779443468,0.002218961949,-0.01923531201,0.02306742501,-0.01897686347,0.02442693338,-0.000364478409,0.000869235758,0.4193090374
entry,is,없음,—,self,coin,-66600000,8647,6335,0.002284335315,0.002675067039,0.001788476948,0.00235105399,-0.01926229708,0.02299358975,-0.01909436751,0.02459290251,-0.0003907317242,0.000866897223,0.4507243925
entry,is,없음,—,self,coin,-66300000,8647,6335,0.002267710085,0.002650949356,0.001716587576,0.002312793862,-0.0191401802,0.02297164407,-0.01922054123,0.02438650653,-0.0003832392716,0.0008641688991,0.4434772786
entry,is,없음,—,self,coin,-66000000,8647,6335,0.002274090279,0.002640490795,0.001556565054,0.002307245741,-0.01909482852,0.022859063,-0.0192012405,0.02445834316,-0.0003664005164,0.0008618370244,0.4251389834
entry,is,없음,—,self,coin,-65700000,8647,6335,0.002238092169,0.002616330924,0.001646971796,0.002349515678,-0.01901827939,0.02290355042,-0.01911253389,0.02443229966,-0.0003782387545,0.0008593282109,0.4401563334
entry,is,없음,—,self,coin,-65400000,8647,6335,0.002277224688,0.002593948084,0.001755203702,0.002294086153,-0.01911294647,0.0227780249,-0.0193422921,0.02420161478,-0.0003167233961,0.0008577075514,0.3692673518
entry,is,없음,—,self,coin,-65100000,8647,6335,0.002285136415,0.002614796805,0.00162683276,0.002328346483,-0.01908556744,0.02284177765,-0.01939335,0.02415712737,-0.0003296603908,0.0008578576404,0.3842833301
entry,is,없음,—,self,coin,-64800000,8647,6335,0.002251475739,0.002658761433,0.001677091001,0.002355915494,-0.01922788005,0.02284037322,-0.01915065199,0.02420611866,-0.0004072856942,0.0008569244943,0.475287726
entry,is,없음,—,self,coin,-64500000,8647,6335,0.002271424003,0.002651204928,0.00151333306,0.002351539908,-0.01908411458,0.02298812009,-0.01928745583,0.02425322589,-0.0003797809249,0.0008555211336,0.4439176427
entry,is,없음,—,self,coin,-64200000,8647,6335,0.002226506447,0.002636758028,0.00126096583,0.002323316177,-0.01911783963,0.02268581092,-0.01936917938,0.0244379947,-0.0004102515812,0.0008541919215,0.4802803338
entry,is,없음,—,self,coin,-63900000,8647,6335,0.002197081448,0.002611418695,0.001234790776,0.0023307011,-0.01897659991,0.02252190374,-0.01939143986,0.02446436882,-0.0004143372479,0.0008524862872,0.4860339153
entry,is,없음,—,self,coin,-63600000,8647,6335,0.002165068903,0.002615578823,0.0012665455,0.002447023522,-0.01890619565,0.02257720474,-0.01940737851,0.02430943958,-0.0004505099196,0.0008515232539,0.5290635547
entry,is,없음,—,self,coin,-63300000,8647,6335,0.002153765167,0.002618386076,0.001167209353,0.0022704117,-0.01904910151,0.02229060046,-0.01917084958,0.02437174506,-0.0004646209095,0.0008514134883,0.5457053663
entry,is,없음,—,self,coin,-63000000,8647,6335,0.002167883164,0.002553159074,0.001198405982,0.002435240429,-0.01922264975,0.02213315666,-0.0192127917,0.02408404741,-0.0003852759105,0.0008504321306,0.4530354588
entry,is,없음,—,self,coin,-62700000,8647,6335,0.002151339881,0.002511019034,0.001177954488,0.002670685062,-0.01902015973,0.02215517871,-0.0191609161,0.02412999887,-0.0003596791537,0.0008499086469,0.4231974284
entry,is,없음,—,self,coin,-62400000,8647,6335,0.002134700146,0.002472261543,0.001222800463,0.002426624531,-0.01893499121,0.02226145007,-0.01923013758,0.02399816085,-0.0003375613969,0.0008482687447,0.3979415711
entry,is,없음,—,self,coin,-62100000,8647,6335,0.002094617785,0.002408632565,0.001167607144,0.002288000891,-0.01879878435,0.02200505324,-0.01886612549,0.02412127517,-0.0003140147805,0.000847034077,0.3707227241
entry,is,없음,—,self,coin,-61800000,8647,6335,0.002081646179,0.002419275671,0.0011346885,0.0023640492,-0.01875341032,0.02213719673,-0.01918060519,0.02402819693,-0.0003376294926,0.0008455441129,0.3993044094
entry,is,없음,—,self,coin,-61500000,8647,6335,0.002100112356,0.002392261752,0.001102549839,0.002538582776,-0.01877629571,0.02199717704,-0.01929571666,0.02373265382,-0.0002921493954,0.0008450236957,0.3457292345
entry,is,없음,—,self,coin,-61200000,8647,6335,0.002100725155,0.002361612279,0.001227366272,0.00239328621,-0.01870758645,0.02191133052,-0.01912754681,0.02351234108,-0.000260887124,0.0008436025371,0.3092536029
entry,is,없음,—,self,coin,-60900000,8647,6335,0.002051556327,0.002277242805,0.0009927079082,0.002412011614,-0.01895423234,0.02199973725,-0.01933499984,0.02326189354,-0.000225686478,0.0008430413627,0.2677051067
entry,is,없음,—,self,coin,-60600000,8647,6335,0.002023368287,0.002268602222,0.001134153339,0.002290345496,-0.01875348203,0.02202648297,-0.01913248003,0.02317198645,-0.000245233935,0.0008416686846,0.2913663529
entry,is,없음,—,self,coin,-60300000,8647,6335,0.001956184497,0.002232524803,0.001102009206,0.002390185604,-0.01872069016,0.02196444571,-0.01893789135,0.02302895859,-0.0002763403063,0.0008411211138,0.3285380687
entry,is,없음,—,self,coin,-60000000,8647,6335,0.001942075059,0.002257400423,0.001369269565,0.002451199805,-0.01855114847,0.02182849124,-0.01883391663,0.02286874037,-0.0003153253641,0.0008394460346,0.3756350631
entry,is,없음,—,self,coin,-59700000,8647,6335,0.001902867926,0.002204572343,0.001307625091,0.002627646318,-0.01851740107,0.02183831949,-0.01899346244,0.02310605533,-0.0003017044168,0.0008375910733,0.3602049095
entry,is,없음,—,self,coin,-59400000,8647,6335,0.001913470942,0.002156348372,0.00123762188,0.002409002278,-0.01857839059,0.02158198133,-0.0194429867,0.02304418944,-0.0002428774298,0.0008363343286,0.2904071034
entry,is,없음,—,self,coin,-59100000,8647,6335,0.001928365355,0.002101398393,0.001191367628,0.002366432687,-0.01869079471,0.02151005436,-0.01942632254,0.02280928567,-0.0001730330384,0.0008335936838,0.2075747955
entry,is,없음,—,self,coin,-58800000,8647,6335,0.001944419318,0.002032964641,0.001179906074,0.00248168828,-0.01844957098,0.02174115647,-0.0189754786,0.02273274213,-8.854532374e-05,0.0008315688816,0.1064798427
entry,is,없음,—,self,coin,-58500000,8647,6335,0.001900008378,0.001973309814,0.001176121063,0.00250669173,-0.0183949722,0.02178635914,-0.01936391648,0.02263274416,-7.330143644e-05,0.0008308462643,0.08822502981
entry,is,없음,—,self,coin,-58200000,8647,6335,0.001806118862,0.00189826556,0.001093713567,0.002367590554,-0.0184329059,0.02168700006,-0.01928069536,0.02269721217,-9.214669827e-05,0.0008285045532,0.1112205092
entry,is,없음,—,self,coin,-57900000,8647,6335,0.001829379506,0.001855002678,0.001015961519,0.002203918295,-0.01851641759,0.02182137314,-0.01930206642,0.02254100703,-2.562317228e-05,0.000826950161,0.03098514698
entry,is,없음,—,self,coin,-57600000,8647,6335,0.00178958875,0.001845704539,0.00125293911,0.002203769051,-0.01835352648,0.0216155285,-0.01906067412,0.02263869531,-5.611578905e-05,0.00082464735,0.06804822577
entry,is,없음,—,self,coin,-57300000,8647,6335,0.001828462799,0.001833840987,0.001121189795,0.002094361233,-0.01818867028,0.02177487779,-0.01907177642,0.02247844636,-5.378187804e-06,0.0008231868098,0.006533374611
entry,is,없음,—,self,coin,-57000000,8647,6335,0.001811680128,0.001763354509,0.001254537725,0.002198905917,-0.01831150614,0.02170963865,-0.01897787303,0.02270531096,4.832561876e-05,0.000822096087,0.05878341903
entry,is,없음,—,self,coin,-56700000,8647,6335,0.001766968204,0.001762124707,0.001190226176,0.002250311431,-0.01826970093,0.02157507371,-0.0191102922,0.0226559341,4.843496646e-06,0.0008200514361,0.005906332741
entry,is,없음,—,self,coin,-56400000,8647,6335,0.001828004901,0.001796604638,0.001080018003,0.002215220826,-0.0183189055,0.02161176503,-0.01900229231,0.02280091122,3.140026268e-05,0.000817801,0.03839597002
entry,is,없음,—,self,coin,-56100000,8647,6335,0.001785035605,0.001745583807,0.001172477845,0.002192052547,-0.01824298035,0.02130897064,-0.0192468157,0.02253968082,3.945179808e-05,0.0008158534364,0.04835647718
entry,is,없음,—,self,coin,-55800000,8647,6335,0.001778537696,0.001615421287,0.0010031251,0.001984678907,-0.01805299427,0.02152052615,-0.01921487879,0.02255434543,0.0001631164091,0.0008138754691,0.2004193704
entry,is,없음,—,self,coin,-55500000,8647,6335,0.001767301224,0.001610388051,0.0009910681983,0.001859192387,-0.01804137416,0.02146804053,-0.01919667702,0.02245436423,0.0001569131735,0.0008115129154,0.1933588123
entry,is,없음,—,self,coin,-55200000,8647,6335,0.001820831529,0.001610026692,0.001145719667,0.002018388361,-0.01816264167,0.02139809821,-0.0192658538,0.0223392332,0.0002108048368,0.0008093600342,0.2604586685
entry,is,없음,—,self,coin,-54900000,8647,6335,0.001841203837,0.001580988116,0.001098743873,0.001905809157,-0.01789811812,0.0216314774,-0.0192588307,0.02197167929,0.0002602157212,0.0008066857689,0.3225738338
entry,is,없음,—,self,coin,-54600000,8647,6335,0.001834857895,0.001575039967,0.001352975727,0.001867549843,-0.0177537594,0.02151648607,-0.01904544979,0.02190937847,0.0002598179274,0.0008028979718,0.323600179
entry,is,없음,—,self,coin,-54300000,8647,6335,0.001798889836,0.001632323623,0.001101788832,0.001991399797,-0.01785483025,0.02164517343,-0.01898229588,0.02226298209,0.0001665662136,0.0008000606894,0.2081919732
entry,is,없음,—,self,coin,-54000000,8647,6335,0.001769632286,0.001586500375,0.001197117497,0.002037294907,-0.01783306431,0.02158954088,-0.01879546233,0.02197289839,0.0001831319106,0.0007970539341,0.229761002
entry,is,없음,—,self,coin,-53700000,8647,6335,0.001687689914,0.001598172055,0.001282615587,0.002079649828,-0.01771064103,0.02146446425,-0.01847800519,0.02197215706,8.951785939e-05,0.0007931303088,0.1128665219
entry,is,없음,—,self,coin,-53400000,8647,6335,0.001692925243,0.001572956289,0.001231392846,0.00197704928,-0.01782530174,0.02144168317,-0.01823381986,0.02164512593,0.0001199689539,0.0007911266286,0.1516431751
entry,is,없음,—,self,coin,-53100000,8647,6335,0.001672885477,0.00156157384,0.00113714661,0.001871929038,-0.0176770743,0.02126868442,-0.01829530951,0.02193580102,0.0001113116372,0.000788831715,0.1411094851
entry,is,없음,—,self,coin,-52800000,8647,6335,0.001687817181,0.001578600739,0.001020829077,0.001886163605,-0.0177778285,0.02134114131,-0.01812987216,0.02161363792,0.0001092164417,0.0007872452804,0.1387324185
entry,is,없음,—,self,coin,-52500000,8647,6335,0.001673728719,0.001511466217,0.001229320071,0.001897734706,-0.01786278374,0.02133536153,-0.01804180257,0.02139283344,0.0001622625021,0.0007848552086,0.2067419574
entry,is,없음,—,self,coin,-52200000,8647,6335,0.001674092653,0.001569179789,0.001130435732,0.001852719928,-0.01766196731,0.0212403331,-0.01784026064,0.02132421453,0.0001049128642,0.000783872477,0.1338391986
entry,is,없음,—,self,coin,-51900000,8647,6335,0.001656924473,0.001579366723,0.001204266562,0.001883892808,-0.01763348468,0.02096216939,-0.01764981262,0.02147909719,7.755775084e-05,0.0007822353503,0.09914886972
entry,is,없음,—,self,coin,-51600000,8647,6335,0.001660255516,0.001586923377,0.00115133205,0.001925834105,-0.01767138671,0.02100058366,-0.01751859859,0.02135915775,7.333213869e-05,0.000780537467,0.09395082464
entry,is,없음,—,self,coin,-51300000,8647,6335,0.001575063381,0.001597626678,0.00107552961,0.001952348626,-0.01744741388,0.02090077009,-0.01721323561,0.02129191719,-2.25632977e-05,0.0007784482047,0.0289849698
entry,is,없음,—,self,coin,-51000000,8647,6335,0.001534984909,0.001648990203,0.001071494073,0.001952747582,-0.01751203649,0.02092993353,-0.01714331284,0.02124999184,-0.000114005294,0.0007762665183,0.1468635982
entry,is,없음,—,self,coin,-50700000,8647,6335,0.00157475906,0.001554755448,0.00116327696,0.00190167909,-0.01736509707,0.02076954767,-0.01712514739,0.02111486811,2.000361216e-05,0.0007737222706,0.02585373709
entry,is,없음,—,self,coin,-50400000,8647,6335,0.001511561462,0.001511327428,0.001107614604,0.001956549007,-0.01739766356,0.02064530272,-0.01720745489,0.02096768282,2.340334198e-07,0.000771369502,0.0003033998871
entry,is,없음,—,self,coin,-50100000,8647,6335,0.001484029118,0.001558139452,0.001102246461,0.001941283583,-0.01728369109,0.02042289078,-0.01691921894,0.02116354462,-7.411033345e-05,0.0007688150558,0.09639552827
entry,is,없음,—,self,coin,-49800000,8647,6335,0.001452415317,0.001488144107,0.001056548441,0.001648404053,-0.01730227564,0.02034143545,-0.01679568831,0.02086157445,-3.572878963e-05,0.0007660477266,0.0466404225
entry,is,없음,—,self,coin,-49500000,8647,6335,0.001493058691,0.001499487904,0.0009437996196,0.001648945501,-0.01721834298,0.02036369126,-0.0166510772,0.02075591963,-6.429213349e-06,0.0007639300059,0.008415971751
entry,is,없음,—,self,coin,-49200000,8647,6335,0.001487477583,0.00152941444,0.0009064454352,0.001706807408,-0.0169570595,0.02034595981,-0.01667182706,0.02103740815,-4.193685693e-05,0.0007621171039,0.05502678881
entry,is,없음,—,self,coin,-48900000,8647,6335,0.001439920881,0.001514289794,0.0009239398642,0.001691105776,-0.01716242731,0.02008409891,-0.01654227357,0.02110405173,-7.436891299e-05,0.000760800136,0.09775091969
entry,is,없음,—,self,coin,-48600000,8647,6335,0.001415822834,0.001484808008,0.0008172865491,0.001802959945,-0.01707311068,0.02006680612,-0.01681108028,0.02086593956,-6.898517427e-05,0.000759794891,0.09079446978
entry,is,없음,—,self,coin,-48300000,8647,6335,0.001403603836,0.00145951208,0.0008378712228,0.001636233763,-0.01706931368,0.02001683041,-0.01679532789,0.02081924025,-5.590824455e-05,0.0007570982904,0.07384542438
entry,is,없음,—,self,coin,-48000000,8647,6335,0.001383078611,0.001480598907,0.0008399627986,0.001628656872,-0.01711414382,0.0198402321,-0.01652599126,0.02062519453,-9.752029607e-05,0.0007548441852,0.1291926175
