arm,label,combine_obs,retap_mode,segment,adopted_arm,num_cells,num_symbols,num_trades,win_rate,mean_net_r,gross_r,slippage_r,entry_fee_r,take_profit_fee_r,stop_fee_r,other_fee_r,funding_r,cost_r,identity_max_abs,stop_width_p50,stop_width_p90,entry_in_zone_p50,retap_trades,retap_trade_share,reentry_trades,zone_retap_and_reentry,total_return_flat,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,max_effective_concurrent_risk,liquidation_events,symbols_below_gate,min_symbol_trades,net_r_stderr,long_trades,short_trades,long_win_rate,short_win_rate,long_mean_net_r,short_mean_net_r,long_net_r_sum,short_net_r_sum,btc_return_corr,btc_days,exclude
short_only,숏만,False,every_tap,oos_warm,False,44,11,12047,0.40159375778202044,-0.12042961367009013,0.0039481943056027735,0.04616790173614477,0.030719214448806074,0.01225126411548518,0.0369318507415166,2.0937808097643996e-05,-0.001713360874357949,0.1243778079756922,2.842170943040401e-14,0.007010861129759853,0.020005238054713315,-0.00834374576653961,3873,0.3214908275919316,946,352,-8.169948244022342,7.943192654760009,-1.028547159702396,17,7.097201550014851,7.097201550014851,10983,0,535,0.0116670957349992,0,12047,,0.40159375778202044,,-0.12042961367009013,0.0,-1450.8155558835758,-0.3750759460644038,698,-LINK
short_only,숏만,False,every_tap,full,False,44,11,39347,0.40201285993849595,-0.10900616729110064,0.004994225721929112,0.04254075259767243,0.02840262609952014,0.011385326215304671,0.03404273682866101,6.88155051978025e-06,-0.002377930278648105,0.11400039301303007,2.842170943040401e-14,0.007820328666015593,0.023093607008007232,-0.007564705882354932,12494,0.3175337382773782,3249,1253,-25.94920038808305,18.550084017488995,-1.39887239128503,18,3.3605166660340773,3.3605166660340773,37577,0,2401,0.006436751491636038,0,39347,,0.40201285993849595,,-0.10900616729110064,0.0,-4289.065664402937,-0.35232567918385327,2104,-LTC
short_only,숏만,False,every_tap,oos_warm,False,44,11,12216,0.40430582842174195,-0.11324173478084391,0.010642419734835106,0.045865727242289586,0.030671420093039622,0.012323000712175127,0.03668876302511386,2.216505961867989e-05,-0.001686921616558777,0.1238841545156783,2.842170943040401e-14,0.007042289563399067,0.019893287637814425,-0.008501587301588556,3967,0.3247380484610347,991,382,-7.7893103955907455,7.464114932810497,-1.0435678530820534,18,18.986555449889767,18.986555449889767,11033,0,536,0.011596684362898907,0,12216,,0.40430582842174195,,-0.11324173478084391,0.0,-1383.3610320827893,-0.3445858826795522,699,-LTC
short_only,숏만,False,every_tap,full,False,44,11,38839,0.40302273487988877,-0.1076920206480912,0.0074886004998581815,0.04307647454477231,0.02878864641770047,0.011556558879689394,0.034472462770787,5.947454852577334e-06,-0.0027194689198525475,0.11518062114794912,2.842170943040401e-14,0.0076773422899405405,0.022685063577221384,-0.0074654155496007455,12438,0.3202451144468189,3202,1231,-24.58616913993199,18.64384688659043,-1.3187283337761997,17,70.60379312314477,70.60379312314477,37163,0,2395,0.0064859902679552115,0,38839,,0.40302273487988877,,-0.1076920206480912,0.0,-4182.6503899512145,-0.3452337053868748,2104,-SOL
short_only,숏만,False,every_tap,oos_warm,False,44,11,12215,0.4033565288579615,-0.11571599947590692,0.008174355694964506,0.04597826913609624,0.030685226782257262,0.012292284256677923,0.036782095998523154,1.891061801221867e-05,-0.0018664316206961848,0.12389035517087067,2.842170943040401e-14,0.007046187334176849,0.02017904703530013,-0.008158889722428044,3972,0.3251739664347114,983,363,-7.756240971163663,7.230666749029568,-1.0726868268689929,17,161.83373970746294,161.83373970746294,11094,0,540,0.011594624013631313,0,12215,,0.4033565288579615,,-0.11571599947590692,0.0,-1413.4709335982031,-0.3718359032739698,699,-SOL
short_only,숏만,False,every_tap,full,False,44,11,40593,0.40359175227255933,-0.1038270666183362,0.00899647572991838,0.04211774076594438,0.028205373411843537,0.011356477810317704,0.03370672890566852,4.310803397032114e-06,-0.002567089348916758,0.11282354234825462,2.842170943040401e-14,0.007882067965052263,0.023178362708605703,-0.007426277372259985,12945,0.3188973468331978,3392,1306,-25.55976552833341,18.971422634006426,-1.3472772190798874,18,152.24177823046662,152.24177823046662,38974,0,2948,0.0063397953300129255,0,40593,,0.40359175227255933,,-0.1038270666183362,0.0,-4214.652115238121,-0.3685712945131305,2102,-TRX
short_only,숏만,False,every_tap,oos_warm,False,44,11,12757,0.40526769616681035,-0.10878899510233578,0.013223637164268737,0.04514137898842478,0.030217648744296045,0.01215845242149152,0.03611744268956053,1.3717052778531363e-05,-0.0016360076299473578,0.1220126322666042,2.842170943040401e-14,0.007147123454272997,0.0203078305199778,-0.008091150442476248,4141,0.3246060986125265,1039,388,-7.854652611120796,7.642535833465116,-1.0277547639000741,17,9.160212979406294,9.160212979406294,11544,0,789,0.011347983651667507,0,12757,,0.40526769616681035,,-0.10878899510233578,0.0,-1387.8212105204975,-0.39968155872951555,696,-TRX
short_only,숏만,False,every_tap,full,False,44,11,39089,0.4026196628207424,-0.10728810067056138,0.006590083907179074,0.04253208065963079,0.028437253784759208,0.011423103504123403,0.034037853217775596,4.8241421966001596e-06,-0.002556930730745049,0.11387818457774068,2.842170943040401e-14,0.0078003442633815725,0.02280679184163952,-0.007305688375927153,12464,0.31886208396224003,3127,1229,-25.254838889012905,18.764655640233215,-1.3458727606417735,18,25.721435252648114,25.721435252648114,37425,0,2387,0.006460021518186041,0,39089,,0.4026196628207424,,-0.10728810067056138,0.0,-4193.784567111574,-0.3582278071246289,2105,-XRP
short_only,숏만,False,every_tap,oos_warm,False,44,11,12174,0.4046328240512568,-0.11212337917559292,0.011713470498416523,0.04588409046787435,0.030670245390315556,0.01231426650906434,0.03671013636909716,1.548964139337142e-05,-0.00175737870373609,0.12383684967400886,2.842170943040401e-14,0.007053587537094693,0.019893905608695236,-0.007961517752427047,3961,0.325365533103335,943,359,-7.476484814081378,7.186371038899766,-1.0403699967078277,17,32.53304526436663,32.53304526436663,11066,0,542,0.011621389448376134,0,12174,,0.4046328240512568,,-0.11212337917559292,0.0,-1364.9900180836682,-0.3791590024784761,698,-XRP
short_only,숏만,False,every_tap,full,False,36,9,32330,0.39969068976183114,-0.11726667451894625,-0.0008194308852228954,0.04342373454304938,0.02884747603677524,0.011478146105730332,0.034747981985411694,8.375142848802769e-06,-0.0020584701800931008,0.11644724363372333,2.842170943040401e-14,0.007636812840813096,0.022289750965209975,-0.008019161676647296,10189,0.3151562016702753,2565,1015,-22.582745711977747,18.963830594255864,-1.1908324955622653,15,7.189381696772243,7.189381696772243,30924,0,2443,0.007099285989748297,0,32330,,0.39969068976183114,,-0.11726667451894625,0.0,-3791.231587197532,-0.317475868227337,2092,-new3
short_only,숏만,False,every_tap,oos_warm,False,36,9,9977,0.39971935451538537,-0.12725396954915752,-0.0008511777607753334,0.04693255791792644,0.031124015221170944,0.012351162289550523,0.037537680100391074,2.7139257121558937e-05,-0.0015697629977784442,0.12640279178838215,2.842170943040401e-14,0.006884257347021306,0.019252153534629265,-0.00906379310344567,3171,0.3178310113260499,788,306,-6.9330044042155174,6.648463492407112,-1.0427979956772517,14,58.065568411707744,58.065568411707744,9057,0,546,0.012815762053818246,0,9977,,0.39971935451538537,,-0.12725396954915752,0.0,-1269.6128541919445,-0.30107960693796293,695,-new3
both,롱+숏 한 지갑,False,every_tap,full,False,44,11,77949,0.40382814404289985,-0.09985508858902645,0.00957230697218925,0.04009299628377637,0.026994944910965605,0.010958631756780761,0.032069759709393166,3.888670500983404e-06,-0.0006928257702017858,0.10942739556121471,2.842170943040401e-14,0.008385467272906422,0.02568065628507158,-0.007709148264985331,25347,0.32517415233036984,8588,3384,-46.082304242250395,36.706878405786135,-1.2554133242500514,23,111.70399062933991,111.70399062933991,76051,0,5057,0.00456549833333139,42499,35450,0.40513894444575166,0.4022566995768688,-0.09396218031100667,-0.1069197630292947,-3993.2987010374727,-3790.3055993884973,0.004697089168057271,2135,-ADA
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,44,11,23556,0.4043555781966378,-0.11049712445614884,0.010895387849175578,0.04442025263062995,0.03000618927790775,0.012237320390461975,0.03552242632089712,1.2867973207724375e-05,-0.0008065442877790961,0.12139251230532487,2.842170943040401e-14,0.007188415755405703,0.020836894707243783,-0.008633601771249763,7865,0.33388520971302427,2300,907,-14.884098528962845,12.474995556018085,-1.1931145355625061,18,4.190036002118229,4.190036002118229,21187,0,1129,0.008337243284459676,12634,10922,0.4026436599651733,0.4063358359274858,-0.11350757342257126,-0.10701479409158596,-1434.0546826207653,-1168.8155810683018,0.05626859219670055,713,-ADA
both,롱+숏 한 지갑,False,every_tap,full,False,44,11,77578,0.40276882621361726,-0.10259698308136203,0.0069428585896206705,0.04013169933735947,0.026994201969241325,0.010942175547100693,0.03210060662454632,3.990398689590306e-06,-0.0006328322059541153,0.1095398416709824,2.842170943040401e-14,0.008389803457199176,0.025460781980423612,-0.007668840579711241,25167,0.32440898192786616,8294,3263,-46.730593349348965,36.89341722682268,-1.2666377056385645,23,125.62862624886276,125.62862624886276,75230,0,5073,0.004574375288669997,42289,35289,0.40374565489843695,0.4015982317436028,-0.09792910771537833,-0.10819078798805001,-4141.324036175634,-3817.944717310297,0.006565360617685074,2132,-BCH
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,44,11,23419,0.39997437977710404,-0.12116622564377648,4.828714530622566e-06,0.04448745696286106,0.02985181237776376,0.012055667403830198,0.035575795388364535,1.321863228750317e-05,-0.0008128964067995712,0.12117105435830758,2.842170943040401e-14,0.007267226195218135,0.021014579276970285,-0.008483703703704867,7737,0.33037277424313594,2192,855,-16.542970779817026,12.684021495740932,-1.304237050163614,17,136.2687829514189,136.2687829514189,21112,0,1138,0.008345064743826468,12508,10911,0.39782539174928044,0.4024379066996609,-0.12629782558183086,-0.11528353367922943,-1579.7332023775405,-1257.8586359740723,0.04530257989378914,712,-BCH
both,롱+숏 한 지갑,False,every_tap,full,False,44,11,79329,0.4022488623328165,-0.10270118375030046,0.005653768867804113,0.03976019080883929,0.026684066063121435,0.010780876112415985,0.031803551779920246,3.9524999106844074e-06,-0.0006776846461021971,0.10835495261810438,2.842170943040401e-14,0.008528984466035373,0.026023177673814582,-0.007535323383085273,25767,0.32481185947131563,8760,3415,-48.32488084983257,37.82705917358604,-1.277521486089433,24,115.5854036405617,115.5854036405617,77466,0,5068,0.004521149779257939,43072,36257,0.4036961367013373,0.40052955291392006,-0.09675070157080143,-0.10977014059823176,-4167.246218057559,-3979.9359876700887,0.007801231275429656,2135,-BNB
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,44,11,24333,0.40237537500513704,-0.11335385931346811,0.00604150045263762,0.043776739228683026,0.029461335849575748,0.011949662681850666,0.035007876855681255,1.2885705232181949e-05,-0.0008131405549165417,0.11939535976610602,2.842170943040401e-14,0.00738044392175791,0.021681764533481297,-0.008302325581395265,8058,0.33115522130440145,2409,930,-15.940399169592633,14.036331385557835,-1.13565280925142,18,363.4201744726406,363.4201744726406,22004,0,1148,0.008191165077091826,12848,11485,0.400373599003736,0.4046147148454506,-0.11730070871183126,-0.10893861150588065,-1507.079505529608,-1251.1599531450393,0.05447337735889006,713,-BNB
both,롱+숏 한 지갑,False,every_tap,full,False,44,11,79818,0.4020020546743842,-0.10270427565209707,0.005003632582991709,0.03953753412298655,0.026537527732301777,0.010722941814286463,0.03162608964128903,3.264076604029055e-06,-0.0007194491523781802,0.10770790823508902,2.842170943040401e-14,0.008578801817212038,0.026310099828667232,-0.007388349514559964,25745,0.32254629281615677,8684,3379,-49.154013399571696,39.93740787703766,-1.2307762574604448,24,107.97306557353967,107.97306557353967,77869,0,5071,0.004505740186728538,43447,36371,0.4026054733353281,0.4012812405487889,-0.09832030195293195,-0.10794115408017708,-4271.722158949035,-3925.9277150501207,0.012960055268167073,2135,-BTC
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,44,11,24681,0.4014424050889348,-0.11563733333128041,0.003601148474909198,0.043736538082407427,0.02942673671616494,0.011931337100371543,0.03497806513847276,1.0555976920724083e-05,-0.0008447512081468713,0.1192384818061897,2.842170943040401e-14,0.0073804884755738235,0.021710183306720063,-0.008253968253964749,8145,0.33001093958915767,2388,931,-16.691162091019866,14.656185596891973,-1.1388476203903581,19,352.5225869537614,352.5225869537614,22805,0,1144,0.008128807787138741,13051,11630,0.39981610604551376,0.4032674118658641,-0.11797499959776282,-0.11301404163361584,-1539.6917197504026,-1314.3533041989522,0.05004946609011051,713,-BTC
both,롱+숏 한 지갑,False,every_tap,full,False,44,11,77440,0.40161415289256197,-0.10611936348475873,0.004039521850651799,0.04044585167358669,0.027112990602160342,0.010934949520245166,0.032351967549133664,3.915279528237406e-06,-0.0006907892892434057,0.1101588853354104,2.842170943040401e-14,0.00834386124633306,0.025231253157957913,-0.007705413105411706,25177,0.3251162190082645,8246,3249,-48.664934030836086,39.74519316415576,-1.2244231353924984,22,232.7299078880371,232.7299078880371,75991,0,5068,0.004577598863352146,42374,35066,0.4020153867937886,0.40112929903610334,-0.10233628395557619,-0.11069086328426916,-4336.397696333585,-3881.4858119261826,0.007647176618316718,2135,-DOGE
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,44,11,23489,0.40321001319766697,-0.11385329093077066,0.008038680749051631,0.044686363800897085,0.030076408455789943,0.012200466539569495,0.035735358228581586,1.2908137709851622e-05,-0.0008195334827250471,0.12189197167982253,2.842170943040401e-14,0.007183987249855059,0.020614395188240403,-0.008588940092162675,7798,0.3319851845544723,2252,870,-15.050479162187095,13.552153626920518,-1.1105599579605006,17,27.17878900210337,27.17878900210337,21182,0,1155,0.008347870643587102,12526,10963,0.4003672361488105,0.40645808629024904,-0.11959188827258618,-0.1072965391015656,-1498.0079925024145,-1176.2919581704637,0.058402247450093994,713,-DOGE
both,롱+숏 한 지갑,False,every_tap,full,False,44,11,77685,0.401647679732252,-0.10599995166517266,0.004124452621573647,0.04043815256043827,0.027091631225233337,0.010917273356170676,0.03234573512388858,4.107554632523933e-06,-0.0006724955336169438,0.11012440428674568,2.842170943040401e-14,0.008345021177960342,0.025571302589422952,-0.007803745318353082,25273,0.32532663963442104,8558,3344,-48.18122797707165,36.64153087205819,-1.3149349066584255,21,416.6719028594566,416.6719028594566,75633,0,5011,0.004570567265449429,42134,35551,0.40318982294583944,0.39981997693454474,-0.09979553780960765,-0.11335324055691634,-4204.785190070009,-4029.8210550389326,-0.002036910844334374,2135,-DOT
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,44,11,23618,0.4017274959776442,-0.11718835946708989,0.004336019218686957,0.04461033619693495,0.02994037798948498,0.012095183370353198,0.03567398051258303,1.3510685986434997e-05,-0.0008090100695651631,0.12152437868577687,2.842170943040401e-14,0.00720558482132477,0.021148374407870922,-0.008633043955841448,7847,0.33224659158269115,2325,905,-15.128467459488945,14.103650110870833,-1.072663270895256,17,134.99751292209268,134.99751292209268,21246,0,1120,0.0083188424853006,12546,11072,0.39964929061055315,0.40408236994219654,-0.1215289709529872,-0.1122698883957339,-1524.7024695761775,-1243.0522043175658,0.03931952901117585,713,-DOT
both,롱+숏 한 지갑,False,every_tap,full,False,44,11,78496,0.4034855279249898,-0.09982030834877187,0.008714766394267614,0.03976613475967268,0.02678824653134394,0.010881915288052817,0.031808131182185964,3.999410546451492e-06,-0.0007133524287614172,0.10853507474303935,2.842170943040401e-14,0.008481115130723861,0.02602821542594623,-0.007501086956519628,25475,0.32453883000407663,8553,3322,-45.787511541834284,36.53158645004108,-1.2533677288954088,24,50.97397368183401,50.97397368183401,76400,0,5092,0.004547355786279944,42736,35760,0.40343036315986525,0.40355145413870247,-0.09767395299564932,-0.1023853710548989,-4174.194055222069,-3661.300868923184,0.01095981457239052,2135,-ETH
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,44,11,23710,0.40063264445381697,-0.11889490969638818,0.0015847449550582936,0.04421329955750206,0.029714873418380118,0.012027289924558301,0.03535656853900885,1.3240730925949235e-05,-0.0008456175189281953,0.1204796546514466,2.842170943040401e-14,0.007280848798584672,0.021491785911194144,-0.008299604743080736,7837,0.3305356389708984,2261,874,-16.224781786303822,15.437116159591787,-1.0510241432770864,19,330.7475713260461,330.7475713260461,21379,0,1136,0.008293747484592431,12585,11125,0.39634485498609456,0.40548314606741576,-0.12880893684344516,-0.10767980572823568,-1621.0604701747573,-1197.937838726622,0.059716577842018545,713,-ETH
both,롱+숏 한 지갑,False,every_tap,full,False,44,11,77713,0.40299563779547826,-0.10274751316170028,0.007478439391683547,0.040409071715800216,0.027153994708391187,0.01099092974800132,0.032321990496544696,4.4812870763076025e-06,-0.0006545154024290773,0.11022595255338367,2.842170943040401e-14,0.008306583214668395,0.025489161291953624,-0.00787500000000095,25288,0.3254024423198178,8578,3345,-46.471468087743766,38.500428626135324,-1.207037681034996,24,130.1251140973082,130.1251140973082,76099,0,5032,0.004572314828977599,42367,35346,0.40378124483678335,0.4020539806484468,-0.098269264218546,-0.10811530507520273,-4163.373917147138,-3821.443573188116,0.009550763635488155,2135,-LINK
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,44,11,23650,0.40232558139534885,-0.11562242493009801,0.005778941245070003,0.04449352823366178,0.029958533384868764,0.012160103437421898,0.03557920566633013,1.4725338797509206e-05,-0.0008047298859115056,0.12140136617516792,2.842170943040401e-14,0.007201090119178247,0.02095331290962958,-0.008829288197067,7821,0.33069767441860465,2312,899,-15.526742863978102,13.10020210948721,-1.1852292609083934,18,62.10994551837923,62.10994551837923,21535,0,1128,0.008313099760456143,12639,11011,0.40026900862410003,0.40468622286804107,-0.11969479940103395,-0.110947941146777,-1512.8225696296681,-1221.6477799671616,0.04795950060645653,713,-LINK
both,롱+숏 한 지갑,False,every_tap,full,False,44,11,78005,0.40284597141208894,-0.10239874714552175,0.0071072323634684565,0.040151873364163836,0.026971198486356436,0.010911553727489342,0.03211692332196443,3.914126825348842e-06,-0.0006494835178085719,0.1095059795089899,2.842170943040401e-14,0.008409276616175064,0.02567522775455842,-0.007711980440095638,25244,0.3236202807512339,8531,3287,-47.199165670537404,38.461092920396894,-1.2271925233176744,22,462.16466360875387,462.16466360875387,76124,0,5054,0.0045622164995982465,42347,35658,0.404656764351666,0.4006954961018565,-0.09520124931848133,-0.11094640659029492,-4031.487304889729,-3956.1269661967362,0.004326536654071987,2136,-LTC
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,44,11,23754,0.4032583985855014,-0.11277263092402103,0.008120723268180386,0.044280742203457096,0.02985603422723759,0.012142940145101587,0.03541095603863038,1.2853475751929628e-05,-0.0008101718979768052,0.12089335419220157,2.842170943040401e-14,0.007254390935650443,0.02113814288870679,-0.008596031746030724,7883,0.331859897280458,2314,890,-15.645133371330981,13.624596290415804,-1.1483006936753437,18,13.297630149288187,13.297630149288187,21626,0,1128,0.008296945429468506,12613,11141,0.4015698089272972,0.405170092451306,-0.11600984087806634,-0.10910770594867127,-1463.2321229950508,-1215.5689519741466,0.05159815617957564,713,-LTC
both,롱+숏 한 지갑,False,every_tap,full,False,44,11,77483,0.401881703083257,-0.10598431878850184,0.0047080480689754385,0.04063266370445988,0.02725184135430973,0.010998688858582704,0.03250157149724446,3.7724828708441494e-06,-0.0006961710399900607,0.1106923668574768,2.842170943040401e-14,0.00827101065428155,0.025359748021388517,-0.007789240128832226,25251,0.3258908405714802,8517,3331,-48.13700454161142,39.5219411295798,-1.2179817884902358,23,59.20500243754659,59.20500243754659,75101,0,5020,0.004577780961188729,42319,35164,0.4015454051371724,0.4022864293026959,-0.10418610861537399,-0.10814842003741156,-4409.051930494012,-3802.93104219554,0.009128376162676864,2135,-SOL
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,44,11,23622,0.4023368046736093,-0.11503300619110708,0.005854444523259082,0.044313069101358606,0.029833532411078775,0.012106135517244297,0.03543743639986177,1.2374197370316536e-05,-0.0008150969125470301,0.12088745071436646,2.842170943040401e-14,0.007264258771265202,0.021256329368460877,-0.008658047273702951,7885,0.3337990009313352,2272,886,-15.766267386737777,13.585404950614782,-1.160529807101871,17,15.357569416571925,15.357569416571925,21235,0,1121,0.008317441130202613,12441,11181,0.39803874286632906,0.4071192201055362,-0.12470173251481309,-0.10427469976116191,-1551.4142542167897,-1165.8954180295514,0.05559995650644517,713,-SOL
both,롱+숏 한 지갑,False,every_tap,full,False,44,11,80627,0.40464112518139084,-0.09669887351807988,0.011619851707449098,0.03959480678650907,0.0267067820789555,0.010869772474373044,0.031671324580072525,3.909869291343157e-06,-0.0005278705636721856,0.10831872522552863,2.842170943040401e-14,0.008503741175652236,0.025955977204059892,-0.0075097744360899535,26257,0.32566013866322696,8901,3494,-46.72863405363891,36.912473758680854,-1.2659307083868785,21,18.807448548183267,18.807448548183267,78808,0,6225,0.004488544984775137,43796,36831,0.4059731482327153,0.4030572072438978,-0.0907377304941903,-0.10378731042922221,-3973.9496447235583,-3822.590430418683,0.003779071573385058,2133,-TRX
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,44,11,24919,0.4048316545607769,-0.10709448475240577,0.012134266367691215,0.04349081413186046,0.029436603217116844,0.012039110636397253,0.03477929857625682,1.2650629293034419e-05,-0.0005297260708266454,0.11922875112009723,2.842170943040401e-14,0.007378805299483265,0.02160281659876585,-0.00829932885905837,8325,0.33408242706368635,2456,957,-15.616339006566955,14.548532312837553,-1.073396179818577,18,43.77608431173517,43.77608431173517,22412,0,1705,0.008100839894775738,13210,11709,0.4024224072672218,0.40754974805705013,-0.11231148496516694,-0.10120870690540315,-1483.6347163898552,-1185.0527491553655,0.04624471887550935,712,-TRX
both,롱+숏 한 지갑,False,every_tap,full,False,44,11,77763,0.4031094479379654,-0.10172948990221756,0.007774777030608293,0.0401493842130848,0.026996640750837055,0.010938063435871498,0.03211394620342646,4.844263017789402e-06,-0.000698611933411516,0.10950426693282589,2.842170943040401e-14,0.00839319486070911,0.02547741370980887,-0.0075847328244290566,25254,0.32475598935226263,8309,3263,-45.903883213158124,37.039651152442865,-1.2393173743519623,23,189.28748286426998,189.28748286426998,75500,0,5017,0.0045696812203077156,42405,35358,0.4050229925716307,0.40081452570846765,-0.09430715942758383,-0.11063112245430906,-3999.095095526692,-3911.69522773946,0.0028577621685692126,2134,-XRP
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,44,11,23816,0.40460194827007057,-0.10947632591459498,0.01150864906916331,0.04428717595509545,0.02989344156774203,0.012177688505205876,0.03541308260807922,1.5817283551073115e-05,-0.0008022309359143337,0.12098497498375854,2.842170943040401e-14,0.007241197937375859,0.020898932389236985,-0.008421568627452573,7954,0.3339771582129661,2301,903,-14.684037758813755,12.76717703528499,-1.1501397464945529,18,536.3157904697284,536.3157904697284,21953,0,1125,0.0082919808212979,12739,11077,0.4027003689457571,0.40678884174415453,-0.11298593730159752,-0.10544013024257207,-1439.3278552850509,-1167.9603226969707,0.04800186925173289,712,-XRP
both,롱+숏 한 지갑,False,every_tap,full,False,36,9,65266,0.40169460362210035,-0.1073247653291765,0.00424726545308816,0.041001691762848826,0.027447556753396853,0.011048043345633751,0.032796379270383993,4.229650741186965e-06,-0.000725870000740065,0.11157203078226482,2.842170943040401e-14,0.00818877375144247,0.02476972042768469,-0.008090611028313804,20756,0.31802163454172155,6907,2669,-40.07438375474594,36.09754984524667,-1.1101690814625453,19,27.31209723548182,27.31209723548182,64062,0,5256,0.004989542060295688,35570,29696,0.4036828788304751,0.3993130387931034,-0.09927170847263728,-0.11697075241117905,-3531.0946703717077,-3473.563463602373,0.004845977826308092,2136,-new3
both,롱+숏 한 지갑,False,every_tap,oos_warm,False,36,9,19888,0.40406275140788417,-0.11271054952792448,0.010192177547327586,0.04510161266887541,0.030348819218485184,0.012308517260680869,0.03606654503394982,1.388034921934375e-05,-0.0009366474559585725,0.12290272707525207,2.842170943040401e-14,0.007102684338613943,0.020164795981498722,-0.009197798165443617,6453,0.32446701528559935,1884,718,-11.952667549941944,10.328325688310407,-1.157270588733464,15,67.87124514352712,67.87124514352712,18075,0,1195,0.009080057050768116,10640,9248,0.40441729323308273,0.40365484429065746,-0.11015644861002062,-0.11564909124142897,-1172.0646132106194,-1069.5227958007351,0.05380716662400926,713,-new3
