symbol,timeframe,level,seed,penetration_bps,dropout_rate,num_trades,win_rate,total_return,max_drawdown,profit_factor,sharpe,eligible_setups,num_filled,fill_rate,num_dropped,num_penetrations
BTC/USDT:USDT,15m,drop_50,2,0.0,0.5,235,0.4765957446808511,-0.037791217586526364,0.09886564594134069,0.9618917766839277,-2.5842645334530925,2418,346,0.14309346567411083,352,0
BTC/USDT:USDT,15m,drop_50,3,0.0,0.5,247,0.4898785425101215,0.02748372635863725,0.10849123436829199,1.0245983453879908,3.1189494970253104,2418,346,0.14309346567411083,352,1
BTC/USDT:USDT,15m,drop_50,4,0.0,0.5,253,0.4901185770750988,0.01993940846020032,0.11838858575797648,1.0185845475374478,2.4863449496879113,2418,356,0.14722911497105046,342,1
BTC/USDT:USDT,15m,pen_5bp_drop_50,0,5.0,0.5,226,0.43805309734513276,-0.13025663474136198,0.17261691535241955,0.866126092117635,-12.054814199396773,2418,320,0.13234077750206782,323,1
BTC/USDT:USDT,15m,pen_5bp_drop_50,1,5.0,0.5,237,0.45569620253164556,-0.05385526991494116,0.16352192309718197,0.9507199220217054,-3.9451821793748914,2418,333,0.13771712158808933,310,1
BTC/USDT:USDT,15m,pen_5bp_drop_50,2,5.0,0.5,230,0.46956521739130436,-0.02839597415642129,0.1340253462402958,0.9715563064482984,-1.7551884416467867,2418,320,0.13234077750206782,323,0
BTC/USDT:USDT,15m,pen_5bp_drop_50,3,5.0,0.5,225,0.4622222222222222,-0.0659746843235669,0.17468261829411308,0.9325970360038367,-5.427358923183192,2418,317,0.13110008271298593,326,1
BTC/USDT:USDT,15m,pen_5bp_drop_50,4,5.0,0.5,225,0.4488888888888889,-0.08860785290822223,0.1694415735049949,0.909064199852199,-7.706667295727994,2418,330,0.13647642679900746,313,1
BTC/USDT:USDT,1h,baseline,0,0.0,0.0,134,0.48507462686567165,0.05389621161239938,0.12532126629251142,1.0799031905968366,3.804649219704683,598,183,0.3060200668896321,0,0
BTC/USDT:USDT,1h,pen_1bp,0,1.0,0.0,134,0.48507462686567165,0.053935278509394814,0.12532126629251142,1.0799599481839193,3.806948380457781,598,183,0.3060200668896321,0,0
BTC/USDT:USDT,1h,pen_5bp,0,5.0,0.0,128,0.46875,0.009857222219188952,0.1458566107980995,1.015011120012397,1.1592933374171606,598,177,0.2959866220735786,0,0
BTC/USDT:USDT,1h,drop_25,0,0.0,0.25,111,0.5135135135135135,0.15304562578646927,0.09987993207028076,1.2821083504737556,11.143150343897151,598,146,0.24414715719063546,37,0
BTC/USDT:USDT,1h,drop_25,1,0.0,0.25,100,0.48,0.022200232007206614,0.09993563446798986,1.0435514151367227,2.3560047478841364,598,133,0.22240802675585283,50,0
BTC/USDT:USDT,1h,drop_25,2,0.0,0.25,102,0.43137254901960786,-0.07323639039357768,0.11723693918544828,0.867547023395261,-5.773133207260762,598,132,0.22073578595317725,51,0
BTC/USDT:USDT,1h,drop_25,3,0.0,0.25,108,0.5,0.0815328129176778,0.10130398264339072,1.1507881614781568,6.570241282869048,598,144,0.2408026755852843,39,0
BTC/USDT:USDT,1h,drop_25,4,0.0,0.25,102,0.49019607843137253,0.0657097815083298,0.0856202195508383,1.126853917860508,5.695493056943126,598,125,0.20903010033444816,58,0
BTC/USDT:USDT,1h,drop_50,0,0.0,0.5,84,0.5,0.0733260914651175,0.08256906928409434,1.1739933265639326,7.530972362111284,598,101,0.1688963210702341,82,0
BTC/USDT:USDT,1h,drop_50,1,0.0,0.5,75,0.48,0.04263831818044364,0.07849583991356922,1.1112202552372346,5.120985829914544,598,91,0.15217391304347827,92,0
BTC/USDT:USDT,1h,drop_50,2,0.0,0.5,76,0.4342105263157895,-0.05439029632726324,0.12911133587349763,0.8671420763219573,-5.697959403558968,598,92,0.15384615384615385,91,0
BTC/USDT:USDT,1h,drop_50,3,0.0,0.5,79,0.4810126582278481,0.015390422841017971,0.09367635963122295,1.0373143519327535,2.122499784515257,598,95,0.1588628762541806,88,0
BTC/USDT:USDT,1h,drop_50,4,0.0,0.5,72,0.4722222222222222,0.0037238395689053504,0.0786565237275157,1.0099751328067497,0.9475575873267927,598,87,0.1454849498327759,96,0
BTC/USDT:USDT,1h,pen_5bp_drop_50,0,5.0,0.5,79,0.4430379746835443,-0.03452068874756405,0.1285243828640687,0.918838092616453,-3.2135684459939697,598,97,0.16220735785953178,80,0
BTC/USDT:USDT,1h,pen_5bp_drop_50,1,5.0,0.5,73,0.4794520547945205,0.01198058501518317,0.08911735052004839,1.031568488267588,1.8855569528697786,598,89,0.1488294314381271,88,0
BTC/USDT:USDT,1h,pen_5bp_drop_50,2,5.0,0.5,73,0.4246575342465753,-0.06136825597559218,0.09666052266809873,0.8484091232539779,-6.9140378320064455,598,91,0.15217391304347827,86,0
BTC/USDT:USDT,1h,pen_5bp_drop_50,3,5.0,0.5,79,0.46835443037974683,-0.002879550980692511,0.12923295057715892,0.9930670000160482,0.22570576101072043,598,94,0.15719063545150502,83,0
BTC/USDT:USDT,1h,pen_5bp_drop_50,4,5.0,0.5,71,0.43661971830985913,-0.04948963041133502,0.11799761052109006,0.871880243709873,-5.476015148008279,598,84,0.14046822742474915,93,0
ETH/USDT:USDT,15m,baseline,0,0.0,0.0,450,0.4888888888888889,0.13519544490683294,0.19055594966424863,1.066642651865289,6.191078039269371,2456,681,0.2772801302931596,0,1
ETH/USDT:USDT,15m,pen_1bp,0,1.0,0.0,447,0.48769574944071586,0.11859032440474421,0.20006113631520056,1.0594930088558785,5.608867547445459,2456,678,0.2760586319218241,0,1
ETH/USDT:USDT,15m,pen_5bp,0,5.0,0.0,430,0.4744186046511628,0.02414219757083538,0.20718352941670473,1.0126528543867617,1.969877063885763,2456,647,0.26343648208469056,0,1
ETH/USDT:USDT,15m,drop_25,0,0.0,0.25,365,0.4657534246575342,-0.026282941015435973,0.1547203651598982,0.9840086822174561,-0.4276509441189876,2456,517,0.21050488599348535,164,1
ETH/USDT:USDT,15m,drop_25,1,0.0,0.25,365,0.4958904109589041,0.14707599695903445,0.18177448418255826,1.090078289501246,7.923932236387868,2456,515,0.20969055374592835,166,1
ETH/USDT:USDT,15m,drop_25,2,0.0,0.25,358,0.4720670391061452,-0.009240843866836075,0.2064932523587845,0.9941496743503747,0.46088551830059926,2456,513,0.20887622149837134,168,1
ETH/USDT:USDT,15m,drop_25,3,0.0,0.25,360,0.475,0.07496127552344332,0.15863930798706993,1.044241692877163,4.627242039898392,2456,512,0.20846905537459284,169,1
ETH/USDT:USDT,15m,drop_25,4,0.0,0.25,356,0.47752808988764045,0.007734811240788804,0.18266332688875628,1.0048854404801248,1.338397989404984,2456,500,0.20358306188925082,181,1
ETH/USDT:USDT,15m,drop_50,0,0.0,0.5,262,0.4618320610687023,-0.0075696022281310435,0.1233226908125429,0.993763623308412,0.40359349889703416,2456,337,0.13721498371335505,344,1
ETH/USDT:USDT,15m,drop_50,1,0.0,0.5,263,0.4866920152091255,0.05929727952847188,0.13378959226860748,1.0509996603761382,5.037652147720464,2456,350,0.14250814332247558,331,1
