symbol,timeframe,segment,arm,family,take_profit_r,partial_r,breakeven,eligible,filled,num_trades,total_return,max_drawdown,win_rate,sharpe,mean_net_r,mean_gross_r,cost_total,n_take_profit,n_stop_loss,n_end_of_data,n_partial,n_partial_then_stop,funding_rows
DOGE/USDT:USDT,4h,full,B2_be_off,B,2.0,1.3,False,109,82,58,0.2240378088611882,0.054144262159053755,0.6206896551724138,13.803487480034256,0.40129125106139274,0.4637931034482759,356.82857618437043,29,29,0,36,7,6408
DOGE/USDT:USDT,4h,full,B2_be_on,B,2.0,1.3,True,109,82,64,0.2366926706093107,0.05399826479750656,0.625,13.770489969594404,0.37593648878235825,0.43750000000000006,393.7325671980625,26,38,0,40,14,6408
DOGE/USDT:USDT,4h,full,B3_be_off,B,2.0,1.5,False,109,82,58,0.23464369577867583,0.05226804666127236,0.5862068965517241,13.596796687558864,0.4202988450997067,0.48275862068965475,361.0511764285573,29,29,0,34,5,6408
DOGE/USDT:USDT,4h,full,B3_be_on,B,2.0,1.5,True,109,82,63,0.24370523769642496,0.04931613685217997,0.5873015873015873,13.3388497689687,0.3948229170519868,0.456349206349206,392.65097174550647,27,36,0,37,10,6408
DOGE/USDT:USDT,4h,is,A0,A,1.5,,False,62,50,41,0.1726789877063511,0.04283028776199397,0.5853658536585366,15.020054916221603,0.40938432978954975,0.4634146341463415,239.22399249515985,24,17,0,0,0,4272
DOGE/USDT:USDT,4h,is,A1_be_off,A,1.5,1.0,False,62,50,41,0.15181008202113336,0.03792111079377022,0.5853658536585366,15.905666636407105,0.3607685264834497,0.4146341463414635,234.86744007692334,24,17,0,28,4,4272
DOGE/USDT:USDT,4h,is,A1_be_on,A,1.5,1.0,True,62,50,43,0.14485482363239463,0.05778370263327192,0.6744186046511628,14.924797749948953,0.3225054080034944,0.3779069767441861,252.69882368826478,21,22,0,29,8,4272
DOGE/USDT:USDT,4h,is,A2_be_off,A,1.5,1.2,False,62,50,41,0.1450650246724146,0.04919474417173783,0.6097560975609756,13.821512560880427,0.34852836624995903,0.4024390243902439,233.7388219374251,24,17,0,25,1,4272
DOGE/USDT:USDT,4h,is,A2_be_on,A,1.5,1.2,True,62,50,42,0.14323688161357387,0.056228142034457085,0.6190476190476191,13.639798455652096,0.3292332372764307,0.3833333333333335,240.33149067222155,22,20,0,26,4,4272
DOGE/USDT:USDT,4h,is,A3_be_off,A,1.5,1.3,False,62,50,41,0.15900763720695468,0.04684815743835514,0.6097560975609756,14.736560685930174,0.3788985088847566,0.432926829268293,235.93992773778737,24,17,0,25,1,4272
