scope,arm,segment,lens,cost,exclude_symbol,num_cells,num_symbols,num_trades,win_rate,total_return,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,liquidation_events
4h,on,oos,baseline,taker5,XRP,8,8,234,0.5726495726495726,1.098353769544843,0.0639522054031917,17.174603481149475,5,0.0453537529472806,0
all,off,full,baseline,taker5_slip7,,27,9,3845,0.5932379713914174,74622.72757025289,0.1388477980895136,537442.6429300986,11,0.107894645846268,0
all,off,is,baseline,taker5_slip7,,27,9,2470,0.6153846153846154,5834.218397636091,0.1374004508008726,42461.42107707727,11,0.107894645846268,0
all,off,oos_warm,baseline,taker5_slip7,,27,9,1375,0.5534545454545454,11.788506356588712,0.1388477980895142,84.90236445081212,10,0.0980644047618867,0
all,off,oos,baseline,taker5_slip7,,27,9,1332,0.5480480480480481,8.955810854182332,0.1388477980895141,64.5009209898207,8,0.0759373168029426,0
all,off,full,baseline,taker5_slip7,BNB,24,8,3458,0.5919606709080393,23284.770664891777,0.1333143580144394,174660.636796299,11,0.1076156162775329,0
all,off,is,baseline,taker5_slip7,BNB,24,8,2217,0.6129905277401895,2296.847382372982,0.1231443447205029,18651.66758234873,11,0.1076156162775329,0
all,off,oos_warm,baseline,taker5_slip7,BNB,24,8,1241,0.5543916196615633,9.133732485246515,0.1333143580144395,68.51274402309484,10,0.0962187106242445,0
all,off,oos,baseline,taker5_slip7,BNB,24,8,1198,0.5484140233722872,6.863240616664625,0.1333143580144391,51.48163122775773,8,0.0759373168029426,0
all,off,full,baseline,taker5_slip7,BTC,24,8,3422,0.5911747516072472,25064.837003273813,0.1390971405912032,180196.63737687905,9,0.0904556916725771,0
all,off,is,baseline,taker5_slip7,BTC,24,8,2185,0.6114416475972541,2143.590647558761,0.1390971405912032,15410.74560158374,9,0.0904556916725771,0
all,off,oos_warm,baseline,taker5_slip7,BTC,24,8,1237,0.555375909458367,10.687935425721893,0.1213135016878943,88.10177990920548,9,0.09,0
all,off,oos,baseline,taker5_slip7,BTC,24,8,1194,0.5494137353433836,8.085148570781024,0.1213135016878939,66.64673311946657,8,0.0759373168029426,0
all,off,full,baseline,taker5_slip7,DOGE,24,8,3435,0.5924308588064047,19624.329062918456,0.1542957308340146,127186.46819871862,11,0.1067894971275549,0
all,off,is,baseline,taker5_slip7,DOGE,24,8,2221,0.6114362899594777,1822.667597755192,0.1542957308340146,11812.819369033265,11,0.1067894971275549,0
all,off,oos_warm,baseline,taker5_slip7,DOGE,24,8,1214,0.557660626029654,9.76146173078689,0.1191059228115728,81.95614038631523,10,0.0997228619660261,0
all,off,oos,baseline,taker5_slip7,DOGE,24,8,1179,0.553011026293469,7.688267590430968,0.1191059228115733,64.54983437384453,7,0.0703320156477273,0
all,off,full,baseline,taker5_slip7,ETH,24,8,3400,0.5914705882352941,20057.097490560776,0.1555014861030736,128983.31709361282,10,0.100446665068045,0
all,off,is,baseline,taker5_slip7,ETH,24,8,2191,0.6211775445002282,3095.872146269812,0.1461058325983695,21189.24406515692,10,0.100446665068045,0
all,off,oos_warm,baseline,taker5_slip7,ETH,24,8,1209,0.5376344086021505,5.476889113656433,0.1555014861030736,35.22081525334167,8,0.0762187106242444,0
all,off,oos,baseline,taker5_slip7,ETH,24,8,1176,0.5331632653061225,4.421278828368379,0.1555014861030732,28.432389549240455,8,0.0759373168029426,0
all,off,full,baseline,taker5_slip7,LINK,24,8,3404,0.5990011750881316,28200.47480622738,0.1474853757479585,191208.61755418975,11,0.107905872724622,0
all,off,is,baseline,taker5_slip7,LINK,24,8,2182,0.6209899175068744,2610.5183614622533,0.1474853757479585,17700.184497773076,11,0.107905872724622,0
all,off,oos_warm,baseline,taker5_slip7,LINK,24,8,1222,0.5597381342062193,9.7988805372353,0.1266800612263155,77.35140354668344,8,0.0783420969470138,0
all,off,oos,baseline,taker5_slip7,LINK,24,8,1184,0.5557432432432432,7.799579387252441,0.1266800612263152,61.56911602148985,8,0.0755068640220185,0
all,off,full,baseline,taker5_slip7,LTC,24,8,3433,0.5968540635013108,31677.186547516936,0.1360653281891345,232808.65867228695,11,0.1099957410994487,0
all,off,is,baseline,taker5_slip7,LTC,24,8,2212,0.6188969258589512,2965.0524339257236,0.1360653281891345,21791.388543922218,11,0.1099957410994487,0
all,off,oos_warm,baseline,taker5_slip7,LTC,24,8,1221,0.556920556920557,9.68025169925577,0.1117797440528048,86.6011260026039,10,0.0980644047618866,0
all,off,oos,baseline,taker5_slip7,LTC,24,8,1178,0.5509337860780985,7.309194477510195,0.1120530007364294,65.22979687713003,8,0.0759373168029426,0
all,off,full,baseline,taker5_slip7,SOL,24,8,3355,0.5967213114754099,18244.892143373127,0.1419639218538739,128517.80864544532,11,0.1078946458462681,0
all,off,is,baseline,taker5_slip7,SOL,24,8,2154,0.6230269266480966,2375.177048052343,0.1313907152319625,18077.206169850797,11,0.1078946458462681,0
all,off,oos_warm,baseline,taker5_slip7,SOL,24,8,1201,0.5495420482930891,6.67867535726284,0.1419639218538738,47.044877811542335,9,0.0883421239894581,0
all,off,oos,baseline,taker5_slip7,SOL,24,8,1176,0.54421768707483,5.419275967531114,0.1419639218538738,38.17361408984795,7,0.0703320156477273,0
all,off,full,baseline,taker5_slip7,TRX,24,8,3429,0.5902595508894721,22347.169171026497,0.1498901606905931,149090.30097816797,10,0.0980669839415201,0
all,off,is,baseline,taker5_slip7,TRX,24,8,2184,0.6103479853479854,1915.429488304273,0.1498901606905931,12778.887416487252,9,0.0904556916725771,0
all,off,oos_warm,baseline,taker5_slip7,TRX,24,8,1245,0.5550200803212851,10.661357387482592,0.1334067958826894,79.91614907577575,10,0.0980669839415201,0
all,off,oos,baseline,taker5_slip7,TRX,24,8,1201,0.5487094088259784,7.930105007025578,0.1334067958826896,59.44303627529488,8,0.0774795943295129,0
all,off,full,baseline,taker5_slip7,XRP,24,8,3444,0.591753774680604,20068.391589601953,0.1285929281131857,156061.39376450024,11,0.107894645846268,0
all,off,is,baseline,taker5_slip7,XRP,24,8,2220,0.6094594594594595,1743.6843779778958,0.1285929281131857,13559.72216794946,11,0.107894645846268,0
all,off,oos_warm,baseline,taker5_slip7,XRP,24,8,1224,0.559640522875817,10.503164608410485,0.1159586835941941,90.57678375486805,10,0.0980644047618866,0
all,off,oos,baseline,taker5_slip7,XRP,24,8,1182,0.5532994923857868,7.899618693709949,0.1159586835941929,68.12442543203856,8,0.0701150075900406,0
all,on,full,baseline,taker5_slip7,,27,9,4973,0.5897848381258798,1599690.223031697,0.2059721223990011,7766537.550809132,12,0.1136324736708273,0
all,on,is,baseline,taker5_slip7,,27,9,3230,0.6099071207430341,67033.74087329558,0.2059721223990011,325450.5517180642,11,0.107894645846268,0
all,on,oos_warm,baseline,taker5_slip7,,27,9,1743,0.5524956970740104,22.863614630141235,0.1715996553578038,133.238115091013,12,0.1136324736708273,0
all,on,oos,baseline,taker5_slip7,,27,9,1676,0.545346062052506,14.419127147594397,0.1715996553578049,84.02771624178888,9,0.0888554758407579,0
all,on,full,baseline,taker5_slip7,BNB,24,8,4461,0.5891055817081372,377775.12011972925,0.1937644278134066,1949661.8878028695,11,0.1076156162775328,0
all,on,is,baseline,taker5_slip7,BNB,24,8,2883,0.608394033992369,19889.128242563547,0.1937644278134066,102645.9214779949,11,0.1076156162775328,0
all,on,oos_warm,baseline,taker5_slip7,BNB,24,8,1578,0.5538656527249683,17.993146525386134,0.1408894361573586,127.71111174928468,10,0.0962187106242444,0
all,on,oos,baseline,taker5_slip7,BNB,24,8,1512,0.5462962962962963,11.573832767663356,0.1408894361573593,82.148336194181,9,0.0888554758407579,0
all,on,full,baseline,taker5_slip7,BTC,24,8,4430,0.5871331828442438,382526.52546255896,0.1923591949883338,1988605.356171086,11,0.1077805679158558,0
all,on,is,baseline,taker5_slip7,BTC,24,8,2862,0.6069182389937107,19914.990195707345,0.1923591949883338,103530.22218103558,10,0.1001102610255845,0
all,on,oos_warm,baseline,taker5_slip7,BTC,24,8,1568,0.5510204081632653,18.207055321055975,0.1692867467580822,107.55156956896698,11,0.1077805679158558,0
all,on,oos,baseline,taker5_slip7,BTC,24,8,1499,0.542361574382922,11.043352594906915,0.1692867467580822,65.2345963661782,8,0.0808952833297604,0
all,on,full,baseline,taker5_slip7,DOGE,24,8,4450,0.5896629213483147,339542.8894849872,0.1920744099394045,1767767.4480015633,11,0.1071596208754077,0
all,on,is,baseline,taker5_slip7,DOGE,24,8,2904,0.6074380165289256,17517.92411697796,0.1920744099394045,91203.84189910829,11,0.1071596208754077,0
all,on,oos_warm,baseline,taker5_slip7,DOGE,24,8,1546,0.55627425614489,18.381549187482776,0.1389784744179529,132.26184317006926,10,0.0997020509862444,0
all,on,oos,baseline,taker5_slip7,DOGE,24,8,1488,0.5504032258064516,12.231887808176014,0.1389784744179528,88.01282255690043,8,0.0808952833297604,0
all,on,full,baseline,taker5_slip7,ETH,24,8,4407,0.5897435897435898,386885.97257301235,0.2065723817536324,1872883.341367628,11,0.1071596208754077,0
all,on,is,baseline,taker5_slip7,ETH,24,8,2880,0.6149305555555555,32268.47706662401,0.2065723817536324,156209.0575356238,11,0.1071596208754077,0
all,on,oos_warm,baseline,taker5_slip7,ETH,24,8,1527,0.5422396856581533,10.989254482625832,0.186644873623381,58.87788005793482,10,0.0888554758407579,0
all,on,oos,baseline,taker5_slip7,ETH,24,8,1477,0.5355450236966824,7.450351593331499,0.1866448736233812,39.91725809927728,9,0.0888554758407579,0
all,on,full,baseline,taker5_slip7,LINK,24,8,4415,0.5947904869762174,475935.89825121936,0.208164886553795,2286340.920077439,11,0.107905872724622,0
all,on,is,baseline,taker5_slip7,LINK,24,8,2856,0.613795518207283,22431.231316502264,0.208164886553795,107757.03668305978,11,0.107905872724622,0
all,on,oos_warm,baseline,taker5_slip7,LINK,24,8,1559,0.5599743425272611,20.21665435489236,0.1497004002956092,135.04743016699416,10,0.0976577404003573,0
all,on,oos,baseline,taker5_slip7,LINK,24,8,1500,0.5546666666666666,13.804287252672296,0.1497004002956098,92.2127611243076,9,0.0822688340300791,0
all,on,full,baseline,taker5_slip7,LTC,24,8,4468,0.592882721575649,549101.8866261349,0.1924696112305351,2852927.7069533584,12,0.1136324736708273,0
all,on,is,baseline,taker5_slip7,LTC,24,8,2917,0.6133013369900583,30410.504821636052,0.1924696112305351,158001.59114578945,11,0.1099957410994487,0
all,on,oos_warm,baseline,taker5_slip7,LTC,24,8,1551,0.5544809800128949,17.05576178642363,0.1396757264473745,122.1097052453828,12,0.1136324736708272,0
all,on,oos,baseline,taker5_slip7,LTC,24,8,1484,0.5464959568733153,10.661306197650417,0.1396757264473748,76.32898334462749,9,0.0826894272941438,0
all,on,full,baseline,taker5_slip7,SOL,24,8,4323,0.5928753180661578,231478.33716347447,0.2040018520576802,1134687.4296907138,11,0.1078946458462681,0
all,on,is,baseline,taker5_slip7,SOL,24,8,2807,0.6156038475240471,17690.799528046147,0.2040018520576802,86718.8182342785,11,0.1078946458462681,0
all,on,oos_warm,baseline,taker5_slip7,SOL,24,8,1516,0.5507915567282322,12.083990511904643,0.1688286489601635,71.57547363158703,11,0.1069017568476436,0
all,on,oos,baseline,taker5_slip7,SOL,24,8,1475,0.5444067796610169,8.607265481565051,0.1644868202361859,52.32799484606678,9,0.0888554758407579,0
all,on,full,baseline,taker5_slip7,TRX,24,8,4421,0.586745080298575,332652.2975933358,0.1835374287374706,1812449.3727606751,12,0.11363426528358,0
all,on,is,baseline,taker5_slip7,TRX,24,8,2849,0.6054756054756055,16486.894536278563,0.1706625587575659,96605.22293995928,10,0.1001102610255845,0
all,on,oos_warm,baseline,taker5_slip7,TRX,24,8,1572,0.5527989821882952,19.17560804148727,0.1835374287374709,104.4779158855699,12,0.1136342652835799,0
all,on,oos,baseline,taker5_slip7,TRX,24,8,1500,0.544,11.470324775280812,0.1835374287374706,62.49583452369165,9,0.0830141796059811,0
all,on,full,baseline,taker5_slip7,XRP,24,8,4459,0.5877999551468939,282923.1607281713,0.1989536398313555,1422055.7159345923,12,0.1136324736708272,0
all,on,is,baseline,taker5_slip7,XRP,24,8,2891,0.6035973711518505,12857.056360025095,0.1989536398313555,64623.37844597099,11,0.107894645846268,0
all,on,oos_warm,baseline,taker5_slip7,XRP,24,8,1568,0.5586734693877551,21.00364913687627,0.1535628791748817,136.77556223048356,12,0.1136324736708273,0
all,on,oos,baseline,taker5_slip7,XRP,24,8,1503,0.5508982035928144,13.16614559662253,0.1535628791748825,85.73781416033809,9,0.0888554758407579,0
1h,off,full,baseline,taker5_slip7,,9,9,2217,0.5926928281461434,370.2869773482131,0.1188201812308188,3116.364354207621,6,0.05,0
1h,off,is,baseline,taker5_slip7,,9,9,1447,0.6164478230822391,108.7780183005571,0.1188201812308188,915.4843661553258,6,0.05,0
1h,off,oos_warm,baseline,taker5_slip7,,9,9,770,0.548051948051948,2.3821614116924654,0.0949137028043804,25.09818225722539,4,0.04,0
1h,off,oos,baseline,taker5_slip7,,9,9,756,0.5436507936507936,2.0672263790242495,0.0949137028043802,21.78006249829764,4,0.04,0
1h,off,full,baseline,taker5_slip7,BNB,8,8,1997,0.5908863294942414,190.66421096401257,0.1183406509681771,1611.1472212138149,6,0.0490980055070912,0
1h,off,is,baseline,taker5_slip7,BNB,8,8,1305,0.6114942528735632,60.76328659433755,0.1183406509681771,513.4608107798676,6,0.0490980055070912,0
1h,off,oos_warm,baseline,taker5_slip7,BNB,8,8,692,0.5520231213872833,2.1032061525946073,0.0814552874481499,25.82037604291059,4,0.0357078584028455,0
1h,off,oos,baseline,taker5_slip7,BNB,8,8,678,0.5471976401179941,1.813557134763814,0.0852928241684408,21.262716441213197,4,0.0357078584028455,0
1h,off,full,baseline,taker5_slip7,BTC,8,8,1963,0.5904228222109017,200.88793027569363,0.1359930837626913,1477.1922565286054,5,0.0444669886143412,0
1h,off,is,baseline,taker5_slip7,BTC,8,8,1278,0.6111111111111112,60.42316294933981,0.1359930837626913,444.3105581367547,5,0.0444669886143412,0
1h,off,oos_warm,baseline,taker5_slip7,BTC,8,8,685,0.5518248175182482,2.2868370917695153,0.0853612034021692,26.790122451710904,4,0.04,0
1h,off,oos,baseline,taker5_slip7,BTC,8,8,671,0.5469448584202683,1.9807419856721291,0.0853612034021696,23.20424158431891,4,0.04,0
1h,off,full,baseline,taker5_slip7,DOGE,8,8,1985,0.5909319899244333,164.62825367481028,0.1016871624916023,1618.9679172964018,6,0.05,0
1h,off,is,baseline,taker5_slip7,DOGE,8,8,1304,0.6104294478527608,51.26825244858124,0.1016871624916023,504.17625187265025,6,0.05,0
1h,off,oos_warm,baseline,taker5_slip7,DOGE,8,8,681,0.55359765051395,2.1688117722655185,0.089204728939346,24.312744380852077,4,0.0399999999999999,0
1h,off,oos,baseline,taker5_slip7,DOGE,8,8,667,0.5487256371814093,1.873743111270274,0.0892047289393462,21.004975112298183,4,0.04,0
1h,off,full,baseline,taker5_slip7,ETH,8,8,1967,0.5882053889171327,173.24268135675578,0.1437631478612252,1205.0562604819086,5,0.0499999999999999,0
1h,off,is,baseline,taker5_slip7,ETH,8,8,1288,0.6218944099378882,79.5664625162486,0.113399448842918,701.6477004792572,5,0.0499999999999999,0
1h,off,oos_warm,baseline,taker5_slip7,ETH,8,8,679,0.524300441826215,1.162719770917267,0.1437631478612243,8.087745630331144,4,0.0357078584028455,0
1h,off,oos,baseline,taker5_slip7,ETH,8,8,668,0.5209580838323353,1.0246148343864774,0.1437631478612255,7.1271035006518995,4,0.0357078584028455,0
1h,off,full,baseline,taker5_slip7,LINK,8,8,1951,0.5986673500768837,209.09996676614497,0.1369822118276758,1526.475328265202,5,0.0415259613485812,0
1h,off,is,baseline,taker5_slip7,LINK,8,8,1273,0.6213668499607227,65.59585907635633,0.1222607006070095,536.524482116337,5,0.0415259613485812,0
1h,off,oos_warm,baseline,taker5_slip7,LINK,8,8,678,0.556047197640118,2.1548503117176168,0.1369822118276766,15.73087689975699,4,0.04,0
1h,off,oos,baseline,taker5_slip7,LINK,8,8,668,0.5538922155688623,1.9928206496903331,0.1369822118276761,14.54802505450346,4,0.0399999999999999,0
1h,off,full,baseline,taker5_slip7,LTC,8,8,1975,0.5984810126582278,254.22454272212343,0.122704828590277,2071.8381309263973,5,0.0499999999999999,0
1h,off,is,baseline,taker5_slip7,LTC,8,8,1289,0.6229635376260667,80.74917662934274,0.122704828590277,658.0766018505421,5,0.0499999999999999,0
1h,off,oos_warm,baseline,taker5_slip7,LTC,8,8,686,0.5524781341107872,2.122044199653912,0.0816949223055999,25.975227587779376,4,0.0397834336788204,0
1h,off,oos,baseline,taker5_slip7,LTC,8,8,672,0.5476190476190477,1.8313303713279083,0.0816949223055998,22.41669763118653,4,0.0397834336788204,0
1h,off,full,baseline,taker5_slip7,SOL,8,8,1937,0.5993804852865255,199.4324694905494,0.0926864692316129,2151.689142372986,6,0.0490980055070912,0
1h,off,is,baseline,taker5_slip7,SOL,8,8,1260,0.6293650793650793,76.82083396306459,0.0926864692316129,828.8246882195725,6,0.0490980055070912,0
1h,off,oos_warm,baseline,taker5_slip7,SOL,8,8,677,0.5435745937961596,1.5755631144441151,0.0891975062555026,17.6637574365698,4,0.04,0
1h,off,oos,baseline,taker5_slip7,SOL,8,8,669,0.5396113602391629,1.4102144987568823,0.0891975062555026,15.810021579721964,4,0.04,0
1h,off,full,baseline,taker5_slip7,TRX,8,8,1990,0.5884422110552764,194.0820432364026,0.1167409458570788,1662.501890930448,5,0.05,0
1h,off,is,baseline,taker5_slip7,TRX,8,8,1285,0.6101167315175098,58.828001294318334,0.1167409458570788,503.9191764502152,5,0.05,0
1h,off,oos_warm,baseline,taker5_slip7,TRX,8,8,705,0.548936170212766,2.2607146990706646,0.0912486181239882,24.775330800065554,4,0.04,0
1h,off,oos,baseline,taker5_slip7,TRX,8,8,691,0.5441389290882779,1.9572071711525416,0.0912486181239885,21.449170534211177,4,0.04,0
1h,off,full,baseline,taker5_slip7,XRP,8,8,1971,0.589041095890411,157.5714052764679,0.1173264388552724,1343.0170285048837,5,0.0463914014538935,0
1h,off,is,baseline,taker5_slip7,XRP,8,8,1294,0.6097372488408037,52.01740116254712,0.1173264388552724,443.3561750451914,5,0.0463914014538935,0
1h,off,oos_warm,baseline,taker5_slip7,XRP,8,8,677,0.5494830132939439,1.9909313131041884,0.0833066192542938,23.898836982291428,4,0.0397834336788204,0
1h,off,oos,baseline,taker5_slip7,XRP,8,8,664,0.5436746987951807,1.68142764657578,0.0833066192542934,20.18360199497739,4,0.0397834336788204,0
1h,on,full,baseline,taker5_slip7,,9,9,2828,0.5866336633663366,1541.167305146074,0.1413812816794028,10900.787479355547,6,0.0591620707945501,0
1h,on,is,baseline,taker5_slip7,,9,9,1861,0.6093498119290703,378.0258422348583,0.1238534752583307,3052.2021400399203,6,0.0591620707945501,0
1h,on,oos_warm,baseline,taker5_slip7,,9,9,967,0.5429162357807652,3.068765591425015,0.141381281679403,21.70560030983284,5,0.0499999999999999,0
1h,on,oos,baseline,taker5_slip7,,9,9,945,0.5396825396825397,2.601560094759394,0.1413812816794024,18.401022142794808,5,0.05,0
1h,on,full,baseline,taker5_slip7,BNB,8,8,2542,0.5853658536585366,717.9003706744602,0.1319565022781252,5440.431947501446,6,0.0494413805297001,0
1h,on,is,baseline,taker5_slip7,BNB,8,8,1670,0.6047904191616766,181.4927616927295,0.1319565022781252,1375.398396891397,6,0.0494413805297001,0
1h,on,oos_warm,baseline,taker5_slip7,BNB,8,8,872,0.5481651376146789,2.9393363550763754,0.1278599971103947,22.988709694233325,5,0.044454157082143,0
1h,on,oos,baseline,taker5_slip7,BNB,8,8,850,0.5447058823529412,2.4864691897456956,0.1278599971103949,19.446810933359135,4,0.04,0
1h,on,full,baseline,taker5_slip7,BTC,8,8,2509,0.5838979673176564,704.9440389089136,0.1790961990446795,3936.119485891767,5,0.05,0
1h,on,is,baseline,taker5_slip7,BTC,8,8,1647,0.6053430479659988,187.43455391372703,0.1790961990446795,1046.5579666878764,5,0.0494413805297001,0
1h,on,oos_warm,baseline,taker5_slip7,BTC,8,8,862,0.54292343387471,2.7463619290977905,0.1196817060984187,22.947215732698147,5,0.05,0
1h,on,oos,baseline,taker5_slip7,BTC,8,8,840,0.5392857142857143,2.315155067686291,0.1196817060984183,19.34426858673339,5,0.0499999999999999,0
1h,on,full,baseline,taker5_slip7,DOGE,8,8,2540,0.5877952755905512,702.4393448696912,0.1233846030763715,5693.087527581553,6,0.0591620707945501,0
1h,on,is,baseline,taker5_slip7,DOGE,8,8,1680,0.6077380952380952,180.76228680015836,0.1068713126663505,1691.401390048362,6,0.0591620707945501,0
1h,on,oos_warm,baseline,taker5_slip7,DOGE,8,8,860,0.5488372093023256,2.870106154876342,0.1233846030763724,23.261461181666295,5,0.05,0
1h,on,oos,baseline,taker5_slip7,DOGE,8,8,838,0.545346062052506,2.4257160029548026,0.1233846030763721,19.65979500256885,5,0.05,0
1h,on,full,baseline,taker5_slip7,ETH,8,8,2507,0.5839648982848026,677.2628250855071,0.1791041017427178,3781.392042368698,6,0.0591620707945501,0
1h,on,is,baseline,taker5_slip7,ETH,8,8,1663,0.6151533373421527,273.83599787462475,0.1103540299622592,2481.43178793086,6,0.0591620707945501,0
1h,on,oos_warm,baseline,taker5_slip7,ETH,8,8,844,0.5225118483412322,1.4678820472233742,0.179104101742717,8.19569196316892,5,0.0444306683691805,0
1h,on,oos,baseline,taker5_slip7,ETH,8,8,827,0.5187424425634825,1.2058940633727795,0.1791041017427186,6.732922650230732,4,0.04,0
1h,on,full,baseline,taker5_slip7,LINK,8,8,2493,0.5912555154432411,731.7534752487138,0.182259331212241,4014.902668531064,5,0.0499999999999999,0
1h,on,is,baseline,taker5_slip7,LINK,8,8,1638,0.6123321123321124,191.12172599866645,0.1377188686810718,1387.767179828238,5,0.0495705507086644,0
1h,on,oos_warm,baseline,taker5_slip7,LINK,8,8,855,0.5508771929824562,2.8140063100088955,0.1822593312122413,15.439573333734996,5,0.0499999999999999,0
1h,on,oos,baseline,taker5_slip7,LINK,8,8,839,0.5494636471990465,2.5857293044446785,0.1822593312122411,14.187088733654988,5,0.0499999999999999,0
1h,on,full,baseline,taker5_slip7,LTC,8,8,2534,0.590765588003157,901.966527902676,0.1022994307156235,8816.926170488696,5,0.05,0
1h,on,is,baseline,taker5_slip7,LTC,8,8,1672,0.6148325358851675,258.55367428676544,0.1022994307156235,2527.42046048628,5,0.05,0
1h,on,oos_warm,baseline,taker5_slip7,LTC,8,8,862,0.5440835266821346,2.4789202286731693,0.0997924753794358,24.84075296506772,5,0.0444306683691805,0
1h,on,oos,baseline,taker5_slip7,LTC,8,8,840,0.5404761904761904,2.079087269300196,0.0997924753794358,20.834108597817497,4,0.04,0
1h,on,full,baseline,taker5_slip7,SOL,8,8,2453,0.5898899306971056,547.0928975937547,0.1160533374459362,4714.150490059103,6,0.0495796536575539,0
1h,on,is,baseline,taker5_slip7,SOL,8,8,1614,0.6171003717472119,193.5624231933154,0.0979089190853103,1976.964152006008,6,0.0495796536575539,0
1h,on,oos_warm,baseline,taker5_slip7,SOL,8,8,839,0.5375446960667462,1.8170542317371,0.1160533374459367,15.657061414399834,4,0.0399999999999999,0
1h,on,oos,baseline,taker5_slip7,SOL,8,8,827,0.535671100362757,1.6538489541119423,0.116053337445936,14.25076598837492,4,0.04,0
1h,on,full,baseline,taker5_slip7,TRX,8,8,2529,0.5840253064452353,730.8527622533794,0.1269022706004721,5759.177978417198,6,0.0591620707945501,0
1h,on,is,baseline,taker5_slip7,TRX,8,8,1646,0.6057108140947752,190.31706133011753,0.1269022706004721,1499.7136018889282,6,0.0591620707945501,0
1h,on,oos_warm,baseline,taker5_slip7,TRX,8,8,883,0.5436013590033975,2.8253397640818125,0.1172669564308084,24.09323009716605,5,0.0499999999999999,0
1h,on,oos,baseline,taker5_slip7,TRX,8,8,861,0.5400696864111498,2.387426629282704,0.1172669564308085,20.358903325775035,5,0.05,0
1h,on,full,baseline,taker5_slip7,XRP,8,8,2517,0.5828367103694875,520.9176102840695,0.1243735671427719,4188.3305452363,5,0.0494413805297001,0
1h,on,is,baseline,taker5_slip7,XRP,8,8,1658,0.6013268998793727,137.2965848960825,0.1243735671427719,1103.9048573598911,5,0.0494413805297001,0
1h,on,oos_warm,baseline,taker5_slip7,XRP,8,8,859,0.5471478463329453,2.7739009294860195,0.1221234276695727,22.713913148518195,4,0.0401822252981365,0
1h,on,oos,baseline,taker5_slip7,XRP,8,8,838,0.5429594272076372,2.3037985337878477,0.1221234276695734,18.864509273529254,4,0.0401822252981365,0
2h,off,full,baseline,taker5_slip7,,9,9,1075,0.587906976744186,26.11926862018321,0.1138278259196708,229.4629490561979,5,0.05,0
2h,off,is,baseline,taker5_slip7,,9,9,680,0.6044117647058823,11.10956860581684,0.1138278259196708,97.59976100797132,5,0.05,0
2h,off,oos_warm,baseline,taker5_slip7,,9,9,395,0.5594936708860759,1.2394908937677978,0.0964932941250832,12.845357856278168,4,0.0401061413833688,0
2h,off,oos,baseline,taker5_slip7,,9,9,378,0.5555555555555556,1.0711816763921902,0.1060611782625348,10.09965846071102,4,0.0401061413833688,0
2h,off,full,baseline,taker5_slip7,BNB,8,8,965,0.5865284974093264,18.45337512706713,0.0869067379246842,212.33537890996828,4,0.0401061413833688,0
2h,off,is,baseline,taker5_slip7,BNB,8,8,608,0.6052631578947368,8.778905257374497,0.0869067379246842,101.01524308716478,4,0.04,0
2h,off,oos_warm,baseline,taker5_slip7,BNB,8,8,357,0.5546218487394958,0.9893203395540506,0.0776810071235459,12.735678593618244,4,0.0401061413833688,0
2h,off,oos,baseline,taker5_slip7,BNB,8,8,340,0.55,0.8388832024475767,0.0874481081358927,9.592925682782845,4,0.0401061413833688,0
2h,off,full,baseline,taker5_slip7,BTC,8,8,955,0.5853403141361256,17.927276314565812,0.1028336207125721,174.33283191179208,5,0.05,0
2h,off,is,baseline,taker5_slip7,BTC,8,8,600,0.6033333333333334,8.107671650817446,0.1028336207125721,78.84261581607647,5,0.05,0
2h,off,oos_warm,baseline,taker5_slip7,BTC,8,8,355,0.5549295774647888,1.078168497968083,0.0964932941250832,11.173507006305172,4,0.04,0
2h,off,oos,baseline,taker5_slip7,BTC,8,8,338,0.5502958579881657,0.9219834853649856,0.1060611782625345,8.69294024890793,4,0.04,0
2h,off,full,baseline,taker5_slip7,DOGE,8,8,959,0.5870698644421272,17.76686460535169,0.0940297675724697,188.9493621438401,5,0.05,0
2h,off,is,baseline,taker5_slip7,DOGE,8,8,614,0.5993485342019544,7.920479771611776,0.0940297675724697,84.23374827027389,5,0.05,0
2h,off,oos_warm,baseline,taker5_slip7,DOGE,8,8,345,0.5652173913043478,1.1037954331867563,0.0865678637429681,12.75063730882948,4,0.04,0
2h,off,oos,baseline,taker5_slip7,DOGE,8,8,333,0.5645645645645646,1.0181128935495598,0.0962408554211744,10.578801373845224,4,0.0364315826805727,0
2h,off,full,baseline,taker5_slip7,ETH,8,8,945,0.5904761904761905,18.160323604841373,0.1191816621233205,152.3751496773924,5,0.05,0
2h,off,is,baseline,taker5_slip7,ETH,8,8,602,0.6112956810631229,8.9253934431866,0.1191816621233205,74.88898278622136,5,0.05,0
2h,off,oos_warm,baseline,taker5_slip7,ETH,8,8,343,0.5539358600583091,0.9304346688638506,0.1060611782625348,8.772622406293953,4,0.0401061413833688,0
2h,off,oos,baseline,taker5_slip7,ETH,8,8,330,0.5484848484848485,0.7896449789045299,0.1060611782625347,7.445183919698786,4,0.0401061413833688,0
2h,off,full,baseline,taker5_slip7,LINK,8,8,956,0.5951882845188284,20.491672503323255,0.1035174227129832,197.95385130616452,4,0.04,0
2h,off,is,baseline,taker5_slip7,LINK,8,8,605,0.6082644628099173,8.706529623141247,0.1035174227129832,84.10690099270863,4,0.04,0
