arm,label,kind,threshold,stop_limit,scope,segment,num_cells,num_symbols,num_trades,win_rate,mean_net_r,sum_net_r,total_return_flat,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,liquidation_events,wallet_defined,trip_days,trading_days,trip_day_share,blocked_candidates,blocked_share_of_base,gross_r,cost_r,slippage_r,entry_fee_r,take_profit_fee_r,stop_fee_r,other_fee_r,funding_r,identity_max_abs,stop_width_p50,reentry_trades,symbols_below_gate,min_symbol_trades
loss-2R_entry,하루 -2R · 신규 진입만,loss,-2.0,,entry,oos_warm,48,12,9129,0.4011392266403768,-0.11978309699897186,-1093.499892503614,-7.097694421955256,6.708531039774082,-1.0580102230836932,14,138.94248525299756,7346,False,448,709,0.6318758815232722,17841,1.2034401349072512,0.002949252274407969,0.12273234927337988,0.04444472634018562,0.03032695991744353,0.012549659231822352,0.03551743754837194,2.0565633244592038e-05,-0.0001269993976884269,2.842170943040401e-14,0.007134913761627908,4191,0,403
loss-2R_entry,하루 -2R · 신규 진입만,loss,-2.0,,entry,oos,48,12,8930,0.3992161254199328,-0.12586700728757252,-1123.9923750780226,-7.278338091870176,6.871496594670778,-1.05920711617829,13,10.903648556516414,7084,False,445,708,0.6285310734463276,17454,1.2016523235800345,-0.00217706269884024,0.12368994458873207,0.044875464026856854,0.030492761521160188,0.012542140497875776,0.03585924872538966,2.3172310489164728e-05,-0.00010284249303997456,2.842170943040401e-14,0.007094353417813556,4028,0,402
loss-3R_entry,하루 -3R · 신규 진입만,loss,-3.0,,entry,full,48,12,32916,0.40275246080933286,-0.10429262903698926,-3432.8961773815386,-21.565132742877715,17.56466883902724,-1.2277562953513688,22,142.1006772389723,28284,False,1179,2125,0.5548235294117647,47347,0.9578402217232102,0.006909215093360971,0.11120184413035031,0.03989248255024999,0.02712885867767777,0.011173247500594575,0.03189232532662525,5.703720558083628e-06,0.0011092263546450378,2.842170943040401e-14,0.008326616389061191,13416,0,1938
loss-3R_entry,하루 -3R · 신규 진입만,loss,-3.0,,entry,is,48,12,23213,0.4030069357687503,-0.0987978528137229,-2293.39455736495,-14.258516745815225,11.638171648589822,-1.22515092373147,22,142.1006772389723,18581,False,781,1417,0.5511644318983768,31567,0.9121828584638502,0.007517339421875643,0.10631519223559865,0.03799014633083077,0.02576514157024296,0.010570586505793227,0.030376921006135336,0.0,0.001612396822596465,2.842170943040401e-14,0.008930759988796022,9525,0,1508
loss-3R_entry,하루 -3R · 신규 진입만,loss,-3.0,,entry,oos_warm,48,12,9703,0.4021436669071421,-0.11743807276271367,-1139.5016200166108,-7.306615997062434,6.965642861274614,-1.0489507059977845,14,165.76138512855238,7967,False,398,709,0.5613540197461213,15780,1.0644182124789208,0.0054543671043049006,0.12289243986701805,0.044443542084557024,0.030391351227907943,0.012615025267504139,0.035517707217950854,1.9349032865080974e-05,-9.45349637674423e-05,2.842170943040401e-14,0.007110257445241453,3891,0,430
loss-3R_entry,하루 -3R · 신규 진입만,loss,-3.0,,entry,oos,48,12,9505,0.40042083114150445,-0.12292310573104735,-1168.384119973605,-7.4778899955196945,7.033373711310231,-1.0632010045896816,14,153.47589551844897,7765,False,396,708,0.559322033898305,15425,1.0619621342512908,0.0008408160747912125,0.12376392180583809,0.04484170884924065,0.03054219103966727,0.01260567566318408,0.035832855110569634,2.2575285287340765e-05,-8.108414211132707e-05,2.842170943040401e-14,0.007085760011568106,3735,0,428
loss-5R_entry,하루 -5R · 신규 진입만,loss,-5.0,,entry,full,48,12,36030,0.40530113794060507,-0.0981693021814133,-3537.039957596321,-21.90250896738909,17.471179013631904,-1.2536365719966371,22,63.637498056734366,31611,False,915,2125,0.43058823529411766,36429,0.7369666808278206,0.013278482487179305,0.11144778466859263,0.039879305587627215,0.027243312734262722,0.011294246195707479,0.03188228198833953,5.210759530665576e-06,0.0011434274031254686,2.842170943040401e-14,0.008269859076872426,11935,0,2143
loss-5R_entry,하루 -5R · 신규 진입만,loss,-5.0,,entry,is,48,12,25276,0.40587909479348,-0.09168629753000687,-2317.4628563684537,-14.329920631320425,11.428309152891249,-1.2538968310719085,22,63.637498056734366,20857,False,601,1417,0.42413549752999297,24460,0.7068138473097151,0.01469773698369997,0.10638403451370695,0.03787347146511686,0.02585636618055359,0.010709917141901865,0.030283627783510486,0.0,0.0016606519426239843,2.842170943040401e-14,0.008889702194638721,8545,0,1668
loss-5R_entry,하루 -5R · 신규 진입만,loss,-5.0,,entry,oos_warm,48,12,10754,0.40394271898828343,-0.11340683478035098,-1219.5771012278944,-7.572588336068585,7.336883200335549,-1.0321260580681257,14,9.498100142054762,8959,False,314,709,0.44287729196050774,11969,0.8073524451939291,0.00994269332462995,0.123349528104981,0.04459378050678039,0.030503165913689203,0.012667642249640076,0.03563972886217769,1.7458031047971053e-05,-7.224745835531405e-05,2.842170943040401e-14,0.007066856601183454,3390,0,475
loss-5R_entry,하루 -5R · 신규 진입만,loss,-5.0,,entry,oos,48,12,10541,0.401764538468836,-0.11999967903927122,-1264.916616752958,-7.905358149232999,7.487886092404522,-1.0557529924569695,14,35.05209194830531,8999,False,314,708,0.4435028248587571,11625,0.8003442340791739,0.004220847812436212,0.12422052685170762,0.04499835723341773,0.03064786353884317,0.012649364815036626,0.0359603299229592,2.0356520885700976e-05,-5.574517943581583e-05,2.842170943040401e-14,0.007039830699449902,3243,0,477
loss-8R_entry,하루 -8R · 신규 진입만,loss,-8.0,,entry,full,48,12,38686,0.4074083647831257,-0.09299605491512644,-3597.6453804465814,-21.85409361774032,19.67973647169602,-1.1104871068355782,23,199.3533540901502,34973,False,678,2125,0.3190588235294118,26951,0.5452246565920171,0.01854478943320762,0.11154084434833506,0.039876255213573,0.02730297956744605,0.01135618643990157,0.03188020065564811,4.853013128518862e-06,0.0011203694586378416,2.842170943040401e-14,0.008232412433945228,10530,0,2311
loss-8R_entry,하루 -8R · 신규 진입만,loss,-8.0,,entry,is,48,12,26978,0.407924975906294,-0.08650568653355165,-2333.7504113021564,-14.098826385838935,12.672193296341375,-1.112579808099159,23,199.3533540901502,23265,False,452,1417,0.31898376852505295,18468,0.533664682425013,0.019812439765735046,0.106318126299287,0.037826920109575425,0.025883772251484468,0.010756966695605686,0.030246405319619706,0.0,0.0016040619230014057,2.842170943040401e-14,0.008865063591920937,7625,0,1798
loss-8R_entry,하루 -8R · 신규 진입만,loss,-8.0,,entry,oos_warm,48,12,11708,0.4062179706183806,-0.10795139811619932,-1263.8949691444616,-7.755267231901323,7.236492747375981,-1.071688662261626,14,20.810691190771198,9644,False,226,709,0.31875881523272215,8483,0.5722091062394604,0.015623823369753155,0.12357522148595243,0.0445984077960505,0.030573168751765013,0.01273693039801691,0.035644851371002345,1.6035502723768425e-05,5.827666393217054e-06,2.842170943040401e-14,0.007043687103088841,2905,0,513
loss-8R_entry,하루 -8R · 신규 진입만,loss,-8.0,,entry,oos,48,12,11492,0.40419422206752526,-0.11401518796197742,-1310.2625400590446,-8.016587278661888,7.145824161402675,-1.1218562194634647,14,203.54199328756727,9567,False,222,708,0.3135593220338983,8143,0.5606196213425129,0.010310821161755149,0.12432600912373233,0.044963570491120236,0.03068891193327543,0.012705545901057744,0.03593419901146196,1.8671953241922552e-05,1.5109833574556615e-05,2.842170943040401e-14,0.007018061595909856,2749,0,518
loss-10R_entry,하루 -10R · 신규 진입만,loss,-10.0,,entry,full,48,12,39974,0.407664982238455,-0.09238192777113163,-3692.8751807232156,-22.018090234215553,20.07510282470023,-1.096785925655369,22,446.73255464121627,36919,False,558,2125,0.2625882352941176,22327,0.45168011976290184,0.01918556371674263,0.11156749148787541,0.039891029512278395,0.027305055335816775,0.011352480643646782,0.03189217055355536,4.696644466150015e-06,0.0011220587981118004,2.842170943040401e-14,0.008230490714644758,9817,0,2421
loss-10R_entry,하루 -10R · 신규 진입만,loss,-10.0,,entry,is,48,12,27839,0.40770142605697046,-0.08719785471143024,-2427.5010773115064,-14.334647856584843,13.018897915143324,-1.1010646177593162,22,446.73255464121627,24784,False,377,1417,0.26605504587155965,15605,0.45093336415650465,0.019253565142426092,0.10645141985385653,0.0379019458348295,0.025901318078931684,0.010744390458026625,0.030306395889532902,0.0,0.0015973695925355367,2.842170943040401e-14,0.00885975841152765,7164,0,1875
loss-10R_entry,하루 -10R · 신규 진입만,loss,-10.0,,entry,oos_warm,48,12,12135,0.40758137618459,-0.10427475100220376,-1265.3741034117427,-7.683442377630681,7.168478138797977,-1.0718373173303775,15,31.31241543912161,9697,False,181,709,0.2552891396332863,6722,0.45342327150084316,0.01902956110532098,0.12330431210752481,0.044454202194313945,0.03052538013964176,0.01274750517413542,0.035530108820692866,1.54712538846214e-05,3.1644524855744604e-05,2.842170943040401e-14,0.007047225790573882,2653,0,546
