symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp,0,1689407100000,1784079900000,105193,612,0.48856209150326796,0.18606877817342157,0.1385943851552665,6.931310865233885,1.0663331288923246,0.22140522875816993,0.43755169561621177,2418,1058,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1689407100000,1784079900000,105193,327,0.4709480122324159,0.04311641803253933,0.11052293460937881,3.5873009760223837,1.0307787569332754,0.17737003058103976,0.21918941273779982,2418,530,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1689407100000,1784079900000,105193,347,0.46397694524495675,0.013286906135072059,0.17447877834562187,1.6291979923600142,1.0089334543871884,0.15994236311239193,0.228287841191067,2418,552,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1689407100000,1784079900000,105193,342,0.4619883040935672,-0.016924105632943793,0.18852796243793196,-0.30203298938180356,0.9881207466919034,0.15497076023391812,0.22167080231596362,2418,536,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1689407100000,1784079900000,105193,316,0.4936708860759494,0.1738359255075289,0.08886680099742608,11.753801143158498,1.1281100098635182,0.23417721518987342,0.2162944582299421,2418,523,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1689407100000,1784079900000,105193,336,0.4523809523809524,-0.07713136227965424,0.2056317696137788,-4.402649363468329,0.9460566345354146,0.13095238095238096,0.22125723738626965,2418,535,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp,0,1689407100000,1784079900000,105193,663,0.48114630467571645,0.14004164054500035,0.1698298495286551,5.172867021252831,1.0470589735874944,0.2028657616892911,0.4640198511166253,2418,1122,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1689407100000,1784079900000,105193,364,0.5054945054945055,0.22340184305866698,0.0975118452090493,12.798196101048903,1.13389150080448,0.26373626373626374,0.23283705541770058,2418,563,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689407100000,1784079900000,105193,381,0.49868766404199477,0.24018098233595883,0.14547581005370255,12.93260572383661,1.1524387242864214,0.24671916010498687,0.24193548387096775,2418,585,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689407100000,1784079900000,105193,365,0.4904109589041096,0.14109671243470076,0.12873956646422335,8.59624894005231,1.0854335783438727,0.22602739726027396,0.23283705541770058,2418,563,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689407100000,1784079900000,105193,372,0.48118279569892475,0.03411560865457777,0.14389076858911012,2.78417622854926,1.0233745010400326,0.20295698924731181,0.228287841191067,2418,552,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689407100000,1784079900000,105193,371,0.4555256064690027,-0.13201300692123297,0.24368080719147284,-7.75892313064378,0.9109874664072813,0.13881401617250674,0.23573200992555832,2418,570,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,5.0,pen_5bp,0,1689407100000,1784079900000,105193,721,0.47711511789181693,0.09397040684110089,0.24374324069572592,3.5487271322056175,1.028284962871887,0.1927877947295423,0.5004135649296939,2418,1210,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,5.0,pen_5bp_drop_50,0,1689407100000,1784079900000,105193,392,0.4897959183673469,0.2035225825105921,0.15104793907929018,11.022907685023444,1.1200825466578321,0.22448979591836735,0.24937965260545905,2418,603,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,5.0,pen_5bp_drop_50,1,1689407100000,1784079900000,105193,412,0.46601941747572817,0.01844595003981085,0.1915361528428529,1.768421132436752,1.0107911306017434,0.1650485436893204,0.261373035566584,2418,632,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,5.0,pen_5bp_drop_50,2,1689407100000,1784079900000,105193,402,0.48258706467661694,0.004493630195099467,0.18155850238122145,1.0321019056717564,1.0026761179223194,0.2064676616915423,0.25268817204301075,2418,611,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,5.0,pen_5bp_drop_50,3,1689407100000,1784079900000,105193,398,0.4648241206030151,-0.05542418267097255,0.20074425512476143,-2.3468890151287556,0.9670975410486804,0.1620603015075377,0.24524400330851945,2418,593,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,5.0,pen_5bp_drop_50,4,1689407100000,1784079900000,105193,404,0.452970297029703,-0.12462483526528977,0.24549723258337838,-6.359951106778099,0.9253471797744979,0.13242574257425743,0.25392886683209265,2418,614,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,10.0,pen_5bp,0,1689407100000,1784079900000,105193,783,0.44316730523627074,-0.21737666627530916,0.4390695147425117,-6.092058865874171,0.9332675653578903,0.10791826309067688,0.5306038047973531,2418,1283,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,10.0,pen_5bp_drop_50,0,1689407100000,1784079900000,105193,433,0.45727482678983833,-0.06849784028429458,0.2570810957965265,-2.7178423254821893,0.9645829623720429,0.14318706697459585,0.2630272952853598,2418,636,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,10.0,pen_5bp_drop_50,1,1689407100000,1784079900000,105193,456,0.43640350877192985,-0.2369282770990827,0.36391518017941116,-12.280842584689522,0.8738079194781372,0.09100877192982457,0.2787427626137304,2418,674,1.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,10.0,pen_5bp_drop_50,2,1689407100000,1784079900000,105193,440,0.4431818181818182,-0.18012656567771557,0.3326891251379406,-8.937447529829484,0.9062733857556504,0.10795454545454546,0.2684036393713813,2418,649,1.0
