window_index,symbol,timeframe,variant,is_start_time,is_end_time,oos_start_time,oos_end_time,is_num_bars,oos_num_bars,is_total_return,is_max_drawdown,is_win_rate,is_profit_factor,is_sharpe,is_num_trades,is_avg_trade_return,is_fill_rate,is_num_penetrations,oos_total_return,oos_max_drawdown,oos_win_rate,oos_profit_factor,oos_sharpe,oos_num_trades,oos_avg_trade_return,oos_fill_rate,oos_num_penetrations,return_gap,profit_factor_gap
4,BTC/USDT:USDT,1d,A,1720742400000,1752192000000,1752278400000,1760054400000,365,91,-0.06370594090077139,0.06370594090077139,0.0,0.0,,1,-0.06370594090077147,,,0.0,0.0,0.0,,,0,,,,-0.06370594090077139,
4,BTC/USDT:USDT,1d,B,1720742400000,1752192000000,1752278400000,1760054400000,365,91,-0.1074652460731526,0.1074652460731526,0.0,0.0,,1,-0.1074652460731526,0.16666666666666666,0.0,-0.0663471128090796,0.0663471128090796,0.0,0.0,,1,-0.06634711280907958,0.3333333333333333,0.0,-0.041118133264073,0.0
5,BTC/USDT:USDT,1d,A,1728604800000,1760054400000,1760140800000,1767916800000,365,91,-0.06370594090077139,0.06370594090077139,0.0,0.0,,1,-0.06370594090077147,,,0.0,0.0,0.0,,,0,,,,-0.06370594090077139,
5,BTC/USDT:USDT,1d,B,1728604800000,1760054400000,1760140800000,1767916800000,365,91,-0.1666823500779612,0.1666823500779612,0.0,0.0,-57.10559990625643,2,-0.08690617944111609,0.3333333333333333,0.0,0.0,0.0,0.0,,,0,,,0.0,-0.1666823500779612,
6,BTC/USDT:USDT,1d,A,1736467200000,1767916800000,1768003200000,1775779200000,365,91,0.010457055505926837,0.06370594090077139,0.5,1.1641456881111707,1.4654578928278534,2,0.007751572420497933,,,0.0,0.0,0.0,,,0,,,,0.010457055505926837,
6,BTC/USDT:USDT,1d,B,1736467200000,1767916800000,1768003200000,1775779200000,365,91,-0.07181184019664652,0.1666823500779612,0.3333333333333333,0.5691695001716832,-3.2441373251732437,3,-0.01998853480602825,0.5,0.0,0.0,0.0,0.0,,,0,,0.0,0.0,-0.07181184019664652,
7,BTC/USDT:USDT,1d,A,1744329600000,1775779200000,1775865600000,1783641600000,365,91,0.07920908574176265,0.0,1.0,,,1,0.07920908574176273,,,-0.04089163948611622,0.04089163948611622,0.0,0.0,,1,-0.040891639486116196,,,0.12010072522787887,
7,BTC/USDT:USDT,1d,B,1744329600000,1775779200000,1775865600000,1783641600000,365,91,0.1186957718586791,0.0663471128090796,0.5,2.7890118625091955,6.732951048371855,2,0.0659226319147064,0.2222222222222222,0.0,-0.03426925607777339,0.03426925607777339,0.0,0.0,,1,-0.034269256077773425,1.0,0.0,0.1529650279364525,2.7890118625091955
0,ETH/USDT:USDT,4h,A,1689235200000,1720785600000,1720800000000,1728676800000,2192,548,-0.10762834171394098,0.10762834171394098,0.0,0.0,-32.078336126078646,6,-0.018483239569724818,,,-0.03102881384979155,0.061004307316473695,0.5,0.49319464975455285,-11.226810748377913,4,-0.008029661041611428,,,-0.07659952786414943,-0.49319464975455285
0,ETH/USDT:USDT,4h,B,1689235200000,1720785600000,1720800000000,1728676800000,2192,548,-0.1388045048814516,0.1388045048814516,0.1,0.14075220083658288,-37.7193069321681,10,-0.014681489174364981,0.3333333333333333,0.0,-0.0323133543999169,0.0931289839139139,0.2,0.6530258031185388,-6.634514081857687,5,-0.005878564323112817,0.38461538461538464,0.0,-0.10649115048153471,-0.5122736022819558
1,ETH/USDT:USDT,4h,A,1697126400000,1728676800000,1728691200000,1736568000000,2192,548,-0.13341251714738372,0.1590869606869859,0.25,0.17935064862238542,-25.721026896108565,8,-0.017289634375713223,,,-0.04816658598272079,0.13363428835648722,0.4,0.6565570387862425,-5.963774914905691,5,-0.00841458125956664,,,-0.08524593116466293,-0.4772063901638571
1,ETH/USDT:USDT,4h,B,1697126400000,1728676800000,1728691200000,1736568000000,2192,548,-0.12862385411005925,0.2027372031284523,0.25,0.38059725511614045,-16.984687767781807,12,-0.010994615294352595,0.34285714285714286,0.0,0.12395018007478138,0.06498005724204953,0.625,2.410746076385716,17.99582695804166,8,0.015409753499720277,0.6666666666666666,0.0,-0.25257403418484065,-2.0301488212695755
2,ETH/USDT:USDT,4h,A,1705017600000,1736568000000,1736582400000,1744459200000,2192,548,-0.15924652905215608,0.2200554376807815,0.3076923076923077,0.4217916452614585,-12.43403514235921,13,-0.012260562130540564,,,0.04243349635358718,0.007008980926277628,0.5,6.76701262081989,24.924204787537995,2,0.020834997647275456,,,-0.20168002540574326,-6.345220975558432
2,ETH/USDT:USDT,4h,B,1705017600000,1736568000000,1736582400000,1744459200000,2192,548,-0.0856505483339999,0.20273720312845234,0.2857142857142857,0.725586584106407,-4.996059141098977,21,-0.003694295689061585,0.5,0.0,0.019953843620742918,0.036482042446732255,0.5,1.5166860239771283,7.690286247927265,2,0.01104534838970625,0.16666666666666666,0.0,-0.10560439195474282,-0.7910994398707213
3,ETH/USDT:USDT,4h,A,1712908800000,1744459200000,1744473600000,1752350400000,2192,548,-0.12393343700178994,0.2194993448358211,0.35714285714285715,0.5587739967327093,-8.30357515223827,14,-0.008368516389756744,,,-0.12539389438864326,0.12539389438864326,0.0,0.0,-78.58330367347588,3,-0.0437537756941043,,,0.0014604573868533255,0.5587739967327093
3,ETH/USDT:USDT,4h,B,1712908800000,1744459200000,1744473600000,1752350400000,2192,548,0.02356435898468644,0.12495419742129052,0.35,1.0830419563326732,2.286440389583811,20,0.0017945993223027281,0.4166666666666667,0.0,-0.013550499148054404,0.10707460271000636,0.4,0.8734480557938338,-1.6594695656222167,5,-0.0017530257918866282,0.45454545454545453,0.0,0.03711485813274085,0.20959390053883942
4,ETH/USDT:USDT,4h,A,1720800000000,1752350400000,1752364800000,1760241600000,2192,548,-0.151736241949091,0.15478454532158775,0.3333333333333333,0.5123205171366757,-11.021923692246073,15,-0.010813414019342322,,,0.024668830535956657,0.0,1.0,,,1,0.024668830535956567,,,-0.17640507248504766,
4,ETH/USDT:USDT,4h,B,1720800000000,1752350400000,1752364800000,1760241600000,2192,548,0.06148573339549857,0.13965034495570502,0.4090909090909091,1.170752148064531,4.031767553492418,22,0.0034885923569340227,0.43137254901960786,0.0,0.033367602272449406,0.02091478730365943,0.5,2.59540720103863,14.963064946945671,2,0.017263579391271676,0.3333333333333333,0.0,0.028118131123049166,-1.424655052974099
5,ETH/USDT:USDT,4h,A,1728691200000,1760241600000,1760256000000,1768132800000,2192,548,-0.16417912683525282,0.2030138543630751,0.3076923076923077,0.48670791302892186,-12.732433511747606,13,-0.013180496632827662,,,0.016689736794317834,0.02229121466592378,0.5,1.7200071871963085,9.357741258436747,2,0.00856759038419289,,,-0.18086886362957066,-1.2332992741673867
5,ETH/USDT:USDT,4h,B,1728691200000,1760241600000,1760256000000,1768132800000,2192,548,0.127860360812181,0.13965034495570514,0.5,1.3579799926103278,7.561978561709174,20,0.006892082627804412,0.45454545454545453,0.0,0.03439340568081861,0.01882269622278705,0.6666666666666666,2.733225618292879,16.716494004126602,3,0.011686908769224657,0.3,0.0,0.09346695513136238,-1.3752456256825514
6,ETH/USDT:USDT,4h,A,1736582400000,1768132800000,1768147200000,1776024000000,2192,548,-0.11559394716607385,0.1920025052728546,0.3,0.4789276451544274,-13.707698594952639,10,-0.011213836916054062,,,0.02058562812580276,0.0,1.0,,,1,0.019605510696242025,,,-0.1361795752918766,
6,ETH/USDT:USDT,4h,B,1736582400000,1768132800000,1768147200000,1776024000000,2192,548,0.03799224139270373,0.13965034495570502,0.4666666666666667,1.1463924587331822,3.681394496410791,15,0.0033083042733250577,0.35714285714285715,0.0,0.0007217478508366184,0.03199900761564131,0.3333333333333333,1.0225553198244717,0.8363175169615805,3,0.0005217541722955221,0.2727272727272727,0.0,0.03727049354186711,0.12383713890871051
0,ETH/USDT:USDT,1h,A,1689238800000,1720792800000,1720796400000,1728684000000,8766,2192,-0.21371869874556004,0.21371869874556004,0.37142857142857144,0.34026942968143675,-35.97590783091323,35,-0.006696210030883889,,,-0.017220753069120655,0.028676701621910987,0.36363636363636365,0.7448115941612662,-11.021448472457807,11,-0.001563336504126514,,,-0.19649794567643938,-0.40454216447982944
