barrier,symbol,timeframe,segment,arm,seed,num_candidates,num_trades,total_return,max_drawdown,win_rate
atr,SOL/USDT:USDT,1h,is,matched_random,13,116.0,93.0,-0.0410714330107131,0.1105973854473502,0.4086021505376344
atr,SOL/USDT:USDT,1h,is,matched_random,14,116.0,96.0,0.0773043793602479,0.0592544920381922,0.4583333333333333
atr,SOL/USDT:USDT,1h,is,matched_random,15,116.0,91.0,0.0545871467540191,0.1101378850851064,0.4505494505494505
atr,SOL/USDT:USDT,1h,is,matched_random,16,116.0,97.0,-0.0141199709235255,0.1577836840668482,0.422680412371134
atr,SOL/USDT:USDT,1h,is,matched_random,17,116.0,93.0,0.1148876019686809,0.119551605872558,0.4731182795698925
atr,SOL/USDT:USDT,1h,is,matched_random,18,116.0,96.0,-0.0731410979212843,0.1474182765615223,0.3958333333333333
atr,SOL/USDT:USDT,1h,is,matched_random,19,116.0,97.0,-0.081453917241384,0.1656916866237372,0.3917525773195876
atr,SOL/USDT:USDT,1h,is,matched_random,-1,116.0,95.5,0.0235518380018045,0.1166470369076135,0.4360631456444041
zone,SOL/USDT:USDT,1h,oos,default,-1,163.0,86.0,-0.0521767901189634,0.110140735156099,0.4186046511627907
zone,SOL/USDT:USDT,1h,oos,filter_bot3,-1,46.0,37.0,0.0377484051504538,0.0485039455396709,0.4864864864864865
zone,SOL/USDT:USDT,1h,oos,matched_random,0,46.0,35.0,-0.0931065567505411,0.1090605362992561,0.3142857142857143
zone,SOL/USDT:USDT,1h,oos,matched_random,1,46.0,40.0,-0.020121499723459,0.0610058131383472,0.4
zone,SOL/USDT:USDT,1h,oos,matched_random,2,46.0,34.0,0.0012205807218388,0.0392462611949991,0.4411764705882353
zone,SOL/USDT:USDT,1h,oos,matched_random,3,46.0,36.0,-0.0208072006245183,0.0591953289849377,0.4166666666666667
zone,SOL/USDT:USDT,1h,oos,matched_random,4,46.0,39.0,-0.0266451639070652,0.0744088966322012,0.4102564102564102
zone,SOL/USDT:USDT,1h,oos,matched_random,5,46.0,40.0,-0.0841941064069036,0.0970076347166789,0.35
zone,SOL/USDT:USDT,1h,oos,matched_random,6,46.0,32.0,-0.0815844605750693,0.1072074131697923,0.3125
zone,SOL/USDT:USDT,1h,oos,matched_random,7,46.0,36.0,-0.093393789851768,0.1478403655865266,0.3333333333333333
zone,SOL/USDT:USDT,1h,oos,matched_random,8,46.0,34.0,-0.0942606702517929,0.1070360334683093,0.3235294117647059
zone,SOL/USDT:USDT,1h,oos,matched_random,9,46.0,37.0,-0.0543703058254359,0.0709780311106758,0.3783783783783784
zone,SOL/USDT:USDT,1h,oos,matched_random,10,46.0,35.0,-0.0772651053106366,0.1058576757963361,0.3714285714285714
zone,SOL/USDT:USDT,1h,oos,matched_random,11,46.0,34.0,-0.0192665223884956,0.0581457562548396,0.4117647058823529
zone,SOL/USDT:USDT,1h,oos,matched_random,12,46.0,37.0,-0.0754962694924606,0.1159989690217273,0.3513513513513513
zone,SOL/USDT:USDT,1h,oos,matched_random,13,46.0,32.0,-0.0501867075639856,0.0797570397599589,0.375
zone,SOL/USDT:USDT,1h,oos,matched_random,14,46.0,37.0,-0.0032146059938566,0.084089178068674,0.4324324324324324
zone,SOL/USDT:USDT,1h,oos,matched_random,15,46.0,39.0,-0.023276680699553,0.0647829010608381,0.4102564102564102
zone,SOL/USDT:USDT,1h,oos,matched_random,16,46.0,34.0,-0.0531049764735496,0.0863348722703176,0.3529411764705882
zone,SOL/USDT:USDT,1h,oos,matched_random,17,46.0,39.0,-0.0597615197394588,0.1056601744171372,0.3846153846153846
zone,SOL/USDT:USDT,1h,oos,matched_random,18,46.0,33.0,-0.0894509845311049,0.100710985107547,0.3333333333333333
zone,SOL/USDT:USDT,1h,oos,matched_random,19,46.0,35.0,-0.0888918189853524,0.0976731835049151,0.3142857142857143
zone,SOL/USDT:USDT,1h,oos,matched_random,-1,46.0,35.9,-0.0553589182186584,0.0885998524782008,0.3708767732664792
atr,SOL/USDT:USDT,1h,oos,default,-1,163.0,94.0,-0.0820292279533923,0.137846030475892,0.3936170212765957
atr,SOL/USDT:USDT,1h,oos,filter_bot3,-1,46.0,36.0,-0.0361235912741945,0.0887026604428301,0.3888888888888889
atr,SOL/USDT:USDT,1h,oos,matched_random,0,46.0,38.0,-0.0805522190099935,0.1110122494892226,0.3421052631578947
atr,SOL/USDT:USDT,1h,oos,matched_random,1,46.0,41.0,-0.0182239105157777,0.0835763926908343,0.4146341463414634
atr,SOL/USDT:USDT,1h,oos,matched_random,2,46.0,39.0,0.007960688903184,0.07619209619656,0.4358974358974359
atr,SOL/USDT:USDT,1h,oos,matched_random,3,46.0,37.0,-0.0215703117315666,0.0664810736932413,0.4054054054054054
atr,SOL/USDT:USDT,1h,oos,matched_random,4,46.0,38.0,-0.0049689861167586,0.0640053598073196,0.4210526315789473
atr,SOL/USDT:USDT,1h,oos,matched_random,5,46.0,40.0,-0.0050015902747953,0.0799890965121215,0.425
atr,SOL/USDT:USDT,1h,oos,matched_random,6,46.0,33.0,-0.0731848418328863,0.1037109371233763,0.3333333333333333
atr,SOL/USDT:USDT,1h,oos,matched_random,7,46.0,36.0,-0.0572245075766239,0.0980133078714472,0.3611111111111111
atr,SOL/USDT:USDT,1h,oos,matched_random,8,46.0,36.0,-0.1516274505198805,0.1636649596313363,0.25
atr,SOL/USDT:USDT,1h,oos,matched_random,9,46.0,39.0,-0.0160238362992953,0.0674708926264532,0.4102564102564102
atr,SOL/USDT:USDT,1h,oos,matched_random,10,46.0,34.0,-0.0353830357993403,0.0575180177570418,0.3823529411764705
atr,SOL/USDT:USDT,1h,oos,matched_random,11,46.0,34.0,-0.086318332078575,0.0991573973912912,0.3235294117647059
atr,SOL/USDT:USDT,1h,oos,matched_random,12,46.0,41.0,-0.0862479501681644,0.1119768073182353,0.3414634146341463
atr,SOL/USDT:USDT,1h,oos,matched_random,13,46.0,34.0,-0.0462760405510784,0.0675618060814332,0.3823529411764705
atr,SOL/USDT:USDT,1h,oos,matched_random,14,46.0,38.0,-0.0089327277705551,0.076136718028626,0.4210526315789473
atr,SOL/USDT:USDT,1h,oos,matched_random,15,46.0,39.0,-0.0480832666387794,0.0905574806950185,0.3846153846153846
atr,SOL/USDT:USDT,1h,oos,matched_random,16,46.0,35.0,-0.118391777697834,0.149838984055757,0.2857142857142857
atr,SOL/USDT:USDT,1h,oos,matched_random,17,46.0,40.0,-0.0048860835648552,0.0581949610025219,0.425
atr,SOL/USDT:USDT,1h,oos,matched_random,18,46.0,36.0,-0.038939031072086,0.0922376899509149,0.3888888888888889
atr,SOL/USDT:USDT,1h,oos,matched_random,19,46.0,38.0,-0.0380384513857294,0.0658763297072401,0.3947368421052631
atr,SOL/USDT:USDT,1h,oos,matched_random,-1,46.0,37.3,-0.0465956830850695,0.0891586278814996,0.3764251239368282
zone,BNB/USDT:USDT,1h,is,default,-1,318.0,144.0,0.1270152818525979,0.1040664604490335,0.4861111111111111
zone,BNB/USDT:USDT,1h,is,filter_bot3,-1,106.0,71.0,0.1781666373063337,0.0323219232103666,0.5633802816901409
zone,BNB/USDT:USDT,1h,is,matched_random,0,106.0,65.0,-0.0846747802433099,0.1913001614442772,0.3846153846153846
zone,BNB/USDT:USDT,1h,is,matched_random,1,106.0,73.0,0.0836664022682562,0.0845080293407288,0.4794520547945205
zone,BNB/USDT:USDT,1h,is,matched_random,2,106.0,73.0,-0.0177680230210011,0.114598831666849,0.4246575342465753
zone,BNB/USDT:USDT,1h,is,matched_random,3,106.0,71.0,0.2094360952608458,0.0564780975901234,0.5633802816901409
zone,BNB/USDT:USDT,1h,is,matched_random,4,106.0,72.0,0.1739074718892248,0.0484473639650821,0.5416666666666666
zone,BNB/USDT:USDT,1h,is,matched_random,5,106.0,74.0,0.2410171461287211,0.060352312801716,0.5675675675675675
zone,BNB/USDT:USDT,1h,is,matched_random,6,106.0,68.0,0.0697549412943279,0.0702048915525803,0.5
zone,BNB/USDT:USDT,1h,is,matched_random,7,106.0,75.0,0.1277764801172687,0.0578056803953223,0.52
zone,BNB/USDT:USDT,1h,is,matched_random,8,106.0,70.0,0.0954035136873377,0.0908747928136742,0.5
zone,BNB/USDT:USDT,1h,is,matched_random,9,106.0,63.0,0.0867804034089806,0.0669339238262351,0.5079365079365079
zone,BNB/USDT:USDT,1h,is,matched_random,10,106.0,68.0,0.0868118958147526,0.0859816815966088,0.5
zone,BNB/USDT:USDT,1h,is,matched_random,11,106.0,76.0,0.0228502838074306,0.1413230202239827,0.4473684210526316
zone,BNB/USDT:USDT,1h,is,matched_random,12,106.0,70.0,0.1178516702080407,0.0591786289678669,0.5285714285714286
zone,BNB/USDT:USDT,1h,is,matched_random,13,106.0,68.0,0.167402038694377,0.053910534590699,0.5441176470588235
zone,BNB/USDT:USDT,1h,is,matched_random,14,106.0,68.0,0.182912620972206,0.0489229104291021,0.5588235294117647
zone,BNB/USDT:USDT,1h,is,matched_random,15,106.0,64.0,-0.0163670677430556,0.0990252254070167,0.4375
zone,BNB/USDT:USDT,1h,is,matched_random,16,106.0,67.0,0.0154698926443115,0.1141707199947712,0.4776119402985074
zone,BNB/USDT:USDT,1h,is,matched_random,17,106.0,76.0,0.1736014152643172,0.0455588305905848,0.5394736842105263
zone,BNB/USDT:USDT,1h,is,matched_random,18,106.0,73.0,0.2069060094044545,0.0783118946396489,0.547945205479452
zone,BNB/USDT:USDT,1h,is,matched_random,19,106.0,74.0,0.1593881044245876,0.0495876234323849,0.5405405405405406
zone,BNB/USDT:USDT,1h,is,matched_random,-1,106.0,70.4,0.1051063257141037,0.0808737577634627,0.5055614197070519
atr,BNB/USDT:USDT,1h,is,default,-1,318.0,174.0,-0.128629725969926,0.2106167275311233,0.4080459770114942
atr,BNB/USDT:USDT,1h,is,filter_bot3,-1,106.0,78.0,0.0016334819131658,0.1260621291395219,0.4487179487179487
atr,BNB/USDT:USDT,1h,is,matched_random,0,106.0,77.0,-0.1159444456694782,0.1726665484051247,0.3766233766233766
atr,BNB/USDT:USDT,1h,is,matched_random,1,106.0,88.0,0.0335776371100691,0.0766016481111021,0.4545454545454545
atr,BNB/USDT:USDT,1h,is,matched_random,2,106.0,81.0,-0.1258497234157303,0.2021261142409273,0.382716049382716
atr,BNB/USDT:USDT,1h,is,matched_random,3,106.0,85.0,0.1063245131545503,0.0841453734839356,0.5058823529411764
atr,BNB/USDT:USDT,1h,is,matched_random,4,106.0,80.0,0.0930398451566416,0.0628813387808598,0.4875
atr,BNB/USDT:USDT,1h,is,matched_random,5,106.0,87.0,-0.0085393875799469,0.0924942238395359,0.4367816091954023
atr,BNB/USDT:USDT,1h,is,matched_random,6,106.0,80.0,-0.0059775814460213,0.0871186941724316,0.4375
atr,BNB/USDT:USDT,1h,is,matched_random,7,106.0,81.0,-0.0167689873289806,0.093574579847038,0.4320987654320987
atr,BNB/USDT:USDT,1h,is,matched_random,8,106.0,84.0,-0.0564665915243003,0.1114038804541435,0.4047619047619047
atr,BNB/USDT:USDT,1h,is,matched_random,9,106.0,78.0,-0.0239309082367512,0.0910665466404752,0.4230769230769231
atr,BNB/USDT:USDT,1h,is,matched_random,10,106.0,77.0,-0.0297753183100248,0.0939860947000112,0.4285714285714285
atr,BNB/USDT:USDT,1h,is,matched_random,11,106.0,84.0,-0.1311394638501669,0.175503966540024,0.369047619047619
atr,BNB/USDT:USDT,1h,is,matched_random,12,106.0,75.0,0.1504856513229282,0.0434009240990833,0.52
atr,BNB/USDT:USDT,1h,is,matched_random,13,106.0,88.0,0.1026236117144162,0.0788980540724007,0.5113636363636364
atr,BNB/USDT:USDT,1h,is,matched_random,14,106.0,86.0,0.0221381751488675,0.0887229494574537,0.4651162790697674
atr,BNB/USDT:USDT,1h,is,matched_random,15,106.0,80.0,0.000461761518238,0.0668481463778398,0.45
atr,BNB/USDT:USDT,1h,is,matched_random,16,106.0,80.0,0.0429916905868029,0.0964352663466214,0.475
atr,BNB/USDT:USDT,1h,is,matched_random,17,106.0,85.0,-0.0418253094731759,0.1155666210603127,0.4117647058823529
atr,BNB/USDT:USDT,1h,is,matched_random,18,106.0,80.0,0.0928395685479648,0.0597721587018373,0.4875
atr,BNB/USDT:USDT,1h,is,matched_random,19,106.0,84.0,0.1245105127889808,0.0406396853640186,0.4880952380952381
atr,BNB/USDT:USDT,1h,is,matched_random,-1,106.0,82.0,0.0106387625107441,0.0966926407347588,0.4473972671494547
zone,BNB/USDT:USDT,1h,oos,default,-1,169.0,96.0,0.0221198801665012,0.1322540216383337,0.4895833333333333
zone,BNB/USDT:USDT,1h,oos,filter_bot3,-1,59.0,45.0,0.1253342858501655,0.048584272366282,0.6222222222222222
zone,BNB/USDT:USDT,1h,oos,matched_random,0,59.0,42.0,-0.0966356954370468,0.1034598699971424,0.3571428571428571
zone,BNB/USDT:USDT,1h,oos,matched_random,1,59.0,45.0,-0.0668607574668003,0.1237609991427063,0.4444444444444444
zone,BNB/USDT:USDT,1h,oos,matched_random,2,59.0,46.0,0.036522566468335,0.0876171937344467,0.5
zone,BNB/USDT:USDT,1h,oos,matched_random,3,59.0,41.0,-0.0272138932730469,0.1077031131095415,0.4146341463414634
zone,BNB/USDT:USDT,1h,oos,matched_random,4,59.0,47.0,-0.1038248034283991,0.1370830830498505,0.3829787234042553
zone,BNB/USDT:USDT,1h,oos,matched_random,5,59.0,40.0,0.0970478799205431,0.0486805631403262,0.575
zone,BNB/USDT:USDT,1h,oos,matched_random,6,59.0,46.0,0.036483724285048,0.0526677129525652,0.5217391304347826
zone,BNB/USDT:USDT,1h,oos,matched_random,7,59.0,42.0,-0.0010593161144424,0.0781976906474018,0.4761904761904761
zone,BNB/USDT:USDT,1h,oos,matched_random,8,59.0,44.0,-0.1516423117722459,0.1657984229307049,0.3181818181818182
zone,BNB/USDT:USDT,1h,oos,matched_random,9,59.0,43.0,-0.0261756700432495,0.0745894775149407,0.4418604651162791
zone,BNB/USDT:USDT,1h,oos,matched_random,10,59.0,44.0,-0.0497182907722786,0.1009696910437533,0.4545454545454545
zone,BNB/USDT:USDT,1h,oos,matched_random,11,59.0,47.0,0.0401821105120694,0.0692464585797812,0.5319148936170213
zone,BNB/USDT:USDT,1h,oos,matched_random,12,59.0,43.0,-0.0705231832766963,0.1067140660708288,0.4186046511627907
zone,BNB/USDT:USDT,1h,oos,matched_random,13,59.0,44.0,0.1198089668831256,0.0303402259342104,0.5909090909090909
zone,BNB/USDT:USDT,1h,oos,matched_random,14,59.0,39.0,0.0146012448105191,0.0705574533471274,0.4871794871794871
zone,BNB/USDT:USDT,1h,oos,matched_random,15,59.0,46.0,0.033575826831099,0.0839780751035039,0.5434782608695652
zone,BNB/USDT:USDT,1h,oos,matched_random,16,59.0,44.0,0.0286121373045329,0.0641959068950751,0.5
zone,BNB/USDT:USDT,1h,oos,matched_random,17,59.0,37.0,0.0051798568937698,0.0521520041505364,0.4864864864864865
zone,BNB/USDT:USDT,1h,oos,matched_random,18,59.0,41.0,-0.0244278193865933,0.0851528234802535,0.4634146341463415
zone,BNB/USDT:USDT,1h,oos,matched_random,19,59.0,48.0,0.0054034586885376,0.0867123230195111,0.5
zone,BNB/USDT:USDT,1h,oos,matched_random,-1,59.0,43.45,-0.0100331984186609,0.0864788576922103,0.4704352510086307
atr,BNB/USDT:USDT,1h,oos,default,-1,169.0,116.0,-0.1021760591832509,0.1755594602715175,0.4051724137931034
atr,BNB/USDT:USDT,1h,oos,filter_bot3,-1,59.0,46.0,0.009802764002233,0.0553868840685107,0.4565217391304347
atr,BNB/USDT:USDT,1h,oos,matched_random,0,59.0,53.0,-0.1954715999460416,0.2069392596464996,0.2641509433962264
atr,BNB/USDT:USDT,1h,oos,matched_random,1,59.0,54.0,0.0288508770490694,0.0961485149388916,0.4629629629629629
atr,BNB/USDT:USDT,1h,oos,matched_random,2,59.0,49.0,-0.0936454329247153,0.1126673258869895,0.3673469387755102
atr,BNB/USDT:USDT,1h,oos,matched_random,3,59.0,50.0,-0.1267767804473796,0.1297096704979326,0.32
atr,BNB/USDT:USDT,1h,oos,matched_random,4,59.0,56.0,-0.0784586010906416,0.1489313739791484,0.3928571428571428
atr,BNB/USDT:USDT,1h,oos,matched_random,5,59.0,53.0,-0.0459472825961905,0.0851546636088709,0.3962264150943396
atr,BNB/USDT:USDT,1h,oos,matched_random,6,59.0,54.0,-0.0392074111723837,0.1104207430525801,0.4259259259259259
atr,BNB/USDT:USDT,1h,oos,matched_random,7,59.0,49.0,-0.0840311658454275,0.1170786277236659,0.3673469387755102
atr,BNB/USDT:USDT,1h,oos,matched_random,8,59.0,50.0,-0.191317153447026,0.2111815607634608,0.26
atr,BNB/USDT:USDT,1h,oos,matched_random,9,59.0,53.0,-0.1067420771079494,0.1316312385103491,0.3396226415094339
atr,BNB/USDT:USDT,1h,oos,matched_random,10,59.0,53.0,-0.125210566177906,0.156367311053401,0.3396226415094339
atr,BNB/USDT:USDT,1h,oos,matched_random,11,59.0,53.0,-0.0357373851478085,0.0692686943307278,0.3962264150943396
atr,BNB/USDT:USDT,1h,oos,matched_random,12,59.0,51.0,-0.0809475117101179,0.1529496584410788,0.392156862745098
atr,BNB/USDT:USDT,1h,oos,matched_random,13,59.0,49.0,-0.0976271104295838,0.1151309536858089,0.3469387755102041
atr,BNB/USDT:USDT,1h,oos,matched_random,14,59.0,49.0,-0.0699168943016087,0.1123404067804483,0.3877551020408163
atr,BNB/USDT:USDT,1h,oos,matched_random,15,59.0,51.0,0.01186070074346,0.0867436087291044,0.4705882352941176
atr,BNB/USDT:USDT,1h,oos,matched_random,16,59.0,52.0,0.0601591838184756,0.0713659091806241,0.5
atr,BNB/USDT:USDT,1h,oos,matched_random,17,59.0,48.0,0.0019457830744318,0.0394679935771543,0.4375
atr,BNB/USDT:USDT,1h,oos,matched_random,18,59.0,51.0,-0.1055898188242159,0.1324778952590989,0.3529411764705882
atr,BNB/USDT:USDT,1h,oos,matched_random,19,59.0,54.0,-0.1029497377075256,0.1057719144356724,0.3703703703703703
atr,BNB/USDT:USDT,1h,oos,matched_random,-1,59.0,51.6,-0.0738379992095542,0.1195873662040754,0.379526974416601
zone,XRP/USDT:USDT,1h,is,default,-1,321.0,194.0,0.5328748493011483,0.0808139792704528,0.5360824742268041
zone,XRP/USDT:USDT,1h,is,filter_bot3,-1,107.0,84.0,0.3131942279576089,0.0340216681717778,0.5833333333333334
zone,XRP/USDT:USDT,1h,is,matched_random,0,107.0,88.0,0.130765573796824,0.0819436595093724,0.5
zone,XRP/USDT:USDT,1h,is,matched_random,1,107.0,86.0,0.0970761876352002,0.0828843392256064,0.4883720930232558
zone,XRP/USDT:USDT,1h,is,matched_random,2,107.0,85.0,-0.0293445109051537,0.1046192192800908,0.4352941176470588
zone,XRP/USDT:USDT,1h,is,matched_random,3,107.0,91.0,0.098767679709948,0.0676400073873645,0.4725274725274725
zone,XRP/USDT:USDT,1h,is,matched_random,4,107.0,87.0,0.2573886478972849,0.040193388055841,0.5517241379310345
zone,XRP/USDT:USDT,1h,is,matched_random,5,107.0,92.0,0.0971940969113853,0.1191286665903748,0.4891304347826087
zone,XRP/USDT:USDT,1h,is,matched_random,6,107.0,87.0,0.2763700068275873,0.0476661512629723,0.5747126436781609
zone,XRP/USDT:USDT,1h,is,matched_random,7,107.0,85.0,0.2063146882289744,0.0499762212129524,0.5529411764705883
zone,XRP/USDT:USDT,1h,is,matched_random,8,107.0,86.0,0.258214948451488,0.0344899085595387,0.5581395348837209
zone,XRP/USDT:USDT,1h,is,matched_random,9,107.0,88.0,0.2416356874584316,0.0672992170409986,0.5454545454545454
zone,XRP/USDT:USDT,1h,is,matched_random,10,107.0,86.0,0.0921643378201892,0.0671751218539212,0.4883720930232558
zone,XRP/USDT:USDT,1h,is,matched_random,11,107.0,91.0,0.0999189993166683,0.0833467111189237,0.4945054945054945
zone,XRP/USDT:USDT,1h,is,matched_random,12,107.0,89.0,0.1155047507373412,0.1184965181980626,0.4943820224719101
zone,XRP/USDT:USDT,1h,is,matched_random,13,107.0,89.0,0.1379492692928024,0.0657103719389204,0.4943820224719101
zone,XRP/USDT:USDT,1h,is,matched_random,14,107.0,88.0,0.1649955607702348,0.0591963759843333,0.5227272727272727
zone,XRP/USDT:USDT,1h,is,matched_random,15,107.0,83.0,0.1566772472230439,0.051430881071736,0.5180722891566265
zone,XRP/USDT:USDT,1h,is,matched_random,16,107.0,76.0,-0.0084723182244628,0.0941231420488984,0.4473684210526316
zone,XRP/USDT:USDT,1h,is,matched_random,17,107.0,89.0,0.1698243440851814,0.0602661737998802,0.5168539325842697
zone,XRP/USDT:USDT,1h,is,matched_random,18,107.0,87.0,0.1372273100943215,0.0991295077314658,0.5057471264367817
zone,XRP/USDT:USDT,1h,is,matched_random,19,107.0,86.0,0.1471081760864679,0.0863808734709663,0.5116279069767442
zone,XRP/USDT:USDT,1h,is,matched_random,-1,107.0,86.95,0.1423640341606879,0.074054822767111,0.5081167368902673
atr,XRP/USDT:USDT,1h,is,default,-1,321.0,196.0,-0.0251540917236887,0.1975690273787987,0.4285714285714285
atr,XRP/USDT:USDT,1h,is,filter_bot3,-1,107.0,74.0,0.0196539484754788,0.0839654820898189,0.4459459459459459
atr,XRP/USDT:USDT,1h,is,matched_random,0,107.0,87.0,-0.0571362517051946,0.1439119791982879,0.4022988505747126
atr,XRP/USDT:USDT,1h,is,matched_random,1,107.0,92.0,-0.0321470276600492,0.1625859811393347,0.4239130434782608
atr,XRP/USDT:USDT,1h,is,matched_random,2,107.0,90.0,-0.195440940347811,0.2145314804288725,0.3333333333333333
atr,XRP/USDT:USDT,1h,is,matched_random,3,107.0,88.0,-0.0658230818203031,0.1254271120884142,0.3977272727272727
atr,XRP/USDT:USDT,1h,is,matched_random,4,107.0,89.0,-0.0578022166811662,0.1104489746918486,0.4044943820224719
atr,XRP/USDT:USDT,1h,is,matched_random,5,107.0,91.0,-0.0902766199167696,0.143690657570061,0.3956043956043956
atr,XRP/USDT:USDT,1h,is,matched_random,6,107.0,89.0,-0.0374642551011225,0.0747018055700785,0.4269662921348314
atr,XRP/USDT:USDT,1h,is,matched_random,7,107.0,89.0,0.0030200685299496,0.0718309500585001,0.4382022471910112
atr,XRP/USDT:USDT,1h,is,matched_random,8,107.0,90.0,-0.0737040848148219,0.105896561520294,0.4
atr,XRP/USDT:USDT,1h,is,matched_random,9,107.0,88.0,0.0989501852602259,0.0731017478716297,0.4772727272727273
atr,XRP/USDT:USDT,1h,is,matched_random,10,107.0,86.0,-0.0151187454360046,0.1166949306132079,0.4302325581395348
atr,XRP/USDT:USDT,1h,is,matched_random,11,107.0,92.0,-0.013596081201683,0.1301014031954218,0.4239130434782608
atr,XRP/USDT:USDT,1h,is,matched_random,12,107.0,89.0,-0.0918328762941755,0.1744684508735013,0.3820224719101123
atr,XRP/USDT:USDT,1h,is,matched_random,13,107.0,93.0,0.0908878125597768,0.0919370697943809,0.4623655913978494
atr,XRP/USDT:USDT,1h,is,matched_random,14,107.0,90.0,-0.0165755101550344,0.1070049461121078,0.4333333333333333
atr,XRP/USDT:USDT,1h,is,matched_random,15,107.0,82.0,0.0693815943778619,0.0869531613173594,0.4634146341463415
atr,XRP/USDT:USDT,1h,is,matched_random,16,107.0,80.0,-0.1311708791697514,0.1707655969781492,0.3625
atr,XRP/USDT:USDT,1h,is,matched_random,17,107.0,93.0,-0.0374536910144708,0.0857651291140647,0.4193548387096774
atr,XRP/USDT:USDT,1h,is,matched_random,18,107.0,87.0,-0.0800638697096541,0.1596015404918982,0.3908045977011494
atr,XRP/USDT:USDT,1h,is,matched_random,19,107.0,88.0,-0.010551279060307,0.110629728610112,0.4318181818181818
atr,XRP/USDT:USDT,1h,is,matched_random,-1,107.0,88.65,-0.0371958874680252,0.1230024603618762,0.4149785897486728
zone,XRP/USDT:USDT,1h,oos,default,-1,154.0,81.0,-0.0450181308216682,0.1194961622559033,0.4444444444444444
zone,XRP/USDT:USDT,1h,oos,filter_bot3,-1,63.0,46.0,0.0280176786347108,0.0990836751184676,0.5217391304347826
zone,XRP/USDT:USDT,1h,oos,matched_random,0,63.0,46.0,0.001857629954741,0.0859910255243213,0.4565217391304347
zone,XRP/USDT:USDT,1h,oos,matched_random,1,63.0,38.0,-0.0158143524416884,0.0906464101183227,0.4210526315789473
zone,XRP/USDT:USDT,1h,oos,matched_random,2,63.0,40.0,-0.1001034067202344,0.1173391025528066,0.35
zone,XRP/USDT:USDT,1h,oos,matched_random,3,63.0,45.0,-0.0601039408365599,0.1234807162263991,0.4
zone,XRP/USDT:USDT,1h,oos,matched_random,4,63.0,44.0,-0.1232636385651132,0.1677116637947202,0.3181818181818182
zone,XRP/USDT:USDT,1h,oos,matched_random,5,63.0,42.0,-0.0209287916533989,0.086700652112062,0.4523809523809524
zone,XRP/USDT:USDT,1h,oos,matched_random,6,63.0,47.0,-0.0420452063967113,0.0971510016879571,0.4042553191489361
zone,XRP/USDT:USDT,1h,oos,matched_random,7,63.0,46.0,0.0368276855465967,0.0685989772652456,0.5
zone,XRP/USDT:USDT,1h,oos,matched_random,8,63.0,45.0,-0.0865926523941783,0.1093603676464502,0.3777777777777777
zone,XRP/USDT:USDT,1h,oos,matched_random,9,63.0,48.0,-0.0784918276575619,0.1251733112494922,0.375
zone,XRP/USDT:USDT,1h,oos,matched_random,10,63.0,42.0,-0.0925727914836552,0.1394362247439342,0.3571428571428571
zone,XRP/USDT:USDT,1h,oos,matched_random,11,63.0,47.0,-0.011774140510696,0.0607589128586106,0.4680851063829787
zone,XRP/USDT:USDT,1h,oos,matched_random,12,63.0,44.0,-0.1009217512792323,0.1303573264328373,0.3409090909090909
zone,XRP/USDT:USDT,1h,oos,matched_random,13,63.0,43.0,-0.0099365656469059,0.0776069058763518,0.4651162790697674
zone,XRP/USDT:USDT,1h,oos,matched_random,14,63.0,44.0,-0.0284629354008435,0.100601621972867,0.4318181818181818
zone,XRP/USDT:USDT,1h,oos,matched_random,15,63.0,48.0,-0.0257218323843184,0.124299917037446,0.4375
zone,XRP/USDT:USDT,1h,oos,matched_random,16,63.0,49.0,-0.0292321119678759,0.0852172134158565,0.4489795918367347
zone,XRP/USDT:USDT,1h,oos,matched_random,17,63.0,45.0,-0.0510011193997508,0.1225061840084532,0.3777777777777777
zone,XRP/USDT:USDT,1h,oos,matched_random,18,63.0,47.0,-0.0408808873450452,0.1261738365476413,0.4042553191489361
zone,XRP/USDT:USDT,1h,oos,matched_random,19,63.0,40.0,-0.0357917222539443,0.1047450485412931,0.425
zone,XRP/USDT:USDT,1h,oos,matched_random,-1,63.0,44.5,-0.0457477179418188,0.1071928209806534,0.4105877221142595
atr,XRP/USDT:USDT,1h,oos,default,-1,154.0,92.0,-0.0831096793933744,0.1644233476386024,0.4021739130434782
atr,XRP/USDT:USDT,1h,oos,filter_bot3,-1,63.0,43.0,-0.0384951177382885,0.1016275945369753,0.3953488372093023
atr,XRP/USDT:USDT,1h,oos,matched_random,0,63.0,51.0,0.0766357507032153,0.0564662427204301,0.5098039215686274
atr,XRP/USDT:USDT,1h,oos,matched_random,1,63.0,46.0,-0.1235451311755454,0.1598139014118052,0.3260869565217391
atr,XRP/USDT:USDT,1h,oos,matched_random,2,63.0,44.0,-0.1059381649813172,0.1148259923126286,0.3409090909090909
atr,XRP/USDT:USDT,1h,oos,matched_random,3,63.0,47.0,-0.104980427904409,0.1284628123575128,0.3404255319148936
atr,XRP/USDT:USDT,1h,oos,matched_random,4,63.0,49.0,-0.1935374897974678,0.2348382975084489,0.2653061224489796
atr,XRP/USDT:USDT,1h,oos,matched_random,5,63.0,49.0,0.0063953061208607,0.1104765043768413,0.4489795918367347
atr,XRP/USDT:USDT,1h,oos,matched_random,6,63.0,49.0,-0.1473468236282751,0.1625279446847168,0.3061224489795918
