symbol,timeframe,segment,trigger_time,broke,r_multiple,combined,num_component_obs,zone_width_atr,volume_pctl,ob_volume
SOL/USDT:USDT,1h,is,1691420400000,False,1.5,False,1,2.482510506437933,0.175,2137176.0
SOL/USDT:USDT,1h,is,1691607600000,False,1.5,False,1,1.0555789323744202,0.5714285714285714,4658196.0
SOL/USDT:USDT,1h,is,1691636400000,False,1.5,False,1,1.1661350387786562,0.575,4658196.0
SOL/USDT:USDT,1h,is,1691938800000,True,-1.0,False,1,0.8875975659322338,0.2535714285714285,2353719.0
SOL/USDT:USDT,1h,is,1691964000000,True,-1.0,True,2,1.94287600520245,0.8892857142857142,9247415.0
SOL/USDT:USDT,1h,is,1692216000000,True,-1.0,True,2,2.360114754348678,0.8714285714285714,9097777.0
SOL/USDT:USDT,1h,is,1692576000000,True,-1.0,False,1,1.7118982047385851,0.2821428571428571,2457419.0
SOL/USDT:USDT,1h,is,1693198800000,False,1.5,False,1,0.5791275578133945,0.0821428571428571,1625427.0
SOL/USDT:USDT,1h,is,1693209600000,True,-1.0,False,1,0.5535486342361723,0.0857142857142857,1625427.0
SOL/USDT:USDT,1h,is,1693494000000,True,-1.0,False,1,0.8999561064995745,0.9892857142857144,15383777.0
SOL/USDT:USDT,1h,is,1693828800000,False,1.5,False,1,1.4835631346339129,0.1035714285714285,1748959.0
SOL/USDT:USDT,1h,is,1694012400000,False,1.5,False,1,1.0484221622096228,0.9357142857142856,11604406.0
SOL/USDT:USDT,1h,is,1694167200000,False,1.5,False,1,1.147502241459283,0.5464285714285714,4505082.0
SOL/USDT:USDT,1h,is,1694185200000,False,1.5,False,1,1.1617674391687112,0.55,4505082.0
SOL/USDT:USDT,1h,is,1694228400000,True,-1.0,False,1,1.5300137605226931,0.5535714285714286,4505082.0
SOL/USDT:USDT,1h,is,1694304000000,True,-1.0,False,1,2.508961009868966,0.9392857142857144,11604406.0
SOL/USDT:USDT,1h,is,1694912400000,False,1.5,False,1,1.0684757743346418,0.5107142857142857,4321003.0
SOL/USDT:USDT,1h,is,1694980800000,False,1.5,False,1,1.3837619185469574,0.5142857142857142,4321003.0
SOL/USDT:USDT,1h,is,1695272400000,True,-1.0,False,1,0.7763479686924284,0.7,6085895.0
SOL/USDT:USDT,1h,is,1695276000000,True,-1.0,False,1,1.2614339549273867,0.3928571428571428,3298845.0
SOL/USDT:USDT,1h,is,1695585600000,True,-1.0,False,1,1.000810714604034,0.1285714285714285,1883899.0
SOL/USDT:USDT,1h,is,1695762000000,False,1.5,True,2,2.38036542737772,0.875,9233780.0
SOL/USDT:USDT,1h,is,1695823200000,False,1.5,True,2,1.910103534217405,0.8785714285714286,9233780.0
SOL/USDT:USDT,1h,is,1696838400000,True,-1.0,False,1,1.5886168284283226,0.6035714285714285,5029134.0
SOL/USDT:USDT,1h,is,1699830000000,False,1.5,False,1,1.4426198727999897,0.9571428571428572,12741685.0
SOL/USDT:USDT,1h,is,1699884000000,True,-1.0,False,1,1.4594243475270146,0.9607142857142856,12741685.0
SOL/USDT:USDT,1h,is,1700233200000,False,1.5,False,1,1.4261964000008518,0.4785714285714286,4210736.0
SOL/USDT:USDT,1h,is,1700488800000,False,1.5,False,1,1.0303564082961691,0.4892857142857142,4227520.0
SOL/USDT:USDT,1h,is,1700496000000,True,-1.0,False,1,0.851807004682281,0.4928571428571429,4227520.0
SOL/USDT:USDT,1h,is,1700575200000,True,-1.0,False,1,2.5826696819149366,0.4821428571428571,4210736.0
SOL/USDT:USDT,1h,is,1701007200000,True,-1.0,False,1,2.3555716577770083,0.7964285714285714,7128417.0
SOL/USDT:USDT,1h,is,1701100800000,False,1.5,False,1,3.2854956878877113,0.7392857142857143,6400290.0
SOL/USDT:USDT,1h,is,1703570400000,True,-1.0,False,1,1.6089011598745675,0.8107142857142857,7603693.0
SOL/USDT:USDT,1h,is,1704456000000,True,-1.0,False,1,1.120569344124667,0.4678571428571428,4098911.0
SOL/USDT:USDT,1h,is,1704988800000,True,-1.0,False,1,1.9963518058697023,0.9035714285714286,9309796.0
SOL/USDT:USDT,1h,is,1705096800000,False,1.5,False,1,1.6121882627952515,0.7678571428571429,6790610.0
SOL/USDT:USDT,1h,is,1705593600000,True,-1.0,True,2,2.339350530650248,0.4464285714285714,3903834.0
SOL/USDT:USDT,1h,is,1705680000000,False,1.5,False,1,2.3968198609813576,0.7714285714285715,6790610.0
SOL/USDT:USDT,1h,is,1705892400000,True,-1.0,False,1,3.317253174327535,0.775,6790610.0
SOL/USDT:USDT,1h,is,1706184000000,True,-1.0,False,1,1.379476269756101,0.3428571428571428,2824228.0
SOL/USDT:USDT,1h,is,1706734800000,True,-1.0,False,1,0.7689223791167211,0.6392857142857142,5431652.0
SOL/USDT:USDT,1h,is,1707300000000,False,1.5,False,1,1.7798918713896985,0.3107142857142857,2556136.0
SOL/USDT:USDT,1h,is,1708030800000,True,-1.0,False,1,1.2867525689845043,0.2035714285714285,2273624.0
SOL/USDT:USDT,1h,is,1708437600000,True,-1.0,False,1,1.3734360437299833,0.4321428571428571,3615961.0
SOL/USDT:USDT,1h,is,1708441200000,False,1.5,False,1,0.7825493136118606,0.2857142857142857,2464792.0
SOL/USDT:USDT,1h,is,1708506000000,True,-1.0,False,1,0.8863424052532002,0.2892857142857143,2464792.0
SOL/USDT:USDT,1h,is,1708524000000,False,1.5,False,1,0.4265900721478672,0.3714285714285714,3057894.0
SOL/USDT:USDT,1h,is,1708945200000,False,1.5,False,1,1.980355338460683,0.1642857142857142,2092564.0
SOL/USDT:USDT,1h,is,1709341200000,False,1.5,False,1,1.92202532749454,0.7035714285714286,6109526.0
SOL/USDT:USDT,1h,is,1710262800000,False,1.5,False,1,2.6500767713097217,0.6571428571428571,5789154.0
SOL/USDT:USDT,1h,is,1710813600000,True,-1.0,False,1,1.6554796476612696,0.5071428571428571,4276849.0
SOL/USDT:USDT,1h,is,1710838800000,False,1.5,True,2,2.5435421704962113,0.8285714285714286,8050360.0
SOL/USDT:USDT,1h,is,1711983600000,False,1.5,False,1,1.3246437293599984,0.3071428571428571,2524003.0
SOL/USDT:USDT,1h,is,1712304000000,True,-1.0,False,1,0.5557391760636395,0.2392857142857143,2328420.0
SOL/USDT:USDT,1h,is,1712318400000,False,1.5,True,2,2.9898783492797474,0.9428571428571428,11866851.0
SOL/USDT:USDT,1h,is,1712631600000,True,-1.0,False,1,0.9736115029014432,0.3964285714285714,3384991.0
SOL/USDT:USDT,1h,is,1712649600000,True,-1.0,False,1,1.338932388148236,0.0428571428571428,1438839.0
SOL/USDT:USDT,1h,is,1712750400000,True,-1.0,True,2,4.463836650565136,0.9464285714285714,11866851.0
SOL/USDT:USDT,1h,is,1712944800000,True,-1.0,True,2,4.722339129581248,0.9285714285714286,10590647.0
SOL/USDT:USDT,1h,is,1713034800000,False,1.5,False,1,0.8979550678723893,0.5392857142857143,4483757.0
SOL/USDT:USDT,1h,is,1713196800000,True,-1.0,False,1,1.7519495777188143,0.5035714285714286,4262750.0
SOL/USDT:USDT,1h,is,1713492000000,False,1.5,False,1,1.033984695389948,0.675,5954435.0
SOL/USDT:USDT,1h,is,1713967200000,True,-1.0,False,1,1.2554451273046758,0.0535714285714285,1489085.0
SOL/USDT:USDT,1h,is,1713985200000,True,-1.0,False,1,0.8292690851752672,0.3678571428571429,3032308.0
SOL/USDT:USDT,1h,is,1714050000000,False,1.5,False,1,1.236563484861556,0.4535714285714285,3983716.0
SOL/USDT:USDT,1h,is,1714089600000,True,-1.0,False,1,1.352286473273068,0.4571428571428571,3983716.0
SOL/USDT:USDT,1h,is,1714464000000,True,-1.0,False,1,1.9567796167538676,0.6785714285714286,5954435.0
SOL/USDT:USDT,1h,is,1715101200000,True,-1.0,False,1,1.02123569532944,0.2678571428571428,2397833.0
SOL/USDT:USDT,1h,is,1716469200000,False,1.5,False,1,0.9779306741813968,0.2321428571428571,2317272.0
SOL/USDT:USDT,1h,is,1717347600000,False,1.5,False,1,2.4671214642028723,0.2571428571428571,2372357.0
SOL/USDT:USDT,1h,is,1717779600000,True,-1.0,False,1,1.1252951812397916,0.1535714285714285,1971249.0
SOL/USDT:USDT,1h,is,1718373600000,True,-1.0,False,1,1.5803083077618585,0.6607142857142857,5813349.0
SOL/USDT:USDT,1h,is,1718380800000,False,1.5,False,1,1.2897511170242488,0.2178571428571428,2308511.0
SOL/USDT:USDT,1h,is,1718614800000,True,-1.0,False,1,0.9829135138038154,0.0,681915.0
SOL/USDT:USDT,1h,is,1718640000000,False,1.5,False,1,1.3064089639249976,0.2214285714285714,2308511.0
SOL/USDT:USDT,1h,is,1718668800000,True,-1.0,False,1,1.1996744743474534,0.225,2308511.0
SOL/USDT:USDT,1h,is,1718852400000,False,1.5,False,1,1.4465503845252032,0.2428571428571428,2335279.0
SOL/USDT:USDT,1h,is,1718892000000,True,-1.0,False,1,1.3159411660431848,0.2464285714285714,2335279.0
SOL/USDT:USDT,1h,is,1719151200000,True,-1.0,False,1,4.705128633244466,0.0142857142857142,1027639.0
SOL/USDT:USDT,1h,is,1719205200000,False,1.5,False,1,3.649880587318542,0.7214285714285714,6210630.0
SOL/USDT:USDT,1h,is,1720137600000,False,1.5,True,2,3.3778249478270697,0.8428571428571429,8322733.0
SOL/USDT:USDT,1h,is,1720562400000,False,1.5,False,1,3.6959988030804,0.1785714285714285,2159374.0
SOL/USDT:USDT,1h,is,1721232000000,False,1.5,False,1,1.4829607013307031,0.35,2833944.0
SOL/USDT:USDT,1h,is,1721318400000,False,1.5,False,1,1.5852038367852628,0.3535714285714286,2833944.0
SOL/USDT:USDT,1h,is,1721869200000,True,-1.0,False,1,0.8886618911865695,0.05,1487258.0
SOL/USDT:USDT,1h,is,1721872800000,False,1.5,False,1,0.4950188455305788,0.1964285714285714,2240599.0
SOL/USDT:USDT,1h,is,1722092400000,True,-1.0,False,1,2.116452779903926,0.0214285714285714,1064682.0
SOL/USDT:USDT,1h,is,1722279600000,True,-1.0,False,1,1.114436115814627,0.2285714285714285,2310112.0
SOL/USDT:USDT,1h,is,1722474000000,True,-1.0,False,1,2.1192011314034014,0.1928571428571428,2178337.0
SOL/USDT:USDT,1h,is,1722607200000,True,-1.0,True,2,1.882945877443835,0.5678571428571428,4606210.0
SOL/USDT:USDT,1h,is,1722700800000,True,-1.0,False,1,0.6420223096132027,0.0357142857142857,1292521.0
SOL/USDT:USDT,1h,is,1722708000000,True,-1.0,True,3,2.759906799008339,0.5428571428571428,4500867.0
SOL/USDT:USDT,1h,is,1722819600000,False,1.5,False,1,1.4435654428755371,0.725,6210630.0
SOL/USDT:USDT,1h,is,1722830400000,True,-1.0,False,1,1.140194113907142,0.7285714285714285,6210630.0
SOL/USDT:USDT,1h,is,1723374000000,True,-1.0,False,1,0.7847155098988554,0.0035714285714285,776032.0
SOL/USDT:USDT,1h,is,1723402800000,True,-1.0,False,1,2.531418737786908,0.525,4336932.0
SOL/USDT:USDT,1h,is,1723597200000,False,1.5,False,1,1.378688821597462,0.425,3587004.0
SOL/USDT:USDT,1h,is,1723644000000,True,-1.0,True,2,1.571153841206807,0.8464285714285714,8349104.0
SOL/USDT:USDT,1h,is,1724166000000,False,1.5,False,1,0.8486209461076807,0.1464285714285714,1926580.0
SOL/USDT:USDT,1h,is,1724230800000,True,-1.0,False,1,1.139851459871937,0.15,1926580.0
SOL/USDT:USDT,1h,is,1724245200000,False,1.5,False,1,1.3266324667072282,0.1321428571428571,1890231.0
SOL/USDT:USDT,1h,is,1724421600000,False,1.5,True,2,3.0035471837001424,0.2,2261517.0
SOL/USDT:USDT,1h,is,1724954400000,True,-1.0,False,1,0.9748784018954118,0.1357142857142857,1890231.0
SOL/USDT:USDT,1h,is,1725890400000,False,1.5,False,1,1.1611129349255602,0.0392857142857142,1350573.0
SOL/USDT:USDT,1h,is,1726059600000,False,1.5,True,2,2.699517248268487,0.8,7293071.0
SOL/USDT:USDT,1h,is,1726430400000,True,-1.0,False,1,1.2874975620034552,0.3642857142857142,3007181.0
SOL/USDT:USDT,1h,is,1726448400000,False,1.5,True,2,3.649087832880827,0.8035714285714286,7293071.0
SOL/USDT:USDT,1h,is,1726610400000,False,1.5,True,3,3.622342284453016,0.8357142857142857,8142140.0
SOL/USDT:USDT,1h,is,1727305200000,False,1.5,False,1,2.216552534451528,0.45,3958859.0
SOL/USDT:USDT,1h,is,1727503200000,False,1.5,False,1,1.8517324455601751,0.5785714285714286,4713576.0
SOL/USDT:USDT,1h,is,1727683200000,False,1.5,True,2,1.814194972790836,0.6964285714285714,6075400.0
SOL/USDT:USDT,1h,is,1727794800000,True,-1.0,True,2,2.6935483425137186,0.9321428571428572,10789729.0
SOL/USDT:USDT,1h,is,1728133200000,True,-1.0,False,1,0.9698754136788176,0.0178571428571428,1054700.0
SOL/USDT:USDT,1h,is,1728399600000,False,1.5,False,1,0.7326193435512519,0.0928571428571428,1705398.0
SOL/USDT:USDT,1h,is,1728475200000,True,-1.0,False,1,1.0052266735359348,0.0964285714285714,1705398.0
SOL/USDT:USDT,1h,is,1728583200000,False,1.5,False,1,1.983561072441272,0.4857142857142857,4213638.0
SOL/USDT:USDT,1h,is,1729879200000,False,1.5,False,1,0.7778765424709786,0.6428571428571429,5569650.0
SOL/USDT:USDT,1h,is,1730286000000,True,-1.0,False,1,2.1324664995035154,0.1392857142857143,1899796.0
SOL/USDT:USDT,1h,is,1730646000000,False,1.5,False,1,0.6422436326600004,0.2071428571428571,2307032.0
SOL/USDT:USDT,1h,is,1730656800000,False,1.5,False,1,0.605109950246885,0.2107142857142857,2307032.0
SOL/USDT:USDT,1h,is,1730750400000,True,-1.0,False,1,0.5808207484888763,0.2142857142857142,2307032.0
SOL/USDT:USDT,1h,is,1731412800000,False,1.5,False,1,0.8399918506636349,0.4357142857142857,3789123.0
SOL/USDT:USDT,1h,is,1731459600000,False,1.5,False,1,0.9381176117997432,0.4392857142857143,3789123.0
SOL/USDT:USDT,1h,is,1731592800000,False,1.5,False,1,1.417127013480118,0.375,3058010.0
SOL/USDT:USDT,1h,is,1731614400000,True,-1.0,False,1,1.4233193920190674,0.3785714285714285,3058010.0
SOL/USDT:USDT,1h,is,1731643200000,False,1.5,False,1,1.2668274839869025,0.7607142857142857,6637893.0
SOL/USDT:USDT,1h,is,1731956400000,False,1.5,False,1,1.2225182874401963,0.3,2515342.0
SOL/USDT:USDT,1h,is,1732050000000,True,-1.0,False,1,1.6966514840595244,0.3035714285714285,2515342.0
SOL/USDT:USDT,1h,is,1732546800000,False,1.5,False,1,2.1740961995291985,0.5178571428571429,4321768.0
SOL/USDT:USDT,1h,is,1732568400000,True,-1.0,False,1,1.8237538014746917,0.5214285714285715,4321768.0
SOL/USDT:USDT,1h,is,1733230800000,False,1.5,False,1,1.7258732724395012,0.8071428571428572,7325508.0
SOL/USDT:USDT,1h,is,1733360400000,False,1.5,True,2,3.140097830041807,0.95,12017505.0
SOL/USDT:USDT,1h,is,1733436000000,True,-1.0,True,3,3.653336155018635,0.9821428571428572,14835863.0
SOL/USDT:USDT,1h,is,1734296400000,False,1.5,False,1,1.7675622877924126,0.025,1071559.0
SOL/USDT:USDT,1h,is,1734339600000,True,-1.0,False,1,1.3208424333109678,0.0285714285714285,1071559.0
SOL/USDT:USDT,1h,is,1734501600000,True,-1.0,False,1,1.083228117858732,0.1571428571428571,1976659.0
SOL/USDT:USDT,1h,is,1734552000000,True,-1.0,False,1,2.4721581078346864,0.2928571428571428,2494199.0
SOL/USDT:USDT,1h,is,1734634800000,False,1.5,False,1,0.627713552672459,0.4214285714285714,3539171.0
SOL/USDT:USDT,1h,is,1735207200000,True,-1.0,False,1,1.0281494669545457,0.1607142857142857,1978124.0
SOL/USDT:USDT,1h,is,1735315200000,False,1.5,False,1,1.1137936179335035,0.3214285714285714,2632187.0
SOL/USDT:USDT,1h,is,1735704000000,False,1.5,True,2,1.606605538394321,0.5571428571428572,4567073.0
SOL/USDT:USDT,1h,is,1736251200000,True,-1.0,False,1,0.8424968747634937,0.3464285714285714,2827115.0
SOL/USDT:USDT,1h,is,1736262000000,True,-1.0,False,1,1.9887798094778233,0.2964285714285714,2514135.0
SOL/USDT:USDT,1h,is,1736355600000,False,1.5,True,2,1.5076253675804698,0.5321428571428571,4419474.0
SOL/USDT:USDT,1h,is,1736406000000,True,-1.0,True,2,1.571788692201303,0.5357142857142857,4419474.0
SOL/USDT:USDT,1h,is,1736431200000,False,1.5,False,1,0.7150481231877999,0.0107142857142857,860968.0
SOL/USDT:USDT,1h,is,1736452800000,False,1.5,False,1,0.9717055666971158,0.325,2632187.0
SOL/USDT:USDT,1h,is,1736748000000,True,-1.0,False,1,1.4496017728283543,0.3285714285714285,2632187.0
SOL/USDT:USDT,1h,is,1737320400000,True,-1.0,False,1,1.3113630954295448,0.825,7984028.0
SOL/USDT:USDT,1h,is,1738292400000,True,-1.0,False,1,4.68806743101331,0.275,2420302.0
SOL/USDT:USDT,1h,is,1738440000000,True,-1.0,False,1,0.676805366349815,0.8964285714285715,9285125.0
SOL/USDT:USDT,1h,is,1738854000000,True,-1.0,False,1,6.309810799104179,0.4285714285714285,3604386.0
SOL/USDT:USDT,1h,is,1740171600000,False,1.5,False,1,0.5899442469113007,0.0678571428571428,1551807.0
SOL/USDT:USDT,1h,is,1740322800000,True,-1.0,False,1,1.1751258942801197,0.0714285714285714,1551807.0
SOL/USDT:USDT,1h,is,1740369600000,True,-1.0,False,1,2.3427008956758213,0.3892857142857143,3247828.0
SOL/USDT:USDT,1h,is,1740434400000,False,1.5,True,2,1.5367822019942137,0.7928571428571428,7049551.0
SOL/USDT:USDT,1h,is,1740708000000,True,-1.0,True,3,1.3091788939428766,0.9214285714285714,10406232.0
SOL/USDT:USDT,1h,is,1741028400000,False,1.5,False,1,0.3563824641718222,0.9928571428571428,15426386.0
SOL/USDT:USDT,1h,is,1741280400000,True,-1.0,False,1,0.9004714893820779,0.3571428571428571,2899306.0
SOL/USDT:USDT,1h,is,1741536000000,True,-1.0,False,1,1.914156145895136,0.9535714285714286,12425614.0
SOL/USDT:USDT,1h,is,1741626000000,False,1.5,False,1,4.0391776802677075,0.7821428571428571,6916872.0
SOL/USDT:USDT,1h,is,1742997600000,True,-1.0,False,1,0.8421518024546647,0.7464285714285714,6518934.0
SOL/USDT:USDT,1h,is,1743148800000,True,-1.0,False,1,0.6231580320536001,0.1892857142857142,2173933.0
SOL/USDT:USDT,1h,is,1743166800000,False,1.5,True,2,1.1070659878116125,0.3821428571428571,3120122.0
SOL/USDT:USDT,1h,is,1743267600000,False,1.5,True,2,2.1365480644931667,0.8678571428571429,9029763.0
SOL/USDT:USDT,1h,is,1743559200000,False,1.5,True,4,3.0026784128023007,0.9857142857142858,15200876.0
SOL/USDT:USDT,1h,is,1743631200000,True,-1.0,False,1,4.717099971359991,0.7857142857142857,6916872.0
SOL/USDT:USDT,1h,is,1744005600000,False,1.5,True,2,1.2072228725327254,0.6285714285714286,5344583.0
SOL/USDT:USDT,1h,is,1745672400000,True,-1.0,False,1,1.7541846310374083,0.1,1710714.64
SOL/USDT:USDT,1h,is,1745848800000,False,1.5,False,1,1.6283687572366132,0.1678571428571428,2127543.76
SOL/USDT:USDT,1h,is,1745960400000,True,-1.0,False,1,1.934048866410283,0.1714285714285714,2127543.76
SOL/USDT:USDT,1h,is,1746349200000,False,1.5,False,1,4.767812258924275,0.1428571428571428,1921036.13
SOL/USDT:USDT,1h,is,1746975600000,False,1.5,False,1,0.8777579576284046,0.4964285714285714,4240736.02
SOL/USDT:USDT,1h,is,1747292400000,True,-1.0,False,1,1.7412706264784017,0.6107142857142858,5042287.55
SOL/USDT:USDT,1h,is,1747594800000,False,1.5,False,1,1.3607794974791678,0.0571428571428571,1525377.02
SOL/USDT:USDT,1h,is,1747616400000,True,-1.0,False,1,0.9758990630772048,0.0607142857142857,1525377.02
SOL/USDT:USDT,1h,is,1747846800000,False,1.5,False,1,0.9959373964761744,0.6857142857142857,6004400.1
SOL/USDT:USDT,1h,is,1748307600000,False,1.5,False,1,1.3505895011562086,0.1107142857142857,1830770.7
SOL/USDT:USDT,1h,is,1748440800000,True,-1.0,False,1,1.6257493042226818,0.1142857142857142,1830770.7
SOL/USDT:USDT,1h,is,1748545200000,True,-1.0,False,1,1.3418042684895648,0.6892857142857143,6004400.1
SOL/USDT:USDT,1h,is,1748872800000,False,1.5,False,1,0.7895077154930362,0.1071428571428571,1786379.4
SOL/USDT:USDT,1h,is,1748984400000,True,-1.0,True,2,2.016115397317135,0.6071428571428571,5033544.8
SOL/USDT:USDT,1h,is,1749150000000,False,1.5,True,3,3.984920881036313,0.8142857142857143,7673033.970000001
SOL/USDT:USDT,1h,is,1749704400000,False,1.5,False,1,1.2970172697122628,0.5607142857142857,4603058.24
SOL/USDT:USDT,1h,is,1749740400000,False,1.5,False,1,1.4708208988620093,0.5642857142857143,4603058.24
SOL/USDT:USDT,1h,is,1749772800000,False,1.5,True,2,2.3778165139432925,0.6714285714285714,5886440.79
SOL/USDT:USDT,1h,is,1750251600000,True,-1.0,True,2,2.9140734577528926,0.7785714285714286,6858482.100000001
SOL/USDT:USDT,1h,is,1750539600000,False,1.5,False,1,1.5763878837024965,0.4142857142857143,3515648.99
SOL/USDT:USDT,1h,is,1750863600000,True,-1.0,False,1,0.7059410742865866,0.0642857142857142,1548614.0699999998
SOL/USDT:USDT,1h,is,1751263200000,False,1.5,False,1,0.5248603427555465,0.3392857142857143,2806718.88
SOL/USDT:USDT,1h,oos,1752541200000,False,1.5,False,1,0.8127181564306304,0.2642857142857143,2396107.26
SOL/USDT:USDT,1h,oos,1752868800000,False,1.5,True,2,2.2455858384071465,0.8607142857142858,8535360.120000001
SOL/USDT:USDT,1h,oos,1753261200000,True,-1.0,False,1,1.4981917669082183,0.3607142857142857,2965879.24
SOL/USDT:USDT,1h,oos,1753412400000,False,1.5,True,3,2.6593191384475645,0.9642857142857144,13782430.53
SOL/USDT:USDT,1h,oos,1753873200000,True,-1.0,True,3,4.205175282512686,0.9678571428571427,13782430.53
SOL/USDT:USDT,1h,oos,1754078400000,True,-1.0,False,1,1.9986546242879084,0.8642857142857143,8869615.94
SOL/USDT:USDT,1h,oos,1754157600000,False,1.5,False,1,0.6541476093664292,0.5821428571428572,4849910.26
SOL/USDT:USDT,1h,oos,1754175600000,False,1.5,False,1,0.6471625400432449,0.5857142857142857,4849910.26
SOL/USDT:USDT,1h,oos,1754420400000,False,1.5,True,2,1.0087182164578803,0.6178571428571429,5171272.4399999995
SOL/USDT:USDT,1h,oos,1754809200000,False,1.5,False,1,0.6144975043091547,0.4035714285714286,3508608.59
SOL/USDT:USDT,1h,oos,1754913600000,False,1.5,False,1,0.6570168808979728,0.4071428571428571,3508608.59
SOL/USDT:USDT,1h,oos,1754924400000,False,1.5,False,1,0.6401096521803195,0.4107142857142857,3508608.59
SOL/USDT:USDT,1h,oos,1755478800000,True,-1.0,False,1,0.9558523229433498,0.2607142857142857,2390700.14
SOL/USDT:USDT,1h,oos,1755864000000,False,1.5,False,1,1.418330942404993,0.7892857142857143,6997174.109999999
SOL/USDT:USDT,1h,oos,1756062000000,False,1.5,False,1,0.784548174029366,0.7142857142857143,6171762.25
SOL/USDT:USDT,1h,oos,1756080000000,True,-1.0,False,1,0.6000969353168129,0.7178571428571429,6171762.25
SOL/USDT:USDT,1h,oos,1756447200000,True,-1.0,False,1,2.102274320499097,0.5892857142857143,4856082.63
SOL/USDT:USDT,1h,oos,1757919600000,True,-1.0,False,1,1.056285523146176,0.4178571428571428,3525183.96
SOL/USDT:USDT,1h,oos,1758294000000,True,-1.0,False,1,3.289393739883585,0.925,10459205.9
SOL/USDT:USDT,1h,oos,1758517200000,True,-1.0,False,1,2.5412926923977426,0.6142857142857143,5153552.07
SOL/USDT:USDT,1h,oos,1758520800000,False,1.5,True,2,2.198096666137736,0.8821428571428571,9246209.84
SOL/USDT:USDT,1h,oos,1758592800000,True,-1.0,True,2,1.966905562538159,0.8857142857142857,9246209.84
SOL/USDT:USDT,1h,oos,1759208400000,False,1.5,False,1,2.415688003946075,0.7642857142857142,6689987.89
SOL/USDT:USDT,1h,oos,1759842000000,True,-1.0,False,1,1.5815898318809671,0.3357142857142857,2763201.76
SOL/USDT:USDT,1h,oos,1760108400000,True,-1.0,False,1,1.3270208413475182,0.5964285714285714,4920894.0
SOL/USDT:USDT,1h,oos,1760130000000,False,1.5,False,1,0.4138791965832758,0.1821428571428571,2170386.5900000003
SOL/USDT:USDT,1h,oos,1760547600000,True,-1.0,False,1,1.5250129654203393,0.9178571428571428,10345911.16
SOL/USDT:USDT,1h,oos,1760684400000,False,1.5,False,1,1.4904349023516996,0.9714285714285714,13817980.19
SOL/USDT:USDT,1h,oos,1760914800000,False,1.5,False,1,3.037163116709681,0.5928571428571429,4881034.029999999
SOL/USDT:USDT,1h,oos,1761004800000,True,-1.0,True,2,2.6865299691034377,0.8535714285714285,8394164.23
SOL/USDT:USDT,1h,oos,1761159600000,False,1.5,False,1,1.8694590408508551,0.975,13817980.19
SOL/USDT:USDT,1h,oos,1761681600000,True,-1.0,False,1,0.497021919978227,0.0892857142857142,1652220.16
SOL/USDT:USDT,1h,oos,1762138800000,True,-1.0,False,1,2.8750951419987425,0.9785714285714284,13817980.19
SOL/USDT:USDT,1h,oos,1762657200000,False,1.5,False,1,3.32710286280016,0.6821428571428572,5990177.6899999995
SOL/USDT:USDT,1h,oos,1762891200000,True,-1.0,True,2,3.199785145597789,0.85,8361519.26
SOL/USDT:USDT,1h,oos,1763064000000,False,1.5,False,1,0.6140289280601241,0.1857142857142857,2170386.5900000003
SOL/USDT:USDT,1h,oos,1763406000000,False,1.5,False,1,1.655083255161899,0.9,9302079.87
SOL/USDT:USDT,1h,oos,1763654400000,False,1.5,False,1,0.9764315647718688,0.7357142857142858,6366929.88
SOL/USDT:USDT,1h,oos,1764158400000,False,1.5,False,1,1.9976728890620048,0.2785714285714286,2450285.71
SOL/USDT:USDT,1h,oos,1764349200000,True,-1.0,True,2,2.4110552940574954,0.8928571428571429,9282240.489999998
SOL/USDT:USDT,1h,oos,1764561600000,False,1.5,False,1,0.8287105861488787,0.25,2353628.12
SOL/USDT:USDT,1h,oos,1765234800000,False,1.5,True,2,3.3175977434187236,0.8178571428571428,7929026.300000001
SOL/USDT:USDT,1h,oos,1765414800000,True,-1.0,True,3,2.5936232662960226,1.0,18855297.44
SOL/USDT:USDT,1h,oos,1765814400000,False,1.5,False,1,1.967783583098854,0.4428571428571428,3879734.35
SOL/USDT:USDT,1h,oos,1765983600000,True,-1.0,True,2,2.424815002388564,0.9107142857142856,10119886.11
SOL/USDT:USDT,1h,oos,1766944800000,False,1.5,False,1,1.1491459956069554,0.0464285714285714,1446152.9200000002
SOL/USDT:USDT,1h,oos,1767798000000,True,-1.0,False,1,1.7874305695947257,0.5,4241391.640000001
SOL/USDT:USDT,1h,oos,1768780800000,False,1.5,False,1,1.8962337950002568,0.075,1603307.42
SOL/USDT:USDT,1h,oos,1768888800000,True,-1.0,False,1,1.9483841714546164,0.0785714285714285,1603307.42
SOL/USDT:USDT,1h,oos,1768946400000,False,1.5,False,1,0.5001347387084233,0.0071428571428571,852951.01
SOL/USDT:USDT,1h,oos,1769652000000,True,-1.0,False,1,0.7644514878976146,0.5285714285714286,4368741.73
SOL/USDT:USDT,1h,oos,1769882400000,False,1.5,True,2,1.1717657526298435,0.6321428571428571,5344583.0
SOL/USDT:USDT,1h,oos,1770202800000,True,-1.0,True,2,1.635684533718006,0.6357142857142857,5344583.0
SOL/USDT:USDT,1h,oos,1770217200000,False,1.5,False,1,0.4438694944600261,0.125,1861330.0
SOL/USDT:USDT,1h,oos,1771239600000,False,1.5,False,1,0.6150088454033932,0.2357142857142857,2327527.76
