segment,threshold,scope,seed,is_actual,num_trades,mean_net_r,sum_net_r,win_rate,max_drawdown,blocked_candidates,trip_days
oos_warm,-3.0,both,15,False,9919,-0.1004944061148628,-996.804014253324,0.4084081056558121,5.82808895997007,13544,367
oos_warm,-3.0,both,16,False,9706,-0.07527867069719059,-730.6547777869318,0.4181949309705337,4.095871484728548,13849,371
oos_warm,-3.0,both,17,False,9758,-0.08256620697501064,-805.6810476621539,0.4154539864726378,4.122536306283308,13851,369
oos_warm,-3.0,both,18,False,10630,-0.13809681134911767,-1467.9691046411208,0.39238005644402635,8.895433857544091,13349,371
oos_warm,-3.0,both,19,False,10734,-0.11638114106038229,-1249.2351681421435,0.4009688839202534,8.04875882386799,12729,366
oos_warm,-5.0,both,-1,True,8079,-0.0830236001535276,-670.7476656403494,0.41750216610966706,3.688464387655492,16349,313
oos_warm,-5.0,both,0,False,11784,-0.11844231392292318,-1395.7242272677267,0.40054310930074677,8.19708267167955,9431,282
oos_warm,-5.0,both,1,False,11825,-0.11755658092282335,-1390.106569412386,0.40093023255813953,7.741494476056705,8940,289
oos_warm,-5.0,both,2,False,11449,-0.13047579887101804,-1493.8174212742854,0.3962791510175561,9.295554854921566,9945,284
oos_warm,-5.0,both,3,False,11674,-0.12638614038755971,-1475.431802884372,0.3976357718005825,8.265643085783367,9644,294
oos_warm,-5.0,both,4,False,11698,-0.12790146777240044,-1496.1913700015402,0.3967344845272696,9.142331418911814,9535,279
oos_warm,-5.0,both,5,False,11242,-0.0892996604659333,-1003.9067829580222,0.412026329834549,4.577581964755595,10120,291
oos_warm,-5.0,both,6,False,11901,-0.12114607193083908,-1441.759402048916,0.3992101504075288,9.171731174482458,9072,282
oos_warm,-5.0,both,7,False,11638,-0.1188279725316472,-1382.9199443233101,0.40015466575012887,7.99416876852836,9870,288
oos_warm,-5.0,both,8,False,11643,-0.10733693453106848,-1249.7239287452303,0.404620802198746,7.368250095387701,9750,284
oos_warm,-5.0,both,9,False,11670,-0.11962999487323318,-1396.0820401706312,0.39991431019708656,7.963685642652222,9782,287
oos_warm,-5.0,both,10,False,11849,-0.13159447597116739,-1559.2629457823623,0.3953076208962782,9.772319816805588,9490,289
oos_warm,-5.0,both,11,False,11321,-0.12017866462432124,-1360.5426622119408,0.4004946559491211,8.031099052686084,10078,283
oos_warm,-5.0,both,12,False,11728,-0.11068908933901578,-1298.161639767977,0.40356412005457026,7.201696009342227,9482,286
oos_warm,-5.0,both,13,False,11674,-0.11572170953293945,-1350.9352370875351,0.4011478499229056,6.966414052000227,9449,291
oos_warm,-5.0,both,14,False,11781,-0.12123318230002322,-1428.2481206765735,0.3994567523979289,8.562585581643232,9580,290
oos_warm,-5.0,both,15,False,11908,-0.13100390479092427,-1559.9944982503262,0.39561639234128315,9.27721159298098,8772,283
oos_warm,-5.0,both,16,False,10838,-0.08638689627180404,-936.2611817938123,0.4142830780586824,5.2513823352574445,10007,289
oos_warm,-5.0,both,17,False,11417,-0.12253359340431157,-1398.9660358970252,0.3994043969519138,8.065097527874821,10206,283
oos_warm,-5.0,both,18,False,11779,-0.12500404309442797,-1472.422623609267,0.3979115374819594,9.602196924719458,9355,292
oos_warm,-5.0,both,19,False,11463,-0.10979199028016319,-1258.5455845815106,0.40390822646776586,7.071807332230429,10018,283
oos_warm,-8.0,both,-1,True,9585,-0.08414790579734499,-806.5576770675517,0.41679707876890976,4.08215324849739,11877,226
oos_warm,-8.0,both,0,False,12728,-0.11280586342275348,-1435.7930296448062,0.40336266499057194,8.164357183479947,5860,204
oos_warm,-8.0,both,1,False,12287,-0.11234545188875875,-1380.3885673571788,0.40343452429396925,7.615979688289192,7401,206
oos_warm,-8.0,both,2,False,12637,-0.12498489745612022,-1579.4341491529913,0.39811664160797655,9.389138609518621,6706,205
oos_warm,-8.0,both,3,False,12712,-0.13025757197268947,-1655.8342549168287,0.3959251101321586,10.149548270405818,6688,204
oos_warm,-8.0,both,4,False,12712,-0.12005691658189237,-1526.1635235890158,0.4001730648206419,8.60353326068698,6527,203
oos_warm,-8.0,both,5,False,11687,-0.07658913387410393,-895.0972075866526,0.41798579618379395,4.45203570367175,7719,208
oos_warm,-8.0,both,6,False,12711,-0.117713428820894,-1496.2553937423836,0.4010699394225474,9.162363109585565,6400,201
oos_warm,-8.0,both,7,False,12804,-0.12489550449937416,-1599.1620396099868,0.3982349265854421,8.879404603903803,6568,202
oos_warm,-8.0,both,8,False,12654,-0.1232312498919484,-1559.368236132715,0.3990832938201359,9.538409684020882,6744,209
oos_warm,-8.0,both,9,False,12874,-0.12635229912176235,-1626.6594988935685,0.3975454404225571,9.566631588349031,6380,208
oos_warm,-8.0,both,10,False,13053,-0.1350666413640854,-1763.0248697254065,0.3943154830307209,9.725939602545589,5683,206
oos_warm,-8.0,both,11,False,12402,-0.11672831285395996,-1447.6645360148113,0.4013868730849863,8.725650580122542,7035,206
oos_warm,-8.0,both,12,False,12727,-0.1271564378637934,-1618.3199846924986,0.39710850946806003,8.814423881473807,6437,210
oos_warm,-8.0,both,13,False,12750,-0.12062110319917146,-1537.9190657894362,0.3996078431372549,8.405065568668109,6557,198
oos_warm,-8.0,both,14,False,12615,-0.12348412518286275,-1557.7522391818136,0.3988902100673801,8.696408633558908,6546,205
oos_warm,-8.0,both,15,False,12688,-0.12192202288546551,-1546.9466263707864,0.39959016393442626,8.803974383064661,6445,205
oos_warm,-8.0,both,16,False,12727,-0.1161889268077548,-1478.7364714822954,0.4014300306435138,8.01835661159027,6582,202
oos_warm,-8.0,both,17,False,11603,-0.08037965507547143,-932.6451378406949,0.41635783849004565,4.737911232738967,7635,204
oos_warm,-8.0,both,18,False,12476,-0.11807635431251781,-1473.1205964029723,0.4012504007694774,9.20606157953187,6670,205
oos_warm,-8.0,both,19,False,12669,-0.1321746531981091,-1674.520681366844,0.39545346909779777,10.302347815410064,6707,200
oos_warm,-10.0,both,-1,True,10332,-0.08407104310145447,-868.6220173242275,0.4165698799845141,4.454821965632793,9523,180
oos_warm,-10.0,both,0,False,13207,-0.12382280081216239,-1635.3277303262287,0.3989550995684107,9.993249552599382,5267,163
oos_warm,-10.0,both,1,False,12986,-0.1252465893154028,-1626.4522088498209,0.398352071461574,9.781860197465605,5225,158
oos_warm,-10.0,both,2,False,13216,-0.12472730471597362,-1648.3960591263074,0.39868341404358354,10.091479653755183,5116,165
oos_warm,-10.0,both,3,False,13145,-0.11937813183554659,-1569.22554297826,0.40060859642449603,9.580733461028617,5152,159
oos_warm,-10.0,both,4,False,12985,-0.11854255039672446,-1539.275016901467,0.40107816711590294,9.215865227258233,5151,167
oos_warm,-10.0,both,5,False,13113,-0.10306067993965196,-1351.4346960486562,0.4070006863417982,7.2482042134998625,5108,163
oos_warm,-10.0,both,6,False,13300,-0.12991990777217297,-1727.9347733699003,0.39654135338345864,10.204407990466883,4857,156
oos_warm,-10.0,both,7,False,13100,-0.11890895495836376,-1557.7073099545653,0.40083969465648855,8.809774142398274,5135,158
oos_warm,-10.0,both,8,False,13182,-0.12005222170393705,-1582.5283865012982,0.40031861629494764,9.40314928258588,5080,161
oos_warm,-10.0,both,9,False,13222,-0.11334926200173563,-1498.7039421869486,0.4028891241869611,8.087005223536496,5243,161
oos_warm,-10.0,both,10,False,13421,-0.12673138267367126,-1700.861886863342,0.397585872885776,9.602638710601093,4572,158
oos_warm,-10.0,both,11,False,13221,-0.1206725447589763,-1595.4117142584257,0.3998184706149308,10.02520816259431,5285,159
oos_warm,-10.0,both,12,False,13066,-0.10896030454119095,-1423.6753391352008,0.4046379917342722,8.103145931697878,5276,161
oos_warm,-10.0,both,13,False,13349,-0.12652204557158608,-1688.9427863351025,0.39778260543860966,10.555925946603734,4670,153
oos_warm,-10.0,both,14,False,13031,-0.1252293640784244,-1631.8638433059482,0.398204282096539,9.630580018387338,5530,166
oos_warm,-10.0,both,15,False,13036,-0.11798127958366958,-1538.0039606527166,0.4009665541577171,9.385350762370654,5378,163
oos_warm,-10.0,both,16,False,12689,-0.10487802915486445,-1330.797311946075,0.4067302387895027,6.996592212479527,5305,161
oos_warm,-10.0,both,17,False,13183,-0.11456437427738686,-1510.302146098791,0.4022604869908215,8.71730137981649,5234,159
oos_warm,-10.0,both,18,False,13325,-0.12569595127019617,-1674.8985506753638,0.3979737335834897,9.905946181034308,5030,160
oos_warm,-10.0,both,19,False,13141,-0.11575143448809884,-1521.0896006081068,0.4017959059432311,8.683266606482599,5007,157
oos_warm,-15.0,both,-1,True,11655,-0.0787552402299305,-917.8923248798399,0.41836121836121837,4.608410288226344,6018,101
oos_warm,-15.0,both,0,False,13841,-0.11467264900330325,-1587.1841348547202,0.4024275702622643,8.551685824167118,2931,94
oos_warm,-15.0,both,1,False,14062,-0.1306931000402749,-1837.8063727663457,0.39624519982932727,10.701429286612385,2647,90
oos_warm,-15.0,both,2,False,12837,-0.08079308233636454,-1037.1407979519115,0.4167640414427047,5.120877955448328,4058,93
oos_warm,-15.0,both,3,False,13980,-0.12327838189542943,-1723.4317788981034,0.3992131616595136,10.420249982653191,2785,89
oos_warm,-15.0,both,4,False,13886,-0.11953061780525176,-1659.802158843726,0.400547313841279,9.921727647396457,2875,90
oos_warm,-15.0,both,5,False,14042,-0.11856163124915746,-1664.842426000669,0.4010112519584105,9.693268725845297,2507,91
oos_warm,-15.0,both,6,False,13936,-0.12233183264259166,-1704.8164197071574,0.3993254879448909,9.951625916267787,2836,91
oos_warm,-15.0,both,7,False,14082,-0.1208377337394428,-1701.6369665188336,0.4001562278085499,9.723460041342856,2515,83
oos_warm,-15.0,both,8,False,13931,-0.11906430099749656,-1658.6847771961245,0.4009044576843012,9.65780142661473,2749,85
oos_warm,-15.0,both,9,False,13839,-0.12134575811732778,-1679.3039465856991,0.3999566442662042,8.853745911292092,2973,90
oos_warm,-15.0,both,10,False,14120,-0.12648728787055571,-1786.0005047322466,0.39780453257790366,10.154683810298723,2528,88
oos_warm,-15.0,both,11,False,13903,-0.12058631355632583,-1676.511517373598,0.4001294684600446,9.69472075272083,2834,89
oos_warm,-15.0,both,12,False,14004,-0.12090646364250116,-1693.1741168495862,0.4000285632676378,10.145858783551809,2579,90
oos_warm,-15.0,both,13,False,13071,-0.08982375202418351,-1174.0862627081026,0.41274577308545635,6.232992029790325,3977,94
oos_warm,-15.0,both,14,False,13850,-0.1174678981314703,-1626.9303891208635,0.40151624548736464,9.492156341843542,2962,89
oos_warm,-15.0,both,15,False,14081,-0.12340321741681186,-1737.6407044461278,0.3991903984092039,10.387693665076894,2257,94
oos_warm,-15.0,both,16,False,14044,-0.12474031869035625,-1751.8530356873632,0.39860438621475364,9.984270194317883,2585,90
oos_warm,-15.0,both,17,False,13981,-0.12418054782216467,-1736.1682391016843,0.39882697947214074,10.632523914841641,2646,95
oos_warm,-15.0,both,18,False,13981,-0.12172924828434183,-1701.896620263383,0.39975681281739506,9.880172318774399,2532,91
oos_warm,-15.0,both,19,False,13938,-0.12282712886547077,-1711.9645221269316,0.3994834266035299,9.221603629566554,2839,89
oos_warm,-20.0,both,-1,True,12337,-0.08438537767168487,-1041.0624043355763,0.41614655102537085,5.301071548542214,4213,62
oos_warm,-20.0,both,0,False,14334,-0.12131716396433358,-1738.9602282647575,0.40002790567880564,9.756818545579506,1527,52
oos_warm,-20.0,both,1,False,14282,-0.12144511718895828,-1734.4791636927023,0.40008402184567987,9.918964359133486,1499,54
oos_warm,-20.0,both,2,False,14313,-0.11543616111068124,-1652.2377739771805,0.4022916230000699,9.562947781180641,1497,56
oos_warm,-20.0,both,3,False,14394,-0.12445808740088103,-1791.4497100482815,0.3987077949145477,10.64003505186228,1595,54
oos_warm,-20.0,both,4,False,14265,-0.11519577570018014,-1643.2677403630696,0.40224325271643885,9.024224849851988,1742,58
oos_warm,-20.0,both,5,False,14334,-0.12410529341144591,-1778.9252757596657,0.39891167852658016,9.977276554262508,1735,53
oos_warm,-20.0,both,6,False,14445,-0.12185064236945559,-1760.132529026786,0.39979231568016615,9.940904221634254,1316,54
oos_warm,-20.0,both,7,False,14305,-0.12089172512563137,-1729.3561279221567,0.400209716882209,10.142455690387663,1461,53
oos_warm,-20.0,both,8,False,14283,-0.11535571622708066,-1647.625694871393,0.40229643632290135,9.341792694844553,1679,56
oos_warm,-20.0,both,9,False,14395,-0.12487639307772765,-1797.5956783538895,0.3986800972559917,10.063627658804714,1587,57
oos_warm,-20.0,both,10,False,14291,-0.12394617582098244,-1771.31479865766,0.39892239871247637,9.916341306692651,1603,55
oos_warm,-20.0,both,11,False,14304,-0.116113708194938,-1660.8904820203932,0.401915548098434,9.088831290239737,1703,55
oos_warm,-20.0,both,12,False,14147,-0.11979680927031344,-1694.7654607471243,0.400791687283523,10.036278269413492,2026,54
oos_warm,-20.0,both,13,False,14378,-0.12099169704645152,-1739.6186201338799,0.4000556405619697,9.670390420216052,1414,55
oos_warm,-20.0,both,14,False,14280,-0.12048910315092795,-1720.5843929952512,0.4004201680672269,9.778238599080868,1590,52
oos_warm,-20.0,both,15,False,14397,-0.12360200014061444,-1779.4979960244261,0.39911092588733765,10.221091731980188,1485,56
oos_warm,-20.0,both,16,False,13532,-0.09485311159493882,-1283.5523061027122,0.4108779190067987,6.86871844884131,2414,54
oos_warm,-20.0,both,17,False,14366,-0.12404166306921201,-1781.9825316522997,0.3989280245022971,9.674171869496469,1581,52
oos_warm,-20.0,both,18,False,14300,-0.11843501903483443,-1693.6207721981323,0.400979020979021,9.902016821920062,1689,58
oos_warm,-20.0,both,19,False,14205,-0.11646052214011109,-1654.3217170002779,0.40190073917634633,8.867478219996448,1808,56
oos_warm,-30.0,both,-1,True,13158,-0.08317286293796639,-1094.3885305377617,0.41617267061863505,5.704618988010919,2367,25
oos_warm,-30.0,both,0,False,14629,-0.11913112736769157,-1742.76926226196,0.4008476314170483,9.555719124541575,663,22
oos_warm,-30.0,both,1,False,14657,-0.11682874197194831,-1712.3588710828465,0.4017875417889063,9.664285665939758,524,19
oos_warm,-30.0,both,2,False,14552,-0.11763108083223275,-1711.767488270651,0.401456844420011,9.730094900760026,863,23
oos_warm,-30.0,both,3,False,14586,-0.11631679308003029,-1696.5967438653217,0.4019607843137255,9.7457830705564,699,22
oos_warm,-30.0,both,4,False,14654,-0.1171428238273652,-1716.6109403662097,0.40166507438242116,9.862878008481989,561,21
oos_warm,-30.0,both,5,False,14630,-0.12143947586904638,-1776.6595319641485,0.40006835269993163,9.66906343681437,582,24
oos_warm,-30.0,both,6,False,14548,-0.11851615868722797,-1724.1730765817924,0.4011547979103657,9.743222375509133,828,24
oos_warm,-30.0,both,7,False,14646,-0.12507250689820615,-1831.811936031127,0.3986071282261368,10.291045820218946,511,21
oos_warm,-30.0,both,8,False,14713,-0.1220485301984256,-1795.7000248094357,0.39978250526745057,9.956204586645814,438,20
oos_warm,-30.0,both,9,False,14610,-0.11887592977402624,-1736.7773339985233,0.40102669404517455,9.854420260779229,695,21
oos_warm,-30.0,both,10,False,14655,-0.11902075330867924,-1744.2491397386943,0.40088706925963835,9.845113136286477,584,23
oos_warm,-30.0,both,11,False,14629,-0.11762230280407876,-1720.6966677208682,0.40132613302344655,9.889235536248638,740,24
oos_warm,-30.0,both,12,False,13875,-0.09302037649975203,-1290.6577239340595,0.4116036036036036,6.8397315888941685,1443,23
oos_warm,-30.0,both,13,False,14642,-0.12395283105289889,-1814.9173522765457,0.39892091244365524,10.150340712478139,682,23
oos_warm,-30.0,both,14,False,14582,-0.12008404329371651,-1751.0655193089742,0.40049375942943355,9.804521367917133,706,22
oos_warm,-30.0,both,15,False,14622,-0.11926337507675341,-1743.8690703722884,0.4007659690876761,9.821558305111415,582,22
oos_warm,-30.0,both,16,False,14585,-0.11967292111209779,-1745.4295544199463,0.4005485087418581,9.943971057775961,769,22
oos_warm,-30.0,both,17,False,14642,-0.11728834345908043,-1717.3359249278556,0.40158448299412647,9.686952904077522,611,23
oos_warm,-30.0,both,18,False,14609,-0.11913066722789553,-1740.3799175323259,0.400917242795537,9.893507687119401,619,21
oos_warm,-30.0,both,19,False,14608,-0.11872536914192276,-1734.3401924252078,0.4010815991237678,9.744007100421909,668,22
