barrier,symbol,timeframe,segment,arm,seed,num_candidates,num_trades,total_return,max_drawdown,win_rate,lens,guard,threshold_fraction,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
atr,TRX/USDT:USDT,15m,oos,matched_random,3,216.0,110.0,-0.03243658485014348,0.05684075570784298,0.5,baseline,0.0022,0.3333333333333333,-0.08226976812066696,1.155127776464476,-1.31966731270581,0.33495203791376826,0.5339808151655073,-0.03398081516550733,0.8645474402295644,1.0,0.0033851408047401946,0.4212962962962963
atr,TRX/USDT:USDT,15m,oos,matched_random,4,216.0,101.0,-0.13209420325772445,0.1481684481270149,0.36633663366336633,baseline,0.0022,0.3333333333333333,-0.4217514692642855,1.156014287505525,-1.3338972973968322,0.33336219295251535,0.5333448771810062,-0.16700824351763988,0.5160921652729024,1.0,0.0034526725037826666,0.4351851851851852
atr,TRX/USDT:USDT,15m,oos,matched_random,5,216.0,119.0,-0.10689447015469414,0.13259800961414495,0.42016806722689076,baseline,0.0022,0.3333333333333333,-0.2687193477921693,1.1667830728741913,-1.3089384932025756,0.31357038798697423,0.5254281551947897,-0.10526008796789893,0.6362893109291038,1.0,0.003545083254711155,0.39351851851851855
atr,TRX/USDT:USDT,15m,oos,matched_random,6,216.0,105.0,-0.08206915310429722,0.08852013438989882,0.44761904761904764,baseline,0.0022,0.3333333333333333,-0.21409253817439555,1.1466750809257407,-1.3167835398589887,0.3250104021701964,0.5300041608680786,-0.08238511324903092,0.6851556672575778,1.0,0.0034661810910780254,0.4583333333333333
atr,TRX/USDT:USDT,15m,oos,matched_random,7,216.0,118.0,-0.0659292126252476,0.09304106347713154,0.4661016949152542,baseline,0.0022,0.3333333333333333,-0.16716614903190186,1.1622935232113811,-1.327805545434768,0.32349121860445984,0.5293964874417839,-0.0632947925265297,0.7650747138977951,1.0,0.0034615545978611876,0.3611111111111111
atr,TRX/USDT:USDT,15m,oos,matched_random,8,216.0,111.0,-0.059197116734717926,0.08866179044965174,0.46846846846846846,baseline,0.0022,0.3333333333333333,-0.17709734290460175,1.1441837663229408,-1.3416162866305714,0.3363060173641001,0.53452240694564,-0.06605393847717156,0.7698830584570253,1.0,0.003327327613947476,0.4027777777777778
atr,TRX/USDT:USDT,15m,oos,matched_random,9,216.0,108.0,-0.10447991269667964,0.10799246717639653,0.4074074074074074,baseline,0.0022,0.3333333333333333,-0.31833442331595063,1.160363842751221,-1.3349394812371311,0.3319250844406839,0.5327700337762735,-0.12536262636886614,0.6167319860182917,1.0,0.003432148806557491,0.4027777777777778
atr,TRX/USDT:USDT,15m,oos,matched_random,10,216.0,107.0,-0.04738666094449036,0.0787265949609528,0.4672897196261682,baseline,0.0022,0.3333333333333333,-0.1643527665374036,1.167998388956743,-1.3330818503041988,0.3239250769143116,0.5295700307657246,-0.0622803111395564,0.8131617331332285,1.0,0.0034904431959440025,0.4537037037037037
atr,TRX/USDT:USDT,15m,oos,matched_random,11,216.0,116.0,-0.09895814811529599,0.10646232927892352,0.4396551724137931,baseline,0.0022,0.3333333333333333,-0.23232062311489265,1.1521963827573094,-1.318633966183851,0.3300967288890132,0.5320386915556053,-0.09238351914181225,0.656139563128582,1.0,0.00343508489599061,0.41203703703703703
atr,TRX/USDT:USDT,15m,oos,matched_random,12,216.0,108.0,-0.06853966814785345,0.08225869574239261,0.4537037037037037,baseline,0.0022,0.3333333333333333,-0.2061276061132302,1.1572337091467084,-1.3384107323460603,0.3255587369640881,0.5302234947856352,-0.07651979108193152,0.7320159408252349,1.0,0.003391096482693037,0.4305555555555556
atr,TRX/USDT:USDT,15m,oos,matched_random,13,216.0,117.0,-0.06398424643010367,0.0939860989107848,0.4700854700854701,baseline,0.0022,0.3333333333333333,-0.17509005488996482,1.1456907164540129,-1.346750416566074,0.3350676609042155,0.5340270643616862,-0.06394159427621615,0.763648925585468,1.0,0.003315504821970734,0.3888888888888889
