symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,combine_obs,max_zone_width_atr,limit_valid_bars,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
XRP/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1723154400000,17088,64,0.640625,0.36443960117079366,0.04179022096261457,28.17372390592984,2.250886480403442,0.6015625,0.6439393939393939,132,85,0.7970505617977528
XRP/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1723154400000,17088,60,0.65,0.36910827114079403,0.04179022096261445,30.15331506673032,2.380653973906612,0.625,0.5984848484848485,132,79,0.7970505617977528
XRP/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,37,0.5135135135135135,0.06205912942175564,0.052396273818335726,9.902057879186838,1.348419414997713,0.28378378378378377,0.7833333333333333,60,47,1.0
XRP/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,33,0.5151515151515151,0.04916268544648247,0.05239627381833593,8.818836648298523,1.3078911310411956,0.2878787878787879,0.7166666666666667,60,43,1.0
XRP/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,36,0.5,0.04679165950842817,0.062368388861728775,7.842204963414186,1.2663009773296872,0.25,0.7796610169491526,59,46,1.0
XRP/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,32,0.5,0.034080606407285816,0.062368388861728664,6.484324630060572,1.2163403984487993,0.25,0.711864406779661,59,42,1.0
TRX/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1784671200000,25632,123,0.5772357723577236,0.4148815538542105,0.05259096915375213,18.088394002551457,1.723024123982449,0.44308943089430897,0.6844444444444444,225,154,0.8647003745318352
TRX/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1784671200000,25632,122,0.5737704918032787,0.380846954000175,0.05259096915375238,17.12194778075049,1.6753212534567183,0.4344262295081967,0.6533333333333333,225,147,0.8647003745318352
TRX/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1723154400000,17088,81,0.5802469135802469,0.29258248592237157,0.05259096915375213,18.994513366987608,1.7425442383940326,0.4506172839506173,0.7071428571428572,140,99,0.7970505617977528
TRX/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1723154400000,17088,81,0.5802469135802469,0.2777727804638891,0.05259096915375238,18.33373717111757,1.7169711938315602,0.4506172839506173,0.6714285714285714,140,94,0.7970505617977528
TRX/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,42,0.5714285714285714,0.09461606455588571,0.0216291330677984,16.068233264184066,1.680243269190854,0.42857142857142855,0.6470588235294118,85,55,1.0
TRX/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,41,0.5609756097560976,0.08066705999079532,0.021629133067798373,14.302163195781848,1.583910227385218,0.4024390243902439,0.6235294117647059,85,53,1.0
TRX/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,42,0.5714285714285714,0.09461606455588571,0.0216291330677984,16.068233264184066,1.680243269190854,0.42857142857142855,0.6470588235294118,85,55,1.0
TRX/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,41,0.5609756097560976,0.08066705999079532,0.021629133067798373,14.302163195781848,1.583910227385218,0.4024390243902439,0.6235294117647059,85,53,1.0
