symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,baseline,0,1752480000000,1784072700000,35104,341,0.5454545454545454,0.6081230916532456,0.07498753176007861,28.31210135456767,1.3405420672996466,0.36363636363636365,0.8024830699774267,886,711,1.0
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,once,baseline,0,1752480000000,1784072700000,35104,246,0.5650406504065041,0.5882897121305248,0.06361263494629603,37.89148956454538,1.501293814649554,0.41260162601626016,0.8129675810473815,401,326,1.0
ETH/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1784070000000,26328,288,0.5208333333333334,0.6009402374200259,0.1533692847759471,14.186970540544344,1.3915344508313654,0.3020833333333333,0.7695852534562212,651,501,1.0
ETH/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1784070000000,26328,194,0.5257731958762887,0.38331524421219254,0.12662233866761166,14.512954613179192,1.384773621725282,0.31443298969072164,0.7728937728937729,273,211,1.0
ETH/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1752476400000,17552,176,0.48295454545454547,0.1325629166860257,0.1533692847759471,6.492149974263332,1.1553072540911538,0.20738636363636365,0.7767220902612827,421,327,1.0
ETH/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1752476400000,17552,125,0.52,0.21126578305378607,0.12662233866761166,13.407877529582485,1.3702775891661174,0.3,0.7752808988764045,178,138,1.0
ETH/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,baseline,0,1752480000000,1784070000000,8776,102,0.5686274509803921,0.3293255251110881,0.04836615472012648,23.74193590719447,1.6169787043966406,0.4215686274509804,0.7523364485981309,214,161,1.0
ETH/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,once,baseline,0,1752480000000,1784070000000,8776,65,0.5230769230769231,0.10580681935026914,0.07294176843454023,13.33655701405041,1.3211298227214343,0.3076923076923077,0.7582417582417582,91,69,1.0
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1784072700000,105312,1168,0.5085616438356164,1.4730996852010139,0.15935614549449192,15.74951663628155,1.1583521681366715,0.2714041095890411,0.8093865788390284,2429,1966,1.0
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1784072700000,105312,799,0.5193992490613266,1.379444711141413,0.10997989983279828,21.449026683998472,1.2261997918872618,0.29849812265331666,0.8363148479427549,1118,935,1.0
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1752479100000,70208,794,0.5062972292191436,0.9239273300540506,0.15935614549449192,16.33969050092745,1.158929210608328,0.26574307304785894,0.8035935563816605,1614,1297,1.0
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1752479100000,70208,540,0.524074074074074,0.9709865310177127,0.10997989983279828,24.12974541569534,1.2602976399811214,0.3101851851851852,0.8337837837837838,740,617,1.0
SOL/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,baseline,0,1752480000000,1784072700000,35104,358,0.505586592178771,0.20689974148899856,0.13962754678480702,11.535163048395662,1.1225200310225039,0.2639664804469274,0.8185279187817259,788,645,1.0
