arm,label,combine_obs,retap_mode,segment,adopted_arm,num_cells,num_symbols,num_trades,win_rate,mean_net_r,gross_r,slippage_r,entry_fee_r,take_profit_fee_r,stop_fee_r,other_fee_r,funding_r,cost_r,identity_max_abs,stop_width_p50,stop_width_p90,entry_in_zone_p50,retap_trades,retap_trade_share,reentry_trades,zone_retap_and_reentry,total_return_flat,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,max_effective_concurrent_risk,liquidation_events,symbols_below_gate,min_symbol_trades,reentry,multiple,adopted_point,net_r_stderr,mean_gross_r_after_slippage,same_step_tp_trades,same_step_tp_trade_share,same_step_tp_net_r_share,exclude
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,oos_warm,True,44,11,13755,0.400945110868775,-0.11967707743824867,0.07711248994249242,0.11913441618648588,0.029958762597659342,0.012249237428005261,0.035388564103835785,1.3677464974878494e-05,4.49095997794012e-05,0.19678956738074097,5.684341886080802e-14,0.007198210128284195,0.021203271482007048,-0.008978373617766534,4421,0.3214103962195565,1457,0,-9.988390475727707,8.740381870978773,-1.1427865078633204,16,81.14821599255887,81.14821599255887,11079,0,686,True,1.5,True,0.010888220764697221,-0.04202192624399377,910,0.06615776081424936,,-DOT
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,full,True,44,11,46217,0.4046130211826817,-0.0961759175112619,0.07720407606913318,0.10446449154423076,0.026294817167688285,0.010792996856563807,0.03098866579957475,4.070656484182307e-06,0.0008349515558523595,0.17337999358039397,5.684341886080802e-14,0.008706884596575886,0.027116869100175477,-0.007749455337687298,14692,0.3178916848778588,5719,0,-26.893293288051105,21.900930460292482,-1.2279520880087735,24,315.032227879577,315.032227879577,41259,0,3119,True,1.5,True,0.005921961866492076,-0.027260415475098193,3876,0.0838652443905922,,-ETH
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,oos_warm,True,44,11,13717,0.3979004155427572,-0.12588222697943022,0.068708185316737,0.11793189348312336,0.029641699251939182,0.01209475586187834,0.03506048194140376,1.3715355451589537e-05,-0.00015213359762888628,0.19459041229616794,5.684341886080802e-14,0.007284433275276546,0.021570243938394382,-0.008725641025637712,4392,0.3201866297295327,1422,0,-10.835460309981794,10.191858579363618,-1.063148612748742,17,117.40040990501547,117.40040990501547,11207,0,698,True,1.5,True,0.010881061696826691,-0.04922370816638612,881,0.06422687176496318,,-ETH
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,full,True,44,11,45847,0.4040613344384584,-0.09929478363611195,0.07684442300547868,0.10618084153630221,0.02670295210750209,0.010922246877775422,0.03154557238405251,4.103507988078907e-06,0.0007834902279690062,0.17613920664158922,5.684341886080802e-14,0.008522208825113913,0.026532716905732362,-0.008077455048410216,14590,0.3182323816171178,5757,0,-26.916957583185507,19.395145776025508,-1.3878192973655177,24,3268.931257534906,3268.931257534906,41649,0,3082,True,1.5,True,0.0059485457647100205,-0.029336418530824155,3937,0.08587257617728532,,-LINK
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,oos_warm,True,44,11,13826,0.4017069289743961,-0.11734822086606284,0.07895112409964226,0.1189353280036615,0.02993215939363521,0.012276060609827522,0.035282596658314194,1.3607227739726146e-05,-0.0001404069274733581,0.19629934496570534,5.684341886080802e-14,0.0072159605736628225,0.02088599778616212,-0.009309687034272325,4474,0.32359323014610153,1487,0,-9.865725388488837,8.82884346447075,-1.1174425538509922,16,154.3637470941669,154.3637470941669,11298,0,686,True,1.5,True,0.010862425325968173,-0.039984203904019085,938,0.06784319398235208,,-LINK
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,full,True,44,11,45875,0.40479564032697546,-0.09667040132165511,0.0782567155261467,0.10541394574206382,0.026533470488876464,0.010890493813643962,0.03127098945498365,4.101003394647492e-06,0.0008141163448378492,0.17492711684780016,5.684341886080802e-14,0.008607551071720053,0.02680494726937404,-0.00782660158633221,14499,0.31605449591280654,5740,0,-26.64021032145935,20.146525143919206,-1.3223228388593913,22,107.61369091678797,107.61369091678797,41326,0,3090,True,1.5,True,0.005946476206496114,-0.027157230215917923,3882,0.08462125340599455,,-LTC
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,oos_warm,True,44,11,13776,0.4011324041811847,-0.11846572701324096,0.0772922363572854,0.11860074966668062,0.029843243191069693,0.01223181663370703,0.03519267309422106,1.3656615180709472e-05,-0.00012417583033286458,0.1957579633705267,5.684341886080802e-14,0.007226065864680826,0.02135896013654486,-0.008717890995260094,4447,0.32280778164924506,1455,0,-9.978337789623357,8.923027411181703,-1.1182681986518628,17,111.09731538029575,111.09731538029575,11058,0,689,True,1.5,True,0.010877621638397492,-0.0413085133093951,920,0.06678281068524972,,-LTC
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,full,True,44,11,45906,0.4020607328018124,-0.10474003800547953,0.07199794945646754,0.10643737597425894,0.026743763349520517,0.010900245501073597,0.031669170184948026,4.089741338602377e-06,0.0009833427108065242,0.17673798746194538,5.684341886080802e-14,0.008522208825113913,0.026504955011472767,-0.008080402010048279,14549,0.31693024876922404,5768,0,-28.86611924858184,15.705978942827036,-1.8379064019925402,23,1049.8624719418183,1049.8624719418183,39345,0,3073,True,1.5,True,0.005939669483470197,-0.03443942651779167,3903,0.08502156580839106,,-SOL
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,oos_warm,True,44,11,13666,0.3982145470510757,-0.12573728467948272,0.07010445666386791,0.1186106629876743,0.029815098570052347,0.012170152637891772,0.03525675137023831,1.3738011553481685e-05,-2.4662234059882264e-05,0.1958417413433511,5.684341886080802e-14,0.0072643002853918755,0.021441801863320988,-0.00914500584795215,4404,0.3222596224206059,1422,0,-10.722438205432175,9.633969262614881,-1.1129823973013027,16,219.58008811418853,219.58008811418853,11377,0,684,True,1.5,True,0.010906033599452563,-0.0485062063238062,879,0.06432021074198742,,-SOL
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,full,True,44,11,47128,0.4062977423187914,-0.09146690002104471,0.08101022803783674,0.10365565134367714,0.026132222971476108,0.010792268287694627,0.030666859228907304,3.9919693330812615e-06,0.001226134257792928,0.17247712805888013,5.684341886080802e-14,0.008756606780828086,0.027262652037126748,-0.007595633187771168,15062,0.31959769139365135,5937,0,-26.50191695620677,17.36099766502294,-1.5265203917168866,21,370.34267494122753,370.34267494122753,41298,0,3729,True,1.5,True,0.005865837670718134,-0.022645423305840313,4057,0.08608470548294007,,-TRX
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,oos_warm,True,44,11,14342,0.402942406916748,-0.11238135345927186,0.08077045088338415,0.1166598739118208,0.0294225859710286,0.012167968585470664,0.03448176133834803,1.3117663556648562e-05,0.0004064968724313908,0.19315180434265697,5.684341886080802e-14,0.007359461439532707,0.02176229620046073,-0.008518288770050071,4681,0.32638404685538974,1543,0,-10.230847724618792,9.173637786736586,-1.115244351527672,17,194.2458438018091,194.2458438018091,11431,0,1053,True,1.5,True,0.010659050835900396,-0.035889423028436264,962,0.06707572165667271,,-TRX
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,full,True,44,11,45795,0.40556829348182116,-0.09468401289595602,0.08015685516540033,0.10532269106467493,0.026520889899852303,0.01090222710878073,0.031223151080281408,4.108167501462031e-06,0.0008678007402650464,0.1748408680613546,5.684341886080802e-14,0.008607551071720053,0.0267961305129397,-0.007808905852414286,14468,0.3159296866470139,5632,0,-25.868409822577117,24.14685828670634,-1.071295052773741,22,243.82503848047145,243.82503848047145,41333,0,3083,True,1.5,True,0.005953499371952297,-0.02516583589927488,3861,0.08431051424828039,,-XRP
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,oos_warm,True,44,11,13882,0.4032560149834318,-0.11273488065573509,0.0824206284215841,0.11819363514149646,0.02977061817746016,0.012250510683693783,0.03501235344867368,1.3552336171261611e-05,-8.516071017630465e-05,0.19515550907731924,5.684341886080802e-14,0.0072650250655785465,0.021182733281574606,-0.008787303500603194,4477,0.3225039619651347,1486,0,-9.655161397482923,8.875286345560257,-1.087870410210797,16,50.26481251232389,50.26481251232389,11095,0,689,True,1.5,True,0.010844848926221463,-0.03577300671991181,940,0.06771358593862556,,-XRP
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,full,True,36,9,38109,0.40457634679472043,-0.09843926481136657,0.07873524387673901,0.10704046180719477,0.02692164878840244,0.011015951708006372,0.03179832058681394,1.7514868055248775e-06,0.00039637431088243016,0.17717450868810522,5.684341886080802e-14,0.008453788399956776,0.026003064779228556,-0.008150528541226826,11845,0.3108189666482983,4639,0,-21.984351496449825,20.63190877435389,-1.065551022781618,19,6129.113952899195,6129.113952899195,36151,0,3193,True,1.5,True,0.006529086607021562,-0.028305217930455942,3122,0.08192290535044215,,-new3
매탭·재진입켬·1.5R,매탭·재진입켬·1.5R,False,every_tap,oos_warm,True,36,9,11467,0.40524984738815734,-0.10898639373538445,0.08866468183790438,0.11993313822850063,0.030199359210895827,0.012413011799676792,0.03555436661397562,5.820825906666744e-06,-0.0004546211056667025,0.19765107557328854,5.684341886080802e-14,0.0071516166297210405,0.020366393022639623,-0.009321379310343244,3650,0.3183047004447545,1183,0,-6.991174711290171,6.245102427700304,-1.1194651796711363,14,44.90725274152493,44.90725274152493,9021,0,713,True,1.5,True,0.01195694573260107,-0.031268456390596125,766,0.06680038370977588,,-new3
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,44,11,29776,0.6851155292853305,0.016181675829814026,0.16130251689764707,0.08492557275089539,0.02606301976373689,0.018162020935725005,0.01582945476622119,3.0936674610652285e-06,0.00013767918379280607,0.14512084106783188,2.842170943040401e-14,0.008772058016814587,0.026604444255923516,-0.014111010971784783,0,0.0,0,0,5.352655104759069,0.29380774848830926,18.21822308056676,17,0.08053590870006762,0.08053590870006762,0,0,2114,False,0.6,False,0.004548937036485233,0.07637694414671509,7432,0.24959699086512627,8.278691140363174,-ADA
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,44,11,9251,0.6839260620473462,0.005225702161789904,0.16731777378888582,0.09508122151869888,0.029238461998927195,0.02044867509505483,0.017598510905972108,9.957522680864581e-06,-0.00028475541423700145,0.16209207162709657,2.842170943040401e-14,0.007456573201488791,0.021051832072361845,-0.017902053712487133,0,0.0,0,0,0.4832496630959402,0.8603668423051075,0.5616786228083949,13,0.18907680069511662,0.18907680069511662,0,0,505,False,0.6,False,0.008207696457468413,0.07223655227019307,1995,0.21565236190682088,21.762262802865713,-ADA
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,44,11,29827,0.6860562577530426,0.018055847692141705,0.16256586997956132,0.08450340095435678,0.025966241407838448,0.018137682343150746,0.015685254739262924,3.0883777222207476e-06,0.0002143544650881166,0.14451002228741805,2.842170943040401e-14,0.008812921459002398,0.026753827653656394,-0.013916466165413222,0,0.0,0,0,5.727069479047144,0.312289896236573,18.338952198148107,15,0.08001642229745984,0.08001642229745984,0,0,2115,False,0.6,False,0.004539407710341825,0.07806246902516745,7397,0.24799678143963522,7.374228099003913,-BCH
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,44,11,9247,0.6815183302692766,0.0017572251862793084,0.163032083239951,0.09456958086489457,0.029065051530365735,0.02030582660515049,0.017535873021347122,9.961830033597733e-06,-0.00021143579811932012,0.16127485805367234,2.842170943040401e-14,0.007521666486723085,0.02150424564639148,-0.017490476190474086,0,0.0,0,0,0.22255531844144844,1.0179727158205039,0.21862601519930222,15,14.289837658058733,14.289837658058733,81,0,505,False,0.6,False,0.008218885151622526,0.06846250237506142,1956,0.21152806315561803,63.493599868804246,-BCH
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,44,11,30085,0.6853249127472162,0.017519211786891208,0.1607885644892522,0.08376777569617838,0.025723233516199418,0.01794580408849466,0.015582605278211958,3.061892714664392e-06,0.0002468722305613767,0.14326935270235985,2.842170943040401e-14,0.008922945613035768,0.027108295004128303,-0.013635708732828999,0,0.0,0,0,5.667946041126182,0.3118495681239016,18.175256984400374,17,0.08224225374947808,0.08224225374947808,0,0,2117,False,0.6,False,0.004520835098950911,0.07702078879303796,7508,0.24955958118663785,7.653647620194422,-BNB
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,44,11,9393,0.6870009581603321,0.012397358245547167,0.17087242235500713,0.09284467446568859,0.02869197239257814,0.020251571849772155,0.01690220519633805,9.806988429753885e-06,-0.00022516678334615414,0.15847506410946036,2.842170943040401e-14,0.007649241838699719,0.021919995822470534,-0.01699073370896153,0,0.0,0,0,0.7954461248085092,0.9170574483435164,0.8673896343629571,15,0.3132068285684828,0.3132068285684828,0,0,505,False,0.6,False,0.008105446089158435,0.07802774788932457,2035,0.2166506973277973,9.231186040628973,-BNB
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,44,11,30264,0.6825601374570447,0.013592758994910916,0.15584602457261254,0.0832968379594845,0.02551555281398398,0.01771803684767208,0.015621007824480362,3.043782788814375e-06,9.878634929125532e-05,0.14225326557770043,2.842170943040401e-14,0.008982121849230995,0.02728122183399137,-0.013509734513274679,0,0.0,0,0,4.868119429733971,0.34289775630225555,14.196999951912339,17,0.09238399779069391,0.09238399779069391,0,0,2114,False,0.6,False,0.004516916210699639,0.07254918661309245,7512,0.24821570182394925,9.820203415493717,-BTC
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,44,11,9438,0.6815003178639543,0.0035807259987239055,0.16157295418365336,0.09272619894883942,0.028492450966418996,0.019898258732274653,0.017206162941274816,9.760229107933698e-06,-0.0003406036329856285,0.1579922281849301,2.842170943040401e-14,0.007702918499027223,0.02218340550112335,-0.016844155844150357,0,0.0,0,0,0.35035526001140826,0.9893326065629539,0.35413293536193,14,1.4992241758648346,1.4992241758648346,5,0,504,False,0.6,False,0.008127066944724646,0.06884675523481942,2048,0.2169951260860352,32.05825497985001,-BTC
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,44,11,29900,0.684515050167224,0.015124928885326386,0.160450807447518,0.08504401690685506,0.026103736217422235,0.018195865142716153,0.01584590486562831,0.0,0.00013635542956854114,0.14532587856218937,2.842170943040401e-14,0.008751307838943357,0.02633333985810622,-0.014109090909087223,0,0.0,0,0,5.137457492397353,0.2929998257503801,17.533995043308273,17,0.0910320349981715,0.0910320349981715,0,0,2112,False,0.6,False,0.004541089531513439,0.07540679054062631,7338,0.2454180602006689,8.704257053206835,-DOGE
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,44,11,9189,0.6834258352377843,0.004365109127932385,0.16659945697033376,0.09516657895992982,0.02926187186007277,0.02046118477932781,0.017629947312694315,0.0,-0.00028523506962273434,0.1622343478424019,2.842170943040401e-14,0.00745153709857137,0.0213889419809586,-0.017755223880597103,0,0.0,0,0,0.544940967735774,0.8295436097692965,0.6569166000655794,13,0.2139101896796871,0.2139101896796871,0,0,504,False,0.6,False,0.008238877095567395,0.07143287801040951,1950,0.21221025138752855,25.635279603149517,-DOGE
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,44,11,29716,0.6843114820298829,0.014367876068940645,0.1603264356579016,0.0853921058785745,0.026187245502596296,0.018223539782467435,0.0159542852582402,3.0999139292192166e-06,0.00019828325315305703,0.1459585595889598,2.842170943040401e-14,0.008727690740813778,0.026531241681607767,-0.014151175188260165,0,0.0,0,0,5.052024068954316,0.3408772920667843,14.820653022450465,16,0.0741527434990655,0.0741527434990655,0,0,2114,False,0.6,False,0.0045579795778224,0.07493432977929121,7403,0.24912505047785705,9.300940294092863,-DOT
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,44,11,9271,0.6782439866249595,-0.00439105240396107,0.15819587663829604,0.0953924422600396,0.02922620496155064,0.02029786059524719,0.0178718740646886,9.93604166979595e-06,-0.0002113888809384375,0.16258692904225738,2.842170943040401e-14,0.007481968173294441,0.0213298081893642,-0.017747222222229138,0,0.0,0,0,-0.12142074551488931,1.0858333860435594,-0.11182263050255703,14,829.1054988414297,829.1054988414297,652,0,505,False,0.6,False,0.008235566675587848,0.06280343437826073,1978,0.21335346780282602,,-DOT
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,44,11,29847,0.6833852648507388,0.014039470821803497,0.1579446189593207,0.0842319393193527,0.025827104965946996,0.017967208930074,0.015746190835352378,3.0863082494280245e-06,0.00012961777854103473,0.14390514813751576,2.842170943040401e-14,0.008870220514645602,0.026982792802457852,-0.01382622760800653,0,0.0,0,0,4.801722029839245,0.3687667202976444,13.021028649124325,15,0.07821702472411397,0.07821702472411397,0,0,2113,False,0.6,False,0.00454737375523047,0.07371267963993117,7310,0.24491573692498408,9.372093218591715,-ETH
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,44,11,9187,0.6764994013279634,-0.0063690896418019645,0.15469747439003817,0.09459704209607302,0.028943323229190403,0.02004984025602597,0.017800979228823177,1.002689042349823e-05,-0.0003346476686956658,0.16106656403184047,2.842170943040401e-14,0.007546913672791243,0.02162561332667258,-0.017574009766679347,0,0.0,0,0,-0.2581570020891865,1.173405828861414,-0.2200065789171023,14,21.026933211555903,21.026933211555903,1050,0,506,False,0.6,False,0.008280984311864026,0.06010043229396873,1896,0.2063785784260368,,-ETH
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,44,11,29701,0.6855998114541598,0.016518995249159632,0.16247817515544644,0.08542336934057687,0.02622343003439224,0.01828379764270919,0.015906985226202344,3.101479489602311e-06,0.00011849618291541332,0.14595917990628493,2.842170943040401e-14,0.008695729542211717,0.02633435697304269,-0.014249521252792692,0,0.0,0,0,5.471292557917548,0.3407972856033276,16.054390070130665,15,0.08238203358670326,0.08238203358670326,0,0,2115,False,0.6,False,0.004554252343378372,0.07705480581483244,7410,0.2494865492744352,8.10268002714159,-LINK
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,44,11,9239,0.6817837428293105,0.0018391313687008434,0.16378135505046337,0.09501843552514753,0.02919496930305996,0.020386140287953665,0.017635192742094716,9.970455928204161e-06,-0.00030248463242103893,0.1619422236817626,2.842170943040401e-14,0.007497301634493275,0.021191076066685802,-0.017890810810808108,0,0.0,0,0,0.23650348012375944,1.0609242652111848,0.2229221141215784,14,9.06268554937046,9.06268554937046,318,0,504,False,0.6,False,0.008224273637069625,0.0687629195253207,2005,0.21701482844463688,62.28759737374305,-LINK
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,44,11,29776,0.6862909725953789,0.01839310071772783,0.16299508717888442,0.08462178972431927,0.025987726529997698,0.018133361448539203,0.015736985814437606,3.0936674610652285e-06,0.00011902927640014767,0.1446019864611544,2.842170943040401e-14,0.008808399003421391,0.026789666380919668,-0.014014457831319029,0,0.0,0,0,6.01947542075612,0.26734202592320344,22.51600884660488,15,0.07617473615455672,0.07617473615455672,0,0,2113,False,0.6,False,0.0045440159177825455,0.07837329745452762,7398,0.24845513164965072,7.2495235012082295,-LTC
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,44,11,9256,0.6842048401037165,0.006381805638521053,0.16718110000028416,0.09433627513491762,0.029005252892392995,0.020280441193301538,0.017468809184404094,9.952143725224529e-06,-0.00030143618697781895,0.16079929436176366,2.842170943040401e-14,0.007530329160376015,0.021649625433765377,-0.017517993259002728,0,0.0,0,0,0.6371678155684655,0.847289800185678,0.752006946653712,14,0.17910338840254103,0.17910338840254103,0,0,506,False,0.6,False,0.008201272390475797,0.07284482486537203,2000,0.21607605877268798,17.86883060643595,-LTC
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,44,11,29764,0.6832079021636877,0.012459782879865704,0.15870225772022745,0.08556934950326532,0.026243889020036354,0.018265547916673532,0.01598284045527214,3.0949147399770944e-06,0.0001777530303735525,0.14624247484036,2.842170943040401e-14,0.008700073444788991,0.026296544985428074,-0.014223611111109324,0,0.0,0,0,4.322714723078618,0.4275746196916662,10.109848723471533,16,0.07168054317433345,0.07168054317433345,0,0,2113,False,0.6,False,0.004557418578877789,0.07313290821692589,7406,0.24882408278457196,10.713185315944639,-SOL
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,44,11,9195,0.6829798803697662,0.004528247006094309,0.16533771201053693,0.09429430146251677,0.029051957727651834,0.020390224973687032,0.01734186470550188,1.0018166647164573e-05,-0.0002789020315616932,0.16080946500444301,2.842170943040401e-14,0.007528910955593813,0.021439345826334364,-0.017685981308409586,0,0.0,0,0,0.2761436553384619,1.04819056630195,0.26344794946276384,14,97.6558293525305,97.6558293525305,414,0,504,False,0.6,False,0.008226487884638915,0.07104341054802508,1967,0.21392060902664492,24.935716010813543,-SOL
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,44,11,30522,0.6881921237140424,0.022682898606729656,0.16511152841620366,0.08318189143377511,0.02561730965927784,0.017969280543319765,0.015325812032770246,3.0180539388204653e-06,0.00033131808639160946,0.1424286298094725,2.842170943040401e-14,0.008964331434227228,0.027065304708386907,-0.013428848821082789,0,0.0,0,0,6.800180400942333,0.27132909661373394,25.06248126651569,16,0.08417683046201593,0.08417683046201593,0,0,2398,False,0.6,False,0.004475146371508293,0.08192963698239059,7659,0.25093375270296836,5.943040763919261,-TRX
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,44,11,9634,0.6870458791779116,0.012655389636256504,0.1705971808269534,0.09239904191896962,0.028552824700164254,0.020151613513479792,0.016824139967906677,9.561661025604966e-06,4.609429151356846e-06,0.15794179119069718,2.842170943040401e-14,0.0077157304655432,0.022017818771494415,-0.016445945945944288,0,0.0,0,0,0.8776476862004176,0.8694954360643072,1.0093758400538717,15,0.2168934813830988,0.2168934813830988,0,0,709,False,0.6,False,0.008002380372793143,0.07819813890799121,2094,0.21735520033215694,9.07330657926365,-TRX
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,44,11,29900,0.685752508361204,0.01774574947558863,0.16203979748619785,0.08440734796288359,0.025950196869650742,0.01814392528538596,0.01564051531080287,3.080837535808637e-06,0.0001489817443493784,0.14429404801060744,2.842170943040401e-14,0.008820176903486335,0.026703495688822115,-0.013903697855636622,0,0.0,0,0,5.5320812055852215,0.2901948665614347,19.063332412236424,17,0.07811628856940409,0.07811628856940409,0,0,2111,False,0.6,False,0.004533662170677823,0.07763244952327666,7360,0.24615384615384617,7.441643967749679,-XRP
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,44,11,9322,0.6842952156189659,0.006671909944069337,0.16732321375961662,0.09421088564173523,0.029004190875907405,0.020328502441840975,0.017370740117088872,9.881682291426544e-06,-0.0002728969433160365,0.16065130381554796,2.842170943040401e-14,0.007564326314212929,0.021430365443902293,-0.017315432098766334,0,0.0,0,0,0.5742662016665993,0.9032473612075278,0.6357795509071599,14,0.2653703645198576,0.2653703645198576,0,0,505,False,0.6,False,0.008166889317963218,0.07311232811788713,2004,0.21497532718300794,17.012120250993863,-XRP
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,full,False,36,9,24184,0.6866936817730731,0.017590878771048164,0.1649182481868155,0.08629696670180961,0.02649658461143185,0.018480882848833324,0.016062852037790877,0.0,-9.916784099790879e-06,0.14732736941576585,2.842170943040401e-14,0.008591257822051264,0.025890449617967257,-0.014741743119268695,0,0.0,0,0,4.943138101841156,0.2767760106086915,17.859705727277827,13,0.08174986409711464,0.08174986409711464,0,0,2123,False,0.6,False,0.005046348591333411,0.07862128148497456,5947,0.24590638438637116,7.488412201398829,-new3
첫탭만·재진입끔·0.6R,첫탭만·재진입끔·0.6R,False,once,oos_warm,False,36,9,7419,0.6845936109987869,0.005118970173527125,0.16930984434388516,0.0964193676990709,0.029598818711682646,0.020634168285903465,0.0179584570422165,0.0,-0.0004199375685155092,0.16419087417035783,2.842170943040401e-14,0.007338908281571869,0.020882294275988533,-0.018504978223875188,0,0.0,0,0,0.6624970524597015,0.663580732913351,0.9983669199542733,12,0.12405457691827497,0.12405457691827497,0,0,506,False,0.6,False,0.009176460570302648,0.0728904766448176,1607,0.21660601159185874,22.30110483469924,-new3
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,44,11,28260,0.4250884642604388,-0.042638476113414876,0.12789602168288092,0.1024825818752299,0.02610697209255112,0.011220396714212296,0.029779254841323138,4.061291277448776e-06,0.0009412309817022494,0.17053449779629584,5.684341886080802e-14,0.008746044980860755,0.0267106055346079,-0.014111010971784783,0,0.0,0,0,-5.294726367108783,2.5092176348049304,-2.1101104558116184,20,515.0001029573567,515.0001029573567,12268,0,2021,False,1.5,False,0.007627007247791656,0.02541343980765125,1773,0.06273885350318471,,-ADA
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,44,11,8737,0.4207393842279959,-0.06640534040183214,0.12521205126206789,0.11591941428676894,0.029437713884245268,0.012503281461647428,0.033859445572699376,1.3136327286334257e-05,-0.0001155998687477572,0.19161739166389935,5.684341886080802e-14,0.007379186941157478,0.020859608856568772,-0.017902053712487133,0,0.0,0,0,-2.735955707667079,2.37773773998213,-1.150654953093204,12,110.0233735932728,110.0233735932728,4160,0,471,False,1.5,False,0.013761848971497855,0.009292636975298908,437,0.05001716836442715,,-ADA
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,44,11,28281,0.4257628796718645,-0.04072339167811419,0.1293470847169678,0.10199085271108009,0.026012917083924312,0.011229362583229922,0.0295739932186172,4.058275573731565e-06,0.001259292522657571,0.1700704763950825,5.684341886080802e-14,0.008787423463876601,0.02680404412830298,-0.013916466165413222,0,0.0,0,0,-5.246045997096919,2.6148963146119937,-2.0062156834984655,20,536.0493429783253,536.0493429783253,10112,0,2029,False,1.5,False,0.007623396510846666,0.027356232005888128,1755,0.0620557971783176,,-BCH
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,44,11,8703,0.41767206710329774,-0.0737657711125277,0.1170708653026484,0.1153640517584518,0.029248765225476914,0.012346089772477264,0.03379284598445599,1.3187646960898817e-05,7.16960273525731e-05,0.19083663641517554,5.684341886080802e-14,0.007459234225762004,0.02139650372154799,-0.017490476190474086,0,0.0,0,0,-3.318869747377453,2.6542594765855956,-1.2503938581192535,13,297.3746612095914,297.3746612095914,3652,0,476,False,1.5,False,0.013769677317879639,0.0017068135441963455,410,0.047110191887854765,,-BCH
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,44,11,28567,0.42500087513564605,-0.04189133534823614,0.12686733521373744,0.10113034075177245,0.025782666845345897,0.011112801075066674,0.02934600869240553,4.017645937644919e-06,0.0013828355514450238,0.1687586705619729,5.684341886080802e-14,0.008897392782563403,0.027070149769702675,-0.013635708732828999,0,0.0,0,0,-5.4106094471165225,2.795320733487162,-1.935595218931027,20,379.48865365556895,379.48865365556895,17367,0,2034,False,1.5,False,0.007580637088883726,0.025736994461964795,1796,0.06286974481044562,,-BNB
