symbol,timeframe,side,entry_time,exit_time,window_start,window_end
ETH/USDT:USDT,15m,long,1743628140000,1743631800000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1743631920000,1743632460000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1743633900000,1743639180000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1743731880000,1743732060000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1743961320000,1743961320000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1744119420000,1744119960000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1744122600000,1744123800000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1744245660000,1744254720000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1744543200000,1744543200000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1744550820000,1744551780000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1744645260000,1744651320000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1744899480000,1744900260000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1745231160000,1745234160000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1745961300000,1745967900000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1746401400000,1746404940000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1746497280000,1746498000000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1747060140000,1747060800000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1747406640000,1747408260000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1747413480000,1747415760000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1747427520000,1747431120000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1747440060000,1747440960000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1747591260000,1747592400000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1747739640000,1747740180000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1747848600000,1747866600000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1747999320000,1748000640000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1748252400000,1748254860000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1748256840000,1748260140000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1748528340000,1748530080000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1748545920000,1748556060000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1748982480000,1748982600000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1749156240000,1749156420000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1749679380000,1749680580000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1750018680000,1750019460000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1750173720000,1750174200000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1750430520000,1750431060000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1750548840000,1750549740000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1750685460000,1750685760000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1750824600000,1750826700000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1750951740000,1750951740000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1751556900000,1751569440000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1751898840000,1751905200000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1752157500000,1752164640000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1752503520000,1752505560000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1753114380000,1753114680000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1753290480000,1753292040000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1753302780000,1753303440000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1753709520000,1753710060000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1753725780000,1753729380000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1753731960000,1753732500000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1753749720000,1753749840000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1753755480000,1753758360000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1753807080000,1753807500000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1753985280000,1753991340000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1754642100000,1754652960000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1754948160000,1754953500000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1755097680000,1755099780000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1755133500000,1755134400000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1755480540000,1755481080000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1755488040000,1755489420000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1755563460000,1755564360000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1755613620000,1755613800000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1755613860000,1755621420000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1755861180000,1755864120000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1756066020000,1756066620000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1756320960000,1756321620000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1756330680000,1756332240000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1756388700000,1756391160000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1756741920000,1756746720000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1756998840000,1757003580000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1757383560000,1757388480000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1757428440000,1757432520000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1757528820000,1757532300000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1757533020000,1757534160000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1757926080000,1757926800000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1757926800000,1757934840000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1757943600000,1757949420000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1758031920000,1758034200000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1758132000000,1758132000000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1758643320000,1758649140000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1758820440000,1758820860000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1759245540000,1759261680000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1759355400000,1759356300000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1759694400000,1759696200000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1759846200000,1759846920000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1759849740000,1759849740000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1759851600000,1759851600000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1759853640000,1759854120000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1759880520000,1759881000000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1759931100000,1759931880000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1759935300000,1759942200000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1760020440000,1760022000000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1760023740000,1760028060000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1760531340000,1760532720000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1760646840000,1760651520000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1761089700000,1761091980000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1761249720000,1761270360000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1761685620000,1761687840000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1761746580000,1761751920000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1761929400000,1761931140000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1762077780000,1762079460000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1762444140000,1762447140000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1762839240000,1762853940000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1762962720000,1762962720000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1762964040000,1762964160000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1763048760000,1763051100000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1763658780000,1763660280000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1763710440000,1763710440000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1764545820000,1764547440000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1764603720000,1764604200000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1764875940000,1764877500000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1764952920000,1764953820000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1765206540000,1765208640000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1765405080000,1765406820000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1765809180000,1765809360000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1765854780000,1765859280000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1766078580000,1766078880000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1766322240000,1766322240000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1766414280000,1766414640000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1766416980000,1766417760000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1767199320000,1767199320000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1767810300000,1767810540000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1767813420000,1767825060000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1768172640000,1768173300000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1768179060000,1768179420000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1768447620000,1768448340000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1768896780000,1768915980000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1769368800000,1769370780000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1769503200000,1769505300000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1769613180000,1769613300000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1769848800000,1769848800000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1769884980000,1769884980000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1770002040000,1770002460000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1770447540000,1770448020000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1770569340000,1770575460000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1770593040000,1770601320000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1770646260000,1770647820000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1770779700000,1770783780000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1770912600000,1770913680000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1771184280000,1771184760000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1771240920000,1771241280000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1771252020000,1771252320000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1771305600000,1771306500000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1771707540000,1771707600000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1771867200000,1771868040000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1772385420000,1772388240000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1772548920000,1772552160000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1772721540000,1772721540000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1773580680000,1773597120000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1773837000000,1773838800000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1773846120000,1773846120000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1773930540000,1773932700000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1774359600000,1774361580000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1774451760000,1774452300000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1774491780000,1774492380000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1774881300000,1774881300000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1774881300000,1774881300000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1775093520000,1775096040000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1776002040000,1776007860000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1776938700000,1776945240000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1777267320000,1777268160000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1777303320000,1777310700000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1777477620000,1777486020000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1777889940000,1777890720000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1777998480000,1777999080000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1778075220000,1778076420000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1778119740000,1778131800000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1778160720000,1778161500000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1779493680000,1779508440000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1779808920000,1779809460000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1779811920000,1779816600000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1780441200000,1780442700000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1780638180000,1780638960000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1780640640000,1780640640000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1780965060000,1780972560000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1781620380000,1781620440000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1781685480000,1781688300000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1781796540000,1781797020000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1782146460000,1782164340000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1782194880000,1782195600000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1782306600000,1782307320000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1782317160000,1782319860000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1782323220000,1782325080000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1782665100000,1782666060000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1782667800000,1782669660000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1783217580000,1783225260000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1783308120000,1783315680000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1783343040000,1783344600000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1783499040000,1783499880000,1689292800000,1784073600000
ETH/USDT:USDT,15m,long,1783812420000,1783814760000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1690486860000,1690538160000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1692612600000,1692619260000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1693501200000,1693501620000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1693509240000,1693509420000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1693730640000,1693759860000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1694091180000,1694094060000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1695293520000,1695302700000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1696845000000,1696867260000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1697568780000,1697568780000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1697679840000,1697679840000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1698331080000,1698331080000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1698331080000,1698331080000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1698973020000,1699019880000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1699326000000,1699335420000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1699349580000,1699354080000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1700158860000,1700161980000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1700579520000,1700579700000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1703976720000,1703976720000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1706018700000,1706022180000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1706466060000,1706470860000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1706750400000,1706797080000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1710911520000,1710919680000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1712025540000,1712025540000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1712280180000,1712284860000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1713973020000,1713984360000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1714343520000,1714345380000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1717052100000,1717055520000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1718604960000,1718608560000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1718889960000,1718892240000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1719593100000,1719595200000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1719601680000,1719625440000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1719689640000,1719714060000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1720148340000,1720148340000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1721870460000,1721874420000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1721874480000,1721874660000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1722459240000,1722476100000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1722819420000,1722819420000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1722819420000,1722819420000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1724760360000,1724767920000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1726062600000,1726069560000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1726654500000,1726663860000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1727042280000,1727042580000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1728830880000,1728854520000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1729706640000,1729706640000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1729706640000,1729706640000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1730398980000,1730426580000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1730554560000,1730555040000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1730598900000,1730599860000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1731627600000,1731662700000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1731684900000,1731701940000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1732024440000,1732127880000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1733135820000,1733147880000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1734171840000,1734180840000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1734639060000,1734648660000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1735510800000,1735517760000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1735566660000,1735570800000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1736086620000,1736088600000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1736768520000,1736778780000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1736778840000,1736778840000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1738403280000,1738405860000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1738521480000,1738535460000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1738547700000,1738547700000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1738851420000,1738856580000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1739858640000,1739872920000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1741054020000,1741054020000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1741282500000,1741306500000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1742764500000,1742773920000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1742780160000,1742785560000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1743015960000,1743018420000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1743082380000,1743086340000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1743097020000,1743136740000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1743960420000,1743960420000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1743971760000,1743977580000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1744781040000,1744781040000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1744791180000,1744792080000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1745254860000,1745262000000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1747435680000,1747440960000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1748655240000,1748705220000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1751905260000,1751909400000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1753290480000,1753310040000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1753807020000,1753807620000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1753876320000,1753887000000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1754009400000,1754014800000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1755480540000,1755482940000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1755574560000,1755610200000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1756519140000,1756524120000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1756686360000,1756690560000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1756694100000,1756711740000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1756741920000,1756746720000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1756841520000,1756865880000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1759245060000,1759261740000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1759851480000,1759854120000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1759854120000,1759855020000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1759860060000,1759868880000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1760531340000,1760532720000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1761685620000,1761712320000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1761751980000,1761760920000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1761763140000,1761763920000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1761798360000,1761806580000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1763049180000,1763049540000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1763407980000,1763476320000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1763567460000,1763571840000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1765095180000,1765112520000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1765661580000,1765662240000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1767796260000,1767796560000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1767810300000,1767827760000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1767855540000,1767881100000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1768997460000,1769005800000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1769848800000,1769848800000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1769869560000,1769869560000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1770336840000,1770338100000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1771763940000,1771767480000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1773926220000,1773947940000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1774213500000,1774218480000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1774247880000,1774263900000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1774600740000,1774607820000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1774789680000,1774815600000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1775093520000,1775096040000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1775104620000,1775430480000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1776573600000,1776583140000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1778161620000,1778162160000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1778680020000,1778680860000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1779359160000,1779383700000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1781440620000,1781447640000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1781759280000,1781767320000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1782323040000,1782331500000,1689292800000,1784073600000
ETH/USDT:USDT,1h,long,1783244580000,1783246020000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1720099680000,1720137780000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1720148340000,1720148340000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1721689920000,1721723520000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1721753040000,1721850780000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1722537720000,1722544560000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1723744920000,1723985160000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1733162280000,1733164620000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1734639060000,1734689100000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1734689640000,1734702000000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1736308020000,1736318340000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1737933420000,1737943200000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1741053960000,1741055160000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1748650740000,1748901600000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1749777060000,1749831120000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1750179660000,1750406820000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1753289160000,1753369080000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1753414380000,1753435920000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1763409660000,1763455080000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1768948380000,1768997820000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1769699400000,1769711400000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1769869560000,1769869560000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1770329820000,1770343320000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1772261700000,1772303820000,1689292800000,1784073600000
ETH/USDT:USDT,4h,long,1774137300000,1774137660000,1689292800000,1784073600000
