symbol,timeframe,segment,direction,entry_point,stop_variant,runway_atr,real_total_return,real_num_trades,real_mean_net_r,real_max_drawdown,real_win_rate,pool_size,fake_zones,random_mean_return,random_ci_low,random_ci_high,random_p_value,iterations,retap_total_return,retap_num_trades,runway_density_corr,buy_hold
SOL/USDT:USDT,2h,is,long,A_close,atr,,0.0610189896155607,193,0.0380986390713305,0.1255977588724246,0.4404145077720207,0,3776,,,,,0,,,,48.82705411433984
SOL/USDT:USDT,2h,is,long,B_open,ob,,-0.1472721364209772,183,-0.1114969496577718,0.1781940416313013,0.3934426229508196,1582,3776,-0.0642364168545527,-0.312546872184094,0.1696040754642808,0.74,200,,,,48.82705411433984
SOL/USDT:USDT,2h,is,long,B_open,atr,,0.129658724517439,199,0.0687353796569332,0.0955458969278774,0.4522613065326633,0,3776,,,,,0,,,,48.82705411433984
SOL/USDT:USDT,2h,is,short,A_close,ob,,0.2611276941942542,139,0.166511008805239,0.0763996155631116,0.4964028776978417,1318,3776,-0.0454339085153063,-0.2475324757071728,0.1385776390106095,0.005,200,,,,48.82705411433984
SOL/USDT:USDT,2h,is,short,A_close,atr,,0.2026931905042247,161,0.1226950238125841,0.1547750588178658,0.4720496894409938,0,3776,,,,,0,,,,48.82705411433984
SOL/USDT:USDT,2h,is,short,B_open,ob,,0.1551376878178103,146,0.0877549631938805,0.1187698686044611,0.4657534246575342,1319,3776,-0.0192661676556008,-0.2027824917584869,0.2160877609037244,0.065,200,,,,48.82705411433984
SOL/USDT:USDT,2h,is,short,B_open,atr,,0.2298537347672654,166,0.1327265332042672,0.1725287221339921,0.4759036144578313,0,3776,,,,,0,,,,48.82705411433984
SOL/USDT:USDT,2h,is,both,A_close,ob,,-0.008002664947762,310,-0.0153065430278182,0.1250857413871726,0.4290322580645161,2900,3776,-0.1534450303882716,-0.3864503903280456,0.147992263689916,0.135,200,,,,48.82705411433984
SOL/USDT:USDT,2h,is,both,A_close,atr,,0.3383158930609239,347,0.0917199622701651,0.1806638234748665,0.4610951008645533,0,3776,,,,,0,,,,48.82705411433984
SOL/USDT:USDT,2h,is,both,B_open,ob,,-0.0410771049718898,325,-0.0310004514081353,0.1441165447299581,0.4215384615384615,2901,3776,-0.100221757932416,-0.3516619157817119,0.1729974505375088,0.31,200,,,,48.82705411433984
SOL/USDT:USDT,2h,is,both,B_open,atr,,0.4777996262413073,359,0.1165834485388598,0.1831821690618588,0.4707520891364902,0,3776,,,,,0,,,,48.82705411433984
SOL/USDT:USDT,2h,oos_warm,long,A_close,ob,,-0.1327712366639898,80,-0.1759833963239756,0.163943161744215,0.375,739,5728,0.0021452499327007,-0.1355438307831358,0.1421295587514827,0.97,200,,,,-0.5136002197006577
SOL/USDT:USDT,2h,oos_warm,long,A_close,atr,,-0.0576111127551035,95,-0.0551675467553028,0.1706913726650551,0.4105263157894737,0,5728,,,,,0,,,,-0.5136002197006577
SOL/USDT:USDT,2h,oos_warm,long,B_open,ob,,-0.0963835469534971,83,-0.1199155951097729,0.1522287467413577,0.3975903614457831,738,5728,0.0129149306015274,-0.1630416570975674,0.2028533743036607,0.925,200,,,,-0.5136002197006577
SOL/USDT:USDT,2h,oos_warm,long,B_open,atr,,-0.0542231511942522,97,-0.0501771340587489,0.1678444796978751,0.4123711340206185,0,5728,,,,,0,,,,-0.5136002197006577
SOL/USDT:USDT,2h,oos_warm,short,A_close,ob,,0.1028186820350692,88,0.0946610124859192,0.0852933560363235,0.4886363636363636,816,5728,-0.0367955335260812,-0.1956862925067258,0.1219792377778283,0.06,200,,,,-0.5136002197006577
SOL/USDT:USDT,2h,oos_warm,short,A_close,atr,,0.0538500207815912,101,0.0594068092215192,0.1183523980897971,0.4554455445544554,0,5728,,,,,0,,,,-0.5136002197006577
SOL/USDT:USDT,2h,oos_warm,short,B_open,ob,,0.1224254311184246,92,0.1056627255206149,0.0830466676614971,0.4891304347826087,815,5728,-0.0389325535617124,-0.1916295730016495,0.1760841204716905,0.065,200,,,,-0.5136002197006577
SOL/USDT:USDT,2h,oos_warm,short,B_open,atr,,0.0431283873043368,102,0.0488543820061801,0.1183278019114168,0.4509803921568627,0,5728,,,,,0,,,,-0.5136002197006577
SOL/USDT:USDT,2h,oos_warm,both,A_close,ob,,-0.0322024368167869,162,-0.0263512948567298,0.1654880872506379,0.4382716049382716,1555,5728,-0.024326019727041,-0.2272683394926903,0.1600548688160001,0.525,200,,,,-0.5136002197006577
SOL/USDT:USDT,2h,oos_warm,both,A_close,atr,,0.0145185585766685,194,0.0148350310018273,0.1908112082085311,0.4381443298969072,0,5728,,,,,0,,,,-0.5136002197006577
SOL/USDT:USDT,2h,oos_warm,both,B_open,ob,,0.0413720439419285,170,0.0159582515022145,0.1345118602533192,0.4529411764705882,1553,5728,-0.0098819761933694,-0.250443282196657,0.2410544418094896,0.295,200,,,,-0.5136002197006577
SOL/USDT:USDT,2h,oos_warm,both,B_open,atr,,0.0078072824182803,197,0.0113441330687485,0.187893265087143,0.4365482233502538,0,5728,,,,,0,,,,-0.5136002197006577
SOL/USDT:USDT,4h,is,long,A_close,ob,,0.193938695422702,92,0.1676958323327505,0.1032590394003537,0.5,832,1944,-0.0073439523645134,-0.1623164785432793,0.1491800253445784,0.005,200,,,,49.09800307219662
SOL/USDT:USDT,4h,is,long,A_close,atr,,0.2290583770718099,106,0.2023986833029492,0.0803165169982384,0.5,0,1944,,,,,0,,,,49.09800307219662
SOL/USDT:USDT,4h,is,long,B_open,ob,,0.1910242680353674,97,0.1572749457485261,0.1220932102027922,0.4948453608247423,832,1944,0.0159978863829895,-0.1563627798282728,0.2297348693842605,0.07,200,,,,49.09800307219662
SOL/USDT:USDT,4h,is,long,B_open,atr,,0.2531700183765761,109,0.2148880534723763,0.0802986151785899,0.5045871559633027,0,1944,,,,,0,,,,49.09800307219662
SOL/USDT:USDT,4h,is,short,A_close,ob,,-0.0516319710034491,78,-0.0606674604897701,0.1293323538000161,0.3974358974358974,668,1944,0.0718698904728064,-0.0703210661789136,0.217961976542521,0.97,200,,,,49.09800307219662
SOL/USDT:USDT,4h,is,short,A_close,atr,,0.1559016927991828,89,0.1706418417450499,0.0604433109157019,0.4831460674157303,0,1944,,,,,0,,,,49.09800307219662
SOL/USDT:USDT,4h,is,short,B_open,ob,,-0.0709015852042204,80,-0.0846165216734659,0.138740765444104,0.3875,668,1944,0.0776318198540235,-0.0950391452160662,0.2612003789589224,0.965,200,,,,49.09800307219662
SOL/USDT:USDT,4h,is,short,B_open,atr,,0.1322327905438156,91,0.1442663920795635,0.0604369574219827,0.4725274725274725,0,1944,,,,,0,,,,49.09800307219662
SOL/USDT:USDT,4h,is,both,A_close,ob,,0.1439058332220815,169,0.0692965733852067,0.179573730401754,0.4556213017751479,1500,1944,0.0501670638669248,-0.1678555604560335,0.2772189167569573,0.215,200,,,,49.09800307219662
SOL/USDT:USDT,4h,is,both,A_close,atr,,0.400608999261499,194,0.1814898543843194,0.1072756286234087,0.4896907216494845,0,1944,,,,,0,,,,49.09800307219662
SOL/USDT:USDT,4h,is,both,B_open,ob,,0.11792359690752,176,0.0539838711187836,0.1880035676973205,0.4488636363636363,1500,1944,0.107221920577078,-0.1341524874441644,0.3636202439540362,0.445,200,,,,49.09800307219662
SOL/USDT:USDT,4h,is,both,B_open,atr,,0.4188801869323568,200,0.1827551975386464,0.107324497390791,0.49,0,1944,,,,,0,,,,49.09800307219662
SOL/USDT:USDT,4h,oos_warm,long,A_close,ob,,-0.0395837853229177,34,-0.1115142353132054,0.1195040550393783,0.3823529411764705,325,2792,-0.0354076290546283,-0.1472886120279492,0.0495527440440562,0.555,200,,,,-0.5093534417644393
SOL/USDT:USDT,4h,oos_warm,long,A_close,atr,,-0.0150842147946466,39,-0.0316098312169044,0.1087366667036474,0.4102564102564102,0,2792,,,,,0,,,,-0.5093534417644393
SOL/USDT:USDT,4h,oos_warm,long,B_open,ob,,-0.0353103236114446,35,-0.0809026809251928,0.1193889098736966,0.4,325,2792,-0.0399526069675324,-0.1275418981936245,0.0605758623890957,0.435,200,,,,-0.5093534417644393
SOL/USDT:USDT,4h,oos_warm,long,B_open,atr,,-0.0004703022000918,40,0.0062640298446117,0.1085291234533434,0.425,0,2792,,,,,0,,,,-0.5093534417644393
SOL/USDT:USDT,4h,oos_warm,short,A_close,ob,,0.0445450251530452,37,0.1318183255722127,0.0410066972929453,0.4864864864864865,348,2792,0.0219212386835406,-0.0831087008590333,0.122559237831356,0.35,200,,,,-0.5093534417644393
SOL/USDT:USDT,4h,oos_warm,short,A_close,atr,,0.0547787234642968,42,0.1346457052446915,0.0445560376479983,0.4761904761904761,0,2792,,,,,0,,,,-0.5093534417644393
SOL/USDT:USDT,4h,oos_warm,short,B_open,ob,,0.0596119343244796,38,0.1664324406725671,0.0410183476654799,0.5,348,2792,0.0340109665335274,-0.0917455938302369,0.1568677689124673,0.305,200,,,,-0.5093534417644393
SOL/USDT:USDT,4h,oos_warm,short,B_open,atr,,0.0702180578227564,43,0.1655557788791354,0.0445717529293636,0.4883720930232558,0,2792,,,,,0,,,,-0.5093534417644393
SOL/USDT:USDT,4h,oos_warm,both,A_close,ob,,0.0251090912021958,69,0.0468808736476465,0.0973860982576215,0.4492753623188406,673,2792,-0.0142060256942469,-0.1488666281588066,0.122923318777725,0.26,200,,,,-0.5093534417644393
SOL/USDT:USDT,4h,oos_warm,both,A_close,atr,,0.0388682146387385,81,0.0545967432446638,0.087878117555398,0.4444444444444444,0,2792,,,,,0,,,,-0.5093534417644393
SOL/USDT:USDT,4h,oos_warm,both,B_open,ob,,0.0445286492285717,71,0.0794701788502727,0.0973441424306041,0.4647887323943662,673,2792,0.0041104886134894,-0.1476390006611283,0.1560274369139824,0.29,200,,,,-0.5093534417644393
SOL/USDT:USDT,4h,oos_warm,both,B_open,atr,,0.0697147319155839,83,0.0887886709106903,0.0877465765863364,0.4578313253012048,0,2792,,,,,0,,,,-0.5093534417644393
BNB/USDT:USDT,1h,is,long,A_close,ob,,-0.2694679550539455,295,-0.1286079064492014,0.3777232761027716,0.4135593220338983,2859,7600,-0.2156676135930141,-0.4065865959780131,0.036406898191342,0.65,200,,,,16.06886306615608
BNB/USDT:USDT,1h,is,long,A_close,atr,,-0.2676939706751532,361,-0.0816723250891126,0.3026823935739333,0.4210526315789473,0,7600,,,,,0,,,,16.06886306615608
BNB/USDT:USDT,1h,is,long,B_open,ob,,-0.2725654807445276,307,-0.119676468429716,0.3833037905991155,0.4169381107491857,2858,7600,-0.202220447278646,-0.3998250200888411,0.0286051547069684,0.71,200,,,,16.06886306615608
BNB/USDT:USDT,1h,is,long,B_open,atr,,-0.3007473096782468,381,-0.0901064203746612,0.3264970433159058,0.4173228346456692,0,7600,,,,,0,,,,16.06886306615608
BNB/USDT:USDT,1h,is,short,A_close,ob,,-0.5576357119906435,293,-0.3267124256432066,0.561953034606189,0.3344709897610921,2756,7600,-0.276137466131728,-0.4441394699311384,-0.0775093968036671,1.0,200,,,,16.06886306615608
BNB/USDT:USDT,1h,is,short,A_close,atr,,-0.3809629748799976,358,-0.1356416962624417,0.4352539245296803,0.3966480446927374,0,7600,,,,,0,,,,16.06886306615608
BNB/USDT:USDT,1h,is,short,B_open,ob,,-0.5694044775394403,309,-0.3205287524398221,0.5736354852927253,0.3365695792880259,2755,7600,-0.2670140114264809,-0.4679651150217536,0.0036517616782703,1.0,200,,,,16.06886306615608
BNB/USDT:USDT,1h,is,short,B_open,atr,,-0.4468429340798346,377,-0.1571030907827023,0.4934357687311634,0.3872679045092838,0,7600,,,,,0,,,,16.06886306615608
BNB/USDT:USDT,1h,is,both,A_close,ob,,-0.6797653962951499,568,-0.237158311378935,0.6869583570444963,0.3697183098591549,5615,7600,-0.4104240296935426,-0.6048879743743748,-0.1157082626796676,1.0,200,,,,16.06886306615608
BNB/USDT:USDT,1h,is,both,A_close,atr,,-0.5598044903750747,709,-0.1146308635042629,0.5830993761909059,0.4062059238363892,0,7600,,,,,0,,,,16.06886306615608
BNB/USDT:USDT,1h,is,both,B_open,ob,,-0.6731192921071221,598,-0.2202187394445728,0.6838105091148842,0.3762541806020067,5613,7600,-0.3911860721030437,-0.590556416070918,-0.0701021169096193,0.995,200,,,,16.06886306615608
BNB/USDT:USDT,1h,is,both,B_open,atr,,-0.6143178492690711,752,-0.1250884292325027,0.6418993804010606,0.4015957446808511,0,7600,,,,,0,,,,16.06886306615608
BNB/USDT:USDT,1h,oos_warm,long,A_close,ob,,-0.1622858240305577,149,-0.1724329220505183,0.2361584856135948,0.4161073825503356,1310,11320,-0.2553430846087661,-0.4047976586901652,-0.116686442997744,0.1,200,,,,0.1152491584457027
BNB/USDT:USDT,1h,oos_warm,long,A_close,atr,,-0.3359186774942923,175,-0.2700388337417377,0.3725932572037743,0.36,0,11320,,,,,0,,,,0.1152491584457027
BNB/USDT:USDT,1h,oos_warm,long,B_open,ob,,-0.1304634231809142,154,-0.1411729775285804,0.2178429970959626,0.4285714285714285,1311,11320,-0.2548222527100423,-0.3875428078092293,-0.0966248895257829,0.065,200,,,,0.1152491584457027
BNB/USDT:USDT,1h,oos_warm,long,B_open,atr,,-0.3360824406168106,181,-0.2584724711384858,0.3727392809053522,0.3646408839779005,0,11320,,,,,0,,,,0.1152491584457027
BNB/USDT:USDT,1h,oos_warm,short,A_close,ob,,-0.2012964138870791,146,-0.2318612951472012,0.2452494532273629,0.3835616438356164,1342,11320,-0.23211210125312,-0.3696221233342785,-0.0842176897294813,0.305,200,,,,0.1152491584457027
BNB/USDT:USDT,1h,oos_warm,short,A_close,atr,,-0.1948292545698506,187,-0.1120856958834519,0.2709771361015828,0.4171122994652406,0,11320,,,,,0,,,,0.1152491584457027
BNB/USDT:USDT,1h,oos_warm,short,B_open,ob,,-0.2178498537527248,154,-0.2323436702877387,0.2776537765010161,0.3831168831168831,1342,11320,-0.2424297511729395,-0.3886695507228696,-0.0782310630616826,0.35,200,,,,0.1152491584457027
BNB/USDT:USDT,1h,oos_warm,short,B_open,atr,,-0.1542717936987772,194,-0.0824248158513696,0.2445461750680299,0.4278350515463917,0,11320,,,,,0,,,,0.1152491584457027
BNB/USDT:USDT,1h,oos_warm,both,A_close,ob,,-0.3575432634922655,289,-0.2216734504270865,0.4099712340108157,0.3910034602076124,2652,11320,-0.4158513476306144,-0.5593366745872914,-0.2468984586166603,0.185,200,,,,0.1152491584457027
BNB/USDT:USDT,1h,oos_warm,both,A_close,atr,,-0.4584665737105605,359,-0.1871453150333482,0.4722649562494769,0.3899721448467966,0,11320,,,,,0,,,,0.1152491584457027
BNB/USDT:USDT,1h,oos_warm,both,B_open,ob,,-0.3383574474188824,303,-0.2004177154204354,0.3926267894497625,0.3993399339933993,2653,11320,-0.434706723041086,-0.5671486635649288,-0.2831357741751393,0.085,200,,,,0.1152491584457027
BNB/USDT:USDT,1h,oos_warm,both,B_open,atr,,-0.4313290294066286,372,-0.1659738536458653,0.4470766936374739,0.3978494623655914,0,11320,,,,,0,,,,0.1152491584457027
BNB/USDT:USDT,2h,is,long,A_close,ob,,-0.2504409799155804,152,-0.1869796679799347,0.2898145736410855,0.3684210526315789,1465,3864,-0.0800728222828984,-0.2449668358616532,0.0993960778902868,0.98,200,,,,16.456110735989196
BNB/USDT:USDT,2h,is,long,A_close,atr,,-0.0852283924852579,185,-0.0474798038935897,0.1422957518921554,0.4162162162162162,0,3864,,,,,0,,,,16.456110735989196
BNB/USDT:USDT,2h,is,long,B_open,ob,,-0.2440313209918208,160,-0.1726089125161127,0.2902988465844752,0.375,1464,3864,-0.0519062571851054,-0.2523561130522345,0.1744689481221455,0.97,200,,,,16.456110735989196
BNB/USDT:USDT,2h,is,long,B_open,atr,,-0.0693591048584739,188,-0.0374458576874675,0.151305284728537,0.4202127659574468,0,3864,,,,,0,,,,16.456110735989196
BNB/USDT:USDT,2h,is,short,A_close,ob,,-0.2951179791205642,142,-0.2840566160343127,0.3049525863284703,0.3380281690140845,1384,3864,-0.0607523469459084,-0.2423161216113563,0.1337541145483172,0.995,200,,,,16.456110735989196
BNB/USDT:USDT,2h,is,short,A_close,atr,,-0.2282177820355615,184,-0.1397298561964328,0.3217926763275581,0.3804347826086957,0,3864,,,,,0,,,,16.456110735989196
BNB/USDT:USDT,2h,is,short,B_open,ob,,-0.3031526040703603,147,-0.2749887977393286,0.3128594199776334,0.3401360544217687,1385,3864,-0.0973569006461382,-0.286638988881677,0.1054423126813691,0.985,200,,,,16.456110735989196
BNB/USDT:USDT,2h,is,short,B_open,atr,,-0.2403905925043374,188,-0.1450815200139868,0.325979555115521,0.3776595744680851,0,3864,,,,,0,,,,16.456110735989196
BNB/USDT:USDT,2h,is,both,A_close,ob,,-0.4254536009815844,284,-0.2128029655216014,0.458945899486237,0.3626760563380282,2849,3864,-0.128690557699276,-0.320718838957828,0.182086954802147,1.0,200,,,,16.456110735989196
BNB/USDT:USDT,2h,is,both,A_close,atr,,-0.3186597506555754,363,-0.1040656730089893,0.3859948317833445,0.3939393939393939,0,3864,,,,,0,,,,16.456110735989196
BNB/USDT:USDT,2h,is,both,B_open,ob,,-0.4272605375039665,297,-0.2011438249322245,0.4614830861568657,0.367003367003367,2849,3864,-0.122863747589995,-0.3526950172974325,0.1397233341386276,1.0,200,,,,16.456110735989196
BNB/USDT:USDT,2h,is,both,B_open,atr,,-0.3081510969571688,371,-0.0975380073301077,0.3883266149857421,0.3962264150943396,0,3864,,,,,0,,,,16.456110735989196
BNB/USDT:USDT,2h,oos_warm,long,A_close,ob,,-0.0884518312699738,69,-0.1338223388993218,0.1865318869815501,0.4057971014492754,625,5680,-0.0693801114646799,-0.1846050967930266,0.0546289198233525,0.64,200,,,,0.111399817727017
BNB/USDT:USDT,2h,oos_warm,long,A_close,atr,,-0.1577027376054364,77,-0.2154182651665154,0.2300852615340297,0.3636363636363636,0,5680,,,,,0,,,,0.111399817727017
BNB/USDT:USDT,2h,oos_warm,long,B_open,ob,,-0.1151114604479302,72,-0.1711195261020151,0.2013090528863539,0.3888888888888889,625,5680,-0.0693859391917034,-0.1849571688655395,0.0706625649659214,0.715,200,,,,0.111399817727017
BNB/USDT:USDT,2h,oos_warm,long,B_open,atr,,-0.1565186778198438,81,-0.1999397326864506,0.2227184140681437,0.3703703703703703,0,5680,,,,,0,,,,0.111399817727017
BNB/USDT:USDT,2h,oos_warm,short,A_close,ob,,-0.17365847704037,79,-0.3298064289666834,0.2346593696308218,0.3291139240506329,737,5680,-0.0737156992429663,-0.1944470345035998,0.0669722354261373,0.94,200,,,,0.111399817727017
BNB/USDT:USDT,2h,oos_warm,short,A_close,atr,,-0.1675013775668802,95,-0.1880020024341891,0.2547635209975435,0.3684210526315789,0,5680,,,,,0,,,,0.111399817727017
BNB/USDT:USDT,2h,oos_warm,short,B_open,ob,,-0.1852627165298542,83,-0.3351152001283297,0.2415198420067746,0.3253012048192771,737,5680,-0.0853559328368162,-0.2207387821190111,0.0749215530568268,0.9,200,,,,0.111399817727017
BNB/USDT:USDT,2h,oos_warm,short,B_open,atr,,-0.1241606383528722,102,-0.1246273109247337,0.251438158498656,0.392156862745098,0,5680,,,,,0,,,,0.111399817727017
BNB/USDT:USDT,2h,oos_warm,both,A_close,ob,,-0.2554646646498638,147,-0.2484298087007148,0.3514173425029263,0.3605442176870748,1362,5680,-0.1352876062601858,-0.2787560320921649,0.0192346944197568,0.94,200,,,,0.111399817727017
BNB/USDT:USDT,2h,oos_warm,both,A_close,atr,,-0.2987886893773377,172,-0.2002755619131958,0.3793459718951545,0.3662790697674418,0,5680,,,,,0,,,,0.111399817727017
BNB/USDT:USDT,2h,oos_warm,both,B_open,ob,,-0.2873894035262614,154,-0.2686097408868853,0.3739161315976246,0.3506493506493506,1362,5680,-0.1399607454413478,-0.2970584632268467,0.042667420702721,0.97,200,,,,0.111399817727017
BNB/USDT:USDT,2h,oos_warm,both,B_open,atr,,-0.261245857220458,183,-0.1579623172782803,0.3612031572442157,0.3825136612021858,0,5680,,,,,0,,,,0.111399817727017
BNB/USDT:USDT,4h,is,long,A_close,ob,,-0.0747408678033949,83,-0.1026314293211438,0.1757207166263406,0.3975903614457831,792,1928,-0.0429527718112765,-0.1742472754404638,0.0806392667511878,0.66,200,,,,16.737564322469982
BNB/USDT:USDT,4h,is,long,A_close,atr,,0.0441913113280848,97,0.0517825849588218,0.0814831842696116,0.4432989690721649,0,1928,,,,,0,,,,16.737564322469982
BNB/USDT:USDT,4h,is,long,B_open,ob,,-0.0956470128283797,85,-0.1270144218236671,0.1946877298485682,0.388235294117647,792,1928,-0.0235468515061564,-0.1729536063939018,0.1415097604668912,0.82,200,,,,16.737564322469982
BNB/USDT:USDT,4h,is,long,B_open,atr,,0.0681395877688983,102,0.071860192816984,0.0877568478486551,0.4509803921568627,0,1928,,,,,0,,,,16.737564322469982
BNB/USDT:USDT,4h,is,short,A_close,ob,,-0.1290547874206679,73,-0.1968397370853208,0.1694420998798452,0.3698630136986301,693,1928,-0.1004498880022721,-0.231886735838112,0.0277124502202088,0.645,200,,,,16.737564322469982
BNB/USDT:USDT,4h,is,short,A_close,atr,,-0.0430269879596871,88,-0.0427157178838931,0.2038595256809366,0.4090909090909091,0,1928,,,,,0,,,,16.737564322469982
BNB/USDT:USDT,4h,is,short,B_open,ob,,-0.1439612197068452,77,-0.2088896976139039,0.1835608086252298,0.3636363636363636,693,1928,-0.117825322282788,-0.2429834558617025,0.024801774108276,0.65,200,,,,16.737564322469982
BNB/USDT:USDT,4h,is,short,B_open,atr,,-0.0392943420874311,90,-0.0372639413766811,0.2036409597659488,0.4111111111111111,0,1928,,,,,0,,,,16.737564322469982
BNB/USDT:USDT,4h,is,both,A_close,ob,,-0.1852765064973008,155,-0.140635929925778,0.2732752475466767,0.3870967741935484,1485,1928,-0.1321739386899332,-0.3147105465475135,0.062968178529528,0.69,200,,,,16.737564322469982
BNB/USDT:USDT,4h,is,both,A_close,atr,,-0.0449544068512552,178,-0.0186412509600563,0.2123095701180897,0.4157303370786517,0,1928,,,,,0,,,,16.737564322469982
BNB/USDT:USDT,4h,is,both,B_open,ob,,-0.2086389176037817,160,-0.1543458796205162,0.2874982600303846,0.38125,1485,1928,-0.1329294366376401,-0.3141198273941121,0.0512983844862807,0.77,200,,,,16.737564322469982
BNB/USDT:USDT,4h,is,both,B_open,atr,,-0.0194942413241531,185,-0.0034167619612384,0.2226124467606947,0.4216216216216216,0,1928,,,,,0,,,,16.737564322469982
BNB/USDT:USDT,4h,oos_warm,long,A_close,ob,,-0.0712507472729272,40,-0.1715864021936765,0.1044723373910055,0.4,362,2920,-0.0337378185605629,-0.1444920391839821,0.0684351799573574,0.77,200,,,,0.1131613705228808
BNB/USDT:USDT,4h,oos_warm,long,A_close,atr,,-0.1013971685403055,44,-0.2437683220222128,0.1295976377785758,0.3409090909090909,0,2920,,,,,0,,,,0.1131613705228808
BNB/USDT:USDT,4h,oos_warm,long,B_open,ob,,-0.0780639422740046,43,-0.1763017149859864,0.1111284591311667,0.3953488372093023,362,2920,-0.0449592433662317,-0.1396641639531559,0.0739108285069225,0.73,200,,,,0.1131613705228808
BNB/USDT:USDT,4h,oos_warm,long,B_open,atr,,-0.1111186371028487,45,-0.2623845028784202,0.139066634333468,0.3333333333333333,0,2920,,,,,0,,,,0.1131613705228808
BNB/USDT:USDT,4h,oos_warm,short,A_close,ob,,-0.1423392696913158,43,-0.4215361558253327,0.1751393904993676,0.2790697674418604,344,2920,-0.093354984638178,-0.1885577755450341,0.0028510198268702,0.875,200,,,,0.1131613705228808
BNB/USDT:USDT,4h,oos_warm,short,A_close,atr,,0.0675860218331443,49,0.1398453779653487,0.0924764102566549,0.4897959183673469,0,2920,,,,,0,,,,0.1131613705228808
BNB/USDT:USDT,4h,oos_warm,short,B_open,ob,,-0.130225793557368,44,-0.3797280696128198,0.1748902475214012,0.2954545454545454,344,2920,-0.0964683419923885,-0.2011312516806083,0.024675018989141,0.74,200,,,,0.1131613705228808
BNB/USDT:USDT,4h,oos_warm,short,B_open,atr,,0.083666714336527,50,0.1671984789070685,0.0919147490247482,0.5,0,2920,,,,,0,,,,0.1131613705228808
BNB/USDT:USDT,4h,oos_warm,both,A_close,ob,,-0.2034482376324536,83,-0.3010784432317634,0.2352564701447175,0.3373493975903614,706,2920,-0.1299882153571121,-0.2633893439881855,-0.0092153791022259,0.865,200,,,,0.1131613705228808
BNB/USDT:USDT,4h,oos_warm,both,A_close,atr,,-0.0303490610523957,92,-0.0305389752239453,0.1268423390410969,0.4239130434782608,0,2920,,,,,0,,,,0.1131613705228808
BNB/USDT:USDT,4h,oos_warm,both,B_open,ob,,-0.1981237970005255,87,-0.2791840092800171,0.2407505896851354,0.3448275862068966,706,2920,-0.1394093802602695,-0.2633116244486934,-0.0036778833733209,0.775,200,,,,0.1131613705228808
BNB/USDT:USDT,4h,oos_warm,both,B_open,atr,,-0.026391648272319,94,-0.0253572636240557,0.1302852933795421,0.425531914893617,0,2920,,,,,0,,,,0.1131613705228808
XRP/USDT:USDT,1h,is,long,A_close,ob,,-0.4352752611947502,284,-0.2390752222291997,0.4616514757701137,0.3626760563380282,2881,7544,-0.3985933538214094,-0.5287563347921364,-0.2486134595458543,0.64,200,,,,1.5036555645816407
XRP/USDT:USDT,1h,is,long,A_close,atr,,-0.4617702066926847,334,-0.1750498707806941,0.5104023855031241,0.374251497005988,0,7544,,,,,0,,,,1.5036555645816407
XRP/USDT:USDT,1h,is,long,B_open,ob,,-0.4327961918354294,322,-0.2211888897929338,0.4859787460321058,0.3695652173913043,2890,7544,-0.4432017866856835,-0.5935902422651244,-0.2632627902068651,0.395,200,,,,1.5036555645816407
XRP/USDT:USDT,1h,is,long,B_open,atr,,-0.4035352843007822,366,-0.1309788309605596,0.4868986454288574,0.3907103825136612,0,7544,,,,,0,,,,1.5036555645816407
XRP/USDT:USDT,1h,is,short,A_close,ob,,-0.2958330913218399,272,-0.1589409846865739,0.3643014249417298,0.3933823529411764,2533,7544,-0.1967208645105135,-0.3774129649998241,0.0209050222854624,0.805,200,,,,1.5036555645816407
XRP/USDT:USDT,1h,is,short,A_close,atr,,-0.1362068477421722,340,-0.0372081862593507,0.2671282532804584,0.4235294117647059,0,7544,,,,,0,,,,1.5036555645816407
XRP/USDT:USDT,1h,is,short,B_open,ob,,-0.2937856176681315,268,-0.1615324889830336,0.3643164112279365,0.3917910447761194,2529,7544,-0.210674100528942,-0.4303212284847087,0.0448515564748451,0.71,200,,,,1.5036555645816407
XRP/USDT:USDT,1h,is,short,B_open,atr,,-0.1926486301867495,358,-0.0538827165885959,0.321795848283168,0.4162011173184357,0,7544,,,,,0,,,,1.5036555645816407
XRP/USDT:USDT,1h,is,both,A_close,ob,,-0.5841683294816544,546,-0.1961733194612013,0.6195742801858727,0.3791208791208791,5414,7544,-0.5072562402468193,-0.6409267626244843,-0.3217714578331585,0.83,200,,,,1.5036555645816407
XRP/USDT:USDT,1h,is,both,A_close,atr,,-0.5378995991014722,666,-0.108031439597988,0.6208017543082306,0.3978978978978979,0,7544,,,,,0,,,,1.5036555645816407
XRP/USDT:USDT,1h,is,both,B_open,ob,,-0.5624295594562494,566,-0.184045336501161,0.5930412374617035,0.3833922261484099,5419,7544,-0.515796686205359,-0.6757974821890448,-0.3046572481780654,0.655,200,,,,1.5036555645816407
XRP/USDT:USDT,1h,is,both,B_open,atr,,-0.5191840928793743,718,-0.0945695306804974,0.6291365667182303,0.4025069637883008,0,7544,,,,,0,,,,1.5036555645816407
XRP/USDT:USDT,1h,oos_warm,long,A_close,ob,,-0.1988780665951164,174,-0.158996905241383,0.2211388152680302,0.4080459770114942,1638,11560,-0.1541305259120196,-0.318190835724811,0.0269481539173133,0.675,200,,,,0.8647279856232641
