engine,symbol,timeframe,side,entry_time,entry_price,exit_time,exit_price,stop_price,reason,r_multiple,ob_key
naive_closed_bar,BTC/USDT:USDT,1h,short,1746954000000,104313.1,1747072800000,100939.30000000002,106000.0,take_profit,2.0,bear:106000.0000000000:104408.1000000000:1738346400000
naive_closed_bar,BTC/USDT:USDT,1h,short,1747152000000,103682.6,1747584000000,105863.1,105863.1,stop_loss,-1.0,bear:105863.1000000000:104101.6000000000:1747058400000
naive_closed_bar,BTC/USDT:USDT,1h,short,1747602000000,104131.3,1747609200000,106407.6,106000.0,stop_loss,-1.2181195483491232,bear:106000.0000000000:104408.1000000000:1738346400000
naive_closed_bar,BTC/USDT:USDT,1h,short,1747753200000,105294.5,1747767600000,107114.3,107114.3,stop_loss,-1.0,bear:107114.3000000000:105130.0000000000:1747634400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1748491200000,107516.2,1748527200000,106497.0,106497.0,stop_loss,-1.0,bull:107379.5000000000:106497.0000000000:1748217600000
naive_closed_bar,BTC/USDT:USDT,1h,long,1748800800000,104850.8,1748869200000,103704.1,103704.1,stop_loss,-1.0,bull:104410.5000000000:103704.1000000000:1748793600000
naive_closed_bar,BTC/USDT:USDT,1h,long,1748984400000,105312.0,1749038400000,104822.4,104822.4,stop_loss,-1.0,bull:105207.1000000000:104822.4000000000:1748959200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1749078000000,104641.8,1749139200000,103208.8,103600.6,stop_loss,-1.3762965808682328,bull:104646.1000000000:103600.6000000000:1748908800000
naive_closed_bar,BTC/USDT:USDT,1h,short,1749211200000,103702.3,1749387600000,105878.3,105878.3,stop_loss,-1.0,bear:105878.3000000000:104252.6000000000:1749139200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1749430800000,105476.4,1749459600000,106574.4,104927.4,take_profit,2.0,bull:105425.0000000000:104927.4000000000:1749394800000
naive_closed_bar,BTC/USDT:USDT,1h,short,1749582000000,109460.0,1749726000000,106980.0,110700.0,take_profit,2.0,bear:110700.0000000000:109526.2000000000:1748444400000
naive_closed_bar,BTC/USDT:USDT,1h,short,1750024800000,105210.1,1750035600000,105810.6,105810.6,stop_loss,-1.0,bear:105810.6000000000:105260.0000000000:1750017600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1750352400000,104483.1,1750402800000,105763.5,105184.0,stop_loss,-1.8267941218433512,bear:105184.0000000000:104753.6000000000:1750338000000
naive_closed_bar,BTC/USDT:USDT,1h,long,1750518000000,103516.7,1750528800000,102620.8,102903.6,stop_loss,-1.4612624367966187,bull:103293.7000000000:102903.6000000000:1750496400000
naive_closed_bar,BTC/USDT:USDT,1h,short,1750698000000,102435.6,1750701600000,102910.7,102910.7,stop_loss,-1.0,bear:102910.7000000000:102647.3000000000:1750597200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1750896000000,107269.0,1751472000000,109366.9,108900.0,stop_loss,-1.2862660944205973,bear:108900.0000000000:107337.2000000000:1750172400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1751544000000,109119.9,1751547600000,110398.49999999997,108480.6,take_profit,2.0,bull:108935.2000000000:108480.6000000000:1751533200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1751601600000,108938.2,1751616000000,108480.6,108480.6,stop_loss,-1.0,bull:108935.2000000000:108480.6000000000:1751533200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1751796000000,107936.0,1751806800000,108713.2,108211.0,stop_loss,-2.8261818181818077,bear:108211.0000000000:108000.0000000000:1751792400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1751893200000,108478.6,1751911200000,107743.4,107743.4,stop_loss,-1.0,bull:108087.2000000000:107743.4000000000:1751806800000
naive_closed_bar,BTC/USDT:USDT,1h,short,1751994000000,108946.1,1752066000000,109684.7,109684.7,stop_loss,-1.0,bear:109684.7000000000:108600.0000000000:1751936400000
naive_closed_bar,BTC/USDT:USDT,1h,short,1752066000000,109136.9,1752087600000,111718.8,109963.1,stop_loss,-3.1250302590171537,bear:109963.1000000000:109631.3000000000:1751601600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1752379200000,117842.8,1752408000000,118382.1,118176.9,stop_loss,-1.6141873690512332,bear:118176.9000000000:117823.1000000000:1752350400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1753045200000,117982.9,1753048800000,117245.9,117245.9,stop_loss,-1.0,bull:117809.0000000000:117245.9000000000:1753023600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1753066800000,118374.8,1753077600000,119158.6,118856.6,stop_loss,-1.6268161062681572,bear:118856.6000000000:118450.0000000000:1753052400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1753099200000,118140.3,1753146000000,116370.1,116370.1,stop_loss,-1.0,bull:118029.9000000000:116370.1000000000:1753077600000
naive_closed_bar,BTC/USDT:USDT,1h,long,1753261200000,118002.0,1753412400000,115384.6,115865.0,stop_loss,-1.224801123069721,bull:117947.1000000000:115865.0000000000:1753207200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1753887600000,117950.0,1754006400000,115332.6,119258.7,take_profit,2.0,bear:119258.7000000000:118714.8000000000:1753801200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1754215200000,113846.0,1754218800000,114000.0,114000.0,stop_loss,-1.0,bear:114000.0000000000:113766.3000000000:1754157600000
naive_closed_bar,BTC/USDT:USDT,1h,long,1754330400000,114907.3,1754373600000,114070.0,114070.0,stop_loss,-1.0,bull:114879.2000000000:114070.0000000000:1754323200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1754528400000,114703.6,1754560800000,116291.4,115686.0,stop_loss,-1.61624592833876,bear:115686.0000000000:115091.6000000000:1754377200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1754856000000,118277.1,1754866800000,119258.7,119258.7,stop_loss,-1.0,bear:119258.7000000000:118714.8000000000:1753801200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1755093600000,120880.0,1755122400000,123300.0,123300.0,stop_loss,-1.0,bear:123300.0000000000:122087.7000000000:1752548400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1755453600000,117500.8,1755475200000,117121.6,117121.6,stop_loss,-1.0,bull:117449.4000000000:117121.6000000000:1755403200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1755576000000,115256.3,1755612000000,113827.3,114211.4,stop_loss,-1.3675949851660332,bull:114615.3000000000:114211.4000000000:1754560800000
naive_closed_bar,BTC/USDT:USDT,1h,long,1755784800000,113232.0,1755864000000,111850.0,111850.0,stop_loss,-1.0,bull:112946.2000000000:111850.0000000000:1754240400000
naive_closed_bar,BTC/USDT:USDT,1h,short,1756386000000,112787.1,1756447200000,111068.30000000002,113646.5,take_profit,2.0,bear:113646.5000000000:113312.7000000000:1756105200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1756814400000,108749.6,1756821600000,111448.80000000002,107400.0,take_profit,2.0,bull:108899.7000000000:107400.0000000000:1756778400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1756958400000,110870.8,1756965600000,110350.0,110486.9,stop_loss,-1.3566032821046914,bull:111065.5000000000:110486.9000000000:1756908000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1757491200000,112333.0,1757505600000,113388.0,113238.0,stop_loss,-1.1657458563535912,bear:113238.0000000000:112699.9000000000:1757430000000
naive_closed_bar,BTC/USDT:USDT,1h,long,1757592000000,113929.9,1757635200000,115567.69999999998,113111.0,take_profit,2.0,bull:113581.2000000000:113111.0000000000:1757559600000
naive_closed_bar,BTC/USDT:USDT,1h,long,1757779200000,115286.6,1757912400000,116496.80000000002,114681.5,take_profit,2.0,bull:115161.5000000000:114681.5000000000:1757700000000
naive_closed_bar,BTC/USDT:USDT,1h,long,1758672000000,112175.1,1758805200000,110714.9,110714.9,stop_loss,-1.0,bull:111793.5000000000:110714.9000000000:1757505600000
naive_closed_bar,BTC/USDT:USDT,1h,long,1758913200000,109115.9,1759075200000,110215.69999999998,108566.0,take_profit,2.0,bull:109157.6000000000:108566.0000000000:1758906000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1759618800000,122343.2,1759629600000,124012.2,122781.1,stop_loss,-3.8113724594655554,bear:122781.1000000000:122353.8000000000:1759600800000
naive_closed_bar,BTC/USDT:USDT,1h,long,1759802400000,124205.5,1759845600000,122684.0,123140.3,stop_loss,-1.428370259106275,bull:124218.0000000000:123140.3000000000:1759752000000
naive_closed_bar,BTC/USDT:USDT,1h,long,1759928400000,122540.4,1760018400000,121005.3,121005.3,stop_loss,-1.0,bull:121880.0000000000:121005.3000000000:1759910400000
naive_closed_bar,BTC/USDT:USDT,1h,short,1760241600000,111486.1,1760277600000,112466.2,112466.2,stop_loss,-1.0,bear:112466.2000000000:111810.6000000000:1760227200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1760587200000,110918.4,1760605200000,109501.0,109501.0,stop_loss,-1.0,bull:110953.8000000000:109501.0000000000:1760281200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1760918400000,108011.1,1761055200000,111921.70000000001,106055.8,take_profit,2.0,bull:108214.8000000000:106055.8000000000:1760868000000
naive_closed_bar,BTC/USDT:USDT,1h,long,1761084000000,109008.0,1761516000000,114912.4,106055.8,take_profit,2.0,bull:108214.8000000000:106055.8000000000:1760868000000
naive_closed_bar,BTC/USDT:USDT,1h,long,1762099200000,110068.1,1762120800000,109654.5,109654.5,stop_loss,-1.0,bull:110015.0000000000:109654.5000000000:1762056000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1762794000000,105906.6,1762822800000,106570.0,106570.0,stop_loss,-1.0,bear:106570.0000000000:105780.1000000000:1762783200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1762822800000,106047.4,1762894800000,102547.79999999999,107797.2,take_profit,2.0,bear:107797.2000000000:106489.5000000000:1762232400000
naive_closed_bar,BTC/USDT:USDT,1h,short,1763366400000,95577.3,1763384400000,93531.90000000001,96600.0,take_profit,2.0,bear:96600.0000000000:95896.2000000000:1763305200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1763388000000,94730.2,1763431200000,90990.59999999999,96600.0,take_profit,2.0,bear:96600.0000000000:95896.2000000000:1763305200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1763488800000,93290.6,1763654400000,87847.40000000002,96012.2,take_profit,2.0,bear:96012.2000000000:93713.3000000000:1763398800000
naive_closed_bar,BTC/USDT:USDT,1h,long,1764061200000,87194.3,1764205200000,91130.10000000002,85226.4,take_profit,2.0,bull:86634.1000000000:85226.4000000000:1764003600000
naive_closed_bar,BTC/USDT:USDT,1h,long,1764327600000,91382.9,1764338400000,92924.29999999999,90612.2,take_profit,2.0,bull:91111.5000000000:90612.2000000000:1764324000000
naive_closed_bar,BTC/USDT:USDT,1h,long,1764345600000,90880.1,1764349200000,90612.2,90612.2,stop_loss,-1.0,bull:91111.5000000000:90612.2000000000:1764324000000
naive_closed_bar,BTC/USDT:USDT,1h,long,1764536400000,91139.1,1764543600000,90320.6,90414.0,stop_loss,-1.1288098193352551,bull:90881.1000000000:90414.0000000000:1764489600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1764810000000,93150.0,1765810800000,87425.6,96012.2,take_profit,2.0,bear:96012.2000000000:93713.3000000000:1763398800000
naive_closed_bar,BTC/USDT:USDT,1h,long,1765893600000,87257.2,1767632400000,94199.59999999999,83786.0,take_profit,2.0,bull:86089.9000000000:83786.0000000000:1764723600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1767697200000,93799.9,1767880800000,89375.29999999999,96012.2,take_profit,2.0,bear:96012.2000000000:93713.3000000000:1763398800000
naive_closed_bar,BTC/USDT:USDT,1h,short,1768309200000,92021.0,1768327200000,93825.0,93825.0,stop_loss,-1.0,bear:93825.0000000000:92338.0000000000:1767808800000
naive_closed_bar,BTC/USDT:USDT,1h,short,1768593600000,95517.1,1768698000000,94941.30000000002,95805.0,take_profit,2.0,bear:95805.0000000000:95526.2000000000:1768575600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1768759200000,95396.2,1768777200000,94944.8,95621.9,take_profit,2.0,bear:95621.9000000000:95378.1000000000:1768698000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1769022000000,90321.9,1769025600000,89766.69999999998,90599.5,take_profit,2.0,bear:90599.5000000000:89705.0000000000:1769011200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1769104800000,89295.5,1769187600000,90599.5,90599.5,stop_loss,-1.0,bear:90599.5000000000:89705.0000000000:1769011200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1769194800000,89938.3,1769328000000,88254.8,88530.0,stop_loss,-1.19541290918128,bull:89847.2000000000:88530.0000000000:1769184000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1769594400000,89368.4,1769598000000,90036.9,89893.9,stop_loss,-1.2721217887725975,bear:89893.9000000000:89631.6000000000:1769266800000
naive_closed_bar,BTC/USDT:USDT,1h,long,1769612400000,89444.4,1769648400000,88561.7,88786.0,stop_loss,-1.3406743620899224,bull:89071.0000000000:88786.0000000000:1769590800000
naive_closed_bar,BTC/USDT:USDT,1h,long,1769648400000,88561.7,1769695200000,86978.7,87265.4,stop_loss,-1.22116793952017,bull:88660.9000000000:87265.4000000000:1769544000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1770040800000,77797.6,1770141600000,74599.20000000001,79396.8,take_profit,2.0,bear:79396.8000000000:78600.2000000000:1770008400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1770624000000,69832.2,1770631200000,68694.0,68734.6,stop_loss,-1.036989795918373,bull:69436.8000000000:68734.6000000000:1770537600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1770652800000,70049.1,1770912000000,65547.30000000002,72300.0,take_profit,2.0,bear:72300.0000000000:69913.3000000000:1770631200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1770987600000,67238.2,1770994800000,68652.0,68385.0,stop_loss,-1.2328217649110562,bear:68385.0000000000:67448.4000000000:1770912000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1771124400000,69926.0,1771808400000,65178.0,72300.0,take_profit,2.0,bear:72300.0000000000:69913.3000000000:1770631200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1772164800000,67709.2,1772211600000,65427.59999999999,68850.0,take_profit,2.0,bear:68850.0000000000:68150.0000000000:1772118000000
naive_closed_bar,BTC/USDT:USDT,1h,long,1772251200000,65632.0,1772258400000,63173.8,64720.4,stop_loss,-2.6965774462483556,bull:65488.2000000000:64720.4000000000:1772028000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1772553600000,68137.4,1772611200000,70993.7,70110.9,stop_loss,-1.4473270838611618,bear:70110.9000000000:68180.0000000000:1771254000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1772960400000,67662.9,1773007200000,66557.49999999997,68215.6,take_profit,2.0,bear:68215.6000000000:67808.4000000000:1772910000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1773032400000,67869.6,1773036000000,67265.6,68171.6,take_profit,2.0,bear:68171.6000000000:67659.5000000000:1773007200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1773043200000,67772.4,1773046800000,68171.6,68171.6,stop_loss,-1.0,bear:68171.6000000000:67659.5000000000:1773007200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1773439200000,70785.8,1773630000000,73749.8,69303.8,take_profit,2.0,bull:70625.0000000000:69303.8000000000:1773360000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1773993600000,71000.4,1774011600000,69804.59999999998,71598.3,take_profit,2.0,bear:71598.3000000000:71020.7000000000:1773903600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1774101600000,70595.0,1774134000000,68588.4,71598.3,take_profit,2.0,bear:71598.3000000000:71020.7000000000:1773903600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1774360800000,69847.6,1774425600000,71377.5,71377.5,stop_loss,-1.0,bear:71377.5000000000:70439.8000000000:1774357200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1774803600000,66356.6,1774821600000,65319.9,65319.9,stop_loss,-1.0,bull:66111.9000000000:65319.9000000000:1772460000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1774828800000,66251.2,1774836000000,67100.0,67100.0,stop_loss,-1.0,bear:67100.0000000000:66724.0000000000:1774821600000
naive_closed_bar,BTC/USDT:USDT,1h,long,1774890000000,66805.2,1775599200000,70579.2,64918.2,take_profit,2.0,bull:66686.1000000000:64918.2000000000:1774839600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1775664000000,71560.9,1775772000000,72858.5,72858.5,stop_loss,-1.0,bear:72858.5000000000:71460.1000000000:1775656800000
naive_closed_bar,BTC/USDT:USDT,1h,long,1775948400000,73013.4,1775955600000,71598.7,72451.9,stop_loss,-2.51950133570792,bull:72895.6000000000:72451.9000000000:1775930400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1776772800000,75972.8,1776783600000,75433.1,75433.1,stop_loss,-1.0,bull:75680.0000000000:75433.1000000000:1776765600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1776812400000,76288.2,1776823200000,77568.1,76999.0,stop_loss,-1.8006471581316876,bear:76999.0000000000:76025.0000000000:1776798000000
naive_closed_bar,BTC/USDT:USDT,1h,long,1777514400000,75663.6,1777622400000,77435.00000000003,74777.9,take_profit,2.0,bull:75900.0000000000:74777.9000000000:1776823200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1777770000000,78200.0,1777806000000,78641.4,77979.3,take_profit,2.0,bull:78219.6000000000:77979.3000000000:1777755600000
naive_closed_bar,BTC/USDT:USDT,1h,long,1777888800000,78894.8,1777914000000,80630.40000000001,78027.0,take_profit,2.0,bull:78318.7000000000:78027.0000000000:1777856400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1778076000000,81471.6,1778148000000,80651.2,80651.2,stop_loss,-1.0,bull:81228.4000000000:80651.2000000000:1778054400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1778245200000,79612.4,1778914800000,78128.3,78128.3,stop_loss,-1.0,bull:79851.3000000000:78128.3000000000:1777950000000
naive_closed_bar,BTC/USDT:USDT,1h,long,1779026400000,78009.6,1779058800000,77430.4,77675.4,stop_loss,-1.733093955715115,bull:78085.4000000000:77675.4000000000:1779012000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1779210000000,76821.2,1779253200000,77291.3,77291.3,stop_loss,-1.0,bear:77291.3000000000:76932.0000000000:1779199200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1779282000000,77175.3,1779472800000,76107.1,76107.1,stop_loss,-1.0,bull:76981.4000000000:76107.1000000000:1779256800000
naive_closed_bar,BTC/USDT:USDT,1h,short,1779660000000,76771.2,1779688800000,77600.0,77600.0,stop_loss,-1.0,bear:77600.0000000000:76888.0000000000:1779634800000
naive_closed_bar,BTC/USDT:USDT,1h,long,1779753600000,76750.1,1779814800000,75909.6,76056.0,stop_loss,-1.2109206166258362,bull:76718.2000000000:76056.0000000000:1779717600000
naive_closed_bar,BTC/USDT:USDT,1h,long,1780077600000,73343.0,1780311600000,72436.0,72436.0,stop_loss,-1.0,bull:73206.8000000000:72436.0000000000:1780070400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1780477200000,67040.9,1780516800000,64918.2,64918.2,stop_loss,-1.0,bull:66686.1000000000:64918.2000000000:1774839600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1780952400000,63690.8,1781010000000,62145.000000000015,64463.7,take_profit,2.0,bear:64463.7000000000:63733.0000000000:1780639200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1781082000000,61302.7,1781175600000,63201.29999999999,60353.4,take_profit,2.0,bull:60900.0000000000:60353.4000000000:1780794000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1781254800000,63729.5,1781384400000,64463.7,64463.7,stop_loss,-1.0,bear:64463.7000000000:63733.0000000000:1780639200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1781708400000,65712.7,1781712000000,66246.1,66246.1,stop_loss,-1.0,bear:66246.1000000000:65767.0000000000:1781683200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1782028800000,63987.9,1782072000000,63661.9,63661.9,stop_loss,-1.0,bull:64015.0000000000:63661.9000000000:1782010800000
naive_closed_bar,BTC/USDT:USDT,1h,long,1782165600000,63948.4,1782194400000,62905.5,63220.0,stop_loss,-1.431768259198242,bull:63775.3000000000:63220.0000000000:1782090000000
naive_closed_bar,BTC/USDT:USDT,1h,short,1782442800000,60015.0,1782453600000,60298.9,60245.0,stop_loss,-1.234347826086963,bear:60245.0000000000:59422.7000000000:1782439200000
naive_closed_bar,BTC/USDT:USDT,1h,long,1782586800000,60149.9,1782666000000,59530.7,59530.7,stop_loss,-1.0,bull:60140.7000000000:59530.7000000000:1782568800000
naive_closed_bar,BTC/USDT:USDT,1h,short,1782702000000,60019.8,1782734400000,60543.3,60543.3,stop_loss,-1.0,bear:60543.3000000000:60109.5000000000:1782662400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1782867600000,58741.7,1782982800000,61332.499999999985,57446.3,take_profit,2.0,bull:58250.0000000000:57446.3000000000:1726567200000
naive_closed_bar,BTC/USDT:USDT,1h,short,1783090800000,61895.2,1783184400000,63245.6,63209.6,stop_loss,-1.0273889227023736,bear:63209.6000000000:62272.1000000000:1782306000000
naive_closed_bar,BTC/USDT:USDT,1h,long,1783242000000,62600.3,1783285200000,63195.70000000001,62302.6,take_profit,2.0,bull:62538.6000000000:62302.6000000000:1783184400000
naive_closed_bar,BTC/USDT:USDT,1h,long,1783321200000,63064.5,1783339200000,61733.6,62410.1,stop_loss,-2.0337713936430295,bull:62908.7000000000:62410.1000000000:1783288800000
naive_closed_bar,BTC/USDT:USDT,1h,long,1783544400000,62162.4,1783645200000,63893.200000000004,61297.0,take_profit,2.0,bull:62023.8000000000:61297.0000000000:1783371600000
naive_closed_bar,BTC/USDT:USDT,1h,short,1783825200000,64201.8,1783836000000,63610.600000000006,64497.4,take_profit,2.0,bear:64497.4000000000:64213.9000000000:1783810800000
naive_closed_bar,BTC/USDT:USDT,1h,short,1783868400000,64138.3,1783908000000,63420.100000000006,64497.4,take_profit,2.0,bear:64497.4000000000:64213.9000000000:1783810800000
b_engine_realtime,BTC/USDT:USDT,1h,short,1689489960000,30270.1,1689517020000,30341.5,30341.5,stop_loss,-1.0,bear:30341.5000000000:30270.1000000000:1689476400000
b_engine_realtime,BTC/USDT:USDT,1h,short,1689630180000,30176.7,1689667980000,29870.7,30329.7,take_profit,2.0,bear:30329.7000000000:30176.7000000000:1689613200000
b_engine_realtime,BTC/USDT:USDT,1h,long,1689966840000,29803.0,1690067820000,29710.3,29710.3,stop_loss,-1.0,bull:29803.0000000000:29710.3000000000:1689962400000
b_engine_realtime,BTC/USDT:USDT,1h,long,1690148460000,29911.2,1690153380000,30061.2,29836.2,take_profit,2.0,bull:29911.2000000000:29836.2000000000:1690131600000
b_engine_realtime,BTC/USDT:USDT,1h,long,1690162740000,29911.2,1690164420000,29836.2,29836.2,stop_loss,-1.0,bull:29911.2000000000:29836.2000000000:1690131600000
b_engine_realtime,BTC/USDT:USDT,1h,long,1690414740000,29315.0,1690483020000,29100.0,29100.0,stop_loss,-1.0,bull:29315.0000000000:29100.0000000000:1690401600000
b_engine_realtime,BTC/USDT:USDT,1h,long,1690565760000,29227.0,1690746600000,29112.8,29112.8,stop_loss,-1.0,bull:29227.0000000000:29112.8000000000:1690552800000
b_engine_realtime,BTC/USDT:USDT,1h,short,1690764660000,29450.3,1690817520000,29234.099999999995,29558.4,take_profit,2.0,bear:29558.4000000000:29450.3000000000:1690477200000
b_engine_realtime,BTC/USDT:USDT,1h,long,1691115840000,29115.9,1691174760000,28955.4,28955.4,stop_loss,-1.0,bull:29115.9000000000:28955.4000000000:1691071200000
b_engine_realtime,BTC/USDT:USDT,1h,long,1691313120000,29070.3,1691325600000,29023.4,29023.4,stop_loss,-1.0,bull:29070.3000000000:29023.4000000000:1691308800000
b_engine_realtime,BTC/USDT:USDT,1h,long,1691418600000,28973.6,1691513520000,29820.799999999996,28550.0,take_profit,2.0,bull:28973.6000000000:28550.0000000000:1690930800000
b_engine_realtime,BTC/USDT:USDT,1h,short,1691984100000,29411.2,1691992800000,29463.0,29463.0,stop_loss,-1.0,bear:29463.0000000000:29411.2000000000:1691964000000
b_engine_realtime,BTC/USDT:USDT,1h,long,1692036360000,29350.0,1692126660000,29070.0,29070.0,stop_loss,-1.0,bull:29350.0000000000:29070.0000000000:1692021600000
b_engine_realtime,BTC/USDT:USDT,1h,long,1692566040000,26130.2,1692612600000,25948.5,25948.5,stop_loss,-1.0,bull:26130.2000000000:25948.5000000000:1692561600000
b_engine_realtime,BTC/USDT:USDT,1h,short,1692626340000,26122.0,1692721980000,25796.0,26285.0,take_profit,2.0,bear:26285.0000000000:26122.0000000000:1692612000000
b_engine_realtime,BTC/USDT:USDT,1h,short,1692748980000,26067.5,1692807480000,26280.0,26280.0,stop_loss,-1.0,bear:26280.0000000000:26067.5000000000:1692730800000
b_engine_realtime,BTC/USDT:USDT,1h,short,1692830220000,26444.0,1693318920000,26994.0,26994.0,stop_loss,-1.0,bear:26994.0000000000:26444.0000000000:1692374400000
b_engine_realtime,BTC/USDT:USDT,1h,short,1693765080000,25976.0,1693864620000,25624.800000000003,26151.6,take_profit,2.0,bear:26151.6000000000:25976.0000000000:1693587600000
b_engine_realtime,BTC/USDT:USDT,1h,short,1694375880000,25837.6,1694375940000,25784.399999999994,25864.2,take_profit,2.0,bear:25864.2000000000:25837.6000000000:1694365200000
b_engine_realtime,BTC/USDT:USDT,1h,long,1694383320000,25854.5,1694441100000,25508.7,25508.7,stop_loss,-1.0,bull:25854.5000000000:25508.7000000000:1694379600000
b_engine_realtime,BTC/USDT:USDT,1h,short,1695135840000,27190.3,1695598020000,26222.3,27674.3,take_profit,2.0,bear:27674.3000000000:27190.3000000000:1693494000000
b_engine_realtime,BTC/USDT:USDT,1h,long,1695824700000,26110.9,1695824700000,26378.700000000004,25977.0,take_profit,2.0,bull:26110.9000000000:25977.0000000000:1695661200000
b_engine_realtime,BTC/USDT:USDT,1h,long,1695824700000,26110.9,1695824700000,26378.700000000004,25977.0,take_profit,2.0,bull:26110.9000000000:25977.0000000000:1695661200000
b_engine_realtime,BTC/USDT:USDT,1h,long,1695838020000,26110.9,1695859920000,26378.700000000004,25977.0,take_profit,2.0,bull:26110.9000000000:25977.0000000000:1695661200000
b_engine_realtime,BTC/USDT:USDT,1h,short,1696110000000,27021.8,1696154700000,27231.5,27231.5,stop_loss,-1.0,bear:27231.5000000000:27021.8000000000:1696006800000
b_engine_realtime,BTC/USDT:USDT,1h,long,1696171260000,27070.4,1696198500000,27351.600000000006,26929.8,take_profit,2.0,bull:27070.4000000000:26929.8000000000:1696140000000
b_engine_realtime,BTC/USDT:USDT,1h,short,1696409220000,27549.0,1696446000000,27665.0,27665.0,stop_loss,-1.0,bear:27665.0000000000:27549.0000000000:1696356000000
b_engine_realtime,BTC/USDT:USDT,1h,long,1696520220000,27387.1,1696606200000,27915.299999999996,27123.0,take_profit,2.0,bull:27387.1000000000:27123.0000000000:1696453200000
b_engine_realtime,BTC/USDT:USDT,1h,long,1696740780000,27908.4,1696758660000,27831.8,27831.8,stop_loss,-1.0,bull:27908.4000000000:27831.8000000000:1696734000000
b_engine_realtime,BTC/USDT:USDT,1h,short,1696772880000,27965.0,1696840440000,27731.0,28082.0,take_profit,2.0,bear:28082.0000000000:27965.0000000000:1696759200000
b_engine_realtime,BTC/USDT:USDT,1h,long,1696964580000,27387.1,1696991640000,27123.0,27123.0,stop_loss,-1.0,bull:27387.1000000000:27123.0000000000:1696453200000
