trigger_time,tap_index,zone_key,in_canonical,in_event,canon_entry_time,event_entry_time,canon_entry_price,event_entry_price,canon_exit_time,event_exit_time,canon_exit_price,event_exit_price,canon_reason,event_reason,canon_stop_price,event_stop_price,canon_penetration,event_penetration,fields_match
1715457600000,0,294,True,True,1715499120000,1715499120000,60670.77604082012,60670.77604082012,1715502660000,1715502660000,61028.040102050305,61028.040102050305,take_profit,take_profit,60432.6,60432.6,False,False,True
1715468400000,1,294,True,True,1715499120000,1715499120000,60670.77604082012,60670.77604082012,1715502660000,1715502660000,61028.040102050305,61028.040102050305,take_profit,take_profit,60432.6,60432.6,False,False,True
1715569200000,3,294,True,True,1715570340000,1715570340000,60782.25402,60782.25402,1715582460000,1715582460000,61306.73505,61306.73505,take_profit,take_profit,60432.6,60432.6,False,False,True
1715576400000,4,294,True,True,1715579460000,1715579460000,60782.25402,60782.25402,1715582460000,1715582460000,61306.73505,61306.73505,take_profit,take_profit,60432.6,60432.6,False,False,True
1715688000000,0,292,True,True,1715689800000,1715689800000,61179.2334,61179.2334,1715689800000,1715689800000,61823.08349999999,61823.08349999999,take_profit,take_profit,60750.0,60750.0,False,False,True
1715688000000,2,293,True,True,1715689800000,1715689800000,60985.194599999995,60985.194599999995,1715689800000,1715689800000,61627.03649999999,61627.03649999999,take_profit,take_profit,60557.3,60557.3,False,False,True
1715695200000,1,292,True,True,1715696280000,1715696280000,61179.2334,61179.2334,1715696640000,1715696640000,61823.08349999999,61823.08349999999,take_profit,take_profit,60750.0,60750.0,False,False,True
1716735600000,0,286,True,True,1716738420000,1716738420000,68724.84222,68724.84222,1716759120000,1716759120000,68523.7,68523.7,stop_loss,stop_loss,68523.7,68523.7,False,False,True
1717938000000,0,280,True,True,1718002080000,1718002080000,69348.3669,69348.3669,1718030100000,1718030100000,69630.91724999998,69630.91724999998,take_profit,take_profit,69160.0,69160.0,False,False,True
1717999200000,1,280,True,True,1718002080000,1718002080000,69348.3669,69348.3669,1718030100000,1718030100000,69630.91724999998,69630.91724999998,take_profit,take_profit,69160.0,69160.0,False,False,True
1718024400000,2,280,True,True,1718024700000,1718024700000,69314.88828658302,69314.88828658302,1718026800000,1718026800000,69547.22071645755,69547.22071645755,take_profit,take_profit,69160.0,69160.0,False,False,True
1718359200000,0,278,True,True,1718375280000,1718375280000,66600.55046840674,66600.55046840674,1718375880000,1718375880000,66794.42617101685,66794.42617101685,take_profit,take_profit,66471.3,66471.3,False,False,True
1718373600000,1,278,True,True,1718375280000,1718375280000,66600.55046840674,66600.55046840674,1718375880000,1718375880000,66794.42617101685,66794.42617101685,take_profit,take_profit,66471.3,66471.3,False,False,True
1719219600000,5,294,True,True,1719221580000,1719221580000,60782.25402,60782.25402,1719221580000,1719221580000,61306.73505,61306.73505,take_profit,take_profit,60432.6,60432.6,False,False,True
1720386000000,0,273,True,True,1720387380000,1720387380000,56490.94804015873,56490.94804015873,1720395900000,1720395900000,56000.0,56000.0,stop_loss,stop_loss,56000.0,56000.0,False,False,True
1722837600000,0,324,True,True,1722839040000,1722839040000,48915.7812,48915.7812,1722839040000,1722839040000,49837.952999999994,49837.952999999994,take_profit,take_profit,48301.0,48301.0,False,False,True
1723644000000,0,262,True,True,1723644660000,1723644660000,58953.68838,58953.68838,1723687080000,1723687080000,58360.0,58360.0,stop_loss,stop_loss,58360.0,58360.0,False,False,True
1723658400000,1,262,True,True,1723661100000,1723661100000,58862.69960073443,58862.69960073443,1723687080000,1723687080000,58360.0,58360.0,stop_loss,stop_loss,58360.0,58360.0,False,False,True
1724796000000,0,260,True,True,1724796840000,1724796840000,58181.33394,58181.33394,1724796840000,1724796840000,58828.33484999999,58828.33484999999,take_profit,take_profit,57750.0,57750.0,False,False,True
1724860800000,1,260,True,True,1724861940000,1724861940000,58181.33394,58181.33394,1724863800000,1724863800000,58828.33484999999,58828.33484999999,take_profit,take_profit,57750.0,57750.0,False,False,True
1725030000000,2,260,True,True,1725030120000,1725030120000,58181.33394,58181.33394,1725035220000,1725035220000,57750.0,57750.0,stop_loss,stop_loss,57750.0,57750.0,False,False,True
1726970400000,0,250,True,True,1726971000000,1726971000000,62929.84624792622,62929.84624792622,1726998180000,1726998180000,62714.2,62714.2,stop_loss,stop_loss,62714.2,62714.2,False,False,True
1726981200000,1,250,True,True,1726982340000,1726982340000,62918.08803114309,62918.08803114309,1726998180000,1726998180000,62714.2,62714.2,stop_loss,stop_loss,62714.2,62714.2,False,False,True
1727283600000,1,248,True,True,1727285220000,1727285220000,63142.02588,63142.02588,1727314620000,1727314620000,62688.2,62688.2,stop_loss,stop_loss,62688.2,62688.2,False,False,True
1727301600000,2,248,True,True,1727307240000,1727307240000,62956.36079649869,62956.36079649869,1727314620000,1727314620000,62688.2,62688.2,stop_loss,stop_loss,62688.2,62688.2,False,False,True
1727312400000,1,249,True,True,1727314620000,1727314620000,62682.534,62682.534,1727315400000,1727315400000,63053.835,63053.835,take_profit,take_profit,62435.0,62435.0,False,False,True
1727658000000,0,246,True,True,1727660820000,1727660820000,64855.468499999995,64855.468499999995,1727662200000,1727662200000,64601.6,64601.6,stop_loss,stop_loss,64601.6,64601.6,False,False,True
1727787600000,2,249,True,True,1727790060000,1727790060000,62682.534,62682.534,1727791320000,1727791320000,63053.835,63053.835,take_profit,take_profit,62435.0,62435.0,False,False,True
1728399600000,0,244,True,True,1728401640000,1728401640000,61925.58263999999,61925.58263999999,1728402360000,1728402360000,62306.106599999985,62306.106599999985,take_profit,take_profit,61671.9,61671.9,False,False,True
1728410400000,1,244,True,True,1728413280000,1728413280000,61925.58263999999,61925.58263999999,1728416100000,1728416100000,62306.106599999985,62306.106599999985,take_profit,take_profit,61671.9,61671.9,False,False,True
1728475200000,2,244,True,True,1728477480000,1728477480000,61925.58263999999,61925.58263999999,1728482580000,1728482580000,61671.9,61671.9,stop_loss,stop_loss,61671.9,61671.9,False,False,True
1729875600000,0,237,True,True,1729878960000,1729878960000,67001.49762000001,67001.49762000001,1729879200000,1729879200000,66700.0,66700.0,stop_loss,stop_loss,66700.0,66700.0,False,False,True
1730379600000,0,234,True,True,1730383080000,1730383080000,71264.25,71264.25,1730383500000,1730383500000,70803.0,70803.0,stop_loss,stop_loss,70803.0,70803.0,False,False,True
1730754000000,0,236,True,True,1730756220000,1730756220000,66944.78627999999,66944.78627999999,1730757720000,1730757720000,67299.96569999997,67299.96569999997,take_profit,take_profit,66708.0,66708.0,False,False,True
1731171600000,1,230,True,True,1731172200000,1731172200000,75915.6801,75915.6801,1731178860000,1731178860000,76424.75024999998,76424.75024999998,take_profit,take_profit,75576.3,75576.3,False,False,True
1731625200000,0,228,True,True,1731627600000,1731627600000,86901.94961520655,86901.94961520655,1731629280000,1731629280000,87984.8740380164,87984.8740380164,take_profit,take_profit,86180.0,86180.0,False,False,True
1732608000000,0,225,True,True,1732609800000,1732609800000,92494.79526,92494.79526,1732638480000,1732638480000,94235.38815000001,94235.38815000001,take_profit,take_profit,91334.4,91334.4,False,False,True
1732615200000,1,225,True,True,1732618260000,1732618260000,92494.79526,92494.79526,1732638480000,1732638480000,94235.38815000001,94235.38815000001,take_profit,take_profit,91334.4,91334.4,False,False,True
1733126400000,0,224,True,True,1733128620000,1733128620000,95228.04179999999,95228.04179999999,1733149620000,1733149620000,95918.10449999999,95918.10449999999,take_profit,take_profit,94768.0,94768.0,False,False,True
1733436000000,0,226,True,True,1733437680000,1733437680000,90710.83854,90710.83854,1733437680000,1733437680000,92217.79634999999,92217.79634999999,take_profit,take_profit,89706.2,89706.2,False,False,True
1733756400000,0,221,True,True,1733758500000,1733758500000,97841.00847468189,97841.00847468189,1733773200000,1733773200000,97236.7,97236.7,stop_loss,stop_loss,97236.7,97236.7,False,False,True
1734494400000,0,216,True,True,1734495720000,1734495720000,104138.22347999999,104138.22347999999,1734501300000,1734501300000,103264.6,103264.6,stop_loss,stop_loss,103264.6,103264.6,False,False,True
1734562800000,0,218,True,True,1734565740000,1734565740000,100138.42367999999,100138.42367999999,1734574320000,1734574320000,99149.6,99149.6,stop_loss,stop_loss,99149.6,99149.6,False,False,True
1735311600000,0,213,True,True,1735313580000,1735313580000,94323.56094,94323.56094,1735320180000,1735320180000,93525.6,93525.6,stop_loss,stop_loss,93525.6,93525.6,False,False,True
1736269200000,0,206,True,True,1736271480000,1736271480000,96693.13476,96693.13476,1736311620000,1736311620000,96061.5,96061.5,stop_loss,stop_loss,96061.5,96061.5,False,False,True
1736427600000,1,209,True,True,1736429820000,1736429820000,92460.08832000001,92460.08832000001,1736437500000,1736437500000,93885.22080000002,93885.22080000002,take_profit,take_profit,91510.0,91510.0,False,False,True
1738350000000,0,199,True,True,1738351200000,1738351200000,102377.17134,102377.17134,1738359000000,1738359000000,101526.8,101526.8,stop_loss,stop_loss,101526.8,101526.8,False,False,True
1738533600000,0,202,True,True,1738536000000,1738536000000,96436.08336,96436.08336,1738545660000,1738545660000,95309.9,95309.9,stop_loss,stop_loss,95309.9,95309.9,False,False,True
1738540800000,1,202,True,True,1738542060000,1738542060000,96387.0304896415,96387.0304896415,1738545660000,1738545660000,95309.9,95309.9,stop_loss,stop_loss,95309.9,95309.9,False,False,True
1740477600000,1,228,True,True,1740478920000,1740478920000,87017.4,87017.4,1740479580000,1740479580000,88273.49999999999,88273.49999999999,take_profit,take_profit,86180.0,86180.0,False,False,True
1743634800000,1,183,True,True,1743634800000,1743634800000,82554.60762000001,82554.60762000001,1743638580000,1743638580000,82221.0,82221.0,stop_loss,stop_loss,82221.0,82221.0,False,False,True
1743681600000,2,185,True,True,1743692820000,1743692820000,81227.17040020105,81227.17040020105,1743692820000,1743692820000,81397.67600050263,81397.67600050263,take_profit,take_profit,81113.5,81113.5,False,False,True
1744005600000,0,231,True,True,1744008360000,1744008360000,74915.88018,74915.88018,1744012980000,1744012980000,75614.70044999997,75614.70044999997,take_profit,take_profit,74450.0,74450.0,False,False,True
1744160400000,1,231,True,True,1744161900000,1744161900000,74915.88018,74915.88018,1744162680000,1744162680000,75614.70044999997,75614.70044999997,take_profit,take_profit,74450.0,74450.0,False,False,True
1744570800000,0,178,True,True,1744573260000,1744573260000,83116.62,83116.62,1744573620000,1744573620000,83657.54999999999,83657.54999999999,take_profit,take_profit,82756.0,82756.0,False,False,True
1744578000000,1,178,True,True,1744578300000,1744578300000,83116.62,83116.62,1744579320000,1744579320000,83657.54999999999,83657.54999999999,take_profit,take_profit,82756.0,82756.0,False,False,True
1744761600000,2,178,True,True,1744765080000,1744765080000,83116.62,83116.62,1744768920000,1744768920000,83657.54999999999,83657.54999999999,take_profit,take_profit,82756.0,82756.0,False,False,True
1745139600000,0,176,True,True,1745141160000,1745141160000,84539.70456,84539.70456,1745145720000,1745145720000,84260.0,84260.0,stop_loss,stop_loss,84260.0,84260.0,False,False,True
1746525600000,0,168,True,True,1746528480000,1746528480000,93823.56558460231,93823.56558460231,1746539460000,1746539460000,93559.6,93559.6,stop_loss,stop_loss,93559.6,93559.6,False,False,True
1747627200000,0,163,True,True,1747630200000,1747630200000,102806.68072845155,102806.68072845155,1747631100000,1747631100000,102591.0,102591.0,stop_loss,stop_loss,102591.0,102591.0,False,False,True
1748563200000,0,162,True,True,1748566680000,1748566680000,104682.69981585309,104682.69981585309,1748567700000,1748567700000,105533.94953963274,105533.94953963274,take_profit,take_profit,104115.2,104115.2,False,False,True
1748588400000,1,162,True,True,1748598180000,1748598180000,104594.39044115771,104594.39044115771,1748598840000,1748598840000,105313.17610289427,105313.17610289427,take_profit,take_profit,104115.2,104115.2,False,False,True
1749769200000,0,154,True,True,1749772740000,1749772740000,105626.13718707376,105626.13718707376,1749772860000,1749772860000,105253.2,105253.2,stop_loss,stop_loss,105253.2,105253.2,False,False,True
1750168800000,0,153,True,True,1750172340000,1750172340000,104735.15281398679,104735.15281398679,1750173540000,1750173540000,104399.9,104399.9,stop_loss,stop_loss,104399.9,104399.9,False,False,True
1751544000000,0,145,True,True,1751615880000,1751615880000,108664.31355069946,108664.31355069946,1751616960000,1751616960000,108480.6,108480.6,stop_loss,stop_loss,108480.6,108480.6,False,False,True
1751601600000,1,145,True,True,1751615880000,1751615880000,108664.31355069946,108664.31355069946,1751616960000,1751616960000,108480.6,108480.6,stop_loss,stop_loss,108480.6,108480.6,False,False,True
1751893200000,0,144,True,True,1751894160000,1751894160000,108108.81744,108108.81744,1751912820000,1751912820000,107743.4,107743.4,stop_loss,stop_loss,107743.4,107743.4,False,False,True
1751904000000,1,144,True,True,1751905200000,1751905200000,108055.55796052857,108055.55796052857,1751912820000,1751912820000,107743.4,107743.4,stop_loss,stop_loss,107743.4,107743.4,False,False,True
1752541200000,0,140,True,True,1752544740000,1752544740000,118417.23055157029,118417.23055157029,1752544980000,1752544980000,118746.52637892573,118746.52637892573,take_profit,take_profit,118197.7,118197.7,False,False,True
1752548400000,0,141,True,True,1752548940000,1752548940000,117447.68484,117447.68484,1752552540000,1752552540000,116862.4,116862.4,stop_loss,stop_loss,116862.4,116862.4,False,False,True
1755270000000,0,131,True,True,1755272640000,1755272640000,116779.25117999999,116779.25117999999,1755278760000,1755278760000,117423.12794999998,117423.12794999998,take_profit,take_profit,116350.0,116350.0,False,False,True
1755453600000,0,128,True,True,1755474720000,1755474720000,117355.11411062231,117355.11411062231,1755476940000,1755476940000,117121.6,117121.6,stop_loss,stop_loss,117121.6,117121.6,False,False,True
1755471600000,1,128,True,True,1755474720000,1755474720000,117355.11411062231,117355.11411062231,1755476940000,1755476940000,117121.6,117121.6,stop_loss,stop_loss,117121.6,117121.6,False,False,True
1755507600000,0,132,True,True,1755576480000,1755576480000,114382.33254673252,114382.33254673252,1755576600000,1755576600000,114638.73136683131,114638.73136683131,take_profit,take_profit,114211.4,114211.4,False,False,True
1755576000000,1,132,True,True,1755576480000,1755576480000,114382.33254673252,114382.33254673252,1755576600000,1755576600000,114638.73136683131,114638.73136683131,take_profit,take_profit,114211.4,114211.4,False,False,True
1756108800000,1,142,True,True,1756109220000,1756109220000,111010.1976,111010.1976,1756131360000,1756131360000,111877.194,111877.194,take_profit,take_profit,110432.2,110432.2,False,False,True
1756116000000,2,142,True,True,1756151880000,1756151880000,110661.43700614387,110661.43700614387,1756152000000,1756152000000,110432.2,110432.2,stop_loss,stop_loss,110432.2,110432.2,False,False,True
1756126800000,3,142,True,True,1756151880000,1756151880000,110661.43700614387,110661.43700614387,1756152000000,1756152000000,110432.2,110432.2,stop_loss,stop_loss,110432.2,110432.2,False,False,True
1756148400000,4,142,True,True,1756151880000,1756151880000,110661.43700614387,110661.43700614387,1756152000000,1756152000000,110432.2,110432.2,stop_loss,stop_loss,110432.2,110432.2,False,False,True
1756429200000,0,125,True,True,1756430400000,1756430400000,111515.2986,111515.2986,1756451520000,1756451520000,110811.0,110811.0,stop_loss,stop_loss,110811.0,110811.0,False,False,True
1756958400000,0,122,True,True,1756961940000,1756961940000,110884.65816803566,110884.65816803566,1756966860000,1756966860000,110486.9,110486.9,stop_loss,stop_loss,110486.9,110486.9,False,False,True
1757592000000,0,117,True,True,1757593800000,1757593800000,113457.22899983302,113457.22899983302,1757593800000,1757593800000,113976.57249958256,113976.57249958256,take_profit,take_profit,113111.0,113111.0,False,False,True
1759021200000,0,111,True,True,1759058280000,1759058280000,109234.76455154651,109234.76455154651,1759060680000,1759060680000,109369.41137886628,109369.41137886628,take_profit,take_profit,109145.0,109145.0,False,False,True
1759928400000,0,104,True,True,1759977780000,1759977780000,121621.10836860327,121621.10836860327,1760008800000,1760008800000,122544.82092150816,122544.82092150816,take_profit,take_profit,121005.3,121005.3,False,False,True
1759975200000,1,104,True,True,1759977780000,1759977780000,121621.10836860327,121621.10836860327,1760008800000,1760008800000,122544.82092150816,122544.82092150816,take_profit,take_profit,121005.3,121005.3,False,False,True
1760025600000,0,107,True,True,1760029080000,1760029080000,120082.21164,120082.21164,1760044980000,1760044980000,121405.52909999999,121405.52909999999,take_profit,take_profit,119200.0,119200.0,False,False,True
1760108400000,1,108,True,True,1760110260000,1760110260000,118665.52836,118665.52836,1760110680000,1760110680000,119324.2209,119324.2209,take_profit,take_profit,118226.4,118226.4,False,False,True
1761750000000,0,98,True,True,1761752880000,1761752880000,111467.48904,111467.48904,1761754260000,1761754260000,111094.4,111094.4,stop_loss,stop_loss,111094.4,111094.4,False,False,True
1761829200000,0,100,True,True,1761831480000,1761831480000,107716.13892,107716.13892,1761853140000,1761853140000,106588.0,106588.0,stop_loss,stop_loss,106588.0,106588.0,False,False,True
1763100000000,0,166,True,True,1763102940000,1763102940000,96098.60659754933,96098.60659754933,1763103000000,1763103000000,96668.76649387332,96668.76649387332,take_profit,take_profit,95718.5,95718.5,False,False,True
1763150400000,4,170,True,True,1763161560000,1763161560000,93987.13193277008,93987.13193277008,1763171700000,1763171700000,95695.67983192518,95695.67983192518,take_profit,take_profit,92848.1,92848.1,False,False,True
1763161200000,0,167,True,True,1763161560000,1763161560000,93987.13193277008,93987.13193277008,1763165220000,1763165220000,94977.32983192519,94977.32983192519,take_profit,take_profit,93327.0,93327.0,False,False,True
1763161200000,5,170,True,True,1763161560000,1763161560000,93987.13193277008,93987.13193277008,1763171700000,1763171700000,95695.67983192518,95695.67983192518,take_profit,take_profit,92848.1,92848.1,False,False,True
1763312400000,1,167,True,True,1763314920000,1763314920000,94000.99643999999,94000.99643999999,1763316660000,1763316660000,95011.99109999997,95011.99109999997,take_profit,take_profit,93327.0,93327.0,False,False,True
1763326800000,5,171,True,True,1763329380000,1763329380000,93406.78073047134,93406.78073047134,1763333580000,1763333580000,94466.95182617834,94466.95182617834,take_profit,take_profit,92700.0,92700.0,False,False,True
1763384400000,6,171,True,True,1763395560000,1763395560000,93402.17568951477,93402.17568951477,1763401680000,1763401680000,92700.0,92700.0,stop_loss,stop_loss,92700.0,92700.0,False,False,True
1763395200000,7,171,True,True,1763395560000,1763395560000,93402.17568951477,93402.17568951477,1763401680000,1763401680000,92700.0,92700.0,stop_loss,stop_loss,92700.0,92700.0,False,False,True
1765033200000,0,87,True,True,1765049580000,1765049580000,89234.59420756368,89234.59420756368,1765049580000,1765049580000,89337.63551890923,89337.63551890923,take_profit,take_profit,89165.9,89165.9,False,False,True
1765040400000,1,87,True,True,1765049580000,1765049580000,89234.59420756368,89234.59420756368,1765049580000,1765049580000,89337.63551890923,89337.63551890923,take_profit,take_profit,89165.9,89165.9,False,False,True
1765418400000,0,84,True,True,1765419120000,1765419120000,90190.93457999999,90190.93457999999,1765422660000,1765422660000,89368.9,89368.9,stop_loss,stop_loss,89368.9,89368.9,False,False,True
1765994400000,0,83,True,True,1765998480000,1765998480000,85317.11718842716,85317.11718842716,1765998480000,1765998480000,85453.7929710679,85453.7929710679,take_profit,take_profit,85226.0,85226.0,False,False,True
1766700000000,0,79,True,True,1766703120000,1766703120000,87258.41467786778,87258.41467786778,1766703120000,1766703120000,87317.53669466946,87317.53669466946,take_profit,take_profit,87219.0,87219.0,False,False,True
1766952000000,0,77,True,True,1766952240000,1766952240000,87461.88888,87461.88888,1766962080000,1766962080000,87757.52219999999,87757.52219999999,take_profit,take_profit,87264.8,87264.8,False,False,True
1767715200000,0,71,True,True,1767717780000,1767717780000,92491.79466,92491.79466,1767721200000,1767721200000,92102.0,92102.0,stop_loss,stop_loss,92102.0,92102.0,False,False,True
1767798000000,0,72,True,True,1767799020000,1767799020000,91198.13597999999,91198.13597999999,1767812160000,1767812160000,90790.1,90790.1,stop_loss,stop_loss,90790.1,90790.1,False,False,True
1767852000000,0,73,True,True,1767855540000,1767855540000,89931.38268,89931.38268,1767883500000,1767883500000,89261.2,89261.2,stop_loss,stop_loss,89261.2,89261.2,False,False,True
1767862800000,1,73,True,True,1767864720000,1767864720000,89931.38268,89931.38268,1767883500000,1767883500000,89261.2,89261.2,stop_loss,stop_loss,89261.2,89261.2,False,False,True
1767873600000,2,73,True,True,1767874740000,1767874740000,89777.1705778933,89777.1705778933,1767883500000,1767883500000,89261.2,89261.2,stop_loss,stop_loss,89261.2,89261.2,False,False,True
1768946400000,0,74,True,True,1768948380000,1768948380000,87849.16632,87849.16632,1768948380000,1768948380000,88360.31580000001,88360.31580000001,take_profit,take_profit,87508.4,87508.4,False,False,True
1769011200000,1,74,True,True,1769014560000,1769014560000,87849.16632,87849.16632,1769015580000,1769015580000,87508.4,87508.4,stop_loss,stop_loss,87508.4,87508.4,False,False,True
1769014800000,2,75,True,True,1769015640000,1769015640000,87410.57862,87410.57862,1769021220000,1769021220000,88342.94655,88342.94655,take_profit,take_profit,86789.0,86789.0,False,False,True
1769706000000,1,93,True,True,1769709360000,1769709360000,84204.13746,84204.13746,1769712840000,1769712840000,83456.0,83456.0,stop_loss,stop_loss,83456.0,83456.0,False,False,True
1770001200000,2,231,True,True,1770003000000,1770003000000,74915.88018,74915.88018,1770004140000,1770004140000,75614.70044999997,75614.70044999997,take_profit,take_profit,74450.0,74450.0,False,False,True
1770008400000,3,231,True,True,1770009960000,1770009960000,74915.88018,74915.88018,1770011460000,1770011460000,75614.70044999997,75614.70044999997,take_profit,take_profit,74450.0,74450.0,False,False,True
1770138000000,4,231,True,True,1770140940000,1770140940000,74915.88018,74915.88018,1770142860000,1770142860000,74450.0,74450.0,stop_loss,stop_loss,74450.0,74450.0,False,False,True
1770141600000,0,232,True,True,1770144300000,1770144300000,73620.7212,73620.7212,1770146340000,1770146340000,74969.553,74969.553,take_profit,take_profit,72721.5,72721.5,False,False,True
1770220800000,1,232,True,True,1770221400000,1770221400000,73620.7212,73620.7212,1770225840000,1770225840000,72721.5,72721.5,stop_loss,stop_loss,72721.5,72721.5,False,False,True
1770321600000,0,241,True,True,1770324900000,1770324900000,62335.4646,62335.4646,1770324900000,1770324900000,62808.6615,62808.6615,take_profit,take_profit,62020.0,62020.0,False,False,True
1770624000000,0,64,True,True,1770625980000,1770625980000,69450.68736,69450.68736,1770633120000,1770633120000,68734.6,68734.6,stop_loss,stop_loss,68734.6,68734.6,False,False,True
1771156800000,0,60,True,True,1771160160000,1771160160000,69340.72193155973,69340.72193155973,1771162140000,1771162140000,69163.7,69163.7,stop_loss,stop_loss,69163.7,69163.7,False,False,True
1771160400000,0,61,True,True,1771162200000,1771162200000,68949.88722,68949.88722,1771177500000,1771177500000,68639.7,68639.7,stop_loss,stop_loss,68639.7,68639.7,False,False,True
1772546400000,0,55,True,True,1772549340000,1772549340000,66102.43344976756,66102.43344976756,1772551920000,1772551920000,67276.23362441889,67276.23362441889,take_profit,take_profit,65319.9,65319.9,False,False,True
1776618000000,0,40,True,True,1776621060000,1776621060000,74784.954,74784.954,1776631440000,1776631440000,74480.0,74480.0,stop_loss,stop_loss,74480.0,74480.0,False,False,True
1778076000000,0,30,True,True,1778116020000,1778116020000,80816.76544367023,80816.76544367023,1778116200000,1778116200000,81065.11360917558,81065.11360917558,take_profit,take_profit,80651.2,80651.2,False,False,True
1778090400000,1,30,True,True,1778116020000,1778116020000,80816.76544367023,80816.76544367023,1778116200000,1778116200000,81065.11360917558,81065.11360917558,take_profit,take_profit,80651.2,80651.2,False,False,True
1778443200000,0,29,True,True,1778446140000,1778446140000,80284.45367999999,80284.45367999999,1778446260000,1778446260000,80584.68419999997,80584.68419999997,take_profit,take_profit,80084.3,80084.3,False,False,True
1778598000000,1,29,True,True,1778599740000,1778599740000,80149.63148674829,80149.63148674829,1778599800000,1778599800000,80247.6287168707,80247.6287168707,take_profit,take_profit,80084.3,80084.3,False,False,True
1778914800000,2,33,True,True,1778915580000,1778915580000,78235.24392000001,78235.24392000001,1778923080000,1778923080000,77979.3,77979.3,stop_loss,stop_loss,77979.3,77979.3,False,False,True
1779476400000,0,35,True,True,1779478200000,1779478200000,75736.1442,75736.1442,1779496320000,1779496320000,75273.5,75273.5,stop_loss,stop_loss,75273.5,75273.5,False,False,True
1779487200000,1,35,True,True,1779489240000,1779489240000,75695.42569931186,75695.42569931186,1779496320000,1779496320000,75273.5,75273.5,stop_loss,stop_loss,75273.5,75273.5,False,False,True
1780682400000,0,242,True,True,1780685040000,1780685040000,59603.01822,59603.01822,1780690140000,1780690140000,60657.545549999995,60657.545549999995,take_profit,take_profit,58900.0,58900.0,False,False,True
1781020800000,0,22,True,True,1781021160000,1781021160000,60912.18,60912.18,1781025420000,1781025420000,61750.35,61750.35,take_profit,take_profit,60353.4,60353.4,False,False,True
1781082000000,1,22,True,True,1781083200000,1781083200000,60912.18,60912.18,1781094780000,1781094780000,61750.35,61750.35,take_profit,take_profit,60353.4,60353.4,False,False,True
1781089200000,2,22,True,True,1781089560000,1781089560000,60912.18,60912.18,1781094780000,1781094780000,61750.35,61750.35,take_profit,take_profit,60353.4,60353.4,False,False,True
1781733600000,0,16,True,True,1781733780000,1781733780000,63933.419095719284,63933.419095719284,1781735520000,1781735520000,64358.547739298214,64358.547739298214,take_profit,take_profit,63650.0,63650.0,False,False,True
1781758800000,1,17,True,True,1781794320000,1781794320000,63677.13288,63677.13288,1781795820000,1781795820000,63352.3,63352.3,stop_loss,stop_loss,63352.3,63352.3,False,False,True
1781791200000,2,17,True,True,1781794320000,1781794320000,63677.13288,63677.13288,1781795820000,1781795820000,63352.3,63352.3,stop_loss,stop_loss,63352.3,63352.3,False,False,True
1782309600000,3,22,True,True,1782310740000,1782310740000,60912.18,60912.18,1782316140000,1782316140000,60353.4,60353.4,stop_loss,stop_loss,60353.4,60353.4,False,False,True
1783242000000,0,8,True,True,1783244340000,1783244340000,62511.73819445032,62511.73819445032,1783263780000,1783263780000,62825.445486125805,62825.445486125805,take_profit,take_profit,62302.6,62302.6,False,False,True
1783342800000,0,9,True,True,1783343100000,1783343100000,61571.11176,61571.11176,1783347900000,1783347900000,62084.2794,62084.2794,take_profit,take_profit,61229.0,61229.0,False,False,True
