barrier,symbol,timeframe,segment,arm,seed,num_candidates,num_trades,total_return,max_drawdown,win_rate,lens,guard,threshold_fraction,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
zone,SOL/USDT:USDT,1h,is,matched_random,2,116.0,85.0,0.157846836451379,0.0520979877153889,0.5176470588235295,baseline,0.003,0.3333333333333333,0.2098049240184691,1.405195448498898,-1.073053199814186,0.0734232799037472,0.4293693119614989,0.0882777468620305,1.364827985523224,0.2705882352941176,0.0093376200210697,0.0172413793103448
zone,SOL/USDT:USDT,1h,is,matched_random,3,116.0,92.0,0.0807640281576321,0.1210385577849721,0.4782608695652174,baseline,0.003,0.3333333333333333,0.1017372760011932,1.3993004700318008,-1.087695651860197,0.0813216250938307,0.4325286500375322,0.0457322195276851,1.170179354330164,0.3152173913043478,0.0092651511591914,0.0258620689655172
zone,SOL/USDT:USDT,1h,is,matched_random,4,116.0,93.0,0.056285577039243,0.0701508561640625,0.4623655913978494,baseline,0.003,0.3333333333333333,0.0724839144469929,1.4065155376781586,-1.0747832815318097,0.0752211702473009,0.4300884680989204,0.032277123298929,1.111337958524779,0.2580645161290322,0.009360950996124,0.0086206896551724
zone,SOL/USDT:USDT,1h,is,matched_random,5,116.0,90.0,0.1540068281869224,0.0860277637362645,0.5111111111111111,baseline,0.003,0.3333333333333333,0.1902588223581873,1.4035413891616089,-1.078172952027208,0.078394283943091,0.4313577135772364,0.0797533975338746,1.3414656083082337,0.2666666666666666,0.0093256746871177,0.043103448275862
zone,SOL/USDT:USDT,1h,is,matched_random,6,116.0,91.0,0.2806922199506063,0.084190920031272,0.5494505494505495,baseline,0.003,0.3333333333333333,0.2922083606759215,1.416127919910256,-1.0784252481464376,0.0734232799037472,0.4293693119614989,0.1200812374890505,1.639734694529797,0.2417582417582417,0.0094861738529574,0.0258620689655172
zone,SOL/USDT:USDT,1h,is,matched_random,7,116.0,88.0,0.0788041523505671,0.0909737844717944,0.4772727272727273,baseline,0.003,0.3333333333333333,0.1075684713646197,1.4081320341021404,-1.0799026076565947,0.0725416006833243,0.4290166402733297,0.0482560869993975,1.1636019874623156,0.25,0.0093625938219408,0.0258620689655172
zone,SOL/USDT:USDT,1h,is,matched_random,8,116.0,95.0,0.1598484648597099,0.1180213205126432,0.5052631578947369,baseline,0.003,0.3333333333333333,0.1772043012318894,1.4061560073383568,-1.077895313515141,0.0779865785698964,0.4311946314279586,0.0740685264667782,1.3243702587471815,0.2842105263157894,0.0093069065277336,0.0258620689655172
zone,SOL/USDT:USDT,1h,is,matched_random,9,116.0,85.0,0.0396384096936579,0.1231177184688689,0.4705882352941176,baseline,0.003,0.3333333333333333,0.0863515648540172,1.3942511456681448,-1.076225840314096,0.0822325931373213,0.4328930372549285,0.037695198039189,1.0895617668132342,0.3058823529411765,0.0092471364308511,0.043103448275862
zone,SOL/USDT:USDT,1h,is,matched_random,10,116.0,88.0,0.0394669326545397,0.144580285834266,0.4431818181818182,baseline,0.003,0.3333333333333333,0.0193679256749781,1.4096449781062173,-1.0871791160560085,0.0756853902224374,0.430274156088975,0.0129076620928431,1.0874289466108584,0.2954545454545454,0.0092441714582422,0.0258620689655172
zone,SOL/USDT:USDT,1h,is,matched_random,11,116.0,97.0,0.032614812545537,0.1002497745068967,0.4536082474226804,baseline,0.003,0.3333333333333333,0.036185119713003,1.398290170553108,-1.0946190734372725,0.0827340564898191,0.4330936225959276,0.0205146248267527,1.0623356967476707,0.2886597938144329,0.0091622168696181,0.0172413793103448
zone,SOL/USDT:USDT,1h,is,matched_random,12,116.0,89.0,0.2271868340242246,0.070475073857855,0.5280898876404494,baseline,0.003,0.3333333333333333,0.23380079523712,1.413114965678793,-1.085907919304752,0.0757732114470505,0.4303092845788202,0.0977806030616291,1.5301137897930288,0.2696629213483146,0.0093608857769385,0.0086206896551724
zone,SOL/USDT:USDT,1h,is,matched_random,13,116.0,92.0,0.1154106927969556,0.1077802336634846,0.4782608695652174,baseline,0.003,0.3333333333333333,0.1107824671237128,1.4108236732969657,-1.0809219718684355,0.075162254433539,0.4300649017734156,0.0481959677918018,1.239792681696439,0.2717391304347826,0.0093329185718852,0.0258620689655172
zone,SOL/USDT:USDT,1h,is,matched_random,14,116.0,87.0,0.1349865507915212,0.084508466508728,0.4942528735632184,baseline,0.003,0.3333333333333333,0.1583720985525391,1.417545637161025,-1.0721838596330266,0.0670947296169457,0.4268378918467783,0.0674149817164401,1.2881298560273464,0.2068965517241379,0.0095165372540863,0.0086206896551724
