symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,combine_obs,max_zone_width_atr,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
SOL/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1752480000000,1784072700000,35104,191,0.6282722513089005,0.4647376085565849,0.0330192432383976,55.31235709108654,1.7937419464595428,0.5706806282722513,0.7479892761394102,373,279,1.0
SOL/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1752480000000,1784072700000,35104,178,0.6123595505617978,0.32535311191140026,0.03301924323839759,45.44407174583056,1.613140111100691,0.5308988764044944,0.7450980392156863,357,266,1.0
BNB/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1689292800000,1784072700000,105312,280,0.5142857142857142,0.0965532858956769,0.059936589297976434,10.222212402689491,1.1165752250366465,0.2857142857142857,0.7272727272727273,946,688,1.0
BNB/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1689292800000,1752479100000,70208,182,0.5,0.038369694498998796,0.059936589297976434,6.560056719566809,1.0691346818375234,0.25,0.7283333333333334,600,437,1.0
BNB/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1752480000000,1784072700000,35104,98,0.5408163265306123,0.05603359930949464,0.047300136837334035,17.27576673890554,1.2129320724168684,0.3520408163265306,0.7254335260115607,346,251,1.0
BNB/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1752480000000,1784072700000,35104,94,0.5319148936170213,0.03711505471000728,0.047300136837334035,12.359466848362358,1.1457020111431175,0.32978723404255317,0.7197640117994101,339,244,1.0
XRP/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1689292800000,1784072700000,105312,425,0.5741176470588235,0.7984134177623684,0.060626162031433596,35.44496264074626,1.471953586665504,0.43529411764705883,0.6986817325800376,1062,742,1.0
XRP/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1689292800000,1752479100000,70208,277,0.5703971119133574,0.5088283337718064,0.042375889950464936,35.653310890182624,1.4826021887591967,0.4259927797833935,0.6788856304985337,682,463,1.0
XRP/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1752480000000,1784072700000,35104,148,0.581081081081081,0.19192712484835847,0.06062616203143351,35.482551707559416,1.4543387668488703,0.4527027027027027,0.7342105263157894,380,279,1.0
XRP/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1752480000000,1784072700000,35104,147,0.5782312925170068,0.17512161533245435,0.06062616203143372,33.23702325654298,1.4189777622329567,0.445578231292517,0.7335092348284961,379,278,1.0
TRX/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1689292800000,1784072700000,105312,105,0.49523809523809526,0.0013940889400151717,0.056527692593964035,0.9652332314758204,1.0048678881650428,0.23809523809523808,0.7535545023696683,844,636,1.0
TRX/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1689292800000,1752479100000,70208,87,0.4942528735632184,0.007522512504275073,0.056527692593964035,3.227197193189924,1.030906098325197,0.23563218390804597,0.7495361781076066,539,404,1.0
TRX/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1752480000000,1784072700000,35104,18,0.5,-0.006082666628487823,0.01555464420258833,-13.442860138935403,0.8574313773890825,0.25,0.760655737704918,305,232,1.0
TRX/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1752480000000,1784072700000,35104,16,0.4375,-0.014290732800009573,0.02194741924887512,-36.537651255336456,0.6638004834439538,0.09375,0.7661016949152543,295,226,1.0
