symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,level
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp,0,1752480000000,1784072700000,35104,212,0.4528301886792453,-0.03768586875858855,0.13046503302561907,-3.141571755265656,0.9560506479944068,0.1320754716981132,0.46923076923076923,780,366,1.0,L2
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1752480000000,1784072700000,35104,118,0.4830508474576271,0.0627894695945237,0.08087910135995804,11.854980146322292,1.13254088226198,0.2076271186440678,0.23717948717948717,780,185,1.0,L2
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1752480000000,1784072700000,35104,108,0.39814814814814814,-0.11037421383553701,0.13059586276327137,-23.44587943439142,0.7576387670427857,-0.004629629629629629,0.23333333333333334,780,182,1.0,L2
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1752480000000,1784072700000,35104,105,0.45714285714285713,-0.01887880323165409,0.10589372027836978,-3.093968740094336,0.9575739228715555,0.14285714285714285,0.2423076923076923,780,189,1.0,L2
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1752480000000,1784072700000,35104,119,0.453781512605042,-0.03671345881327525,0.14720722923006313,-6.183805100953449,0.9268518436834293,0.13445378151260504,0.24102564102564103,780,188,1.0,L2
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1752480000000,1784072700000,35104,115,0.4434782608695652,-0.018975989538254,0.10789250745358252,-2.70083642507987,0.9607407916365366,0.10869565217391304,0.23717948717948717,780,185,1.0,L2
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,baseline,0,1752480000000,1784072700000,35104,229,0.4585152838427948,-0.030713220372384786,0.16148979781924136,-2.1901434713658805,0.9668789315888853,0.1462882096069869,0.5362134688691232,787,422,1.0,L2p
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp,0,1752480000000,1784072700000,35104,218,0.43577981651376146,-0.08092341757458525,0.16267459867570905,-7.649679574397335,0.9089789496790317,0.08944954128440367,0.4815756035578145,787,379,1.0,L2p
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1752480000000,1784072700000,35104,110,0.45454545454545453,-0.0006622625431215056,0.07880511447707278,0.6681079563351914,0.9985123887666808,0.13636363636363635,0.24015247776365947,787,189,1.0,L2p
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1752480000000,1784072700000,35104,111,0.38738738738738737,-0.1024346879481478,0.10276237746915762,-20.019400586799403,0.7869373902854868,-0.03153153153153153,0.23761118170266837,787,187,1.0,L2p
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1752480000000,1784072700000,35104,119,0.40336134453781514,-0.107321769513047,0.1484362058457886,-20.283275107332372,0.7912405412202215,0.008403361344537815,0.24523506988564167,787,193,1.0,L2p
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1752480000000,1784072700000,35104,116,0.4051724137931034,-0.08195532346171949,0.11009208476149941,-14.872182752701704,0.8347944523868368,0.01293103448275862,0.24523506988564167,787,193,1.0,L2p
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1752480000000,1784072700000,35104,124,0.4032258064516129,-0.11950370476211102,0.16579534322649245,-21.78364433953438,0.7743840735597617,0.008064516129032258,0.24650571791613723,787,194,1.0,L2p
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,baseline,0,1752480000000,1784072700000,35104,225,0.4711111111111111,0.01870654201344405,0.11267515600760657,2.611094244250385,1.0208700261029273,0.17777777777777778,0.5116851168511685,813,416,1.0,L2i
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp,0,1752480000000,1784072700000,35104,212,0.4528301886792453,-0.012499954991783125,0.12786016219561555,-0.4994387972559378,0.985515800158764,0.1320754716981132,0.44280442804428044,813,360,1.0,L2i
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1752480000000,1784072700000,35104,124,0.46774193548387094,0.04164563742930695,0.075966300906089,8.019624786484234,1.0863509486679268,0.1693548387096774,0.22386223862238622,813,182,1.0,L2i
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1752480000000,1784072700000,35104,116,0.47413793103448276,-0.011650156455159594,0.07550053023420425,-1.4320000818908654,0.97442922984057,0.1853448275862069,0.21894218942189422,813,178,1.0,L2i
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1752480000000,1784072700000,35104,119,0.42016806722689076,-0.07743767731097195,0.08943168939394532,-14.363969359633364,0.8413556856845719,0.05042016806722689,0.22755227552275523,813,185,1.0,L2i
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1752480000000,1784072700000,35104,115,0.4956521739130435,0.06422836771502462,0.08959338201533265,12.437392360155757,1.1396721948032982,0.2391304347826087,0.23001230012300122,813,187,1.0,L2i
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1752480000000,1784072700000,35104,110,0.44545454545454544,0.018619920819493926,0.08423098335380322,4.4091229814950195,1.0422038913305989,0.11363636363636363,0.22140221402214022,813,180,1.0,L2i
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1752476400000,17552,192,0.46875,-0.00238518432728888,0.13146876967616422,0.3701946897031642,0.9974538046768237,0.171875,0.6293333333333333,375,236,1.0,L1
