symbol,timeframe,segment,side,trigger_time,broke,r_multiple,trend_dev,volume_pctl,vol_balance,rsi_slope_5_3,rsi_slope_10_5,rsi_slope_14_5,zone_width_atr,freshness_bars,prior_taps,approach_mom,tap_rsi
ETH/USDT:USDT,15m,is,long,1737179100000,False,1.5,-0.02023078341636375,0.515274949083503,0.15607728418808905,-1.830938967177822,-12.423931381542019,-10.496176243671652,1.166127981717008,113.0,0.0,-2.7747067216188595,17.08939235154223
ETH/USDT:USDT,15m,is,long,1737262800000,False,1.5,-0.015497917948326001,0.08757637474541752,0.15020937635525866,-10.362576126016883,-11.458860989000001,-7.209180007450492,0.6391781552084588,23.0,0.0,-2.711244465244241,35.744949307521026
ETH/USDT:USDT,15m,is,long,1737324000000,False,1.5,-0.027569651677225804,0.9338085539714868,0.04689078411710009,-18.70518463310014,-14.349376396276412,-12.095912307145085,0.9156211109522259,32.0,0.0,-4.452192690875929,25.96206160420121
ETH/USDT:USDT,15m,is,long,1737328500000,False,1.5,-0.03762902087679054,0.9348268839103869,0.04689078411710009,4.575016043432985,-11.872996741036395,-9.989631679592257,0.7070579200898947,37.0,1.0,-1.0678885240155085,30.568877949462532
ETH/USDT:USDT,15m,is,long,1737571500000,True,-1.0,-0.009996636652932267,0.09674134419551934,0.5187550205822964,-0.9554414202076558,1.886223989586881,0.1851913469609343,2.6022650024060785,132.0,0.0,-0.4803246149301028,41.8684372476784
ETH/USDT:USDT,15m,is,long,1737659700000,False,1.5,-0.009133046821981683,0.3340122199592668,0.17579016101197623,-4.463734136230904,-6.682523329253165,-4.951629779496898,1.2482415675499556,22.0,0.0,-1.2275719777803327,45.16150996734941
ETH/USDT:USDT,15m,is,long,1737759600000,True,-1.0,-0.0004087695313115258,0.48778004073319753,0.19697186749340115,0.7623057563547135,-3.8935168644987996,-5.015844028130509,2.157891366716588,72.0,0.0,-0.9943224925066646,34.626670474248385
ETH/USDT:USDT,15m,is,long,1737882900000,True,-1.0,-8.075591847545027e-05,0.024439918533604887,0.20686146208062162,-4.794189691623167,-6.327544735169447,-5.672726394322829,1.4276910338667372,74.0,0.0,-1.5159526349579435,37.35993138942738
ETH/USDT:USDT,15m,is,long,1737936000000,True,-1.0,-0.02604791765041714,0.725050916496945,0.23825730526550243,-8.782220184235634,-13.024924581399276,-13.54915910545921,2.749145121372008,329.0,1.0,-4.856847017982349,18.882550417444335
ETH/USDT:USDT,15m,is,long,1737943200000,True,-1.0,-0.03480077325216813,0.9358452138492872,0.04689078411710009,-0.5267754388039627,-5.596457476052407,-4.574640745514227,2.0531402551628313,720.0,3.0,-1.9774558692862483,21.279216878755676
ETH/USDT:USDT,15m,is,long,1738003500000,False,1.5,-0.046021852238792516,0.5865580448065173,0.13197975745585602,-2.2500836934705575,-8.533031294527234,-5.113184584758976,0.9406815427355508,24.0,0.0,-1.2502403731161558,38.06495135625359
ETH/USDT:USDT,15m,is,long,1738072800000,False,1.5,-0.005793559147563632,0.2769857433808554,0.3952961258136803,0.803868247333078,-3.7072982345525247,-2.537974566370103,1.0805127905614287,42.0,0.0,-0.6285554653072546,40.336824401033255
ETH/USDT:USDT,15m,is,long,1738080000000,True,-1.0,-0.0035102390262407024,0.2780040733197556,0.3952961258136803,9.398968554558984,4.007515074424724,2.165384139800281,0.7611293196559121,50.0,1.0,0.5612665471049071,48.79566400909827
ETH/USDT:USDT,15m,is,long,1738099800000,False,1.5,-0.02610676802614398,0.8574338085539714,0.21046299604871044,-6.510983114980874,-4.575115444275369,-3.7818720164177932,1.7783087814027587,131.0,1.0,-2.5662695768043084,32.81273509963181
ETH/USDT:USDT,15m,is,long,1738178100000,False,1.5,-0.01720288923748514,0.5875763747454175,0.13197975745585602,-2.0815853773692083,6.139424641106082,3.866488320105489,1.0765575905945937,218.0,3.0,-1.5152278212197394,41.667825477709194
ETH/USDT:USDT,15m,is,long,1738438200000,True,-1.0,-0.017858480560636103,0.17209775967413443,0.4620700316492043,-9.520114783637212,-3.4867425204601474,-0.24070074887203674,0.5679059342962259,232.0,0.0,-3.396708493685089,30.464644520138563
ETH/USDT:USDT,15m,is,long,1738495800000,False,1.5,-0.03696479611758208,0.5885947046843177,0.13197975745585602,-2.400272821764858,-0.6494662965823039,0.6603283338358779,1.4023491000042685,571.0,4.0,-2.025544347271433,35.96915749126633
ETH/USDT:USDT,15m,is,long,1738514700000,True,-1.0,-0.04237606590026377,0.5295315682281059,0.14338894323453505,-4.277313158064885,-2.5266608884330637,1.316945968649236,1.6056870630875322,1904.0,0.0,-2.4331473997796818,34.13252351918807
ETH/USDT:USDT,15m,is,long,1738522800000,False,1.5,-0.07249951437917401,0.6578411405295316,0.1332346253929818,-4.290611664979771,-10.087520933725315,-9.423264255122486,0.4317710935005261,8258.0,1.0,-2.80272464202097,19.301740187888953
ETH/USDT:USDT,15m,is,long,1738547100000,False,1.5,-0.11026647386004818,0.654786150712831,0.27824781444253444,-2.281254938510827,1.2131166556309267,0.4818861164774262,1.3995131041109556,8634.0,1.0,-2.080601275563378,31.057413044118817
ETH/USDT:USDT,15m,is,long,1738698300000,True,-1.0,0.011959108862516388,0.42464358452138495,0.386388798049378,3.7110856700394947,2.769535413081229,3.3327809573242817,2.09895569052669,3.0,0.0,1.1699262296781572,58.68366418949839
ETH/USDT:USDT,15m,is,long,1738702800000,True,-1.0,-0.025675215990996425,0.445010183299389,0.3998520567613147,-13.711069538367205,-7.199634282840464,-4.959435039055734,0.7680057530625728,42.0,0.0,-3.3651594905258406,37.37372693413797
ETH/USDT:USDT,15m,is,long,1738771200000,True,-1.0,-0.0021168598475331812,0.21283095723014256,0.3593567502877231,-9.087655007239839,-6.350050995854808,-5.677740218623377,0.8924726734987882,20.0,0.0,-2.0490257226943966,44.67420417642247
ETH/USDT:USDT,15m,is,long,1738778400000,False,1.5,-0.013296595834269231,0.5285132382892057,0.17412657440632726,0.29171475873742736,-6.579808177706148,-8.541492142404898,0.6761360580773588,49.0,0.0,-0.477958247951234,36.57027699931081
ETH/USDT:USDT,15m,is,long,1738845000000,True,-1.0,0.0003600760649753454,0.1690427698574338,0.24450164785711886,-6.57615649072217,-9.499342424217843,-6.335980408404161,2.2996144408505192,41.0,0.0,-2.2182796388530304,35.39795761697748
ETH/USDT:USDT,15m,is,long,1738947600000,True,-1.0,-0.019684910382532617,0.1415478615071283,0.26267697502631815,-6.00232184177888,-14.920516761797337,-8.943393152327175,0.9964953996434526,27.0,0.0,-2.112480066664927,30.54573758948844
ETH/USDT:USDT,15m,is,long,1739107800000,True,-1.0,-0.005480649163597584,0.054989816700611,0.20069461580498513,-2.395520344495459,-4.480736091594018,-2.4953294144850915,1.6646374548207232,50.0,2.0,-1.107895042127201,38.12351148360459
ETH/USDT:USDT,15m,is,long,1739227500000,False,1.5,0.0037142230559641387,0.5437881873727087,0.24585119263747976,-4.436549270102333,-5.785859834516593,-5.6558977820048995,2.5156949765578336,36.0,1.0,-1.2887123174030535,43.948981448617985
ETH/USDT:USDT,15m,is,long,1739281500000,True,-1.0,-0.002708035785423002,0.7963340122199593,0.20931240043655486,-5.026645022033783,-2.7795697435648066,-4.85318596605498,2.851612742930166,96.0,2.0,-2.4967491434981044,31.327234996205576
ETH/USDT:USDT,15m,is,long,1739434500000,False,1.5,0.0034145640534308797,0.219959266802444,0.25656532152863076,-3.28039425026083,-8.713420961961532,-9.994538553477128,1.4634589119432297,49.0,0.0,-1.6152984966547728,29.219859421166717
ETH/USDT:USDT,15m,is,long,1739446200000,True,-1.0,-0.000597404821314762,0.2209775967413442,0.25656532152863076,-3.25160746662813,5.07599095327101,2.8133262051016388,1.6738684918039832,62.0,2.0,-1.317800533172065,31.92577464898683
ETH/USDT:USDT,15m,is,long,1739768400000,False,1.5,-0.010443684994146607,0.1629327902240326,0.680524534963271,-0.35989392858539304,-3.056007600015384,-0.43548851524949583,2.402073794973699,318.0,0.0,-0.8319737595409615,42.19266391564294
ETH/USDT:USDT,15m,is,long,1739858400000,True,-1.0,-0.014054869640709344,0.3869653767820774,0.6031088520060575,-3.991475261969647,-3.891012527630167,-4.540855233785209,4.343182460152678,418.0,1.0,-1.4137352366071223,28.68802347216608
ETH/USDT:USDT,15m,is,long,1739977200000,False,1.5,-0.0016355880558927005,0.3421588594704684,0.17154796534203315,-2.952508888153126,-7.054065020385941,-6.731591288381402,1.3077035298226665,32.0,0.0,-1.6307188155982537,37.12887620293206
ETH/USDT:USDT,15m,is,long,1740063600000,False,1.5,0.004641247154978156,0.4653767820773931,0.3437434113028047,3.1818755068442,1.9498772458534503,0.45485109475980323,2.248846838286324,73.0,3.0,-0.9004293677257434,41.620324856873104
ETH/USDT:USDT,15m,is,long,1740151800000,False,1.5,0.015116656075550017,0.34317718940936864,0.17154796534203315,-9.011334067772815,-3.605832426005378,-2.8852442437436494,0.7743600057776231,226.0,1.0,-2.204980853772298,46.182061983226234
ETH/USDT:USDT,15m,is,long,1740384900000,False,1.5,-0.019882272363283215,0.08655804480651731,0.47855229008300104,-2.0548724760009947,5.827588375343996,5.908425936684484,1.0338906382649526,203.0,1.0,-1.2435344000721569,32.80701368065081
ETH/USDT:USDT,15m,is,long,1740438000000,False,1.5,-0.07709733863228474,0.7036659877800407,0.32843167252118943,-9.12478148626203,-4.535869098935066,-3.194425093534342,1.101791496339609,2078.0,0.0,-5.027502374053833,23.62541328261993
ETH/USDT:USDT,15m,is,long,1740441600000,False,1.5,-0.0724379001460258,0.7046843177189409,0.32843167252118943,-0.05579117104660014,-7.442534965451124,-4.033674490295439,0.9786569144651215,2082.0,1.0,-2.087374987497502,31.065119570490992
ETH/USDT:USDT,15m,is,long,1740493800000,False,1.5,-0.06924094409351289,0.7342158859470469,0.3485317400551325,-3.09663590946915,2.937403961917795,4.347827472597409,1.3593310481712386,11.0,0.0,-1.0476940174769624,46.606701423056265
ETH/USDT:USDT,15m,is,long,1740578400000,False,1.5,-0.0401506048792003,0.9073319755600815,0.29261071102336483,-3.75602654468776,-13.57749738293079,-9.04288863370872,2.9472403563665277,105.0,2.0,-2.968807343581959,23.73305527268765
ETH/USDT:USDT,15m,is,long,1740586500000,True,-1.0,-0.0396847353682217,0.9083503054989817,0.29261071102336483,6.502596296011518,8.581127667382379,3.2069203471308683,1.9297123978986834,114.0,3.0,-0.03408525557733073,38.93540117102569
ETH/USDT:USDT,15m,is,long,1740812400000,True,-1.0,-0.008806202084534198,0.46028513238289204,0.8578910545526779,-6.3227636496106285,-8.375159901567656,-5.731795813532202,2.408572895869956,19.0,0.0,-1.9749973577507118,43.00280380017747
ETH/USDT:USDT,15m,is,long,1741026600000,True,-1.0,-0.05154652566632911,0.9674134419551935,0.6603785541203823,-0.5073050470128919,1.5751460742589174,-2.264816147204904,1.172229735232522,105.0,0.0,-2.5198661096786785,24.815117699951287
ETH/USDT:USDT,15m,is,long,1741052700000,False,1.5,-0.10188996712315534,0.7505091649694501,0.18205247322958365,-6.345772367649971,-3.12037627088592,0.6751300954526656,0.46947406030138605,44151.0,5.0,-3.60302157720157,24.09437913306182
ETH/USDT:USDT,15m,is,long,1741053600000,False,1.5,-0.09864931076727146,0.2189409368635438,0.27060279931220593,-7.541117194401689,-5.144652624234396,-0.5642133306605857,0.3241774867701522,44305.0,0.0,-3.0128658668392743,26.107438584003532
ETH/USDT:USDT,15m,is,long,1741185900000,False,1.5,-0.0004080336539276086,0.4470468431771894,0.11827049334720237,-3.3827771845476207,-6.349029808902962,-8.769493648925277,0.66064676616162,31.0,0.0,-0.9001964715388969,39.59138733655628
ETH/USDT:USDT,15m,is,long,1741190400000,False,1.5,-0.002183538223789472,0.4480651731160896,0.11827049334720237,0.12515049260775157,-4.638281867625615,-4.687423269500641,0.6040608078718581,36.0,1.0,-0.6369420809956685,43.18448469889056
ETH/USDT:USDT,15m,is,long,1741283100000,False,1.5,-0.01934346587536573,0.840122199592668,0.1528810380544064,-8.330171977009861,1.109333437481503,0.3730613246534702,1.0339794760558927,139.0,2.0,-3.1906643755377417,27.379841741875296
ETH/USDT:USDT,15m,is,long,1741365000000,False,1.5,-0.01927718800803291,0.16395112016293278,0.4456459337310526,-7.470534325091634,-0.6746943894187254,0.39572275931305256,0.3346202846996855,30.0,0.0,-2.41512190481999,39.61726898259855
ETH/USDT:USDT,15m,is,long,1741489200000,True,-1.0,-0.0009453720217383887,0.6812627291242362,0.4023554206499106,-6.677905403822457,-5.693133279955802,-4.6590383907901085,1.9837127838470983,39.0,0.0,-2.491448793998401,33.6567876806526
ETH/USDT:USDT,15m,is,long,1741517100000,True,-1.0,-0.017297758813754616,0.49185336048879835,0.22622338143142123,-9.16969894362117,-8.554047218042399,-4.22833748801925,0.9877338680508747,90.0,0.0,-3.5268237548483468,21.18376604045409
ETH/USDT:USDT,15m,is,long,1741539600000,False,1.5,-0.05515099774815546,0.9012219959266803,0.40840909174233825,-6.036099021431603,-0.6510885349029891,-1.9964351881626037,3.4537708622507255,479.0,0.0,-3.7811589560430314,19.276020174984453
ETH/USDT:USDT,15m,is,long,1741615200000,True,-1.0,-0.012630792304319738,0.9460285132382892,0.3709402941059496,-5.59038238303858,-1.0152316596091637,-2.52175357342513,3.1062287602622116,563.0,3.0,-1.369216897841264,44.19073752757222
ETH/USDT:USDT,15m,is,long,1741631400000,False,1.5,-0.08527492791869884,0.7627291242362525,0.29707313975661953,-3.273867912209621,-5.178829190926987,-3.063814301845735,0.33800260973208507,46857.0,3.0,-3.400742386304361,24.53785120337453
ETH/USDT:USDT,15m,is,long,1741694400000,True,-1.0,-0.03635080255654888,0.6384928716904277,0.3277109076219556,-3.2996569646906266,-2.245011249120431,-0.9549181067355974,0.9559335083495779,11.0,0.0,-0.6092840603439266,54.187613942952794
ETH/USDT:USDT,15m,is,long,1741749300000,False,1.5,-0.03335120328794561,0.7107942973523421,0.501517562104814,-8.129043353186205,-3.3728665351676455,-5.238839539710504,3.429899591562507,43.0,0.0,-2.092253934118257,29.75908272474129
ETH/USDT:USDT,15m,is,long,1741787100000,True,-1.0,-0.018153866856921885,0.7118126272912424,0.501517562104814,-3.8856649143945745,2.177745184792286,2.035492076350927,2.4401290344117412,85.0,4.0,-0.5687153327214622,46.84105304989474
ETH/USDT:USDT,15m,is,long,1741839300000,True,-1.0,-0.016132005482281664,0.2606924643584521,0.3447316035325918,-3.975268929473579,-5.500227395116006,-5.944621214194683,1.3277330870565247,29.0,0.0,-1.3024243918487253,39.49109071722211
ETH/USDT:USDT,15m,is,long,1742002200000,True,-1.0,0.006835505537899023,0.884928716904277,0.7911839602778252,4.671314611030553,-3.3265396314607543,-0.682958949829569,5.0712802512211494,44.0,0.0,0.7571755110999902,45.67099112528965
ETH/USDT:USDT,15m,is,long,1742193000000,False,1.5,-0.011207923667932662,0.23421588594704684,0.5432319444118696,-7.113058033517191,-8.675036918205407,-6.519550779861149,1.6362008193923023,24.0,0.0,-2.6076516875641054,35.67443554687445
ETH/USDT:USDT,15m,is,long,1742268600000,True,-1.0,-0.006057521127995513,0.5824847250509165,0.43511418264791923,4.2126829143167015,-1.9328135654332854,-2.457597396826287,1.6776023310945372,35.0,0.0,-0.0834696102747049,33.1399388897142
ETH/USDT:USDT,15m,is,long,1742304600000,False,1.5,-0.005030948423152992,0.23523421588594703,0.5432319444118696,4.684568423130145,3.684149378352622,-0.7695906735297555,1.7539490333344707,148.0,1.0,1.1752499884090122,50.845777280310514
ETH/USDT:USDT,15m,is,long,1742649300000,True,-1.0,0.007273645310600374,0.15274949083503056,0.5395416012657603,1.6412315229609504,-3.9049279597651676,-3.568876068551873,1.763495902258451,17.0,1.0,0.6937709153939768,53.98806277344188
