symbol,timeframe,segment,threshold,r_multiple,guard,num_candidates,num_trades,total_return,max_drawdown,win_rate,sharpe,n_take_profit,n_stop_loss,n_end_of_data,fill_rate_full,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate,tp_dist_frac_median,stop_frac_median
ETH/USDT:USDT,1h,oos,1.55,1.0,0.003,98,77,0.2753242002103894,0.0310859193595478,0.7532467532467533,39.61064450992472,58,19,0,0.7043010752688172,0.3730521984497753,0.8629075542919606,-1.1222957299105802,0.1126068871479871,0.5653303814482697,0.1879163717984835,2.2702085061724246,0.5194805194805194,0.0082882094178375,0.0204081632653061,0.0089154596437023,0.0089154596437023
ETH/USDT:USDT,1h,is,1.55,1.5,0.003,164,116,0.3169688108704626,0.0515718703233249,0.5862068965517241,22.46599166184856,68,48,0,0.7043010752688172,0.3089500696454282,1.341102016148546,-1.1532651879006557,0.1336614779225188,0.4623477994853829,0.1238590970663411,1.6792327092881578,0.5948275862068966,0.0077134704980662,0.073170731707317,0.0124582943206876,0.0083055295471251
ETH/USDT:USDT,1h,oos,1.55,1.5,0.003,98,69,0.38660535281457,0.0310859193595479,0.6811594202898551,43.82728084522545,47,22,0,0.7043010752688172,0.569912252903881,1.3626414993402924,-1.1236456826648165,0.1111719508413891,0.4519372061270224,0.2292222141628327,2.458504020781619,0.4927536231884058,0.0083203872488797,0.0204081632653061,0.0133731894655535,0.0089154596437023
ETH/USDT:USDT,1h,is,1.55,2.0,0.003,164,108,0.3748980291324553,0.0499900725059404,0.5277777777777778,23.247179776617692,57,51,0,0.7043010752688172,0.4250325529384369,1.832084446901151,-1.147554857961067,0.1335906201777717,0.3851321386747955,0.1426456391029822,1.695480246266401,0.5833333333333334,0.0077080153285309,0.073170731707317,0.0166110590942502,0.0083055295471251
ETH/USDT:USDT,1h,oos,1.55,2.0,0.003,98,63,0.2388401293951436,0.0530600411336041,0.5079365079365079,25.096821545129856,32,31,0,0.7043010752688172,0.3881527800129344,1.8661878955215183,-1.1375608876088297,0.1116218508413962,0.3787137239963602,0.1292227839401477,1.749915924734634,0.5079365079365079,0.0082400901615169,0.0204081632653061,0.0178309192874046,0.0089154596437023
ETH/USDT:USDT,1h,is,1.55,3.0,0.003,164,100,0.3122143124104437,0.1026780172290865,0.38,16.83330023515732,38,62,0,0.7043010752688172,0.3606727523893952,2.8308497868323026,-1.1533067203336769,0.1373602076686481,0.2894732469116907,0.0905267530883092,1.4894184066219014,0.58,0.0078145484157152,0.073170731707317,0.0249165886413753,0.0083055295471251
ETH/USDT:USDT,1h,oos,1.55,3.0,0.003,98,54,0.0164454347329196,0.1233943497784519,0.2777777777777778,2.4986396204923587,15,39,0,0.7043010752688172,-0.026651127093233,2.874686376043608,-1.1425501667612488,0.1163604519196276,0.2844119719083093,-0.0066341941305315,1.0478839090629488,0.5185185185185185,0.0082230657578532,0.0204081632653061,0.026746378931107,0.0089154596437023
SOL/USDT:USDT,1h,is,,1.0,0.003,357,218,0.5277444229419931,0.0527519721209413,0.6559633027522935,20.703786273423187,143,75,0,0.7660818713450293,0.2247263978808164,0.9051501117632484,-1.0726148165883536,0.0761122702051943,0.5423368577388722,0.1136264450134213,1.5949236351236151,0.2798165137614679,0.0092790452071845,0.0252100840336134,0.0143507932541496,0.0143507932541496
SOL/USDT:USDT,1h,oos,,1.0,0.003,167,97,-0.0204820908129775,0.0917382717097074,0.5463917525773195,-1.7032804936933563,53,44,0,0.7660818713450293,0.0019085185624048,0.8991100998186959,-1.0788115679508548,0.0749656871775002,0.5454268414822523,0.0009649110950672,0.9561418552453396,0.2989690721649484,0.0092187437662729,0.0119760479041916,0.0151198306294868,0.0151198306294868
SOL/USDT:USDT,1h,is,,1.5,0.003,357,188,0.2380711959746975,0.0862008205352722,0.4840425531914893,9.59177738522881,91,97,0,0.7660818713450293,0.122449886803944,1.4089976614464468,-1.084517613118404,0.0763372202051906,0.434935219439418,0.0491073337520713,1.2366038057673752,0.2765957446808511,0.0092829328244002,0.0252100840336134,0.0215261898812244,0.0143507932541496
