arm,segment,axis,bucket,num_trades,num_candidates,win_rate,median_stop_width,gross_r,slippage_r,entry_fee_r,take_profit_fee_r,stop_fee_r,other_fee_r,funding_r,cost_r,net_r,cost_share_of_net,identity_max_abs
taker_tp,oos,stop_width,0.30~0.40%,1852,17946,0.4017278617710583,0.003489567715218695,0.14860262935530902,0.2886402511700035,0.05774204656605701,0.04659966824696235,0.06882840983642577,0.0,-0.0003439030599846809,0.46146647275946395,-0.3128638434041541,1.4749754006037272,5.032785079559712e-16
taker_tp,oos,stop_width,0.40~0.50%,1503,17946,0.3992015968063872,0.0044622013477938535,0.11013811324033296,0.2243233115053493,0.04487607531399556,0.03605665548414342,0.05364982106454176,0.0,-0.0001896558932112431,0.35871620747481875,-0.2485780942344858,1.4430724822294227,5.45972659613232e-16
taker_tp,oos,stop_width,0.50~0.75%,2581,17946,0.42347927160015497,0.006086466920375267,0.14142407768462645,0.1655225094073195,0.033106904653436194,0.02838248382556691,0.03782168610861629,0.0,-0.00015064999370056632,0.2646829340012383,-0.12325885631661229,2.1473745734047145,5.140809743484097e-16
taker_tp,oos,stop_width,0.75~1.00%,1205,17946,0.38506224066390043,0.00858327955300061,0.0210044274989879,0.1167081538922228,0.023351200100865097,0.018206206290772006,0.028457912420400855,0.0,2.224477920755377e-05,0.18674571748346835,-0.1657412899844806,1.1267302040484573,5.324974792215983e-16
taker_tp,oos,stop_width,1.00~1.50%,1117,17946,0.40107430617726053,0.011964895714600311,0.044337169634785935,0.08332497696808623,0.0166688919574939,0.013523257430256112,0.019798931361798368,0.0,-0.00025332858077916373,0.1330627291368554,-0.0887255595020694,1.4997113558213393,4.90880935161407e-16
taker_tp,oos,stop_width,≥1.50%,967,17946,0.3619441571871768,0.02030692640606173,-0.07135148513235308,0.04754056805684339,0.009520006384262876,0.007076691830551571,0.01191576411669852,0.0,0.00010654807659817833,0.07615957846495454,-0.14751106359730753,0.5162973990402755,4.417528611294295e-16
maker_tp,full,overall,전체,30255,53785,0.4075359444719881,0.006946411657540645,0.09554501319162485,0.12195763539383654,0.030697401835067667,0.012600176454428454,0.0361838857123972,0.0,0.0003027803816783897,0.20174187977740826,-0.10619686658578288,1.8996971027807752,6.536579518253159e-16
maker_tp,full,timeframe,15m,20126,53785,0.4091225280731392,0.005745594513018786,0.11283214321507294,0.14319030594681129,0.03602833437750013,0.014767102475698997,0.0425103205385089,0.0,0.00046150766253192076,0.23695757100105122,-0.12412542778597835,1.9090171548864445,6.288152041516552e-16
maker_tp,full,timeframe,1h,5771,53785,0.40374285219199446,0.010159272044967228,0.06768694503014332,0.09278177244121735,0.023343591782975334,0.009564680052645777,0.027547785529694748,0.0,0.00018423540624397082,0.15342206521277715,-0.08573512018263413,1.7894891251794522,6.174154274989152e-16
maker_tp,full,timeframe,2h,2888,53785,0.4089335180055402,0.01496647795037292,0.06590285560759285,0.06896071864659242,0.017436338049617636,0.0072841415874793005,0.020303169779061065,0.0,1.8395781752653306e-05,0.11400276384450309,-0.04809990823691024,2.3701243520672923,5.929917675661831e-16
