symbol,timeframe,segment,arm,lens,num_candidates,num_trades,win_rate,total_return,max_drawdown
DOGE/USDT:USDT,4h,oos,off,baseline,27,19,0.5789473684210527,0.0615387997942552,0.021329680636381
DOGE/USDT:USDT,4h,oos,freeze,baseline,43,29,0.6206896551724138,0.1120766346649879,0.0213296806363808
DOGE/USDT:USDT,4h,oos,band,baseline,37,22,0.5909090909090909,0.077500918176975,0.0213296806363809
LINK/USDT:USDT,1h,full,off,baseline,329,266,0.5488721804511278,0.891616080816185,0.0605581669363875
LINK/USDT:USDT,1h,full,freeze,baseline,490,335,0.5522388059701493,1.292942022728626,0.0870422912700368
LINK/USDT:USDT,1h,full,band,baseline,465,312,0.5673076923076923,1.2846311193609137,0.0627422740048329
LINK/USDT:USDT,1h,is,off,baseline,220,174,0.5804597701149425,0.7202269154666399,0.0605581669363875
LINK/USDT:USDT,1h,is,freeze,baseline,321,223,0.5874439461883408,1.08727662364117,0.0672759517769032
LINK/USDT:USDT,1h,is,band,baseline,296,202,0.5891089108910891,0.91981133373802,0.0605581669363876
LINK/USDT:USDT,1h,oos_warm,off,baseline,109,92,0.4891304347826087,0.0996317194020017,0.05745764199138
LINK/USDT:USDT,1h,oos_warm,freeze,baseline,169,112,0.4821428571428571,0.098532890541687,0.087042291270037
LINK/USDT:USDT,1h,oos_warm,band,baseline,169,110,0.5272727272727272,0.1900289779582446,0.0627422740048332
LINK/USDT:USDT,1h,oos,off,baseline,105,88,0.4659090909090909,0.0488561780015094,0.0626651099044172
LINK/USDT:USDT,1h,oos,freeze,baseline,157,106,0.4622641509433962,0.0327535229353274,0.0878411671381343
LINK/USDT:USDT,1h,oos,band,baseline,150,98,0.4693877551020408,0.0642194253152009,0.065749946551978
LINK/USDT:USDT,2h,full,off,baseline,145,119,0.5294117647058824,0.2941403274832184,0.0776689259860142
LINK/USDT:USDT,2h,full,freeze,baseline,208,153,0.5359477124183006,0.4337029904799678,0.1052935284152602
LINK/USDT:USDT,2h,full,band,baseline,195,140,0.55,0.4666771562396065,0.09599455265236
LINK/USDT:USDT,2h,is,off,baseline,93,75,0.5733333333333334,0.2663370052892196,0.0776689259860142
LINK/USDT:USDT,2h,is,freeze,baseline,137,101,0.5841584158415841,0.4074493112340886,0.061760883109599
LINK/USDT:USDT,2h,is,band,baseline,127,91,0.6043956043956044,0.4377192876624635,0.0630039700979746
LINK/USDT:USDT,2h,oos_warm,off,baseline,52,44,0.4545454545454545,0.0219557053753229,0.0713273468642891
LINK/USDT:USDT,2h,oos_warm,freeze,baseline,71,52,0.4423076923076923,0.0186533746091783,0.1052935284152601
LINK/USDT:USDT,2h,oos_warm,band,baseline,68,49,0.4489795918367347,0.0201415316784294,0.0959945526523604
LINK/USDT:USDT,2h,oos,off,baseline,51,43,0.4418604651162791,0.0070827723730149,0.0778529407927208
LINK/USDT:USDT,2h,oos,freeze,baseline,68,49,0.4081632653061224,-0.0249815753353686,0.1052935284152601
LINK/USDT:USDT,2h,oos,band,baseline,65,46,0.4130434782608695,-0.0235571648366832,0.0959945526523604
LINK/USDT:USDT,4h,full,off,baseline,66,59,0.6101694915254238,0.3141448705692433,0.0410837164176741
LINK/USDT:USDT,4h,full,freeze,baseline,103,75,0.5733333333333334,0.3262249230621148,0.0437073519486424
LINK/USDT:USDT,4h,full,band,baseline,89,66,0.6212121212121212,0.3788020792301015,0.0410837164176741
LINK/USDT:USDT,4h,is,off,baseline,46,40,0.55,0.1358598116848801,0.0410837164176741
LINK/USDT:USDT,4h,is,freeze,baseline,72,52,0.5384615384615384,0.1698046332570926,0.0437073519486424
LINK/USDT:USDT,4h,is,band,baseline,64,46,0.5652173913043478,0.1777808030974449,0.0410837164176741
LINK/USDT:USDT,4h,oos_warm,off,baseline,20,19,0.7368421052631579,0.1569604426975043,0.0105782285570358
LINK/USDT:USDT,4h,oos_warm,freeze,baseline,31,23,0.6521739130434783,0.1337148831164237,0.0209313234894357
LINK/USDT:USDT,4h,oos_warm,band,baseline,25,20,0.75,0.1706780035843605,0.0105782285570358
LINK/USDT:USDT,4h,oos,off,baseline,20,19,0.7368421052631579,0.1569604426975043,0.0105782285570358
LINK/USDT:USDT,4h,oos,freeze,baseline,31,23,0.6521739130434783,0.1337148831164237,0.0209313234894357
LINK/USDT:USDT,4h,oos,band,baseline,25,20,0.75,0.1706780035843605,0.0105782285570358
LTC/USDT:USDT,1h,full,off,baseline,303,242,0.5454545454545454,0.549485978278709,0.0858089221218954
LTC/USDT:USDT,1h,full,freeze,baseline,427,294,0.5510204081632653,0.8482196791439579,0.0959280778798603
LTC/USDT:USDT,1h,full,band,baseline,415,278,0.5611510791366906,0.8137537756607744,0.0959280778798603
LTC/USDT:USDT,1h,is,off,baseline,193,158,0.5632911392405063,0.3963446677840053,0.0858089221218954
LTC/USDT:USDT,1h,is,freeze,baseline,267,189,0.5608465608465608,0.5323042282636766,0.0959280778798603
LTC/USDT:USDT,1h,is,band,baseline,264,181,0.580110497237569,0.5634456339406255,0.0959280778798603
LTC/USDT:USDT,1h,oos_warm,off,baseline,110,84,0.5119047619047619,0.1096730012495687,0.0795865087595633
LTC/USDT:USDT,1h,oos_warm,freeze,baseline,160,105,0.5333333333333333,0.206170188043048,0.0827348437293331
LTC/USDT:USDT,1h,oos_warm,band,baseline,151,97,0.5257731958762887,0.1601003170729071,0.0894361595100757
LTC/USDT:USDT,1h,oos,off,baseline,110,84,0.5119047619047619,0.1096730012495687,0.0795865087595633
LTC/USDT:USDT,1h,oos,freeze,baseline,160,105,0.5333333333333333,0.206170188043048,0.0827348437293331
LTC/USDT:USDT,1h,oos,band,baseline,151,97,0.5257731958762887,0.1601003170729071,0.0894361595100757
LTC/USDT:USDT,2h,full,off,baseline,131,120,0.6,0.5179563438310377,0.0325522250927827
LTC/USDT:USDT,2h,full,freeze,baseline,203,150,0.5933333333333334,0.6900720956315461,0.0488561236570715
LTC/USDT:USDT,2h,full,band,baseline,197,139,0.5971223021582733,0.6390096831529296,0.0384644491920746
LTC/USDT:USDT,2h,is,off,baseline,79,73,0.6301369863013698,0.3802519613848371,0.031390568071097
LTC/USDT:USDT,2h,is,freeze,baseline,118,92,0.6195652173913043,0.4914728416977428,0.0313905680710971
LTC/USDT:USDT,2h,is,band,baseline,117,88,0.625,0.4784213886523532,0.031390568071097
LTC/USDT:USDT,2h,oos_warm,off,baseline,52,47,0.5531914893617021,0.0997675687474047,0.0325522250927826
LTC/USDT:USDT,2h,oos_warm,freeze,baseline,85,58,0.5517241379310345,0.1331564668034701,0.048856123657072
LTC/USDT:USDT,2h,oos_warm,band,baseline,80,51,0.5490196078431373,0.1086214632263672,0.0384644491920746
LTC/USDT:USDT,2h,oos,off,baseline,52,47,0.5531914893617021,0.0997675687474047,0.0325522250927826
LTC/USDT:USDT,2h,oos,freeze,baseline,85,58,0.5517241379310345,0.1331564668034701,0.048856123657072
LTC/USDT:USDT,2h,oos,band,baseline,80,51,0.5490196078431373,0.1086214632263672,0.0384644491920746
LTC/USDT:USDT,4h,full,off,baseline,67,53,0.5849056603773585,0.2328380798014868,0.0410833160983269
LTC/USDT:USDT,4h,full,freeze,baseline,100,66,0.5606060606060606,0.2464102039135101,0.0410833160983271
LTC/USDT:USDT,4h,full,band,baseline,99,63,0.5555555555555556,0.2257287444472294,0.0409451361210077
LTC/USDT:USDT,4h,is,off,baseline,30,28,0.6071428571428571,0.1360661364822661,0.020858455133549
LTC/USDT:USDT,4h,is,freeze,baseline,45,34,0.5588235294117647,0.1222060329007587,0.0274694527995007
LTC/USDT:USDT,4h,is,band,baseline,44,33,0.5757575757575758,0.1340203002347781,0.0275487199810119
LTC/USDT:USDT,4h,oos_warm,off,baseline,37,25,0.56,0.0851816106576918,0.0410833160983271
LTC/USDT:USDT,4h,oos_warm,freeze,baseline,55,32,0.5625,0.1106785807341455,0.0410833160983269
LTC/USDT:USDT,4h,oos_warm,band,baseline,55,30,0.5333333333333333,0.0808701962332283,0.0409451361210077
LTC/USDT:USDT,4h,oos,off,baseline,37,25,0.56,0.0851816106576918,0.0410833160983271
LTC/USDT:USDT,4h,oos,freeze,baseline,55,32,0.5625,0.1106785807341455,0.0410833160983269
LTC/USDT:USDT,4h,oos,band,baseline,55,30,0.5333333333333333,0.0808701962332283,0.0409451361210077
BTC/USDT:USDT,1h,full,off,pen_5bp,303,236,0.5847457627118644,0.7073802400398821,0.0575582566273038
BTC/USDT:USDT,1h,full,freeze,pen_5bp,443,289,0.5813148788927336,0.8753545290086371,0.071739554100278
BTC/USDT:USDT,1h,full,band,pen_5bp,408,262,0.5992366412213741,0.9004035045079148,0.067006477753083
BTC/USDT:USDT,1h,is,off,pen_5bp,202,158,0.6329113924050633,0.6766466342993513,0.0522456032351637
BTC/USDT:USDT,1h,is,freeze,pen_5bp,298,194,0.6185567010309279,0.7964905210026864,0.0485612411286058
BTC/USDT:USDT,1h,is,band,pen_5bp,275,178,0.6460674157303371,0.8405429069198909,0.0464566665624447
BTC/USDT:USDT,1h,oos_warm,off,pen_5bp,101,78,0.4871794871794871,0.0183304013569766,0.0575582566273035
BTC/USDT:USDT,1h,oos_warm,freeze,pen_5bp,145,95,0.5052631578947369,0.0438989279842862,0.0717395541002777
BTC/USDT:USDT,1h,oos_warm,band,pen_5bp,133,84,0.5,0.0325233371973916,0.0670064777530829
BTC/USDT:USDT,1h,oos,off,pen_5bp,101,78,0.4871794871794871,0.0183304013569766,0.0575582566273035
BTC/USDT:USDT,1h,oos,freeze,pen_5bp,145,95,0.5052631578947369,0.0438989279842862,0.0717395541002777
BTC/USDT:USDT,1h,oos,band,pen_5bp,133,84,0.5,0.0325233371973916,0.0670064777530829
BTC/USDT:USDT,2h,full,off,pen_5bp,153,117,0.6068376068376068,0.4587740183555268,0.0466347764027317
BTC/USDT:USDT,2h,full,freeze,pen_5bp,214,145,0.6,0.5983070465449098,0.0571598800014996
BTC/USDT:USDT,2h,full,band,pen_5bp,215,143,0.6223776223776224,0.6536226249816726,0.0466347764027319
BTC/USDT:USDT,2h,is,off,pen_5bp,101,78,0.6153846153846154,0.3457872157263937,0.0466347764027317
BTC/USDT:USDT,2h,is,freeze,pen_5bp,138,94,0.6170212765957447,0.4405893645176873,0.0571598800014996
BTC/USDT:USDT,2h,is,band,pen_5bp,141,94,0.6382978723404256,0.4988497474933234,0.0466347764027319
BTC/USDT:USDT,2h,oos_warm,off,pen_5bp,52,39,0.5897435897435898,0.0839559191147074,0.0298151309545871
BTC/USDT:USDT,2h,oos_warm,freeze,pen_5bp,76,51,0.5686274509803921,0.1094813594434845,0.0419993880034661
BTC/USDT:USDT,2h,oos_warm,band,pen_5bp,74,49,0.5918367346938775,0.103261102553601,0.043983656351901
BTC/USDT:USDT,2h,oos,off,pen_5bp,52,39,0.5897435897435898,0.0839559191147074,0.0298151309545871
BTC/USDT:USDT,2h,oos,freeze,pen_5bp,76,51,0.5686274509803921,0.1094813594434845,0.0419993880034661
BTC/USDT:USDT,2h,oos,band,pen_5bp,74,49,0.5918367346938775,0.103261102553601,0.043983656351901
BTC/USDT:USDT,4h,full,off,pen_5bp,54,46,0.6086956521739131,0.2119673542969745,0.0525647001677471
BTC/USDT:USDT,4h,full,freeze,pen_5bp,85,67,0.6119402985074627,0.3397607163458735,0.040984194577654
BTC/USDT:USDT,4h,full,band,pen_5bp,75,58,0.6379310344827587,0.3272092844793555,0.0447051989120063
BTC/USDT:USDT,4h,is,off,pen_5bp,38,33,0.6363636363636364,0.1755827587547537,0.0525647001677471
BTC/USDT:USDT,4h,is,freeze,pen_5bp,62,49,0.6122448979591837,0.2443937369324092,0.040984194577654
BTC/USDT:USDT,4h,is,band,pen_5bp,54,42,0.6666666666666666,0.2636200905263318,0.0447051989120063
BTC/USDT:USDT,4h,oos_warm,off,pen_5bp,16,13,0.5384615384615384,0.0309502629834083,0.0395407056323266
BTC/USDT:USDT,4h,oos_warm,freeze,pen_5bp,23,18,0.6111111111111112,0.0766373026342575,0.0218257931947932
BTC/USDT:USDT,4h,oos_warm,band,pen_5bp,21,16,0.5625,0.0503230317638723,0.0395407056323266
BTC/USDT:USDT,4h,oos,off,pen_5bp,16,13,0.5384615384615384,0.0309502629834083,0.0395407056323266
BTC/USDT:USDT,4h,oos,freeze,pen_5bp,23,18,0.6111111111111112,0.0766373026342575,0.0218257931947932
BTC/USDT:USDT,4h,oos,band,pen_5bp,21,16,0.5625,0.0503230317638723,0.0395407056323266
ETH/USDT:USDT,1h,full,off,pen_5bp,292,236,0.6016949152542372,0.9700533839832326,0.0982009043876852
ETH/USDT:USDT,1h,full,freeze,pen_5bp,406,292,0.5753424657534246,0.9358294847301036,0.1300866012820141
ETH/USDT:USDT,1h,full,band,pen_5bp,394,273,0.6007326007326007,1.187940370822803,0.1048930166000537
ETH/USDT:USDT,1h,is,off,pen_5bp,188,151,0.5496688741721855,0.309739565600159,0.0982009043876852
ETH/USDT:USDT,1h,is,freeze,pen_5bp,252,182,0.532967032967033,0.2778683132710235,0.1300866012820141
ETH/USDT:USDT,1h,is,band,pen_5bp,248,173,0.5549132947976878,0.3724704231378448,0.1048930166000537
ETH/USDT:USDT,1h,oos_warm,off,pen_5bp,104,85,0.6941176470588235,0.5041565787015837,0.0213302753234615
ETH/USDT:USDT,1h,oos_warm,freeze,pen_5bp,154,110,0.6454545454545455,0.5148896522638242,0.0252586696099678
ETH/USDT:USDT,1h,oos_warm,band,pen_5bp,146,100,0.68,0.594162128332478,0.0213302753234615
ETH/USDT:USDT,1h,oos,off,pen_5bp,102,83,0.6867469879518072,0.4622171869320527,0.0213302753234615
ETH/USDT:USDT,1h,oos,freeze,pen_5bp,150,106,0.6509433962264151,0.5047940336819218,0.0252586696099676
ETH/USDT:USDT,1h,oos,band,pen_5bp,143,97,0.6804123711340206,0.5667219338463918,0.0213302753234616
ETH/USDT:USDT,2h,full,off,pen_5bp,150,124,0.5483870967741935,0.3678108006954426,0.0485260599003262
ETH/USDT:USDT,2h,full,freeze,pen_5bp,213,154,0.538961038961039,0.4036798722988536,0.0437538953545937
ETH/USDT:USDT,2h,full,band,pen_5bp,199,142,0.5704225352112676,0.4883089201439339,0.0473390457314555
ETH/USDT:USDT,2h,is,off,pen_5bp,87,76,0.5394736842105263,0.2063821194657907,0.0485260599003262
ETH/USDT:USDT,2h,is,freeze,pen_5bp,127,93,0.5376344086021505,0.2258719784675735,0.0437538953545937
ETH/USDT:USDT,2h,is,band,pen_5bp,116,86,0.5581395348837209,0.2569061254249822,0.0473390457314555
ETH/USDT:USDT,2h,oos_warm,off,pen_5bp,63,48,0.5625,0.13381222966164,0.02595789594802
ETH/USDT:USDT,2h,oos_warm,freeze,pen_5bp,86,61,0.5409836065573771,0.1450460545264708,0.0390128045048969
ETH/USDT:USDT,2h,oos_warm,band,pen_5bp,83,56,0.5892857142857143,0.1841050735914825,0.0259578959480204
ETH/USDT:USDT,2h,oos,off,pen_5bp,59,44,0.5681818181818182,0.1288492461960095,0.0254505232602255
ETH/USDT:USDT,2h,oos,freeze,pen_5bp,80,56,0.5357142857142857,0.1275977553586512,0.0390128045048969
ETH/USDT:USDT,2h,oos,band,pen_5bp,76,50,0.58,0.1566207859651338,0.024127963789628
ETH/USDT:USDT,4h,full,off,pen_5bp,79,66,0.6060606060606061,0.3169563302385257,0.0471152411781897
ETH/USDT:USDT,4h,full,freeze,pen_5bp,120,88,0.6022727272727273,0.4122479085280514,0.0427919291615373
ETH/USDT:USDT,4h,full,band,pen_5bp,111,79,0.569620253164557,0.2876118260036635,0.0567818241408971
ETH/USDT:USDT,4h,is,off,pen_5bp,49,41,0.5853658536585366,0.1535027840719363,0.0471152411781897
ETH/USDT:USDT,4h,is,freeze,pen_5bp,74,53,0.6226415094339622,0.2433184156896064,0.0427919291615373
ETH/USDT:USDT,4h,is,band,pen_5bp,68,47,0.574468085106383,0.15485297511274,0.0567818241408971
ETH/USDT:USDT,4h,oos_warm,off,pen_5bp,30,25,0.64,0.1417019086764476,0.0215241034881543
ETH/USDT:USDT,4h,oos_warm,freeze,pen_5bp,46,35,0.5714285714285714,0.135869854983808,0.031613912455781
ETH/USDT:USDT,4h,oos_warm,band,pen_5bp,43,32,0.5625,0.1149573614580356,0.0316139124557808
ETH/USDT:USDT,4h,oos,off,pen_5bp,27,22,0.5909090909090909,0.0934840443460354,0.0215241034881544
ETH/USDT:USDT,4h,oos,freeze,pen_5bp,39,28,0.5,0.0526003143863756,0.031613912455781
ETH/USDT:USDT,4h,oos,band,pen_5bp,38,27,0.5185185185185185,0.0637255037749569,0.031613912455781
SOL/USDT:USDT,1h,full,off,pen_5bp,333,265,0.5509433962264151,1.0042346977009613,0.0765260539285544
SOL/USDT:USDT,1h,full,freeze,pen_5bp,503,361,0.5650969529085873,1.9448963029801911,0.0977826795072826
SOL/USDT:USDT,1h,full,band,pen_5bp,456,318,0.5691823899371069,1.6422417926929695,0.0807904385911674
SOL/USDT:USDT,1h,is,off,pen_5bp,217,177,0.5310734463276836,0.4905611352084033,0.0765260539285544
SOL/USDT:USDT,1h,is,freeze,pen_5bp,322,238,0.5588235294117647,1.028289292217843,0.0977826795072826
SOL/USDT:USDT,1h,is,band,pen_5bp,294,213,0.5633802816901409,0.8983654110778873,0.0769494468732926
SOL/USDT:USDT,1h,oos_warm,off,pen_5bp,116,88,0.5909090909090909,0.3446175741196554,0.0409567573196418
SOL/USDT:USDT,1h,oos_warm,freeze,pen_5bp,181,123,0.5772357723577236,0.4519113788546799,0.0468046463571157
SOL/USDT:USDT,1h,oos_warm,band,pen_5bp,162,105,0.580952380952381,0.3918509983769185,0.0468046463571156
SOL/USDT:USDT,1h,oos,off,pen_5bp,109,82,0.5853658536585366,0.3011875230981708,0.0409567573196418
SOL/USDT:USDT,1h,oos,freeze,pen_5bp,170,113,0.5663716814159292,0.3602015472944771,0.0655085038469474
SOL/USDT:USDT,1h,oos,band,pen_5bp,151,95,0.5684210526315789,0.3039348745162884,0.0491374763677522
SOL/USDT:USDT,2h,full,off,pen_5bp,159,132,0.6212121212121212,0.8513960239660758,0.0495965883528174
SOL/USDT:USDT,2h,full,freeze,pen_5bp,253,182,0.6043956043956044,1.1897093240963146,0.0579869102957765
SOL/USDT:USDT,2h,full,band,pen_5bp,241,167,0.6287425149700598,1.2549360869597883,0.059265317477719
SOL/USDT:USDT,2h,is,off,pen_5bp,106,88,0.6136363636363636,0.5094742222578527,0.0317414659012914
SOL/USDT:USDT,2h,is,freeze,pen_5bp,168,123,0.6016260162601627,0.7203952635912999,0.0417748866922752
SOL/USDT:USDT,2h,is,band,pen_5bp,154,111,0.6306306306306306,0.7658939843779721,0.0317414659012915
SOL/USDT:USDT,2h,oos_warm,off,pen_5bp,53,44,0.6363636363636364,0.2265171519105373,0.0495965883528176
SOL/USDT:USDT,2h,oos_warm,freeze,pen_5bp,85,59,0.6101694915254238,0.2727943225821996,0.0579869102957768
SOL/USDT:USDT,2h,oos_warm,band,pen_5bp,87,56,0.625,0.2769374078558172,0.059265317477719
SOL/USDT:USDT,2h,oos,off,pen_5bp,47,38,0.6578947368421053,0.2120554361737131,0.0293574181964421
SOL/USDT:USDT,2h,oos,freeze,pen_5bp,70,50,0.62,0.2343233735919471,0.0362040634726222
SOL/USDT:USDT,2h,oos,band,pen_5bp,72,47,0.6382978723404256,0.2383412317024671,0.0293574181964423
SOL/USDT:USDT,4h,full,off,pen_5bp,87,75,0.56,0.2853413138516916,0.0509585827243625
SOL/USDT:USDT,4h,full,freeze,pen_5bp,125,93,0.5698924731182796,0.4072775848533565,0.0509585827243626
SOL/USDT:USDT,4h,full,band,pen_5bp,115,84,0.5714285714285714,0.3640885854056055,0.0509585827243626
SOL/USDT:USDT,4h,is,off,pen_5bp,43,37,0.5945945945945946,0.1674289009064736,0.0211501361560286
SOL/USDT:USDT,4h,is,freeze,pen_5bp,57,48,0.5833333333333334,0.2120794026488769,0.0322911556763673
SOL/USDT:USDT,4h,is,band,pen_5bp,54,43,0.6046511627906976,0.2144444202512084,0.0211501361560287
SOL/USDT:USDT,4h,oos_warm,off,pen_5bp,44,38,0.5263157894736842,0.1010017936455593,0.0509585827243625
SOL/USDT:USDT,4h,oos_warm,freeze,pen_5bp,68,45,0.5555555555555556,0.1610440551814457,0.0509585827243625
SOL/USDT:USDT,4h,oos_warm,band,pen_5bp,61,41,0.5365853658536586,0.1232202665342591,0.0509585827243625
SOL/USDT:USDT,4h,oos,off,pen_5bp,37,32,0.5,0.0602360859317223,0.0509585827243625
SOL/USDT:USDT,4h,oos,freeze,pen_5bp,54,36,0.5,0.0703068625959513,0.0509585827243625
SOL/USDT:USDT,4h,oos,band,pen_5bp,47,33,0.4848484848484848,0.0506132087196972,0.0509585827243625
BNB/USDT:USDT,1h,full,off,pen_5bp,265,211,0.6066350710900474,0.9872841521332554,0.0717668439020471
BNB/USDT:USDT,1h,full,freeze,pen_5bp,375,269,0.5910780669144982,1.1333494693774775,0.1048657335163581
BNB/USDT:USDT,1h,full,band,pen_5bp,343,237,0.6033755274261603,1.1513258424469124,0.0812643680946429
BNB/USDT:USDT,1h,is,off,pen_5bp,174,134,0.6492537313432836,0.7407299999217539,0.0361782682124157
BNB/USDT:USDT,1h,is,freeze,pen_5bp,239,176,0.6363636363636364,0.9679969100849284,0.0460154455462595
BNB/USDT:USDT,1h,is,band,pen_5bp,222,154,0.6558441558441559,0.9433089779928632,0.0425643632146582
BNB/USDT:USDT,1h,oos_warm,off,pen_5bp,91,77,0.5324675324675324,0.1416383656411868,0.071766843902047
BNB/USDT:USDT,1h,oos_warm,freeze,pen_5bp,136,93,0.5053763440860215,0.084020741315805,0.1048657335163584
BNB/USDT:USDT,1h,oos_warm,band,pen_5bp,121,83,0.5060240963855421,0.1070426096980722,0.0812643680946428
BNB/USDT:USDT,1h,oos,off,pen_5bp,91,77,0.5324675324675324,0.1416383656411868,0.071766843902047
BNB/USDT:USDT,1h,oos,freeze,pen_5bp,136,93,0.5053763440860215,0.084020741315805,0.1048657335163584
BNB/USDT:USDT,1h,oos,band,pen_5bp,121,83,0.5060240963855421,0.1070426096980722,0.0812643680946428
BNB/USDT:USDT,2h,full,off,pen_5bp,121,105,0.580952380952381,0.3907034786495222,0.0478180121565515
BNB/USDT:USDT,2h,full,freeze,pen_5bp,191,147,0.5986394557823129,0.7235261922804661,0.0429108277885993
BNB/USDT:USDT,2h,full,band,pen_5bp,173,128,0.5859375,0.5463397586118388,0.0578130627121446
BNB/USDT:USDT,2h,is,off,pen_5bp,77,69,0.5797101449275363,0.241293787231261,0.0318355601923884
BNB/USDT:USDT,2h,is,freeze,pen_5bp,126,99,0.5858585858585859,0.430643603447502,0.0409907500073688
BNB/USDT:USDT,2h,is,band,pen_5bp,117,88,0.5909090909090909,0.3699061109205397,0.0318355601923884
BNB/USDT:USDT,2h,oos_warm,off,pen_5bp,44,36,0.5833333333333334,0.1203660994320487,0.0429108277885991
BNB/USDT:USDT,2h,oos_warm,freeze,pen_5bp,65,48,0.625,0.2047208599872043,0.0429108277885993
BNB/USDT:USDT,2h,oos_warm,band,pen_5bp,56,40,0.575,0.128792510877071,0.05295738903907
BNB/USDT:USDT,2h,oos,off,pen_5bp,44,36,0.5833333333333334,0.1203660994320487,0.0429108277885991
BNB/USDT:USDT,2h,oos,freeze,pen_5bp,65,48,0.625,0.2047208599872043,0.0429108277885993
BNB/USDT:USDT,2h,oos,band,pen_5bp,56,40,0.575,0.128792510877071,0.05295738903907
BNB/USDT:USDT,4h,full,off,pen_5bp,70,60,0.6166666666666667,0.3431631558483088,0.0363784624916279
BNB/USDT:USDT,4h,full,freeze,pen_5bp,117,84,0.5952380952380952,0.4383191958854546,0.0508040071320479
BNB/USDT:USDT,4h,full,band,pen_5bp,99,70,0.5857142857142857,0.3350100909587372,0.0408117739320388
BNB/USDT:USDT,4h,is,off,pen_5bp,46,40,0.6,0.1949773102857316,0.0363784624916279
BNB/USDT:USDT,4h,is,freeze,pen_5bp,79,56,0.5892857142857143,0.2596814801017373,0.0508040071320479
BNB/USDT:USDT,4h,is,band,pen_5bp,66,45,0.5555555555555556,0.1617584481223719,0.0408117739320388
BNB/USDT:USDT,4h,oos_warm,off,pen_5bp,24,20,0.65,0.1240072462356158,0.0259187854890299
BNB/USDT:USDT,4h,oos_warm,freeze,pen_5bp,38,28,0.6071428571428571,0.1418118140224542,0.0323194264736984
BNB/USDT:USDT,4h,oos_warm,band,pen_5bp,33,25,0.64,0.1491287996367697,0.0323194264736985
BNB/USDT:USDT,4h,oos,off,pen_5bp,23,19,0.631578947368421,0.1078419973460579,0.0259187854890298
BNB/USDT:USDT,4h,oos,freeze,pen_5bp,35,25,0.6,0.1208888964488833,0.0323194264736986
BNB/USDT:USDT,4h,oos,band,pen_5bp,30,22,0.5909090909090909,0.1008487553038467,0.0323194264736986
XRP/USDT:USDT,1h,full,off,pen_5bp,292,223,0.600896860986547,1.135748346541056,0.116575222484823
XRP/USDT:USDT,1h,full,freeze,pen_5bp,414,278,0.5935251798561151,1.5363013731962791,0.1201391583011318
XRP/USDT:USDT,1h,full,band,pen_5bp,396,260,0.6115384615384616,1.558458777513524,0.1086279356496967
XRP/USDT:USDT,1h,is,off,pen_5bp,172,138,0.6521739130434783,0.9252794151712868,0.0383309616442755
XRP/USDT:USDT,1h,is,freeze,pen_5bp,260,181,0.6519337016574586,1.4166987382655032,0.0357743933587462
XRP/USDT:USDT,1h,is,band,pen_5bp,248,168,0.6547619047619048,1.245465133998254,0.0435416917979935
XRP/USDT:USDT,1h,oos_warm,off,pen_5bp,119,85,0.5176470588235295,0.1093186421208602,0.1165752224848225
XRP/USDT:USDT,1h,oos_warm,freeze,pen_5bp,153,97,0.4845360824742268,0.0494900887053119,0.1201391583011315
XRP/USDT:USDT,1h,oos_warm,band,pen_5bp,147,92,0.532608695652174,0.1393892244311793,0.1086279356496967
XRP/USDT:USDT,1h,oos,off,pen_5bp,118,84,0.5238095238095238,0.1213779826890353,0.1165752224848225
XRP/USDT:USDT,1h,oos,freeze,pen_5bp,152,96,0.4895833333333333,0.0608990364341849,0.1201391583011318
XRP/USDT:USDT,1h,oos,band,pen_5bp,146,91,0.5384615384615384,0.1517754606084188,0.1086279356496964
XRP/USDT:USDT,2h,full,off,pen_5bp,122,93,0.6021505376344086,0.4364173104170664,0.0697403726980531
XRP/USDT:USDT,2h,full,freeze,pen_5bp,170,126,0.6031746031746031,0.6298952942413732,0.0642649852764973
XRP/USDT:USDT,2h,full,band,pen_5bp,165,119,0.6218487394957983,0.6594927100454275,0.0636826705882094
XRP/USDT:USDT,2h,is,off,pen_5bp,79,60,0.65,0.369108271140794,0.0417902209626144
XRP/USDT:USDT,2h,is,freeze,pen_5bp,111,88,0.6477272727272727,0.5770852636203974,0.0417902209626144
XRP/USDT:USDT,2h,is,band,pen_5bp,111,84,0.6547619047619048,0.5536934855856965,0.0417902209626144
XRP/USDT:USDT,2h,oos_warm,off,pen_5bp,43,33,0.5151515151515151,0.0491626854464824,0.0523962738183359
XRP/USDT:USDT,2h,oos_warm,freeze,pen_5bp,59,38,0.5,0.0334858436884653,0.0523962738183357
XRP/USDT:USDT,2h,oos_warm,band,pen_5bp,54,35,0.5428571428571428,0.0680953002901005,0.0523962738183358
XRP/USDT:USDT,2h,oos,off,pen_5bp,42,32,0.5,0.0340806064072858,0.0623683888617286
XRP/USDT:USDT,2h,oos,freeze,pen_5bp,58,37,0.4864864864864865,0.0186291247099721,0.0623683888617288
XRP/USDT:USDT,2h,oos,band,pen_5bp,53,34,0.5294117647058824,0.0527410583180713,0.0623683888617286
XRP/USDT:USDT,4h,full,off,pen_5bp,69,58,0.5862068965517241,0.2355874884623424,0.0419799363467985
