symbol,timeframe,segment,arm,num_candidates,num_trades,win_rate,total_return,max_drawdown
LINK/USDT:USDT,15m,is,on,1334,860,0.5558139534883721,2.9645868546322847,0.08870042507905494
LINK/USDT:USDT,15m,oos_warm,off,567,372,0.5672043010752689,0.6236878420573286,0.05526190008979297
LINK/USDT:USDT,15m,oos_warm,on,824,492,0.5365853658536586,0.46188673270598557,0.09617573603912359
LINK/USDT:USDT,15m,oos,off,564,369,0.5636856368563685,0.578394287572953,0.05526190008979297
LINK/USDT:USDT,15m,oos,on,815,486,0.5349794238683128,0.4354893932479492,0.09617573603912359
LTC/USDT:USDT,15m,full,off,1528,960,0.5583333333333333,2.404413390134322,0.06599030567211586
LTC/USDT:USDT,15m,full,on,2108,1222,0.5572831423895254,3.5346581416893934,0.13021127837155394
LTC/USDT:USDT,15m,is,off,944,618,0.5760517799352751,1.7920604969670675,0.051972657980648256
LTC/USDT:USDT,15m,is,on,1315,789,0.5766793409378961,2.6622441694565526,0.06507236710467826
LTC/USDT:USDT,15m,oos_warm,off,584,342,0.5263157894736842,0.21931934993257837,0.06599030567211675
LTC/USDT:USDT,15m,oos_warm,on,793,433,0.5219399538106235,0.23821840703819053,0.13021127837155363
LTC/USDT:USDT,15m,oos,off,581,339,0.5250737463126843,0.2202932984176703,0.06599030567211671
LTC/USDT:USDT,15m,oos,on,787,429,0.5198135198135199,0.23309620295765746,0.12086687581713502
