symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,combine_obs,max_zone_width_atr,limit_valid_bars,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
DOGE/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1723154400000,17088,66,0.6515151515151515,0.37949210214742796,0.031407733052964466,28.387641985339602,2.4184788453022876,0.6287878787878788,0.6842105263157895,114,78,0.0
DOGE/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,50,0.52,0.07734949544727969,0.07042120384029296,8.706216611025711,1.300013112658248,0.3,0.7045454545454546,88,62,0.0
DOGE/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,45,0.4888888888888889,0.03716259673043296,0.07042120384029296,4.896628213100079,1.1508979518626807,0.2222222222222222,0.691358024691358,81,56,0.0
DOGE/USDT:USDT,4h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1784664000000,12816,63,0.5873015873015873,0.2564398219993025,0.04290245639092527,14.282078155939523,1.8085467817742646,0.46825396825396826,0.7522935779816514,109,82,0.0
DOGE/USDT:USDT,4h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1723147200000,8544,41,0.5853658536585366,0.17326761372131877,0.04290245639092527,15.056423916829509,1.8665723336972095,0.4634146341463415,0.8064516129032258,62,50,0.0
DOGE/USDT:USDT,4h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784664000000,4272,22,0.5909090909090909,0.07088937536951326,0.026485414613474735,12.482206265280457,1.7095668920458675,0.4772727272727273,0.6808510638297872,47,32,0.0
DOGE/USDT:USDT,4h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784664000000,4272,19,0.5789473684210527,0.06193212759434409,0.020954651887801667,12.416076027661601,1.7049595207120385,0.4473684210526316,0.6585365853658537,41,27,0.0
LINK/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1784674800000,51264,266,0.5488721804511278,0.8984227321323549,0.06055816693638752,20.34766825819008,1.5096395437470658,0.37218045112781956,0.6540755467196819,503,329,0.0
LINK/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1723158000000,34176,174,0.5804597701149425,0.7244274842059378,0.06055816693638752,26.2988181144961,1.7886614844622022,0.4511494252873563,0.6567164179104478,335,220,0.0
LINK/USDT:USDT,1h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784674800000,17088,92,0.4891304347826087,0.10090029851648924,0.05763220139510157,9.154108321409307,1.2060807888405027,0.22282608695652173,0.6488095238095238,168,109,0.0
LINK/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784674800000,17088,88,0.4659090909090909,0.050070522650766905,0.06272142984020043,5.118237442860961,1.1028704820349204,0.16477272727272727,0.6481481481481481,162,105,0.0
LINK/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1784671200000,25632,119,0.5294117647058824,0.29769339400908684,0.07713794969882347,12.274569806208225,1.4223085009579504,0.3235294117647059,0.6561085972850679,221,145,0.0
LINK/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1723154400000,17088,75,0.5733333333333334,0.26911205554875195,0.07713794969882347,17.806827035390228,1.716384781387506,0.43333333333333335,0.6413793103448275,145,93,0.0
LINK/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,44,0.45454545454545453,0.022520736711445354,0.07112589896335882,3.1061609988204655,1.0868031070535698,0.13636363636363635,0.6842105263157895,76,52,0.0
LINK/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,43,0.4418604651162791,0.007639580580520305,0.07766623389934549,1.3477837181993433,1.0295157899895937,0.10465116279069768,0.68,75,51,0.0
LINK/USDT:USDT,4h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1784664000000,12816,59,0.6101694915254238,0.3163936946030717,0.040479949063800216,18.24428154908354,2.217961595663783,0.5254237288135594,0.5892857142857143,112,66,0.0
