symbol,timeframe,segment,offset_bps,assumption,seed,penetration_bps,dropout_rate,num_trades,win_rate,total_return,max_drawdown,profit_factor,sharpe,mean_r,eligible_setups,num_filled,fill_rate,num_dropped,num_penetrations
ETH/USDT:USDT,15m,oos,20.0,pen_5bp_drop_50,2,5.0,0.5,98,0.41836734693877553,-0.09406914208174039,0.15167290518757381,0.8182530296524073,-16.934593986349107,0.04591836734693878,889,132,0.1484814398200225,136,0
ETH/USDT:USDT,1h,full,0.0,baseline,0,0.0,0.0,140,0.5,0.15586884266342496,0.1126469638593453,1.212060720315336,8.74288299285533,0.25,651,204,0.31336405529953915,0,0
ETH/USDT:USDT,1h,full,2.0,baseline,0,0.0,0.0,140,0.5,0.1620857033785802,0.11084813786241175,1.2193951698388352,9.01727285080974,0.25,651,206,0.31643625192012287,0,0
ETH/USDT:USDT,1h,full,5.0,baseline,0,0.0,0.0,139,0.4892086330935252,0.11515799390468309,0.11760043843205331,1.1562849626051477,6.743560212928017,0.22302158273381295,651,207,0.31797235023041476,0,0
ETH/USDT:USDT,1h,full,10.0,baseline,0,0.0,0.0,139,0.4676258992805755,0.04658490778401956,0.1388145941411606,1.0625222879085605,3.1332714841508906,0.16906474820143885,651,207,0.31797235023041476,0,0
ETH/USDT:USDT,1h,full,20.0,baseline,0,0.0,0.0,135,0.42962962962962964,-0.04946734649412265,0.1907073506410873,0.9323991242517411,-2.4039144779050856,0.07407407407407407,651,211,0.3241167434715822,0,0
ETH/USDT:USDT,1h,full,0.0,pen_5bp,0,5.0,0.0,136,0.4852941176470588,0.11433622890160877,0.11803253895327398,1.1576810095388224,6.810677337096833,0.21323529411764705,651,197,0.30261136712749614,0,0
ETH/USDT:USDT,1h,full,2.0,pen_5bp,0,5.0,0.0,138,0.4927536231884058,0.13680557879781172,0.11084813786241175,1.1863879416328993,7.867604470022724,0.2318840579710145,651,200,0.30721966205837176,0,0
ETH/USDT:USDT,1h,full,5.0,pen_5bp,0,5.0,0.0,139,0.4892086330935252,0.11515799390468309,0.11760043843205331,1.1562849626051477,6.743560212928017,0.22302158273381295,651,204,0.31336405529953915,0,0
ETH/USDT:USDT,1h,full,10.0,pen_5bp,0,5.0,0.0,139,0.4676258992805755,0.04658490778401956,0.1388145941411606,1.0625222879085605,3.1332714841508906,0.16906474820143885,651,207,0.31797235023041476,0,0
ETH/USDT:USDT,1h,full,20.0,pen_5bp,0,5.0,0.0,133,0.42105263157894735,-0.07355237635702287,0.20196813084741033,0.8985963196321148,-3.9757318699139117,0.05263157894736842,651,209,0.3210445468509985,0,0
ETH/USDT:USDT,1h,full,0.0,pen_5bp_drop_50,0,5.0,0.5,86,0.4418604651162791,-0.02757357373043669,0.0784003594517475,0.9434781285972219,-2.061155388887408,0.10465116279069768,651,106,0.16282642089093702,91,0
ETH/USDT:USDT,1h,full,0.0,pen_5bp_drop_50,1,5.0,0.5,78,0.48717948717948717,0.06458640438789098,0.07188164953926729,1.1518608705185986,6.871923688558713,0.21794871794871795,651,98,0.15053763440860216,99,0
