symbol,timeframe,segment,side,trigger_time,label,mfe_r,r_multiple,zone_width_atr,stop_width_atr,volume_pctl,rsi_ema_slope,rvol_sma20,rvol_sma50,reg_4h_trend,reg_4h_ema_slope,reg_4h_vol_pctl,reg_4h_dev_pctl,reg_1d_trend,reg_1d_ema_slope,reg_1d_vol_pctl,reg_1d_dev_pctl,band_lower_slope_3_atr,band_lower_slope_3_pct,band_lower_slope_5_atr,band_lower_slope_5_pct
XRP/USDT:USDT,1h,oos,long,1758132000000,winner,1.5925092902396767,1.5,1.0137711373855987,1.0447748581800156,,0.03556002760753785,0.7405100908442118,0.7450756228244876,0.017816211627815548,0.0018429796980688254,0.0653061224489796,0.19183673469387755,0.1820927819987479,0.015304234571117114,0.12244897959183673,0.5673469387755102,0.047469416250955195,0.00030240427701298795,0.005411555446294801,3.447435510057588e-05
XRP/USDT:USDT,1h,oos,long,1758312000000,winner,1.60004226180766,1.5,0.9955208231969388,0.8070067213988018,,-1.1864143610491809,0.7405100908442118,0.7450756228244876,0.0016775328167433212,0.0028484578480343745,0.1306122448979592,0.0326530612244898,0.19131784958735065,0.015825549194080867,0.09387755102040816,0.5877551020408164,-0.2646457768077796,-0.001736562211509011,-0.1980304643026488,-0.0012994434492160578
XRP/USDT:USDT,1h,oos,long,1759903200000,instant_death,0.252847253097003,-1.0,1.2585166103703733,1.2096012528303357,,0.2836833911150265,0.9945089481138796,1.0037651929557592,-0.031741958102942114,-6.399850948067596e-06,0.21224489795918366,0.30612244897959184,0.08158828649566763,0.011202461937291379,0.17959183673469387,0.3224489795918367,-0.10583581451309304,-0.0008516242387037254,-0.10974087699879026,-0.0008830469275333271
XRP/USDT:USDT,1h,oos,long,1760626800000,ambiguous,1.167035169720623,-1.0,1.2754085760774154,1.2903959022548925,,-0.4871391739155442,1.0876096973345843,0.6337282877058823,-0.12203758947168919,-0.014663018526646043,0.7673469387755102,0.7591836734693878,-0.08367037069735928,-0.00016393216219542,0.8408163265306122,0.34285714285714286,-0.03052692049001935,-0.00039821999365698086,-0.011483605443170496,-0.00014980224710952256
XRP/USDT:USDT,1h,oos,long,1761595200000,winner,1.5903616121522541,1.5,1.0675308398345817,0.3954500529761647,,0.06969382068912466,1.3378709900156511,1.5068965817344668,0.013176567794701333,0.0002029160484675867,0.2530612244897959,0.1510204081632653,0.013461250420208959,-0.0064074450172858415,0.5346938775510204,0.053061224489795916,-0.060913695793603756,-0.0005817248264178856,-0.03461732490965926,-0.00033059490253811925
XRP/USDT:USDT,1h,oos,long,1761678000000,winner,2.4749712049905535,1.5,1.0366415999841982,0.45186191100886774,,0.7818720754281685,1.3378709900156511,1.5068965817344668,0.00035034184202409335,0.00022586120952680522,0.30612244897959184,0.004081632653061225,0.008698319198829907,-0.005087305550565361,0.5142857142857142,0.0326530612244898,0.015842720974255712,0.0001556193648579516,0.03610152097325707,0.00035461684728233504
XRP/USDT:USDT,1h,oos,long,1761850800000,instant_death,0.3115543956794299,-1.0,0.8687638886338245,0.7966613358259858,,-1.1988227455651597,1.165316455578872,0.8675624268056379,-0.06682527326478738,-0.002089481422623965,0.5591836734693878,0.5183673469387755,-0.023151972975201995,-0.0035856031003408243,0.5183673469387755,0.09387755102040816,-0.3822741332455569,-0.0053769615832616555,-0.41026189781346245,-0.005770629691551713
XRP/USDT:USDT,1h,oos,long,1764349200000,winner,1.6431947581427042,1.5,0.8282225350618471,0.4476306736170008,,-0.8735765127835009,1.3680892094083326,0.8312337554487585,-0.017353872068003873,-0.0037268064324582186,0.4448979591836735,0.1836734693877551,-0.12727416529342006,-0.019433184885902545,0.636734693877551,0.4163265306122449,-0.03593683424542491,-0.00047154768349526863,-0.028874013894375727,-0.0003788723923793162
XRP/USDT:USDT,1h,oos,long,1764446400000,ambiguous,1.4225143687826471,-1.0,1.241691372149402,1.091121358849029,,-0.5396511025084862,0.7457255409449971,0.9694407449146307,-0.03734420599552757,-0.00381374888305353,0.3673469387755102,0.3346938775510204,-0.1343227605708296,-0.019596248897091478,0.6326530612244898,0.43673469387755104,0.04971497359514707,0.00042543228870585924,-0.009043996753199427,-7.739334770837687e-05
XRP/USDT:USDT,1h,oos,long,1764561600000,ambiguous,0.7563688213088455,-1.0,1.0306798209853052,1.0458722567827303,,-2.1571550295616575,1.401042763479571,0.7536889431483412,-0.0972615718730393,-0.004673400406087217,0.4163265306122449,0.6775510204081633,-0.14176644830806795,-0.018292547456399168,0.5428571428571428,0.4530612244897959,-0.8895320071107651,-0.010445940037411755,-1.038608388860212,-0.012196571754202938
