segment,symbol,timeframe,reason,exit_ms,is_long,stop_price,exit_price,quantity,notional,bar_high,bar_low,bar_range_bp,adverse_bp,charged_slippage_bp
full,LTC/USDT:USDT,1h,stop_loss,1667931660000,True,60.03,59.999985,89.90978452221044,5397.284364868293,61.71,59.57,352.9023746701848,76.6283524904216,4.999999999999798
full,LTC/USDT:USDT,2h,stop_loss,1667931660000,True,60.03,59.999985,98.74410098924797,5927.608382384556,61.71,59.57,352.9023746701848,76.6283524904216,4.999999999999798
full,BCH/USDT:USDT,2h,stop_loss,1667935380000,True,102.74,102.68863,29.401180280981084,3020.6772620679963,103.47,101.6,182.37674940264344,110.95970410745576,4.99999999999917
full,BCH/USDT:USDT,4h,stop_loss,1667935380000,True,102.74,102.68863,24.991602821451973,2567.6372738759756,103.47,101.6,182.37674940264344,110.95970410745576,4.99999999999917
full,ETH/USDT:USDT,15m,stop_loss,1667931660000,True,1338.33,1337.660835,7.4399294553031385,9957.08078791585,1378.27,1337.01,303.90972570048024,9.863038264104791,5.000000000000156
full,ETH/USDT:USDT,2h,stop_loss,1667934780000,True,1322.25,1321.5888750000001,3.903273753762761,5161.103720912811,1336.14,1321.94,106.8440378017219,2.3444885611642685,4.999999999998914
full,ETH/USDT:USDT,1h,stop_loss,1667934000000,True,1334.16,1333.4929200000001,7.448687204261513,9937.74052043754,1357.27,1333.78,174.57869604801107,2.8482340948620037,4.999999999999563
full,LINK/USDT:USDT,4h,stop_loss,1667935380000,True,7.332,7.328334,372.4120157992074,2730.5248998397883,7.469,7.284,250.79644818003183,65.4664484451719,4.999999999999927
full,BCH/USDT:USDT,1h,stop_loss,1667935380000,True,102.74,102.68863,42.89985885946424,4407.531499221355,103.47,101.6,182.37674940264344,110.95970410745576,4.99999999999917
full,LTC/USDT:USDT,15m,stop_loss,1667935320000,True,58.43,58.400785000000006,169.88955649821608,9926.646786190766,59.0,58.12,150.27322404371628,53.05493753209007,4.999999999998896
full,DOGE/USDT:USDT,15m,stop_loss,1667935320000,True,0.08408,0.08403796000000001,91735.73223576078,7713.140366382766,0.08774,0.08263,599.8708692844989,172.45480494766971,4.99999999999919
full,DOGE/USDT:USDT,1h,stop_loss,1667935380000,True,0.08217,0.08212891500000001,35124.6926589392,2886.1959957850345,0.0849,0.082,347.513481126423,20.688815869539184,4.999999999999544
full,LINK/USDT:USDT,2h,stop_loss,1667935380000,True,7.332,7.328334,881.144218636554,6460.549411043214,7.469,7.284,250.79644818003183,65.4664484451719,4.999999999999927
full,TRX/USDT:USDT,2h,stop_loss,1667935500000,True,0.05829,0.05826085500000001,169860.69316887556,9901.179804813757,0.0585,0.058,85.8369098712447,49.75124378109428,4.999999999999024
full,ETH/USDT:USDT,1h,stop_loss,1667935500000,True,1298.22,1297.5708900000002,7.634800577245284,9911.650805391373,1314.0,1296.97,130.44960302109922,9.628568347429557,4.999999999998743
full,ETH/USDT:USDT,2h,stop_loss,1667935500000,True,1298.22,1297.5708900000002,7.634800577245284,9911.650805391373,1314.0,1296.97,130.44960302109922,9.628568347429557,4.999999999998743
full,ADA/USDT:USDT,2h,stop_loss,1667935680000,True,0.3529,0.35272355,14551.931477865013,5135.376618538563,0.3579,0.3511,191.8194640338497,51.00595069424676,4.999999999999849
full,BCH/USDT:USDT,2h,stop_loss,1667935920000,True,95.0,94.9525,15.12786525549904,1437.147199272409,97.4,94.16,338.275214032158,88.4210526315793,4.9999999999999405
full,BCH/USDT:USDT,4h,stop_loss,1667935920000,True,95.0,94.9525,15.12786525549904,1437.147199272409,97.4,94.16,338.275214032158,88.4210526315793,4.9999999999999405
full,BNB/USDT:USDT,2h,stop_loss,1667935560000,True,306.41,306.25679500000007,18.307098650730268,5609.4780975702615,308.91,304.3,150.3563216516369,68.8619823112827,4.999999999998603
full,BTC/USDT:USDT,4h,stop_loss,1667935800000,True,17555.0,17546.2225,0.02802802416846163,492.0319642773439,17746.3,17400.0,197.06199514600357,88.29393335232128,5.000000000000083
full,ADA/USDT:USDT,15m,stop_loss,1667935500000,True,0.3565,0.35632175,27896.206472991114,9944.997607621332,0.3602,0.3557,125.71588210643957,22.440392706871457,4.999999999999745
full,ADA/USDT:USDT,1h,stop_loss,1667935500000,True,0.3565,0.35632175,27841.82790286833,9925.611647372558,0.3602,0.3557,125.71588210643957,22.440392706871457,4.999999999999745
full,LINK/USDT:USDT,15m,stop_loss,1667935500000,True,7.076,7.072462,1275.0125588737064,9021.988866590345,7.288,7.051,330.5669851454077,35.33069530808291,4.999999999999744
full,XRP/USDT:USDT,1h,stop_loss,1667935800000,True,0.3701,0.36991495,13377.031636679778,4950.839408735185,0.3794,0.3677,313.2110828537006,64.84733855714558,4.999999999999038
full,ETH/USDT:USDT,4h,stop_loss,1667935860000,True,1248.0,1247.376,2.009666495845019,2508.0637868145836,1269.34,1236.79,259.7630609744902,89.82371794871824,5.00000000000019
full,ETH/USDT:USDT,1h,stop_loss,1667935560000,True,1293.67,1293.023165,7.697282623696987,9957.743611798081,1309.96,1293.0,130.31318191597288,5.1790642126668525,5.000000000000077
full,ETH/USDT:USDT,1h,stop_loss,1667935560000,True,1293.67,1293.023165,7.697282623696987,9957.743611798081,1309.96,1293.0,130.31318191597288,5.1790642126668525,5.000000000000077
full,BCH/USDT:USDT,1h,stop_loss,1667935680000,True,99.03,98.980485,86.95410214672319,8611.064735589996,100.71,98.82,189.44519621109615,21.2056952438663,4.999999999999952
full,BTC/USDT:USDT,15m,stop_loss,1667935800000,True,17555.0,17546.2225,0.3719490073681525,6529.564824347917,17746.3,17400.0,197.06199514600357,88.29393335232128,5.000000000000083
full,BTC/USDT:USDT,1h,stop_loss,1667935800000,True,17555.0,17546.2225,0.31291637435062114,5493.246951725154,17746.3,17400.0,197.06199514600357,88.29393335232128,5.000000000000083
full,BCH/USDT:USDT,15m,stop_loss,1667935680000,True,99.03,98.980485,100.23058045032597,9925.83438199578,100.71,98.82,189.44519621109615,21.2056952438663,4.999999999999952
full,BNB/USDT:USDT,1h,stop_loss,1667935680000,True,301.51,301.359245,33.03162308654228,9959.364676823363,309.71,301.47,269.64233122811453,1.3266558323094964,5.000000000000124
full,LTC/USDT:USDT,15m,stop_loss,1667935680000,True,54.57,54.542715,181.78182545309122,9919.834214975188,56.41,54.12,414.36714014294745,82.46289169873609,4.9999999999998375
full,LTC/USDT:USDT,1h,stop_loss,1667935680000,True,54.44,54.41278,102.97812744573046,5606.129258145566,56.41,54.12,414.36714014294745,58.78030859662019,4.999999999999964
full,LTC/USDT:USDT,2h,stop_loss,1667935680000,True,54.44,54.41278,88.40857492449895,4812.962818889722,56.41,54.12,414.36714014294745,58.78030859662019,4.999999999999964
full,ETH/USDT:USDT,1h,stop_loss,1667935860000,True,1248.0,1247.376,3.6198998055172877,4517.634957285575,1269.34,1236.79,259.7630609744902,89.82371794871824,5.00000000000019
full,LINK/USDT:USDT,4h,stop_loss,1667935860000,True,6.784,6.780608,527.9987159071221,3581.9432887139164,6.891,6.711,264.6669607410671,107.60613207547098,4.999999999999764
full,BCH/USDT:USDT,15m,stop_loss,1667935800000,True,98.77,98.720615,100.63412581701074,9939.63260694615,100.06,98.67,139.8882906455996,10.124531740406432,5.0000000000000915
full,BCH/USDT:USDT,15m,stop_loss,1667935800000,True,98.77,98.720615,100.63412581701074,9939.63260694615,100.06,98.67,139.8882906455996,10.124531740406432,5.0000000000000915
full,DOT/USDT:USDT,15m,stop_loss,1667935800000,True,5.911,5.9080445,1686.2878056873024,9967.647219417644,6.02,5.91,184.409052808046,1.6917611233284484,4.999999999999436
full,LINK/USDT:USDT,15m,stop_loss,1667935800000,True,6.86,6.8565700000000005,914.1302599055175,6270.93358295185,7.036,6.86,253.31030512377555,0.0,4.99999999999974
full,XRP/USDT:USDT,15m,stop_loss,1667935800000,True,0.3701,0.36991495,26761.243040471138,9904.336049278367,0.3794,0.3677,313.2110828537006,64.84733855714558,4.999999999999038
full,LINK/USDT:USDT,1h,stop_loss,1667935860000,True,6.82,6.816590000000001,948.9034471764473,6471.521509743371,6.891,6.711,264.6669607410671,159.8240469208211,4.999999999999547
full,LINK/USDT:USDT,2h,stop_loss,1667935860000,True,6.784,6.780608,744.1395291382719,5048.242565674036,6.891,6.711,264.6669607410671,107.60613207547098,4.999999999999764
full,DOT/USDT:USDT,15m,stop_loss,1667935860000,True,5.891,5.8880545,1687.141478218025,9938.950448182386,5.953,5.841,189.9270815668986,84.87523340689155,5.000000000000077
full,DOT/USDT:USDT,15m,stop_loss,1667935860000,True,5.891,5.8880545,1687.141478218025,9938.950448182386,5.953,5.841,189.9270815668986,84.87523340689155,5.000000000000077
full,LINK/USDT:USDT,15m,stop_loss,1667935860000,True,6.809,6.805595500000001,1459.1360770461201,9935.257548607033,6.891,6.711,264.6669607410671,143.92715523571724,4.999999999999069
full,LINK/USDT:USDT,15m,stop_loss,1667935860000,True,6.719,6.715640500000001,1481.843841695571,9956.508772352541,6.891,6.711,264.6669607410671,11.906533710373578,4.999999999998948
full,LINK/USDT:USDT,15m,stop_loss,1667935860000,True,6.809,6.805595500000001,1459.1360770461201,9935.257548607033,6.891,6.711,264.6669607410671,143.92715523571724,4.999999999999069
full,LINK/USDT:USDT,15m,stop_loss,1667935860000,True,6.809,6.805595500000001,1459.1360770461201,9935.257548607033,6.891,6.711,264.6669607410671,143.92715523571724,4.999999999999069
full,LINK/USDT:USDT,15m,stop_loss,1667935860000,True,6.842,6.838579,1448.775597727868,9912.522639654073,6.891,6.711,264.6669607410671,191.46448406898475,4.9999999999992
full,LINK/USDT:USDT,15m,stop_loss,1667935860000,True,6.842,6.838579,1448.775597727868,9912.522639654073,6.891,6.711,264.6669607410671,191.46448406898475,4.9999999999992
full,LINK/USDT:USDT,1h,stop_loss,1667935860000,True,6.719,6.715640500000001,1478.1195150680094,9931.485021741955,6.891,6.711,264.6669607410671,11.906533710373578,4.999999999998948
full,ADA/USDT:USDT,1h,stop_loss,1667935920000,True,0.3456,0.34542720000000005,24570.50752840348,8491.567401816243,0.351,0.3393,338.9830508474573,182.29166666666748,4.9999999999992175
full,BCH/USDT:USDT,1h,stop_loss,1667935920000,True,95.45,95.402275,51.8276502587239,4946.949217195196,97.4,94.16,338.275214032158,135.14929282346844,4.999999999999979
full,SOL/USDT:USDT,4h,stop_loss,1667935920000,True,18.5557,18.54642215,164.3028686787969,3048.7547403431518,20.56,18.55,1027.8701099463044,3.0718323749580594,5.000000000000077
full,XRP/USDT:USDT,2h,stop_loss,1667935920000,True,0.3396,0.3394302,5032.236507064265,1708.9475177990246,0.3597,0.3318,806.941431670283,229.6819787985874,4.9999999999999325
full,ADA/USDT:USDT,15m,stop_loss,1667935920000,True,0.3456,0.34542720000000005,28820.987027731382,9960.533116783967,0.351,0.3393,338.9830508474573,182.29166666666748,4.9999999999992175
full,ADA/USDT:USDT,1h,stop_loss,1667935920000,True,0.3426,0.34242870000000003,25193.35903055984,8631.244803869802,0.351,0.3393,338.9830508474573,96.32224168126167,4.999999999999572
full,ADA/USDT:USDT,1h,stop_loss,1667935920000,True,0.3426,0.34242870000000003,25193.35903055984,8631.244803869802,0.351,0.3393,338.9830508474573,96.32224168126167,4.999999999999572
full,BTC/USDT:USDT,15m,stop_loss,1667935920000,True,17079.61,17071.070195,0.5821655415961872,9943.160405901655,17442.0,16830.0,357.1428571428571,146.1450232177436,5.000000000000201
full,BTC/USDT:USDT,15m,stop_loss,1667935920000,True,16870.73,16862.294635000002,0.5903345504482725,9959.374810284186,17442.0,16830.0,357.1428571428571,24.142405218979594,4.999999999998545
full,LTC/USDT:USDT,15m,stop_loss,1667935920000,True,54.07,54.042965,183.9220088285507,9944.663017359737,54.98,53.45,282.20972055704027,114.66617347882327,4.999999999999615
full,SOL/USDT:USDT,15m,stop_loss,1667935920000,True,18.5557,18.54642215,296.84357910715454,5508.140400838628,20.56,18.55,1027.8701099463044,3.0718323749580594,5.000000000000077
full,SOL/USDT:USDT,15m,stop_loss,1667935920000,True,18.5557,18.54642215,296.84357910715454,5508.140400838628,20.56,18.55,1027.8701099463044,3.0718323749580594,5.000000000000077
full,SOL/USDT:USDT,1h,stop_loss,1667935920000,True,18.5557,18.54642215,268.32317229256205,4978.924288109094,20.56,18.55,1027.8701099463044,3.0718323749580594,5.000000000000077
full,SOL/USDT:USDT,1h,stop_loss,1667935920000,True,18.5557,18.54642215,268.32317229256205,4978.924288109094,20.56,18.55,1027.8701099463044,3.0718323749580594,5.000000000000077
full,SOL/USDT:USDT,2h,stop_loss,1667935920000,True,18.5557,18.54642215,268.32317229256205,4978.924288109094,20.56,18.55,1027.8701099463044,3.0718323749580594,5.000000000000077
full,SOL/USDT:USDT,2h,stop_loss,1667935920000,True,18.5557,18.54642215,268.32317229256205,4978.924288109094,20.56,18.55,1027.8701099463044,3.0718323749580594,5.000000000000077
full,XRP/USDT:USDT,15m,stop_loss,1667935920000,True,0.3427,0.34252865000000005,28937.772503386444,9916.974636910534,0.3597,0.3318,806.941431670283,318.062445287424,4.9999999999988045
full,SOL/USDT:USDT,2h,stop_loss,1667980860000,True,17.6614,17.6525693,169.4889256222407,2993.411710984642,18.03,17.2,471.18932727788916,261.24769270839295,5.000000000000423
full,SOL/USDT:USDT,15m,stop_loss,1667980920000,True,16.9505,16.94202475,441.43343678178763,7482.517470169692,17.48,16.84,372.9603729603733,65.189817409517,5.000000000000026
full,LTC/USDT:USDT,15m,stop_loss,1667985000000,True,55.92,55.89204,84.6440463917089,4733.295074224362,56.08,55.75,59.0181525529819,30.400572246066112,5.000000000000037
full,SOL/USDT:USDT,15m,stop_loss,1667982360000,True,15.7105,15.702644750000001,631.9808597872337,9928.735297687335,15.98,15.52,292.0634920634926,121.25648451672456,4.999999999999139
full,SOL/USDT:USDT,15m,stop_loss,1667982900000,True,14.8083,14.80089585,671.0067382496655,9936.469082022522,15.15,14.65,335.5704697986577,106.89950905910793,4.999999999999512
full,SOL/USDT:USDT,15m,stop_loss,1667985060000,True,14.1178,14.110741100000002,703.8961686252986,9937.46532941824,14.57,13.86,499.47238832219546,182.6063550978207,4.99999999999912
full,BNB/USDT:USDT,15m,stop_loss,1667986980000,True,295.47,295.322265,33.6939318569744,9955.546045780227,296.89,294.92,66.57542116557579,18.614410938505138,5.000000000000388
full,LINK/USDT:USDT,15m,stop_loss,1667988660000,True,6.435,6.4317825,1049.2540852707787,6751.95003871746,6.469,6.433,55.805301503643584,3.108003108002766,4.999999999999803
full,BNB/USDT:USDT,2h,stop_loss,1667989200000,True,284.42,284.27779000000004,22.895104248278116,6511.8255502952625,287.23,283.69,124.01036922861417,25.66626819492364,4.999999999999201
full,BNB/USDT:USDT,15m,stop_loss,1667989140000,True,285.66,285.51717,34.82410449292935,9947.8536894502,287.81,285.0,98.11281227632207,23.104389834069345,5.000000000000124
full,BNB/USDT:USDT,15m,stop_loss,1667989200000,True,284.7,284.55765,34.90921927346375,9938.654727155128,287.23,283.69,124.01036922861417,35.47593958552831,4.999999999998767
full,BNB/USDT:USDT,1h,stop_loss,1667989200000,True,284.42,284.27779000000004,35.04403619763292,9967.224775330757,287.23,283.69,124.01036922861417,25.66626819492364,4.999999999999201
full,BTC/USDT:USDT,4h,stop_loss,1668026940000,True,16181.0,16172.909500000002,0.11369173254367353,1839.6459242891813,16277.2,16100.0,109.45974327613304,50.05871083369384,4.999999999999028
full,BTC/USDT:USDT,2h,stop_loss,1668019440000,True,16444.83,16436.607585,0.19402021768076338,3190.6294963231485,16541.1,16403.0,83.838987861255,25.436565777816945,5.000000000000111
full,SOL/USDT:USDT,4h,stop_loss,1668009420000,True,12.35,12.343825,101.87804224389318,1258.1938217120808,12.88,12.35,420.1347602061047,0.0,4.999999999999135
full,SOL/USDT:USDT,2h,stop_loss,1668009420000,True,12.35,12.343825,104.20342008129118,1286.9122380039462,12.88,12.35,420.1347602061047,0.0,4.999999999999135
full,SOL/USDT:USDT,1h,stop_loss,1668009420000,True,12.35,12.343825,364.16091435136985,4497.387292239418,12.88,12.35,420.1347602061047,0.0,4.999999999999135
full,SOL/USDT:USDT,15m,stop_loss,1668009420000,True,12.35,12.343825,706.2255619472047,8721.885690047979,12.88,12.35,420.1347602061047,0.0,4.999999999999135
full,SOL/USDT:USDT,15m,stop_loss,1668009600000,True,12.2411,12.23497945,649.8633662272459,7955.04245232434,12.94,12.23,564.1636869288828,9.06781253318656,4.999999999998822
full,SOL/USDT:USDT,15m,stop_loss,1668009600000,True,12.2411,12.23497945,649.8633662272459,7955.04245232434,12.94,12.23,564.1636869288828,9.06781253318656,4.999999999998822
full,LTC/USDT:USDT,15m,stop_loss,1668010620000,True,53.44,53.41328,185.59495823129788,9918.194567880559,54.24,53.27,180.44833038787067,31.81137724550797,4.999999999999517
full,LTC/USDT:USDT,15m,stop_loss,1668010620000,True,53.44,53.41328,185.59495823129788,9918.194567880559,54.24,53.27,180.44833038787067,31.81137724550797,4.999999999999517
full,LTC/USDT:USDT,15m,stop_loss,1668010620000,True,53.44,53.41328,185.59495823129788,9918.194567880559,54.24,53.27,180.44833038787067,31.81137724550797,4.999999999999517
full,BTC/USDT:USDT,1h,stop_loss,1668019440000,True,16444.83,16436.607585,0.2859035963721896,4701.636038729275,16541.1,16403.0,83.838987861255,25.436565777816945,5.000000000000111
full,SOL/USDT:USDT,4h,stop_loss,1668016560000,True,11.8944,11.8884528,157.13248056279087,1868.9965768060597,12.1,11.84,217.20969089390127,45.7358084476723,4.999999999999662
full,DOT/USDT:USDT,1h,stop_loss,1668019080000,True,5.799,5.7961005000000005,1121.3603446613313,6502.768638691061,5.82,5.797,39.5971421193089,3.4488704949140674,4.999999999999711
full,ADA/USDT:USDT,4h,stop_loss,1668028680000,True,0.3293,0.32913535,7361.321263512241,2424.0830920745807,0.3301,0.3265,109.65580261955503,85.02884907379196,4.999999999999649
full,LTC/USDT:USDT,1h,stop_loss,1668019260000,True,52.07,52.043965,190.72873712170957,9931.245341927417,52.56,52.02,103.27022375215128,9.602458229306157,5.000000000000049
full,LTC/USDT:USDT,1h,stop_loss,1668019500000,True,51.8,51.7741,191.71621092847587,9930.89972609505,52.03,51.78,48.16491667469415,3.861003861003093,5.000000000000006
full,BNB/USDT:USDT,15m,stop_loss,1668026460000,True,271.78,271.64411,36.6831788659696,9969.754352193217,277.77,270.3,272.5929169631606,54.45580984619772,4.999999999998557
full,BNB/USDT:USDT,2h,stop_loss,1668026460000,True,271.38,271.24431,36.52771327288012,9912.890827994206,277.77,270.3,272.5929169631606,39.79659518018955,5.000000000000404
full,DOT/USDT:USDT,1h,stop_loss,1668027900000,True,5.743,5.740128500000001,1425.2648142024775,8185.295827964829,5.765,5.709,97.61199233048639,59.20250740031463,4.99999999999908
full,BNB/USDT:USDT,15m,stop_loss,1668027900000,True,268.42,268.28579,37.101085052397266,9958.673249764475,269.68,268.36,49.066983867370205,2.2353028835408044,4.999999999999848
full,DOT/USDT:USDT,15m,stop_loss,1668027900000,True,5.743,5.740128500000001,1731.9786448188827,9946.753357194844,5.765,5.709,97.61199233048639,59.20250740031463,4.99999999999908
full,BNB/USDT:USDT,4h,stop_loss,1668028560000,True,268.12,267.98594,37.029631110814876,9928.384693431684,269.29,268.0,48.01876081818089,4.475607936744911,4.999999999999133
full,BTC/USDT:USDT,2h,stop_loss,1668030120000,True,15768.0,15760.116,0.41023669869860524,6468.612265079608,15900.0,15712.9,118.36939983361246,34.944190766108804,5.000000000000009
full,BTC/USDT:USDT,4h,stop_loss,1668030180000,True,15700.0,15692.150000000001,0.1218054430362482,1912.3454556690967,15822.4,15681.3,89.57677987030118,11.910828025478171,4.999999999999073
full,BTC/USDT:USDT,1h,stop_loss,1668030120000,True,15768.0,15760.116,0.5015476808490419,7908.403831627693,15900.0,15712.9,118.36939983361246,34.944190766108804,5.000000000000009
full,BNB/USDT:USDT,2h,stop_loss,1668028560000,True,268.12,267.98594,37.17696203443281,9967.887060672125,269.29,268.0,48.01876081818089,4.475607936744911,4.999999999999133
full,LINK/USDT:USDT,15m,stop_loss,1668028680000,True,6.071,6.0679645,1187.2141781865978,7207.577275770835,6.126,6.06,108.32102412604748,18.118926041838446,4.999999999998852
full,LINK/USDT:USDT,4h,stop_loss,1668028680000,True,6.071,6.0679645,1487.4214214333829,9030.135449522068,6.126,6.06,108.32102412604748,18.118926041838446,4.999999999998852
full,ADA/USDT:USDT,15m,stop_loss,1668028740000,True,0.32499,0.324827505,30575.627086604203,9936.7730468755,0.3275,0.3238,113.61891601412673,36.616511277270824,4.999999999999531
full,LINK/USDT:USDT,15m,stop_loss,1668028920000,True,5.987,5.9840065000000005,1216.3437679410804,7282.250138663248,6.045,5.916,215.7010283421111,118.59027893769789,4.999999999999414
full,LINK/USDT:USDT,1h,stop_loss,1668028920000,True,5.987,5.9840065000000005,1216.3437679410804,7282.250138663248,6.045,5.916,215.7010283421111,118.59027893769789,4.999999999999414
full,LTC/USDT:USDT,1h,stop_loss,1668028980000,True,49.5,49.47525,99.00009900009887,4900.504900504894,49.91,49.25,133.11819281968468,50.50505050505051,4.999999999999472
full,LTC/USDT:USDT,15m,stop_loss,1668028980000,True,49.5,49.47525,128.196253079915,6345.714527455793,49.91,49.25,133.11819281968468,50.50505050505051,4.999999999999472
full,LTC/USDT:USDT,4h,stop_loss,1668028980000,True,49.5,49.47525,89.08647242344264,4409.780384960411,49.91,49.25,133.11819281968468,50.50505050505051,4.999999999999472
full,LINK/USDT:USDT,15m,stop_loss,1668028920000,True,5.97,5.967015,1664.1145805459414,9934.76404585927,6.045,5.916,215.7010283421111,90.45226130653164,4.9999999999996545
full,LINK/USDT:USDT,15m,stop_loss,1668028920000,True,5.97,5.967015,1664.1145805459414,9934.76404585927,6.045,5.916,215.7010283421111,90.45226130653164,4.9999999999996545
full,LINK/USDT:USDT,15m,stop_loss,1668028920000,True,5.97,5.967015,1664.1145805459414,9934.76404585927,6.045,5.916,215.7010283421111,90.45226130653164,4.9999999999996545
full,TRX/USDT:USDT,15m,stop_loss,1668029280000,True,0.05362,0.053593190000000006,88050.78683572884,4721.28319013178,0.05371,0.05313,108.57356795207865,91.38381201044467,4.999999999999099
full,DOGE/USDT:USDT,15m,stop_loss,1668029160000,True,0.07284,0.07280358,88905.48457934365,6475.875496759392,0.07438,0.07235,276.6986982893756,67.2707303679303,4.9999999999993605
full,LTC/USDT:USDT,15m,stop_loss,1668029160000,True,48.26,48.23587,95.25079534414155,4596.803383308271,49.03,48.0,212.305472534268,53.87484459179404,4.999999999999905
full,LINK/USDT:USDT,1h,stop_loss,1668029280000,True,5.78,5.77711,787.7285514904144,4553.071027614596,5.858,5.753,180.86297476530794,46.71280276816632,4.9999999999997184
full,BTC/USDT:USDT,15m,stop_loss,1668029220000,True,15916.06,15908.10197,0.6263610666255701,9969.200318076571,15973.4,15868.8,65.69897808568527,29.693278361604705,4.999999999999862
full,LTC/USDT:USDT,1h,stop_loss,1668029280000,True,47.92,47.896040000000006,196.1999984304,9401.903924784769,48.21,47.38,173.6583324615542,112.68781302170265,4.999999999999023
full,DOGE/USDT:USDT,15m,stop_loss,1668029280000,True,0.07142,0.07138429,87373.63587910973,6240.225074486017,0.07207,0.0707,191.917069412341,100.81209745169399,4.9999999999992095
full,LTC/USDT:USDT,15m,stop_loss,1668029280000,True,47.92,47.896040000000006,75.81937664506026,3633.264528831288,48.21,47.38,173.6583324615542,112.68781302170265,4.999999999999023
full,BTC/USDT:USDT,15m,stop_loss,1668030180000,True,15700.0,15692.150000000001,0.5400256188153558,8478.402215401087,15822.4,15681.3,89.57677987030118,11.910828025478171,4.999999999999073
full,XRP/USDT:USDT,15m,stop_loss,1668031260000,True,0.3267,0.32653665,24593.348974703305,8034.647110035569,0.3312,0.324,219.7802197802193,82.64462809917295,5.000000000000201
full,XRP/USDT:USDT,4h,stop_loss,1668031320000,True,0.3211,0.32093945,15002.535428487483,4817.314126087331,0.3309,0.3192,359.9446239040161,59.17159763313649,4.999999999999425
full,XRP/USDT:USDT,1h,stop_loss,1668031320000,True,0.3211,0.32093945,24600.124968634995,7899.100127428696,0.3309,0.3192,359.9446239040161,59.17159763313649,4.999999999999425
full,XRP/USDT:USDT,15m,stop_loss,1668031320000,True,0.3211,0.32093945,30886.624652208884,9917.695175824272,0.3309,0.3192,359.9446239040161,59.17159763313649,4.999999999999425
full,XRP/USDT:USDT,15m,stop_loss,1668031320000,True,0.3211,0.32093945,30886.624652208884,9917.695175824272,0.3309,0.3192,359.9446239040161,59.17159763313649,4.999999999999425
full,XRP/USDT:USDT,15m,stop_loss,1668031320000,True,0.3224,0.32223880000000005,30744.158671340763,9911.916755640263,0.3309,0.3192,359.9446239040161,99.25558312655198,4.999999999999146
full,XRP/USDT:USDT,2h,stop_loss,1668031620000,True,0.312,0.311844,12400.793650793627,3869.0476190476115,0.3282,0.311,538.1727158948684,32.05128205128208,4.9999999999996625
full,XRP/USDT:USDT,4h,stop_loss,1668031620000,True,0.312,0.311844,9037.832366285287,2819.8036982810095,0.3282,0.311,538.1727158948684,32.05128205128208,4.9999999999996625
full,XRP/USDT:USDT,15m,stop_loss,1668031620000,True,0.3152,0.3150424,31559.344696717217,9947.505448405265,0.3282,0.311,538.1727158948684,133.24873096446643,4.999999999999365
full,BTC/USDT:USDT,15m,stop_loss,1668132780000,True,17101.0,17092.449500000002,0.5311888271823001,9083.860133644514,17163.2,17064.3,57.789788912425074,21.460733290451277,4.99999999999857
full,SOL/USDT:USDT,15m,stop_loss,1668176040000,True,16.96,16.951520000000002,481.16781747727407,8160.606184414569,17.052,16.8,148.88337468982562,94.33962264150952,4.99999999999924
full,LTC/USDT:USDT,15m,stop_loss,1668176640000,True,59.3,59.27035,76.79795533123684,4554.118751142344,59.59,58.55,176.06229896732796,126.47554806070826,4.999999999999431
full,XRP/USDT:USDT,15m,stop_loss,1668176400000,True,0.3731,0.37291345000000004,18602.29775581882,6940.517292696002,0.3777,0.3717,160.12810248198576,37.52345215759883,4.999999999998714
full,DOT/USDT:USDT,15m,stop_loss,1668176580000,True,5.583,5.5802085,1467.7821811243207,8194.627917217083,5.608,5.571,66.19554521871353,21.493820526599414,4.999999999999705
full,ADA/USDT:USDT,15m,stop_loss,1668176640000,True,0.3427,0.34252865000000005,17036.645825170006,5838.458524285761,0.3467,0.3418,142.33841684822121,26.26203676685182,4.9999999999988045
full,BCH/USDT:USDT,15m,stop_loss,1668176640000,True,99.5,99.45025000000001,62.10339221148925,6179.287525043181,100.33,98.8,153.66845779139268,70.35175879397013,4.99999999999888
full,DOGE/USDT:USDT,15m,stop_loss,1668177000000,True,0.08,0.07996,56613.92136326323,4529.113709061058,0.081,0.08,124.22360248447217,0.0,4.999999999999797
full,ADA/USDT:USDT,15m,stop_loss,1668222960000,True,0.3456,0.34542720000000005,28765.801896670324,9941.461135489264,0.3462,0.3456,17.346053772766393,0.0,4.9999999999992175
full,LINK/USDT:USDT,15m,stop_loss,1668222480000,True,6.739,6.7356305,940.1252998999684,6335.504396025886,6.765,6.731,50.385299347954664,11.871197507048535,4.999999999999709
full,DOGE/USDT:USDT,15m,stop_loss,1668226860000,True,0.08122,0.08117939,92723.03089791046,7530.964569528288,0.08153,0.08122,38.09523809523867,0.0,4.999999999999567
full,ETH/USDT:USDT,15m,stop_loss,1668322860000,True,1235.75,1235.132125,3.6816239939179116,4549.56685048406,1241.83,1225.69,130.81960835170432,81.40805179041024,4.999999999999293
full,BCH/USDT:USDT,15m,stop_loss,1668226860000,True,100.24,100.18988,99.2860860316574,9952.437263813337,100.44,100.01,42.903467198801955,22.94493216280824,4.999999999999264
full,XRP/USDT:USDT,15m,stop_loss,1668230040000,True,0.3671,0.36691645,26977.895114592484,9903.5852965669,0.3686,0.3637,133.82493513587218,92.61781530917894,4.999999999999368
