symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,gate
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689292800000,1752479100000,70208,250,0.46,-0.041877547482400405,0.20440456097873339,-3.139248876355778,0.9597378143360923,0.15,0.23699059561128527,1595,378,1.0,first_tap_free
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689292800000,1752479100000,70208,241,0.49377593360995853,0.09956766350034031,0.08671385887928268,9.34251254231594,1.098332195591117,0.23443983402489627,0.22821316614420062,1595,364,1.0,first_tap_free
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689292800000,1752479100000,70208,235,0.5148936170212766,0.1710815407268501,0.07828416438848616,15.640065419772336,1.174122047476753,0.2872340425531915,0.22570532915360503,1595,360,1.0,first_tap_free
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689292800000,1752479100000,70208,239,0.4811715481171548,0.05783957595691063,0.09822522710363987,5.919456192659141,1.0569528952831548,0.20292887029288703,0.23322884012539186,1595,372,1.0,first_tap_free
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,baseline,0,1752480000000,1784072700000,35104,222,0.47297297297297297,0.012274865841066275,0.12126665420065676,1.9970042908356986,1.0137582650850505,0.18243243243243243,0.5346153846153846,780,417,1.0,first_tap_free
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp,0,1752480000000,1784072700000,35104,212,0.4528301886792453,-0.03768586875858855,0.13046503302561907,-3.141571755265656,0.9560506479944068,0.1320754716981132,0.46923076923076923,780,366,1.0,first_tap_free
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1752480000000,1784072700000,35104,118,0.4830508474576271,0.0627894695945237,0.08087910135995804,11.854980146322292,1.13254088226198,0.2076271186440678,0.23717948717948717,780,185,1.0,first_tap_free
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1752480000000,1784072700000,35104,108,0.39814814814814814,-0.11037421383553701,0.13059586276327137,-23.44587943439142,0.7576387670427857,-0.004629629629629629,0.23333333333333334,780,182,1.0,first_tap_free
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1752480000000,1784072700000,35104,105,0.45714285714285713,-0.01887880323165409,0.10589372027836978,-3.093968740094336,0.9575739228715555,0.14285714285714285,0.2423076923076923,780,189,1.0,first_tap_free
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1752480000000,1784072700000,35104,119,0.453781512605042,-0.03671345881327525,0.14720722923006313,-6.183805100953449,0.9268518436834293,0.13445378151260504,0.24102564102564103,780,188,1.0,first_tap_free
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1752480000000,1784072700000,35104,115,0.4434782608695652,-0.018975989538254,0.10789250745358252,-2.70083642507987,0.9607407916365366,0.10869565217391304,0.23717948717948717,780,185,1.0,first_tap_free
BTC/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1784070000000,26328,223,0.5022421524663677,0.23312422974672956,0.10451718031183485,8.731291900697396,1.2130018564989662,0.2556053811659193,0.5117056856187291,598,306,1.0,first_tap_free
BTC/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,pen_5bp,0,1689292800000,1784070000000,26328,215,0.4930232558139535,0.18004066859884824,0.09930370764025843,7.210451505294519,1.1702293541205018,0.23255813953488372,0.4765886287625418,598,285,1.0,first_tap_free
BTC/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1689292800000,1784070000000,26328,125,0.448,-0.02630947025744408,0.11374485920731937,-1.3599248910157598,0.9602763922707304,0.12,0.2508361204013378,598,150,1.0,first_tap_free
BTC/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689292800000,1784070000000,26328,115,0.45217391304347826,-0.02176671676974238,0.11315387439062102,-1.1691500869982339,0.9616731718611098,0.13043478260869565,0.23411371237458195,598,140,1.0,first_tap_free
BTC/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689292800000,1784070000000,26328,118,0.5169491525423728,0.1292593162221303,0.11312402872238497,9.57649582369794,1.2393649047016593,0.2923728813559322,0.23745819397993312,598,142,1.0,first_tap_free
BTC/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689292800000,1784070000000,26328,127,0.4881889763779528,0.12104817867149469,0.08380784424420486,8.095008121508778,1.1909861540161923,0.2204724409448819,0.2408026755852843,598,144,1.0,first_tap_free
BTC/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689292800000,1784070000000,26328,113,0.4778761061946903,0.08031715897061331,0.09640027294172777,6.3792586356011745,1.1483626650903818,0.19469026548672566,0.23076923076923078,598,138,1.0,first_tap_free
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1752476400000,17552,132,0.4772727272727273,0.027812385871039805,0.10451718031183485,2.3393277882774743,1.0419904496800518,0.19318181818181818,0.5118343195266272,338,173,1.0,first_tap_free
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,pen_5bp,0,1689292800000,1752476400000,17552,127,0.47244094488188976,0.010599573636513013,0.09930370764025843,1.2256480352740449,1.0166668399218959,0.18110236220472442,0.4822485207100592,338,163,1.0,first_tap_free
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1689292800000,1752476400000,17552,78,0.44871794871794873,-0.021108948813593452,0.11143576196032311,-1.895658597662622,0.9494287634491003,0.12179487179487179,0.27218934911242604,338,92,1.0,first_tap_free
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689292800000,1752476400000,17552,68,0.4117647058823529,-0.08552344293634015,0.11034227576906278,-11.45408958468614,0.7636547246193552,0.029411764705882353,0.23964497041420119,338,81,1.0,first_tap_free
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689292800000,1752476400000,17552,71,0.4788732394366197,-0.005528358920760184,0.11312402872238497,-0.23664771342608767,0.9837816570394149,0.19718309859154928,0.2514792899408284,338,85,1.0,first_tap_free
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689292800000,1752476400000,17552,75,0.4533333333333333,0.0012340201492324922,0.08380784424420486,0.6503751058440727,1.0030768958163652,0.13333333333333333,0.257396449704142,338,87,1.0,first_tap_free
BTC/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689292800000,1752476400000,17552,61,0.4098360655737705,-0.05032755640616233,0.09640027294172777,-6.964609498760906,0.8444703766732291,0.02459016393442623,0.22189349112426035,338,75,1.0,first_tap_free
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,baseline,0,1752480000000,1784070000000,8776,75,0.49333333333333335,0.08323708665082886,0.052564927947157836,9.63233867991914,1.2280074237597434,0.23333333333333334,0.46956521739130436,230,108,1.0,first_tap_free
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,pen_5bp,0,1752480000000,1784070000000,8776,72,0.4722222222222222,0.05426162950172002,0.05370053628047594,6.7489570756689,1.1498130849673436,0.18055555555555555,0.4260869565217391,230,98,1.0,first_tap_free
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1752480000000,1784070000000,8776,47,0.46808510638297873,0.02679862718916829,0.053909881527284986,5.286532784689946,1.1114237229520134,0.1702127659574468,0.26956521739130435,230,62,1.0,first_tap_free
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1752480000000,1784070000000,8776,40,0.5,0.019267465238695696,0.0478430518747177,4.573146946834796,1.0962423929781209,0.25,0.22608695652173913,230,52,1.0,first_tap_free
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1752480000000,1784070000000,8776,43,0.4883720930232558,0.06826125112504032,0.060249238804963884,12.831001868986636,1.3105402935809123,0.22093023255813954,0.25217391304347825,230,58,1.0,first_tap_free
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1752480000000,1784070000000,8776,43,0.3488372093023256,-0.08993844669585524,0.09638047381337528,-19.098355670770832,0.6455360505778183,-0.12790697674418605,0.24347826086956523,230,56,1.0,first_tap_free
BTC/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1752480000000,1784070000000,8776,34,0.5294117647058824,0.0688997640887459,0.03677127561058874,16.753251218786957,1.4355767134039146,0.3235294117647059,0.1956521739130435,230,45,1.0,first_tap_free
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1784072700000,105312,815,0.5104294478527608,0.664352633209871,0.25392641044260295,13.241492167279262,1.1771536694308808,0.27607361963190186,0.5118078175895765,2456,1257,1.0,first_tap_free
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp,0,1689292800000,1784072700000,105312,780,0.49615384615384617,0.3649128096965438,0.27737444086376906,8.736637261532193,1.1105842546791105,0.2403846153846154,0.4723127035830619,2456,1160,1.0,first_tap_free
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1689292800000,1784072700000,105312,420,0.5071428571428571,0.28031145705477645,0.22493994112777402,12.224694883138282,1.152740754833528,0.26785714285714285,0.23737785016286644,2456,583,1.0,first_tap_free
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689292800000,1784072700000,105312,444,0.4954954954954955,0.18973676293419667,0.26960723821939636,8.525315339605017,1.1081944830175712,0.23873873873873874,0.24592833876221498,2456,604,1.0,first_tap_free
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689292800000,1784072700000,105312,432,0.4930555555555556,0.10045914171125714,0.16506404954216655,5.179628801524317,1.054052837546642,0.2326388888888889,0.23900651465798045,2456,587,1.0,first_tap_free
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689292800000,1784072700000,105312,430,0.46511627906976744,-0.12226907213391004,0.24862864236200255,-5.138081798595666,0.9264193952838496,0.16279069767441862,0.23249185667752442,2456,571,1.0,first_tap_free
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689292800000,1784072700000,105312,436,0.5,0.1524132419470181,0.2605502528768623,7.181703429577555,1.0857573835472822,0.25,0.23859934853420195,2456,586,1.0,first_tap_free
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1752479100000,70208,521,0.491362763915547,0.10326743635630009,0.25392641044260295,4.6692006222180416,1.04935376266209,0.22840690978886757,0.511943189154293,1549,793,1.0,first_tap_free
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp,0,1689292800000,1752479100000,70208,498,0.4759036144578313,-0.046193699335038585,0.27737444086376906,-1.0456916830161676,0.9760077860417711,0.1897590361445783,0.4699806326662363,1549,728,1.0,first_tap_free
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1689292800000,1752479100000,70208,267,0.4794007490636704,-0.010228037554241383,0.22493994112777402,0.1188501450036167,0.990716256860995,0.19850187265917604,0.23305358295674627,1549,361,1.0,first_tap_free
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689292800000,1752479100000,70208,282,0.46099290780141844,-0.11868399456599109,0.26960723821939636,-8.29288410866199,0.8903409089011767,0.1524822695035461,0.24273724983860556,1549,376,1.0,first_tap_free
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689292800000,1752479100000,70208,266,0.4699248120300752,-0.07005580954775814,0.16506404954216655,-4.4654879585786045,0.9391048901727427,0.17481203007518797,0.23305358295674627,1549,361,1.0,first_tap_free
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689292800000,1752479100000,70208,270,0.43703703703703706,-0.23557058851463752,0.24862864236200255,-19.520853006577024,0.7860570160056021,0.09259259259259259,0.23111684958037443,1549,358,1.0,first_tap_free
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689292800000,1752479100000,70208,280,0.4642857142857143,-0.10772522565559847,0.2605502528768623,-7.086998402664048,0.9064921831863627,0.16071428571428573,0.2395093608779858,1549,371,1.0,first_tap_free
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,baseline,0,1752480000000,1784072700000,35104,284,0.5422535211267606,0.4778711121541397,0.06361263494629607,27.383993174833577,1.33536013179425,0.35563380281690143,0.5090293453724605,886,451,1.0,first_tap_free
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp,0,1752480000000,1784072700000,35104,272,0.5294117647058824,0.401899029879923,0.07191825817613336,24.608083157348325,1.2941349417555787,0.3235294117647059,0.4729119638826185,886,419,1.0,first_tap_free
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1752480000000,1784072700000,35104,156,0.5641025641025641,0.3194802500777123,0.07354032782668288,34.481179700830296,1.4453581132115776,0.41025641025641024,0.24266365688487584,886,215,1.0,first_tap_free
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1752480000000,1784072700000,35104,146,0.4931506849315068,0.08048450136754637,0.10343808789521282,10.924042009872235,1.1186950864749088,0.2328767123287671,0.23476297968397292,886,208,1.0,first_tap_free
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1752480000000,1784072700000,35104,153,0.5294117647058824,0.28056746216987793,0.06194026008573697,30.753397055601692,1.395238571243418,0.3235294117647059,0.23927765237020315,886,212,1.0,first_tap_free
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1752480000000,1784072700000,35104,157,0.554140127388535,0.3386263385305399,0.06656702227997853,35.99190082041304,1.4754133213035476,0.3853503184713376,0.24040632054176073,886,213,1.0,first_tap_free
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1752480000000,1784072700000,35104,149,0.4966442953020134,0.11268351507936823,0.08889758212028069,14.239104781591882,1.1619499572722496,0.24161073825503357,0.24492099322799096,886,217,1.0,first_tap_free
ETH/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1784070000000,26328,233,0.51931330472103,0.40257589782437425,0.13676233351870715,12.574885645009623,1.3273893418002514,0.2982832618025751,0.4838709677419355,651,315,1.0,first_tap_free
ETH/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,pen_5bp,0,1689292800000,1784070000000,26328,229,0.5109170305676856,0.35163763571593937,0.13676233351870715,11.40267365683307,1.2883865890723198,0.27729257641921395,0.46697388632872505,651,304,1.0,first_tap_free
ETH/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1689292800000,1784070000000,26328,132,0.48484848484848486,0.08966641295782647,0.15206208153793602,5.9331736486304365,1.1370212460224767,0.21212121212121213,0.24270353302611367,651,158,1.0,first_tap_free
ETH/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689292800000,1784070000000,26328,130,0.5,0.15491211722844309,0.11842110421909838,9.597147862994875,1.2361519210677798,0.25,0.22887864823348694,651,149,1.0,first_tap_free
ETH/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689292800000,1784070000000,26328,130,0.5,0.14240042817027662,0.11932461751971649,9.032291188224846,1.2084357384209805,0.25,0.23348694316436253,651,152,1.0,first_tap_free
ETH/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689292800000,1784070000000,26328,138,0.463768115942029,0.0647524766449862,0.1386329448768627,4.247117000648282,1.0898013617987674,0.15942028985507245,0.23963133640552994,651,156,1.0,first_tap_free
ETH/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689292800000,1784070000000,26328,128,0.546875,0.27852208631302294,0.08081229644228397,16.512365381617364,1.4271249880856534,0.3671875,0.2350230414746544,651,153,1.0,first_tap_free
ETH/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1752476400000,17552,147,0.4965986394557823,0.1433680451819082,0.13676233351870715,8.142043996112163,1.1997853218661194,0.24149659863945577,0.47268408551068886,421,199,1.0,first_tap_free
ETH/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,pen_5bp,0,1689292800000,1752476400000,17552,146,0.4931506849315068,0.13189511851900187,0.13676233351870715,7.608908576758609,1.1839951602819734,0.2328767123287671,0.46080760095011875,421,194,1.0,first_tap_free
ETH/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1689292800000,1752476400000,17552,87,0.4482758620689655,-0.01622778161246606,0.15206208153793602,-1.0928268117570712,0.9627778402795326,0.1206896551724138,0.2494061757719715,421,105,1.0,first_tap_free
ETH/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689292800000,1752476400000,17552,82,0.4634146341463415,0.010250315810269603,0.11842110421909838,1.5517016071029188,1.0244404051843934,0.15853658536585366,0.2327790973871734,421,98,1.0,first_tap_free
ETH/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689292800000,1752476400000,17552,86,0.5116279069767442,0.10471418149854526,0.11932461751971649,10.234540199507686,1.2499806118161516,0.27906976744186046,0.23515439429928742,421,99,1.0,first_tap_free
ETH/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689292800000,1752476400000,17552,90,0.4444444444444444,0.004771401946537117,0.1386329448768627,0.9600983215341456,1.0102999043111318,0.1111111111111111,0.24228028503562946,421,102,1.0,first_tap_free
ETH/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689292800000,1752476400000,17552,75,0.56,0.18132518285233054,0.08081229644228397,19.062083675153673,1.5366521536052542,0.4,0.22565320665083136,421,95,1.0,first_tap_free
ETH/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,baseline,0,1752480000000,1784070000000,8776,78,0.5384615384615384,0.15825241224325418,0.0724709916557036,15.953263704307318,1.390324193049456,0.34615384615384615,0.4953271028037383,214,106,1.0,first_tap_free
ETH/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,pen_5bp,0,1752480000000,1784070000000,8776,76,0.5263157894736842,0.14100902574211796,0.0724709916557036,14.617482410515798,1.3486577460639864,0.3157894736842105,0.4719626168224299,214,101,1.0,first_tap_free
ETH/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1752480000000,1784070000000,8776,54,0.5,0.06214465291446468,0.06496592649817906,9.594160960646068,1.2179891421494577,0.25,0.29906542056074764,214,64,1.0,first_tap_free
ETH/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1752480000000,1784070000000,8776,47,0.46808510638297873,0.018440746549169672,0.0709744114775944,3.6229358713909057,1.068973840846481,0.1702127659574468,0.24766355140186916,214,53,1.0,first_tap_free
ETH/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1752480000000,1784070000000,8776,48,0.4791666666666667,0.0595542761451452,0.043016530718785986,10.0667850861924,1.227609354573973,0.19791666666666666,0.2757009345794392,214,59,1.0,first_tap_free
ETH/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1752480000000,1784070000000,8776,49,0.5102040816326531,0.06397309372229774,0.061686755583346284,10.581889301852392,1.24696648905891,0.2755102040816326,0.27102803738317754,214,58,1.0,first_tap_free
ETH/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1752480000000,1784070000000,8776,38,0.42105263157894735,-0.012593483114756781,0.051180535432785335,-2.1328277178619754,0.9427900040173025,0.05263157894736842,0.21495327102803738,214,46,1.0,first_tap_free
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1784072700000,105312,918,0.5054466230936819,1.061500227101457,0.12309678439083918,15.68026468777365,1.1565984189694292,0.2636165577342048,0.5092630712227254,2429,1237,1.0,first_tap_free
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp,0,1689292800000,1784072700000,105312,888,0.4831081081081081,0.552250096684941,0.11609617758028659,10.130457558760279,1.095071010808869,0.20777027027027026,0.4812680115273775,2429,1169,1.0,first_tap_free
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1689292800000,1784072700000,105312,485,0.465979381443299,0.12883497905095428,0.16474317149553883,5.563433675092129,1.0493150492422347,0.16494845360824742,0.24166323589954714,2429,587,1.0,first_tap_free
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689292800000,1784072700000,105312,501,0.4630738522954092,0.0123757713773226,0.24069886566905266,1.396494568730966,1.004450784076719,0.15768463073852296,0.2511321531494442,2429,610,1.0,first_tap_free
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689292800000,1784072700000,105312,485,0.4536082474226804,0.017418926708873187,0.2132198679235632,1.6024687336571553,1.0065560705982395,0.13402061855670103,0.2437216961712639,2429,592,1.0,first_tap_free
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689292800000,1784072700000,105312,480,0.45625,-0.02054152798745454,0.15070220798144815,0.14538811660345646,0.9914085606181758,0.140625,0.23631123919308358,2429,574,1.0,first_tap_free
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689292800000,1784072700000,105312,488,0.4651639344262295,0.05173865886923231,0.15690199412988856,2.8511409380223176,1.0209911787616877,0.16290983606557377,0.2437216961712639,2429,592,1.0,first_tap_free
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1752479100000,70208,618,0.5080906148867314,0.8118868604610586,0.10238207480663519,18.4880346424341,1.191330609321142,0.2702265372168285,0.5030978934324659,1614,812,1.0,first_tap_free
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp,0,1689292800000,1752479100000,70208,596,0.4848993288590604,0.4706117938766578,0.11609617758028659,12.667209367728617,1.1238310613985845,0.21224832214765102,0.47893432465923175,1614,773,1.0,first_tap_free
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1689292800000,1752479100000,70208,314,0.4681528662420382,0.13228770812841611,0.12001771605238948,8.047866344095407,1.0755987413319357,0.17038216560509553,0.2342007434944238,1614,378,1.0,first_tap_free
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689292800000,1752479100000,70208,334,0.47005988023952094,0.09981445493540378,0.18637702682044138,6.07756607656788,1.0520965090825534,0.1751497005988024,0.24721189591078066,1614,399,1.0,first_tap_free
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689292800000,1752479100000,70208,322,0.4720496894409938,0.16708848497143153,0.12844399078181173,9.58552779730342,1.094294109717052,0.18012422360248448,0.24039653035935563,1614,388,1.0,first_tap_free
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689292800000,1752479100000,70208,317,0.45425867507886436,-0.007426702235484481,0.1490911761897769,0.5379788384108203,0.9954363378599274,0.13564668769716087,0.23605947955390336,1614,381,1.0,first_tap_free
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689292800000,1752479100000,70208,322,0.45652173913043476,0.031482474319447284,0.13951321064906066,2.6976961402320097,1.0186372811756224,0.14130434782608695,0.24039653035935563,1614,388,1.0,first_tap_free
