symbol,timeframe,support_n,segment,zones_switched,short_fills,wins,stops,unclosed,collapse_r_sum,stop_r_sum,net_r_sum,net_pp_sum,funding_coverage_gap
SOL/USDT:USDT,1h,1,is,23,35,13,22,0,19.499999999999996,-22.0,-4.7128709459873255,-11.668962060392627,False
SOL/USDT:USDT,1h,1,oos_warm,15,24,12,12,0,18.000000000000018,-12.0,3.4434888599281352,3.706940792892553,False
SOL/USDT:USDT,1h,1,oos,14,23,12,11,0,18.000000000000018,-11.0,4.530763777960914,5.091859773890661,False
SOL/USDT:USDT,1h,2,full,9,16,5,11,0,7.500000000000011,-11.0,-4.798320074704323,-11.736656719464975,False
SOL/USDT:USDT,1h,2,is,5,9,2,7,0,3.0000000000000053,-7.0,-4.509782657043647,-11.337176012008008,False
SOL/USDT:USDT,1h,2,oos_warm,4,7,3,4,0,4.500000000000005,-4.0,-0.28853741766067653,-0.3994807074569646,False
SOL/USDT:USDT,1h,2,oos,4,7,3,4,0,4.500000000000005,-4.0,-0.28853741766067653,-0.3994807074569646,False
SOL/USDT:USDT,1h,3,full,3,6,2,4,0,3.0,-4.0,-1.4238943247738887,-3.5706364374209625,False
SOL/USDT:USDT,1h,3,is,2,4,1,3,0,1.5,-3.0,-1.7128663070274135,-3.894367738215159,False
SOL/USDT:USDT,1h,3,oos_warm,1,2,1,1,0,1.5,-1.0,0.2889719822535246,0.32373130079419665,False
SOL/USDT:USDT,1h,3,oos,1,2,1,1,0,1.5,-1.0,0.2889719822535246,0.32373130079419665,False
BNB/USDT:USDT,2h,0,full,46,89,26,63,0,38.99999999999995,-63.0,-31.789714853852786,-27.95495017120023,False
BNB/USDT:USDT,2h,0,is,32,62,18,44,0,26.999999999999954,-44.0,-21.445821180618196,-23.44941757991185,False
BNB/USDT:USDT,2h,0,oos_warm,14,27,8,19,0,11.999999999999993,-19.0,-10.34389367323459,-4.505532591288393,False
BNB/USDT:USDT,2h,0,oos,14,27,8,19,0,11.999999999999993,-19.0,-10.34389367323459,-4.505532591288393,False
BNB/USDT:USDT,2h,1,full,18,30,11,19,0,16.499999999999982,-19.0,-4.549634966276948,0.5313984044658684,False
BNB/USDT:USDT,2h,1,is,14,23,7,16,0,10.499999999999986,-16.0,-7.006054532108526,-3.9258555442412586,False
BNB/USDT:USDT,2h,1,oos_warm,4,7,4,3,0,5.9999999999999964,-3.0,2.4564195658315784,4.4572539487071285,False
BNB/USDT:USDT,2h,1,oos,4,7,4,3,0,5.9999999999999964,-3.0,2.4564195658315784,4.4572539487071285,False
BNB/USDT:USDT,2h,2,full,5,6,3,3,0,4.5,-3.0,1.0201710737698377,5.330681523969242,False
BNB/USDT:USDT,2h,2,is,4,4,2,2,0,3.0,-2.0,0.6819962313533734,4.87212737693911,False
BNB/USDT:USDT,2h,2,oos_warm,1,2,1,1,0,1.5,-1.0,0.33817484241646434,0.458554147030132,False
BNB/USDT:USDT,2h,2,oos,1,2,1,1,0,1.5,-1.0,0.33817484241646434,0.458554147030132,False
BNB/USDT:USDT,2h,3,full,0,0,0,0,0,0.0,0.0,0.0,0.0,False
BNB/USDT:USDT,2h,3,is,0,0,0,0,0,0.0,0.0,0.0,0.0,False
BNB/USDT:USDT,2h,3,oos_warm,0,0,0,0,0,0.0,0.0,0.0,0.0,False
BNB/USDT:USDT,2h,3,oos,0,0,0,0,0,0.0,0.0,0.0,0.0,False
BNB/USDT:USDT,1h,0,full,86,151,46,105,0,68.99999999999997,-105.0,-56.72552499084449,-45.92321677359912,False
BNB/USDT:USDT,1h,0,is,58,94,27,67,0,40.50000000000003,-67.0,-37.68015603331774,-34.32374149645558,False
BNB/USDT:USDT,1h,0,oos_warm,28,57,19,38,0,28.499999999999936,-38.0,-19.04536895752672,-11.599475277143588,False
BNB/USDT:USDT,1h,0,oos,28,57,19,38,0,28.499999999999936,-38.0,-19.04536895752672,-11.599475277143588,False
BNB/USDT:USDT,1h,1,full,26,41,10,31,0,14.999999999999995,-31.0,-22.867983763189596,-14.547665923533877,False
BNB/USDT:USDT,1h,1,is,16,21,7,14,0,10.500000000000025,-14.0,-6.136882011926169,-6.1050099072458135,False
BNB/USDT:USDT,1h,1,oos_warm,10,20,3,17,0,4.49999999999997,-17.0,-16.731101751263427,-8.442656016288064,False
BNB/USDT:USDT,1h,1,oos,10,20,3,17,0,4.49999999999997,-17.0,-16.731101751263427,-8.442656016288064,False
BNB/USDT:USDT,1h,2,full,6,11,1,10,0,1.5000000000000067,-10.0,-10.778508951493219,-6.0034046028962,False
BNB/USDT:USDT,1h,2,is,3,3,1,2,0,1.5000000000000067,-2.0,-0.7243061169872689,-1.1709448873731905,False
BNB/USDT:USDT,1h,2,oos_warm,3,8,0,8,0,0.0,-8.0,-10.05420283450595,-4.832459715523009,False
BNB/USDT:USDT,1h,2,oos,3,8,0,8,0,0.0,-8.0,-10.05420283450595,-4.832459715523009,False
BNB/USDT:USDT,1h,3,full,2,4,0,4,0,0.0,-4.0,-5.120513565758742,-2.0175573949038177,False
BNB/USDT:USDT,1h,3,is,0,0,0,0,0,0.0,0.0,0.0,0.0,False
BNB/USDT:USDT,1h,3,oos_warm,2,4,0,4,0,0.0,-4.0,-5.120513565758742,-2.0175573949038177,False
BNB/USDT:USDT,1h,3,oos,2,4,0,4,0,0.0,-4.0,-5.120513565758742,-2.0175573949038177,False
XRP/USDT:USDT,2h,0,full,42,66,28,38,0,42.00000000000003,-38.0,-0.5249220316381085,1.5582944777990932,False
XRP/USDT:USDT,2h,0,is,29,47,17,30,0,25.500000000000025,-30.0,-6.937384717420157,-7.843417420256598,False
XRP/USDT:USDT,2h,0,oos_warm,13,19,11,8,0,16.500000000000007,-8.0,6.4124626857820495,9.401711898055693,False
XRP/USDT:USDT,2h,0,oos,13,19,11,8,0,16.500000000000007,-8.0,6.4124626857820495,9.401711898055693,False
XRP/USDT:USDT,2h,1,full,14,21,10,11,0,15.000000000000016,-11.0,2.731557821371425,15.9349583609406,False
XRP/USDT:USDT,2h,1,is,9,15,6,9,0,9.000000000000007,-9.0,-0.5792669722118646,11.990282115185453,False
XRP/USDT:USDT,2h,1,oos_warm,5,6,4,2,0,6.000000000000009,-2.0,3.31082479358329,3.944676245755149,False
XRP/USDT:USDT,2h,1,oos,5,6,4,2,0,6.000000000000009,-2.0,3.31082479358329,3.944676245755149,False
XRP/USDT:USDT,2h,2,full,3,6,1,5,0,1.5000000000000027,-5.0,-3.8621687536523517,-7.227613433303723,False
XRP/USDT:USDT,2h,2,is,2,5,1,4,0,1.5000000000000027,-4.0,-2.7334473176523604,-6.256085256336954,False
XRP/USDT:USDT,2h,2,oos_warm,1,1,0,1,0,0.0,-1.0,-1.1287214359999913,-0.9715281769667692,False
XRP/USDT:USDT,2h,2,oos,1,1,0,1,0,0.0,-1.0,-1.1287214359999913,-0.9715281769667692,False
XRP/USDT:USDT,2h,3,full,2,2,1,1,0,1.5000000000000027,-1.0,0.40710705332865005,1.0948622668736099,False
XRP/USDT:USDT,2h,3,is,2,2,1,1,0,1.5000000000000027,-1.0,0.40710705332865005,1.0948622668736099,False
XRP/USDT:USDT,2h,3,oos_warm,0,0,0,0,0,0.0,0.0,0.0,0.0,False
XRP/USDT:USDT,2h,3,oos,0,0,0,0,0,0.0,0.0,0.0,0.0,False
XRP/USDT:USDT,1h,0,full,105,191,58,133,0,87.00000000000001,-133.0,-66.50221988950486,-60.52428341762298,False
XRP/USDT:USDT,1h,0,is,73,134,39,95,0,58.50000000000003,-95.0,-49.86860837855202,-47.35467022659631,False
XRP/USDT:USDT,1h,0,oos_warm,32,57,19,38,0,28.499999999999996,-38.0,-16.633611510952885,-13.169613191026642,False
XRP/USDT:USDT,1h,0,oos,32,57,19,38,0,28.499999999999996,-38.0,-16.633611510952885,-13.169613191026642,False
XRP/USDT:USDT,1h,1,full,36,58,19,39,0,28.500000000000004,-39.0,-16.380528311867884,-16.51079888029659,False
XRP/USDT:USDT,1h,1,is,28,47,15,32,0,22.50000000000001,-32.0,-14.059876916626168,-13.181796868948032,False
XRP/USDT:USDT,1h,1,oos_warm,8,11,4,7,0,5.99999999999999,-7.0,-2.320651395241713,-3.3290020113485532,False
XRP/USDT:USDT,1h,1,oos,8,11,4,7,0,5.99999999999999,-7.0,-2.320651395241713,-3.3290020113485532,False
XRP/USDT:USDT,1h,2,full,10,15,7,8,0,10.500000000000007,-8.0,1.169018432898616,4.513234345595821,False
XRP/USDT:USDT,1h,2,is,10,15,7,8,0,10.500000000000007,-8.0,1.169018432898616,4.513234345595821,False
XRP/USDT:USDT,1h,2,oos_warm,0,0,0,0,0,0.0,0.0,0.0,0.0,False
XRP/USDT:USDT,1h,2,oos,0,0,0,0,0,0.0,0.0,0.0,0.0,False
XRP/USDT:USDT,1h,3,full,3,3,2,1,0,3.0000000000000107,-1.0,1.6724455686702895,3.7744740059482775,False
XRP/USDT:USDT,1h,3,is,3,3,2,1,0,3.0000000000000107,-1.0,1.6724455686702895,3.7744740059482775,False
XRP/USDT:USDT,1h,3,oos_warm,0,0,0,0,0,0.0,0.0,0.0,0.0,False
XRP/USDT:USDT,1h,3,oos,0,0,0,0,0,0.0,0.0,0.0,0.0,False
TRX/USDT:USDT,2h,0,full,50,80,26,54,0,39.00000000000001,-54.0,-22.32951920019517,-41.68720482800861,False
TRX/USDT:USDT,2h,0,is,32,45,17,28,0,25.500000000000014,-28.0,-4.833190806009128,-24.225806712665275,False
TRX/USDT:USDT,2h,0,oos_warm,18,35,9,26,0,13.49999999999999,-26.0,-17.496328394186037,-17.461398115343346,False
TRX/USDT:USDT,2h,0,oos,18,35,9,26,0,13.49999999999999,-26.0,-17.496328394186037,-17.461398115343346,False
TRX/USDT:USDT,2h,1,full,16,25,10,15,0,14.99999999999999,-15.0,-2.3542738893468407,-14.923598184018697,False
TRX/USDT:USDT,2h,1,is,10,12,5,7,0,7.4999999999999964,-7.0,-0.296488615735921,-12.834124932581078,False
TRX/USDT:USDT,2h,1,oos_warm,6,13,5,8,0,7.499999999999993,-8.0,-2.0577852736109197,-2.089473251437621,False
TRX/USDT:USDT,2h,1,oos,6,13,5,8,0,7.499999999999993,-8.0,-2.0577852736109197,-2.089473251437621,False
TRX/USDT:USDT,2h,2,full,6,8,4,4,0,5.999999999999988,-4.0,1.2989825729651758,-1.8706298062344437,False
TRX/USDT:USDT,2h,2,is,3,3,1,2,0,1.4999999999999944,-2.0,-0.6585808588969406,-4.04360035978948,False
TRX/USDT:USDT,2h,2,oos_warm,3,5,3,2,0,4.499999999999993,-2.0,1.9575634318621162,2.172970553555036,False
TRX/USDT:USDT,2h,2,oos,3,5,3,2,0,4.499999999999993,-2.0,1.9575634318621162,2.172970553555036,False
TRX/USDT:USDT,2h,3,full,2,3,1,2,0,1.4999999999999925,-2.0,-0.7110817377439189,-2.4567634310988793,False
TRX/USDT:USDT,2h,3,is,1,1,0,1,0,0.0,-1.0,-1.0334842951965042,-2.855204531306545,False
TRX/USDT:USDT,2h,3,oos_warm,1,2,1,1,0,1.4999999999999925,-1.0,0.3224025574525853,0.39844110020766577,False
TRX/USDT:USDT,2h,3,oos,1,2,1,1,0,1.4999999999999925,-1.0,0.3224025574525853,0.39844110020766577,False
TRX/USDT:USDT,1h,0,full,96,166,44,122,0,65.99999999999989,-122.0,-79.04018055116414,-93.97781117617818,False
TRX/USDT:USDT,1h,0,is,72,129,31,98,0,46.49999999999998,-98.0,-67.64566598151538,-86.79826320166893,False
TRX/USDT:USDT,1h,0,oos_warm,24,37,13,24,0,19.499999999999922,-24.0,-11.394514569648772,-7.179547974509266,False
TRX/USDT:USDT,1h,0,oos,24,37,13,24,0,19.499999999999922,-24.0,-11.394514569648772,-7.179547974509266,False
TRX/USDT:USDT,1h,1,full,27,41,12,29,0,17.99999999999998,-29.0,-15.887266631042179,-27.53958876971974,False
TRX/USDT:USDT,1h,1,is,22,34,9,25,0,13.49999999999999,-25.0,-15.193687359170863,-28.343528959807124,False
TRX/USDT:USDT,1h,1,oos_warm,5,7,3,4,0,4.499999999999988,-4.0,-0.6935792718713156,0.8039401900873858,False
TRX/USDT:USDT,1h,1,oos,5,7,3,4,0,4.499999999999988,-4.0,-0.6935792718713156,0.8039401900873858,False
TRX/USDT:USDT,1h,2,full,6,10,2,8,0,2.999999999999979,-8.0,-6.009927069526384,-11.661688362109274,False
TRX/USDT:USDT,1h,2,is,5,8,1,7,0,1.4999999999999911,-7.0,-6.225140814308988,-11.815364739942243,False
TRX/USDT:USDT,1h,2,oos_warm,1,2,1,1,0,1.499999999999988,-1.0,0.21521374478260413,0.1536763778329695,False
TRX/USDT:USDT,1h,2,oos,1,2,1,1,0,1.499999999999988,-1.0,0.21521374478260413,0.1536763778329695,False
TRX/USDT:USDT,1h,3,full,2,3,1,2,0,1.499999999999988,-2.0,-0.7635340540869537,-2.94962204831925,False
TRX/USDT:USDT,1h,3,is,1,2,0,2,0,0.0,-2.0,-2.1208860479999916,-3.9188581818181696,False
TRX/USDT:USDT,1h,3,oos_warm,1,1,1,0,0,1.499999999999988,0.0,1.3573519939130378,0.9692361334989196,False
TRX/USDT:USDT,1h,3,oos,1,1,1,0,0,1.499999999999988,0.0,1.3573519939130378,0.9692361334989196,False
DOGE/USDT:USDT,2h,0,full,51,102,20,82,0,29.999999999999968,-82.0,-59.8248020907292,-108.88010504590716,True
DOGE/USDT:USDT,2h,0,is,30,57,7,50,0,10.499999999999986,-50.0,-44.32073405731185,-87.25954932931862,True
DOGE/USDT:USDT,2h,0,oos_warm,21,45,13,32,0,19.499999999999986,-32.0,-15.504068033417306,-21.62055571658853,True
DOGE/USDT:USDT,2h,0,oos,16,28,10,18,0,14.999999999999995,-18.0,-4.661285652702615,-9.416016345342356,True
DOGE/USDT:USDT,2h,1,full,20,39,7,32,0,10.499999999999986,-32.0,-24.859564201982714,-45.509753385641794,True
DOGE/USDT:USDT,2h,1,is,11,19,1,18,0,1.4999999999999958,-18.0,-18.508613320764088,-40.394291503655154,True
DOGE/USDT:USDT,2h,1,oos_warm,9,20,6,14,0,8.99999999999999,-14.0,-6.350950881218633,-5.1154618819866196,True
DOGE/USDT:USDT,2h,1,oos,4,8,3,5,0,4.5,-5.0,-0.9280527548598183,-1.4898442311092988,True
DOGE/USDT:USDT,2h,2,full,10,16,4,12,0,5.999999999999989,-12.0,-7.552766716236778,-5.279019386227511,True
DOGE/USDT:USDT,2h,2,is,6,8,1,7,0,1.4999999999999958,-7.0,-6.524771154497699,-7.988186567130605,True
DOGE/USDT:USDT,2h,2,oos_warm,4,8,3,5,0,4.499999999999993,-5.0,-1.0279955617390795,2.7091671809030933,True
DOGE/USDT:USDT,2h,2,oos,1,2,1,1,0,1.5,-1.0,0.43232825144032905,1.3964610541007563,True
DOGE/USDT:USDT,2h,3,full,3,4,1,3,0,1.4999999999999967,-3.0,-2.1350955377264156,1.3847000099194373,True
DOGE/USDT:USDT,2h,3,is,1,2,0,2,0,0.0,-2.0,-2.482404433333279,-1.1365453338420068,True
DOGE/USDT:USDT,2h,3,oos_warm,2,2,1,1,0,1.4999999999999967,-1.0,0.3473088956068633,2.521245343761444,True
DOGE/USDT:USDT,2h,3,oos,0,0,0,0,0,0.0,0.0,0.0,0.0,True
DOGE/USDT:USDT,1h,0,full,89,178,50,128,0,75.00000000000001,-128.0,-71.94235108402025,-69.71802189670099,True
DOGE/USDT:USDT,1h,0,is,56,123,30,93,0,44.999999999999986,-93.0,-61.08174307410399,-55.01437912616844,True
DOGE/USDT:USDT,1h,0,oos_warm,33,55,20,35,0,30.00000000000003,-35.0,-10.860608009916248,-14.703642770532536,True
DOGE/USDT:USDT,1h,0,oos,33,55,20,35,0,30.00000000000003,-35.0,-10.860608009916248,-14.703642770532536,True
DOGE/USDT:USDT,1h,1,full,23,54,11,43,0,16.499999999999993,-43.0,-33.38540407486414,-23.996895169756623,True
DOGE/USDT:USDT,1h,1,is,19,45,9,36,0,13.499999999999979,-36.0,-28.02084618005795,-16.441461954490755,True
DOGE/USDT:USDT,1h,1,oos_warm,4,9,2,7,0,3.000000000000015,-7.0,-5.364557894806193,-7.555433215265861,True
DOGE/USDT:USDT,1h,1,oos,4,9,2,7,0,3.000000000000015,-7.0,-5.364557894806193,-7.555433215265861,True
DOGE/USDT:USDT,1h,2,full,7,19,4,15,0,6.000000000000008,-15.0,-12.198384184466082,-1.9605580209893083,True
DOGE/USDT:USDT,1h,2,is,6,17,3,14,0,4.499999999999993,-14.0,-12.225992773354989,-1.9734058648362662,True
DOGE/USDT:USDT,1h,2,oos_warm,1,2,1,1,0,1.5000000000000153,-1.0,0.02760858888890727,0.012847843846957696,True
DOGE/USDT:USDT,1h,2,oos,1,2,1,1,0,1.5000000000000153,-1.0,0.02760858888890727,0.012847843846957696,True
DOGE/USDT:USDT,1h,3,full,4,9,1,8,0,1.4999999999999951,-8.0,-8.100076491048831,-2.7925189337274423,True
DOGE/USDT:USDT,1h,3,is,4,9,1,8,0,1.4999999999999951,-8.0,-8.100076491048831,-2.7925189337274423,True
DOGE/USDT:USDT,1h,3,oos_warm,0,0,0,0,0,0.0,0.0,0.0,0.0,True
DOGE/USDT:USDT,1h,3,oos,0,0,0,0,0,0.0,0.0,0.0,0.0,True
LINK/USDT:USDT,2h,0,full,39,79,23,56,0,34.5,-56.0,-25.972391643396918,-57.54028452302575,True
LINK/USDT:USDT,2h,0,is,27,57,19,38,0,28.500000000000004,-38.0,-12.628278176097206,-30.08839305842781,True
LINK/USDT:USDT,2h,0,oos_warm,12,22,4,18,0,5.999999999999998,-18.0,-13.344113467299692,-27.451891464597956,True
LINK/USDT:USDT,2h,0,oos,11,20,4,16,0,5.999999999999998,-16.0,-11.29849797908052,-17.178781211433417,True
LINK/USDT:USDT,2h,1,full,15,25,9,16,0,13.500000000000009,-16.0,-3.896394207744953,-15.416309549052022,True
LINK/USDT:USDT,2h,1,is,10,18,9,9,0,13.500000000000009,-9.0,3.5241312160962437,0.9889444687649818,True
LINK/USDT:USDT,2h,1,oos_warm,5,7,0,7,0,0.0,-7.0,-7.420525423841196,-16.405254017817004,True
LINK/USDT:USDT,2h,1,oos,4,6,0,6,0,0.0,-6.0,-6.39771767973161,-11.268698891234733,True
LINK/USDT:USDT,2h,2,full,5,6,3,3,0,4.499999999999999,-3.0,1.179535863367399,5.6512557675664965,True
LINK/USDT:USDT,2h,2,is,3,4,3,1,0,4.499999999999999,-1.0,3.3121084232779356,9.407488731311407,True
LINK/USDT:USDT,2h,2,oos_warm,2,2,0,2,0,0.0,-2.0,-2.1325725599105367,-3.756232963744911,True
LINK/USDT:USDT,2h,2,oos,2,2,0,2,0,0.0,-2.0,-2.1325725599105367,-3.756232963744911,True
LINK/USDT:USDT,2h,3,full,2,2,1,1,0,1.5000000000000018,-1.0,0.4239940873000103,4.150605261594211,True
LINK/USDT:USDT,2h,3,is,1,1,1,0,0,1.5000000000000018,0.0,1.4760318319327754,6.414014533503765,True
LINK/USDT:USDT,2h,3,oos_warm,1,1,0,1,0,0.0,-1.0,-1.0520377446327651,-2.2634092719095538,True
LINK/USDT:USDT,2h,3,oos,1,1,0,1,0,0.0,-1.0,-1.0520377446327651,-2.2634092719095538,True
LINK/USDT:USDT,1h,0,full,106,215,59,156,0,88.50000000000001,-156.0,-86.02584806687402,-106.2589200597329,True
LINK/USDT:USDT,1h,0,is,70,131,41,90,0,61.499999999999986,-90.0,-39.25655722079285,-57.745990283818834,True
LINK/USDT:USDT,1h,0,oos_warm,36,84,18,66,0,27.000000000000036,-66.0,-46.769290846081134,-48.512929775914,True
LINK/USDT:USDT,1h,0,oos,32,73,15,58,0,22.50000000000002,-58.0,-42.8026438991722,-38.93400185358401,True
LINK/USDT:USDT,1h,1,full,40,80,20,60,0,30.000000000000025,-60.0,-36.96211262000063,-41.41771080296349,True
LINK/USDT:USDT,1h,1,is,25,44,15,29,0,22.50000000000001,-29.0,-10.313788243194363,-11.733543125094771,True
LINK/USDT:USDT,1h,1,oos_warm,15,36,5,31,0,7.500000000000011,-31.0,-26.648324376806293,-29.684167677868725,True
LINK/USDT:USDT,1h,1,oos,12,28,2,26,0,3.0000000000000044,-26.0,-25.8152422362664,-28.030722695330965,True
LINK/USDT:USDT,1h,2,full,12,27,7,20,0,10.500000000000023,-20.0,-11.65532436551433,-15.689599652069107,True
LINK/USDT:USDT,1h,2,is,5,8,4,4,0,6.000000000000018,-4.0,1.2135696669840363,-0.4030998612031924,True
LINK/USDT:USDT,1h,2,oos_warm,7,19,3,16,0,4.500000000000007,-16.0,-12.868894032498368,-15.286499790865916,True
LINK/USDT:USDT,1h,2,oos,5,12,0,12,0,0.0,-12.0,-13.081967411725921,-16.176358686773394,True
LINK/USDT:USDT,1h,3,full,6,14,4,10,0,6.000000000000014,-10.0,-5.005665378430152,-4.910944645716356,True
LINK/USDT:USDT,1h,3,is,1,1,1,0,0,1.5000000000000078,0.0,1.3653655800000184,1.1046647087378811,True
LINK/USDT:USDT,1h,3,oos_warm,5,13,3,10,0,4.500000000000007,-10.0,-6.37103095843017,-6.015609354454234,True
LINK/USDT:USDT,1h,3,oos,4,7,0,7,0,0.0,-7.0,-7.630259857425164,-9.448772128806947,True
LTC/USDT:USDT,2h,0,full,49,94,29,65,0,43.500000000000014,-65.0,-28.23266400453329,-56.92051938451939,True
LTC/USDT:USDT,2h,0,is,31,48,14,34,0,21.00000000000001,-34.0,-15.759962601235886,-35.89278219739681,True
LTC/USDT:USDT,2h,0,oos_warm,18,46,15,31,0,22.500000000000007,-31.0,-12.472701403297414,-21.02773718712261,True
LTC/USDT:USDT,2h,0,oos,18,46,15,31,0,22.500000000000007,-31.0,-12.472701403297414,-21.02773718712261,True
LTC/USDT:USDT,2h,1,full,16,37,11,26,0,16.500000000000018,-26.0,-12.419161803061817,-12.04863223895948,True
LTC/USDT:USDT,2h,1,is,8,12,5,7,0,7.500000000000017,-7.0,-0.05719789958527133,6.616952440476691,True
LTC/USDT:USDT,2h,1,oos_warm,8,25,6,19,0,9.0,-19.0,-12.361963903476545,-18.665584679436176,True
LTC/USDT:USDT,2h,1,oos,8,25,6,19,0,9.0,-19.0,-12.361963903476545,-18.665584679436176,True
LTC/USDT:USDT,2h,2,full,8,17,7,10,0,10.500000000000018,-10.0,-0.8590567838852732,3.822084783030801,True
LTC/USDT:USDT,2h,2,is,3,4,3,1,0,4.500000000000017,-1.0,3.324419333448078,7.910714204523391,True
LTC/USDT:USDT,2h,2,oos_warm,5,13,4,9,0,6.0,-9.0,-4.183476117333351,-4.088629421492591,True
LTC/USDT:USDT,2h,2,oos,5,13,4,9,0,6.0,-9.0,-4.183476117333351,-4.088629421492591,True
LTC/USDT:USDT,2h,3,full,2,3,2,1,0,3.0000000000000027,-1.0,1.8321643823059561,4.513913405772168,True
LTC/USDT:USDT,2h,3,is,1,1,1,0,0,1.5000000000000029,0.0,1.459899286561269,3.8748900493075866,True
LTC/USDT:USDT,2h,3,oos_warm,1,2,1,1,0,1.5,-1.0,0.37226509574468714,0.639023356464582,True
LTC/USDT:USDT,2h,3,oos,1,2,1,1,0,1.5,-1.0,0.37226509574468714,0.639023356464582,True
LTC/USDT:USDT,1h,0,full,81,147,45,102,0,67.4999999999999,-102.0,-50.35024554797001,-64.84149790569803,True
LTC/USDT:USDT,1h,0,is,51,86,27,59,0,40.499999999999964,-59.0,-27.694118828122118,-33.64723656257427,True
LTC/USDT:USDT,1h,0,oos_warm,30,61,18,43,0,26.999999999999954,-43.0,-22.65612671984786,-31.194261343123834,True
LTC/USDT:USDT,1h,0,oos,30,61,18,43,0,26.999999999999954,-43.0,-22.65612671984786,-31.194261343123834,True
LTC/USDT:USDT,1h,1,full,31,52,17,35,0,25.499999999999957,-35.0,-15.373179347611131,-24.382364190184987,True
LTC/USDT:USDT,1h,1,is,20,31,9,22,0,13.499999999999993,-22.0,-12.093285975776682,-18.636307076048446,True
LTC/USDT:USDT,1h,1,oos_warm,11,21,8,13,0,11.999999999999968,-13.0,-3.2798933718344436,-5.746057114136528,True
LTC/USDT:USDT,1h,1,oos,11,21,8,13,0,11.999999999999968,-13.0,-3.2798933718344436,-5.746057114136528,True
LTC/USDT:USDT,1h,2,full,12,14,7,7,0,10.499999999999996,-7.0,1.949519875373746,6.842818723461425,True
LTC/USDT:USDT,1h,2,is,8,9,4,5,0,5.999999999999996,-5.0,-0.18298330608947921,-2.239973748297878,True
LTC/USDT:USDT,1h,2,oos_warm,4,5,3,2,0,4.500000000000001,-2.0,2.132503181463225,9.082792471759303,True
LTC/USDT:USDT,1h,2,oos,4,5,3,2,0,4.500000000000001,-2.0,2.132503181463225,9.082792471759303,True
LTC/USDT:USDT,1h,3,full,1,1,1,0,0,1.4999999999999978,0.0,1.4731404843749987,5.745337659963437,True
LTC/USDT:USDT,1h,3,is,0,0,0,0,0,0.0,0.0,0.0,0.0,True
LTC/USDT:USDT,1h,3,oos_warm,1,1,1,0,0,1.4999999999999978,0.0,1.4731404843749987,5.745337659963437,True
LTC/USDT:USDT,1h,3,oos,1,1,1,0,0,1.4999999999999978,0.0,1.4731404843749987,5.745337659963437,True
