symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,combine_obs,max_zone_width_atr,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
TRX/USDT:USDT,1h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784674800000,17088,65,0.5384615384615384,0.0574422985513603,0.0399790540874692,10.659410504244423,1.2681114584953108,0.3461538461538461,0.7236842105263158,152,110,1.0
TRX/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784674800000,17088,65,0.5384615384615384,0.0574422985513603,0.0399790540874692,10.659410504244423,1.2681114584953108,0.3461538461538461,0.7236842105263158,152,110,1.0
DOGE/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1784674800000,51264,232,0.6077586206896551,1.3930115220710708,0.0586526003675316,31.657581589409496,1.767319046675783,0.5193965517241379,0.6903073286052009,423,292,0.0
DOGE/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1723158000000,34176,143,0.6713286713286714,1.184949140194164,0.0486702137781601,47.26948032036181,2.5410718917601978,0.6783216783216783,0.6981132075471698,265,185,0.0
DOGE/USDT:USDT,1h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784674800000,17088,89,0.5056179775280899,0.0952252746068114,0.0586526003675319,8.909945656632004,1.1988146299440663,0.2640449438202247,0.6772151898734177,158,107,0.0
DOGE/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784674800000,17088,89,0.5056179775280899,0.0952252746068114,0.0586526003675319,8.909945656632004,1.1988146299440663,0.2640449438202247,0.6772151898734177,158,107,0.0
LINK/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1784674800000,51264,266,0.5488721804511278,0.8984227321323549,0.0605581669363875,20.34766825819008,1.5096395437470658,0.3721804511278195,0.6540755467196819,503,329,0.0
LINK/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1723158000000,34176,174,0.5804597701149425,0.7244274842059378,0.0605581669363875,26.2988181144961,1.7886614844622022,0.4511494252873563,0.6567164179104478,335,220,0.0
LINK/USDT:USDT,1h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784674800000,17088,92,0.4891304347826087,0.1009002985164892,0.0576322013951015,9.154108321409309,1.2060807888405027,0.2228260869565217,0.6488095238095238,168,109,0.0
LINK/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784674800000,17088,88,0.4659090909090909,0.0500705226507669,0.0627214298402004,5.118237442860961,1.1028704820349204,0.1647727272727272,0.6481481481481481,162,105,0.0
LTC/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1784674800000,51264,242,0.5454545454545454,0.5535891210943633,0.0855643641227576,16.0827786583522,1.4194342065475591,0.3636363636363636,0.6630196936542669,457,303,0.0
LTC/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1723158000000,34176,158,0.5632911392405063,0.3993711994369383,0.0855643641227576,18.27877302851707,1.5297273639523528,0.4082278481012658,0.6542372881355932,295,193,0.0
LTC/USDT:USDT,1h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784674800000,17088,84,0.5119047619047619,0.1102051562297956,0.0792840915516464,11.620209872495314,1.2725040327631782,0.2797619047619047,0.6790123456790124,162,110,0.0
LTC/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784674800000,17088,84,0.5119047619047619,0.1102051562297956,0.0792840915516464,11.620209872495314,1.2725040327631782,0.2797619047619047,0.6790123456790124,162,110,0.0
BTC/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1784677500000,205056,658,0.574468085106383,1.4265348162462506,0.07786616736453142,36.492676342421504,1.4224597847211184,0.43617021276595747,0.756544502617801,1910,1445,0.8647003745318352
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1723160700000,136704,484,0.5991735537190083,1.3068510163713027,0.07038482531685077,44.989686435082085,1.5898303411577197,0.49793388429752067,0.7526104417670683,1245,937,0.7970505617977528
BTC/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,174,0.5057471264367817,0.05188189398689956,0.07786616736453107,9.412474214427347,1.1030782688701095,0.26436781609195403,0.7639097744360902,665,508,1.0
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,172,0.5058139534883721,0.046079794584702904,0.07786616736453124,8.595179344856454,1.0932398569877886,0.26453488372093026,0.7631975867269984,663,506,1.0
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1784677500000,205056,806,0.5744416873449132,2.4319116459826806,0.06716887238616706,37.10115122491679,1.4403802862630535,0.43610421836228286,0.7121369294605809,1928,1373,0.8647003745318352
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1723160700000,136704,503,0.5785288270377733,1.5239265888594997,0.06716887238616706,42.124238979317035,1.5293940375393078,0.4463220675944334,0.7102177554438861,1194,848,0.7970505617977528
ETH/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,303,0.5676567656765676,0.359750977358449,0.06320855804134504,27.65532579391407,1.3434556693953512,0.41914191419141916,0.715258855585831,734,525,1.0
ETH/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,298,0.5604026845637584,0.3100011324632842,0.06320855804134477,24.763567182678663,1.3047948717137592,0.401006711409396,0.7142857142857143,728,520,1.0
SOL/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1784677500000,205056,1172,0.5708191126279863,6.03449705418954,0.14523062600629208,35.85575014775646,1.5442786411421028,0.42704778156996587,0.7295597484276729,2226,1624,0.8764044943820225
SOL/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1723160700000,136704,768,0.5651041666666666,2.8142495543180885,0.14523062600629208,34.99219329589147,1.529320355034489,0.4127604166666667,0.7231833910034602,1445,1045,0.8146067415730337
SOL/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,404,0.5816831683168316,0.8442676479376718,0.04623006200663437,38.719306704558065,1.5580608280077788,0.4542079207920792,0.7413572343149808,781,579,1.0
SOL/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,392,0.576530612244898,0.7283227093936563,0.04623006200663411,36.1379111845762,1.5056116517114924,0.4413265306122449,0.7411764705882353,765,567,1.0
BNB/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1784677500000,205056,769,0.5591677503250976,1.7640360332813234,0.059936589297976885,32.74948311540432,1.3728917656582669,0.39791937581274384,0.7219115404168785,1967,1420,0.8647003745318352
BNB/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1723160700000,136704,582,0.570446735395189,1.6053250542107627,0.0594786462587877,38.74811655164912,1.4787712985810695,0.4261168384879725,0.7229629629629629,1350,976,0.7970505617977528
BNB/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,187,0.5240641711229946,0.06091791840486439,0.050827067418110085,9.963186930314286,1.1152014921044253,0.31016042780748665,0.7196110210696921,617,444,1.0
BNB/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,184,0.5217391304347826,0.04618993476823907,0.05082706741810966,7.924481443029388,1.0894543993373145,0.30434782608695654,0.7182410423452769,614,441,1.0
XRP/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1784677500000,205056,933,0.602357984994641,6.269027813732596,0.08125888886558749,48.98701301176997,1.5977691390419597,0.5058949624866024,0.7117117117117117,1998,1422,0.8647003745318352
XRP/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1723160700000,136704,613,0.6231647634584013,3.7808507153430093,0.08125888886558749,56.49513210565645,1.7771975597463703,0.5579119086460033,0.7135961383748994,1243,887,0.7970505617977528
XRP/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,320,0.5625,0.5204465160153122,0.06062616203143356,33.22088138570379,1.442527475519645,0.40625,0.7086092715231788,755,535,1.0
XRP/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,320,0.5625,0.5204465160153122,0.06062616203143356,33.22088138570379,1.442527475519645,0.40625,0.7095490716180372,754,535,1.0
TRX/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1784677500000,205056,529,0.5255198487712666,0.509344540454654,0.12357959260501504,19.36539927633654,1.2176352647301028,0.31379962192816635,0.7444812362030905,1812,1349,0.8647003745318352
TRX/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1723160700000,136704,450,0.5355555555555556,0.5135176448144882,0.12357959260501504,22.114795070694992,1.2574835946256253,0.3388888888888889,0.7395918367346939,1225,906,0.7970505617977528
TRX/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,79,0.46835443037974683,-0.0027572221401802382,0.05652769259396417,-0.4953504969132991,0.9879385917130566,0.17088607594936708,0.7546848381601363,587,443,1.0
TRX/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,79,0.46835443037974683,-0.0027572221401802382,0.05652769259396417,-0.4953504969132991,0.9879385917130566,0.17088607594936708,0.7534246575342466,584,440,1.0
DOGE/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1784677500000,205056,983,0.595116988809766,6.738346643419598,0.06390892772307237,47.09544548151748,1.559057728110459,0.48779247202441506,0.7150895140664961,1955,1398,0.0
DOGE/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1723160700000,136704,597,0.6180904522613065,3.6774203098521188,0.06173792442550393,56.70539006092195,1.747185017988931,0.5452261306532663,0.7027250206440958,1211,851,0.0
DOGE/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,386,0.5595854922279793,0.6544048066666568,0.06390892772307255,31.351358957598695,1.4292215885217219,0.39896373056994816,0.7352150537634409,744,547,0.0
DOGE/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,381,0.5590551181102362,0.6483078606887095,0.06390892772307238,31.520106729748502,1.4359379545881885,0.39763779527559057,0.7330623306233063,738,541,0.0
LINK/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1784677500000,205056,1037,0.5689488910318226,4.475003957625593,0.08025072246757524,35.48387225245424,1.464185776413207,0.4223722275795564,0.7082735533237685,2091,1481,0.0
LINK/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1723160700000,136704,665,0.5699248120300752,2.3683833233884086,0.08025072246757524,37.59558901130305,1.5127065765561167,0.424812030075188,0.7196850393700788,1270,914,0.0
LINK/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,372,0.5672043010752689,0.6254100059247485,0.05524306241426097,31.362180140618534,1.4195476442805675,0.41801075268817206,0.6906211936662606,821,567,0.0
LINK/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,369,0.5636856368563685,0.5800684108497249,0.05524306241426097,29.840901806747237,1.3921000222340558,0.4092140921409214,0.6928746928746928,814,564,0.0
LTC/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1784677500000,205056,960,0.5583333333333333,2.4226204517476377,0.0657108727814467,29.59809255453954,1.3364716207566,0.3958333333333333,0.7442766682903069,2053,1528,0.0
LTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1600128000000,1723160700000,136704,618,0.5760517799352751,1.8030139119506183,0.051609954491053774,36.76253052867579,1.5065493181919545,0.4401294498381877,0.7312161115414407,1291,944,0.0
LTC/USDT:USDT,15m,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,342,0.5263157894736842,0.22105011222218035,0.06571087278144683,15.102968375769285,1.1701902892260172,0.3157894736842105,0.7664041994750657,762,584,0.0
LTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,baseline,0,1723161600000,1784677500000,68352,339,0.5250737463126843,0.22202544317800185,0.06571087278144659,15.285236939606696,1.1741556089924077,0.31268436578171094,0.7654808959156785,759,581,0.0
