scope,arm,fill,segment,exclude_symbol,num_cells,num_symbols,num_trades,win_rate,total_return,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,liquidation_events
1h,long_short,pen_5bp,is,SOL,8,8,2698,0.5778354336545589,735.6438236337085,0.1215198416807654,6053.693071508905,6,0.0571666074508434,0
1h,long_short,pen_5bp,oos_warm,SOL,8,8,1439,0.532314107018763,7.505336745925129,0.1519780754490372,49.38433865378095,4,0.0400892489969625,0
1h,long_short,pen_5bp,oos,SOL,8,8,1348,0.5318991097922848,6.307102764440268,0.1519780754490385,41.50008312583991,4,0.0400892489969625,0
1h,long_short,pen_5bp,full,DOGE,8,8,4323,0.5607217210270645,4296.833601807341,0.1335335876388262,32177.92375525147,6,0.0571666074508434,0
1h,long_short,pen_5bp,is,DOGE,8,8,2864,0.5733240223463687,902.5019590011468,0.1335335876388262,6758.613881042279,6,0.0571666074508434,0
1h,long_short,pen_5bp,oos_warm,DOGE,8,8,1459,0.5359835503769705,9.20767844641986,0.1641953184393631,56.07759425747714,5,0.05,0
1h,long_short,pen_5bp,oos,DOGE,8,8,1368,0.5358187134502924,7.629754860560688,0.164195318439363,46.46755420970384,5,0.05,0
2h,long_only,pen_5bp,full,,9,9,1243,0.5913113435237329,65.46309815748887,0.1117918028503463,585.5804852268382,6,0.0525941590058344,0
2h,long_only,pen_5bp,is,,9,9,811,0.6115906288532675,25.38850916931108,0.1117918028503463,227.1052843051311,5,0.05,0
2h,long_only,pen_5bp,oos_warm,,9,9,432,0.5532407407407407,1.562554666884827,0.0897712176816378,17.40596493217043,6,0.0555572780059331,0
2h,long_only,pen_5bp,oos,,9,9,408,0.5441176470588235,1.2271453040426763,0.104828037818582,11.706269902393895,5,0.049484156811794,0
2h,long_only,pen_5bp,full,ETH,8,8,1101,0.5940054495912807,44.1816819470581,0.1108453983447652,398.5883275879321,6,0.0538360340172435,0
2h,long_only,pen_5bp,is,ETH,8,8,725,0.6179310344827587,20.11613240420733,0.1108453983447652,181.47918366118927,5,0.05,0
2h,long_only,pen_5bp,oos_warm,ETH,8,8,376,0.5478723404255319,1.1723352639171276,0.1048280378185821,11.183413219524324,6,0.0555572780059331,0
2h,long_only,pen_5bp,oos,ETH,8,8,358,0.5391061452513967,0.9304996747131696,0.1048280378185819,8.876438919170804,5,0.049484156811794,0
2h,long_only,pen_5bp,full,SOL,8,8,1076,0.5855018587360595,29.1193951962311,0.1132237805795339,257.184445239189,5,0.049484156811794,0
2h,long_only,pen_5bp,is,SOL,8,8,700,0.6085714285714285,13.997540363113512,0.1085906122302819,128.90193798180013,4,0.0402220221919922,0
2h,long_only,pen_5bp,oos_warm,SOL,8,8,376,0.5425531914893617,1.0117364662402146,0.1132237805795334,8.935724112564191,5,0.049484156811794,0
2h,long_only,pen_5bp,oos,SOL,8,8,361,0.5318559556786704,0.8001920784737158,0.1173003261597448,6.821737881478506,5,0.049484156811794,0
2h,long_only,pen_5bp,full,DOGE,8,8,1111,0.5904590459045904,42.73799331963399,0.1019217278678333,419.321711019797,5,0.0499999999999999,0
2h,long_only,pen_5bp,is,DOGE,8,8,728,0.6057692307692307,16.734456712063324,0.1019217278678333,164.18929566974845,5,0.0499999999999999,0
2h,long_only,pen_5bp,oos_warm,DOGE,8,8,383,0.5613577023498695,1.4988843920184465,0.0800201350920441,18.731340434433605,5,0.0455572780059331,0
2h,long_only,pen_5bp,oos,DOGE,8,8,364,0.554945054945055,1.2383638704669748,0.0951384497122161,13.016439454425582,4,0.039484156811794,0
2h,long_short,pen_5bp,full,,9,9,2327,0.5694026643747314,571.9767691181117,0.125410438262992,4560.838611524885,6,0.05,0
2h,long_short,pen_5bp,is,,9,9,1549,0.5861846352485475,182.38950711795616,0.125410438262992,1454.3407203113045,5,0.05,0
2h,long_short,pen_5bp,oos_warm,,9,9,778,0.5359897172236504,2.9317867665715944,0.0962624755421883,30.456174641869655,6,0.0555572780059331,0
2h,long_short,pen_5bp,oos,,9,9,695,0.5294964028776978,1.9650663209861416,0.096262475542188,20.41362753158088,5,0.049484156811794,0
2h,long_short,pen_5bp,full,ETH,8,8,2089,0.5710866443274294,356.3829895864019,0.1204633784175812,2958.434291548882,6,0.0503439506992959,0
2h,long_short,pen_5bp,is,ETH,8,8,1403,0.5894511760513186,128.34508361664217,0.1204633784175812,1065.4282264252902,5,0.0499999999999999,0
2h,long_short,pen_5bp,oos_warm,ETH,8,8,686,0.5335276967930029,2.1890185180029795,0.1041533921999611,21.01725610434603,6,0.0555572780059331,0
2h,long_short,pen_5bp,oos,ETH,8,8,618,0.5258899676375405,1.4567883069485903,0.1041533921999613,13.986950172028395,5,0.049484156811794,0
2h,long_short,pen_5bp,full,SOL,8,8,1995,0.5649122807017544,185.34267674570987,0.1098367609716249,1687.4375674059706,5,0.0451452074341984,0
2h,long_short,pen_5bp,is,SOL,8,8,1318,0.5819423368740516,65.98229588770546,0.103070745681934,640.1651162136751,4,0.0402220221919922,0
2h,long_short,pen_5bp,oos_warm,SOL,8,8,677,0.5317577548005908,1.9489099224011397,0.1094162786494212,17.811882714871032,5,0.049484156811794,0
2h,long_short,pen_5bp,oos,SOL,8,8,605,0.5239669421487604,1.2980527553008692,0.1094162786494208,11.863433588889832,5,0.049484156811794,0
2h,long_short,pen_5bp,full,DOGE,8,8,2086,0.5685522531160115,322.17611072453565,0.1122079158956625,2871.2422662240133,5,0.05,0
2h,long_short,pen_5bp,is,DOGE,8,8,1400,0.58,92.16861797326956,0.1122079158956625,821.4092315819616,5,0.05,0
2h,long_short,pen_5bp,oos_warm,DOGE,8,8,686,0.5451895043731778,2.819130820803202,0.1040862053137729,27.084576791946596,5,0.0455572780059331,0
2h,long_short,pen_5bp,oos,DOGE,8,8,617,0.539708265802269,1.9859446324875163,0.1040862053137729,19.079806267322255,4,0.039484156811794,0
4h,long_only,pen_5bp,full,,9,9,639,0.5978090766823161,12.194182693698112,0.0856350681494379,142.39706883187833,7,0.0699999999999999,0
4h,long_only,pen_5bp,is,,9,9,394,0.616751269035533,4.9298096267644755,0.0856350681494379,57.567649951088754,7,0.0699999999999999,0
4h,long_only,pen_5bp,oos_warm,,9,9,245,0.5673469387755102,1.2250600818861956,0.076645103888813,15.983539974886808,5,0.0491678799626993,0
4h,long_only,pen_5bp,oos,,9,9,223,0.5426008968609866,0.8327556248871831,0.087955127231239,9.46795998256954,4,0.0401109562983323,0
4h,long_only,pen_5bp,full,ETH,8,8,560,0.6017857142857143,9.329437120729963,0.085635068149438,108.94411976702784,6,0.06,0
4h,long_only,pen_5bp,is,ETH,8,8,347,0.622478386167147,4.156364954129479,0.085635068149438,48.535781473033786,6,0.06,0
4h,long_only,pen_5bp,oos_warm,ETH,8,8,213,0.568075117370892,1.0032401144254963,0.0781572864974317,12.836168697571958,4,0.0401060504692885,0
4h,long_only,pen_5bp,oos,ETH,8,8,196,0.5459183673469388,0.7270356121196554,0.0781572864974316,9.302211536521892,4,0.0401060504692885,0
4h,long_only,pen_5bp,full,SOL,8,8,555,0.6018018018018018,8.769092045480786,0.0801489128007143,109.40999371113908,6,0.0599999999999999,0
4h,long_only,pen_5bp,is,SOL,8,8,351,0.6182336182336182,3.9030660674849815,0.0801489128007143,48.69767949553767,6,0.0599999999999999,0
4h,long_only,pen_5bp,oos_warm,SOL,8,8,204,0.5735294117647058,0.9924455251103366,0.0544302679302283,18.233338964682417,4,0.0401109562983323,0
4h,long_only,pen_5bp,oos,SOL,8,8,190,0.5526315789473685,0.7503414069177489,0.0544302679302282,13.785370446450456,4,0.0401109562983323,0
4h,long_only,pen_5bp,full,DOGE,8,8,566,0.5954063604240283,8.660052734034325,0.0856350681494383,101.1274110148662,6,0.06,0
4h,long_only,pen_5bp,is,DOGE,8,8,348,0.617816091954023,3.836353702557312,0.0856350681494383,44.79886319308634,6,0.06,0
4h,long_only,pen_5bp,oos_warm,DOGE,8,8,218,0.5596330275229358,0.9973834272969704,0.0708657961406811,14.074256998637075,4,0.04,0
4h,long_only,pen_5bp,oos,DOGE,8,8,202,0.5396039603960396,0.7110458271909429,0.0821427092929259,8.656225650596816,4,0.04,0
4h,long_short,pen_5bp,full,,9,9,1142,0.5446584938704028,20.702218132986665,0.1087714091729105,190.32775515555736,7,0.0699999999999999,0
4h,long_short,pen_5bp,is,,9,9,727,0.5612104539202201,8.707399798151918,0.1087714091729105,80.05228455126507,7,0.0699999999999999,0
4h,long_short,pen_5bp,oos_warm,,9,9,415,0.5156626506024097,1.2356365848987023,0.1014093612962474,12.184640245283015,5,0.0491678799626993,0
4h,long_short,pen_5bp,oos,,9,9,364,0.4945054945054945,0.6696705968407259,0.0917916935961635,7.295546803907265,4,0.0401109562983323,0
4h,long_short,pen_5bp,full,ETH,8,8,992,0.5473790322580645,14.416645082871836,0.0986661728213411,146.11537744528357,6,0.06,0
4h,long_short,pen_5bp,is,ETH,8,8,636,0.5707547169811321,7.558294555749194,0.0939123977967393,80.48239351856506,6,0.06,0
4h,long_short,pen_5bp,oos_warm,ETH,8,8,356,0.5056179775280899,0.8013688337608587,0.0986661728213409,8.122022075508402,4,0.0401060504692885,0
4h,long_short,pen_5bp,oos,ETH,8,8,319,0.4921630094043887,0.5216914791222974,0.0986661728213405,5.287440104390676,4,0.0401060504692885,0
4h,long_short,pen_5bp,full,SOL,8,8,996,0.5471887550200804,14.029149531855635,0.1068204529876632,131.3339265980821,6,0.06,0
4h,long_short,pen_5bp,is,SOL,8,8,640,0.5640625,6.518987843474859,0.1068204529876632,61.0275247964708,6,0.06,0
4h,long_short,pen_5bp,oos_warm,SOL,8,8,356,0.5168539325842697,0.998826151168508,0.0884340411966019,11.29458902537282,4,0.0401109562983323,0
4h,long_short,pen_5bp,oos,SOL,8,8,314,0.4968152866242038,0.5764114750342471,0.0786774978932722,7.326255797002618,4,0.0401109562983323,0
4h,long_short,pen_5bp,full,DOGE,8,8,1022,0.538160469667319,12.87673127494394,0.122274684196567,105.30987145502242,6,0.06,0
4h,long_short,pen_5bp,is,DOGE,8,8,651,0.5514592933947773,5.646400293775968,0.122274684196567,46.17799940254922,6,0.06,0
4h,long_short,pen_5bp,oos_warm,DOGE,8,8,371,0.5148247978436657,1.0878566835552814,0.0985891830245161,11.034239763248316,4,0.04,0
4h,long_short,pen_5bp,oos,DOGE,8,8,327,0.4954128440366973,0.6047290446829122,0.088942430664752,6.799106345117765,4,0.04,0
15m,long_only,baseline,full,,9,9,9338,0.5793531805525809,24874.23662924569,0.1031021869661391,241258.08929169367,6,0.0599659071680599,0
15m,long_only,baseline,is,,9,9,6278,0.5895189550812361,7646.759377701647,0.1031021869661391,74166.80094490139,6,0.0599659071680599,0
15m,long_only,baseline,oos_warm,,9,9,3060,0.5584967320261438,28.094660355218167,0.1508353041230437,186.26050790006025,5,0.0423583033469443,0
15m,long_only,baseline,oos,,9,9,3007,0.5547056867309611,21.15647285658718,0.1685398642817404,125.52800458662328,5,0.0423583033469443,0
15m,long_only,baseline,full,ETH,8,8,8387,0.5787528317634434,12559.611505183791,0.1302360521420755,96437.28674670216,5,0.0499999999999999,0
15m,long_only,baseline,is,ETH,8,8,5693,0.5898471807482873,4652.670226406597,0.1302360521420755,35724.90220550422,5,0.0499999999999999,0
15m,long_only,baseline,oos_warm,ETH,8,8,2694,0.5553080920564217,17.016806651097536,0.1470559433019209,115.71655159941604,5,0.0421187549159625,0
15m,long_only,baseline,oos,ETH,8,8,2650,0.5524528301886793,13.67679883237,0.1518564896719739,90.06397330738604,5,0.0421187549159625,0
15m,long_only,baseline,full,SOL,8,8,7959,0.5814800854378691,15206.373942931708,0.1101687703850249,138027.99005369205,5,0.05,0
15m,long_only,baseline,is,SOL,8,8,5372,0.5930752047654505,4076.4904758265784,0.1101687703850249,37002.23267973125,5,0.05,0
15m,long_only,baseline,oos_warm,SOL,8,8,2587,0.5574023965983765,15.182362879500952,0.1391764227311732,109.08717569804551,4,0.0339852613727735,0
15m,long_only,baseline,oos,SOL,8,8,2554,0.5548159749412686,13.315395140563664,0.153105361542836,86.96883640380065,4,0.0339852613727735,0
15m,long_only,baseline,full,DOGE,8,8,8131,0.5752060017218055,12501.763069401744,0.1150214107893479,108690.74708445088,6,0.0599659071680599,0
15m,long_only,baseline,is,DOGE,8,8,5538,0.584687612856627,3688.659283887034,0.1150214107893479,32069.327428460292,6,0.0599659071680599,0
15m,long_only,baseline,oos_warm,DOGE,8,8,2593,0.5549556498264558,13.171867213117745,0.120703565628175,109.12575071471724,5,0.0324332378378841,0
15m,long_only,baseline,oos,DOGE,8,8,2549,0.5508042369556689,9.929498573062364,0.1370771296140655,72.43731030127648,5,0.0324332378378841,0
15m,long_short,baseline,full,,9,9,18417,0.5580170494651681,155993.4906345053,0.1422288145745341,1096778.3926284353,6,0.0599659071680599,0
15m,long_short,baseline,is,,9,9,12627,0.5633958976795755,46183.65722926876,0.1422288145745341,324713.7886048155,6,0.0599659071680599,0
15m,long_short,baseline,oos_warm,,9,9,5790,0.546286701208981,128.75707671591303,0.1797707658019428,716.2292274916788,6,0.0445293526078881,0
15m,long_short,baseline,oos,,9,9,5599,0.5436685122343276,85.77210847982812,0.1931343603441584,444.1058977127908,6,0.0445293526078881,0
15m,long_short,baseline,full,ETH,8,8,16491,0.5585470862894912,73953.1888888948,0.1305112056617851,566642.4466305345,5,0.05,0
15m,long_short,baseline,is,ETH,8,8,11385,0.5654808959156785,27463.003312337423,0.1305112056617851,210426.40111307192,5,0.05,0
15m,long_short,baseline,oos_warm,ETH,8,8,5106,0.5430865648256953,67.2655463438047,0.1992613495396779,337.5744794421883,5,0.0421187549159625,0
15m,long_short,baseline,oos,ETH,8,8,4943,0.5411693303661744,48.16103108769898,0.1992613495396782,241.69780641834328,5,0.0421187549159625,0
15m,long_short,baseline,full,SOL,8,8,15712,0.5589358452138493,78894.3101193257,0.1337993003004588,589646.6569119655,5,0.05,0
15m,long_short,baseline,is,SOL,8,8,10778,0.5641120801632956,22625.627142924393,0.1337993003004588,169101.2366441112,5,0.05,0
15m,long_short,baseline,oos_warm,SOL,8,8,4934,0.5476286988244832,64.40231124986295,0.1976790236146527,325.7923378628485,5,0.0437471142982901,0
15m,long_short,baseline,oos,SOL,8,8,4777,0.5461586769939293,51.118850421141566,0.2061943096991401,247.91591240189663,5,0.0437471142982901,0
15m,long_short,baseline,full,DOGE,8,8,16003,0.5504592888833344,46514.24115733392,0.1826907761125124,254606.40185078388,6,0.0599659071680599,0
15m,long_short,baseline,is,DOGE,8,8,11116,0.5555955379632962,16520.246301729643,0.1826907761125124,90427.3694231582,6,0.0599659071680599,0
15m,long_short,baseline,oos_warm,DOGE,8,8,4887,0.5387763454061797,33.77338838796758,0.1580749702621585,213.65424476725377,6,0.0445293526078881,0
15m,long_short,baseline,oos,DOGE,8,8,4733,0.5343334037608283,20.152611013210805,0.1611944485973512,125.02050280621116,6,0.0445293526078881,0
15m,long_only,pen_5bp,full,,9,9,8284,0.5649444712699179,9307.952439036171,0.1341709079522353,69373.84997312378,5,0.04997675138291968,0
15m,long_only,pen_5bp,is,,9,9,5629,0.577900159886303,3123.6330965771467,0.1341709079522353,23281.00140523128,5,0.04997675138291968,0
15m,long_only,pen_5bp,oos_warm,,9,9,2655,0.5374764595103578,8.690770032406132,0.16819016052851085,51.67228573358137,5,0.03981943641701782,0
15m,long_only,pen_5bp,oos,,9,9,2609,0.5331544653123802,6.608408451888202,0.15691690557323348,42.11406303066589,5,0.03981943641701783,0
15m,long_only,pen_5bp,full,ETH,8,8,7416,0.5628371089536138,4619.50398585902,0.13015415464377617,35492.558793088974,5,0.04042448984083513,0
15m,long_only,pen_5bp,is,ETH,8,8,5090,0.5774066797642436,2026.003909314402,0.13015415464377617,15566.186994640693,5,0.04042448984083513,0
15m,long_only,pen_5bp,oos_warm,ETH,8,8,2326,0.5309544282029235,5.127105243840994,0.18165990381529376,28.223648345944728,5,0.03398526137277351,0
15m,long_only,pen_5bp,oos,ETH,8,8,2288,0.527534965034965,4.09416197141655,0.18165990381529282,22.537510399539734,5,0.03398526137277351,0
15m,long_only,pen_5bp,full,SOL,8,8,7047,0.5690364694196112,5305.535255348026,0.11263343834074328,47104.44192689478,5,0.04997675138291968,0
15m,long_only,pen_5bp,is,SOL,8,8,4807,0.5831079675473269,1742.9439728160123,0.11263343834074328,15474.480744725088,5,0.04997675138291968,0
15m,long_only,pen_5bp,oos_warm,SOL,8,8,2240,0.5388392857142857,5.9766451981440625,0.13201755500117113,45.27159435797037,4,0.03398526137277351,0
15m,long_only,pen_5bp,oos,SOL,8,8,2213,0.5359240849525531,5.2779454201333715,0.13539310422764875,38.982379865218846,4,0.03398526137277351,0
15m,long_only,pen_5bp,full,DOGE,8,8,7223,0.5604319534819328,4615.758643595618,0.13967724240286528,33045.88896652596,5,0.04997675138291968,0
15m,long_only,pen_5bp,is,DOGE,8,8,4970,0.5730382293762576,1681.1543577198188,0.13967724240286528,12035.99332861208,5,0.04997675138291968,0
15m,long_only,pen_5bp,oos_warm,DOGE,8,8,2253,0.5326231691078562,4.331190569752284,0.13367205806094745,32.40161506137272,5,0.03210218305963216,0
15m,long_only,pen_5bp,oos,DOGE,8,8,2216,0.5279783393501805,3.2379652520893716,0.13367205806094729,24.223201909654396,5,0.03210218305963217,0
15m,long_short,pen_5bp,full,,9,9,16235,0.5388358484755159,23321.452813701566,0.18389211356895044,126821.38652431757,5,0.049976751382919675,0
15m,long_short,pen_5bp,is,,9,9,11238,0.5456486919380673,10448.741565293249,0.18389211356895044,56819.95471423786,5,0.049976751382919675,0
15m,long_short,pen_5bp,oos_warm,,9,9,4997,0.5235141084650791,16.861910792046718,0.2650548875876152,63.616675570537936,5,0.04374711429829018,0
15m,long_short,pen_5bp,oos,,9,9,4827,0.5206132173192459,11.708578682362232,0.2650548875876165,44.174166297883666,5,0.04374711429829018,0
15m,long_short,pen_5bp,full,ETH,8,8,14512,0.5385198456449835,12507.343454141925,0.17276719445337624,72394.20362016247,5,0.04042448984083513,0
15m,long_short,pen_5bp,is,ETH,8,8,10114,0.5476567134664821,7170.044886897603,0.17276719445337624,41501.19419131127,5,0.04042448984083513,0
15m,long_short,pen_5bp,oos_warm,ETH,8,8,4398,0.5175079581628013,8.82300703680051,0.2810107655428374,31.397398671744224,5,0.03398526137277351,0
15m,long_short,pen_5bp,oos,ETH,8,8,4253,0.5151657653421114,6.532846697116297,0.2810107655428375,23.24767410421657,5,0.03398526137277351,0
15m,long_short,pen_5bp,full,SOL,8,8,13802,0.5399942037385886,14307.908744483877,0.1666243128144473,85869.27383410819,5,0.049976751382919675,0
15m,long_short,pen_5bp,is,SOL,8,8,9551,0.546120825044498,5119.181896532015,0.1666243128144473,30722.89877787962,5,0.049976751382919675,0
15m,long_short,pen_5bp,oos_warm,SOL,8,8,4251,0.5262291225593978,11.616032964995233,0.21426589453074824,54.21316813128313,5,0.04374711429829018,0
15m,long_short,pen_5bp,oos,SOL,8,8,4112,0.52431906614786,9.509313243543534,0.21426589453074854,44.38090002316671,5,0.04374711429829017,0
15m,long_short,pen_5bp,full,DOGE,8,8,14126,0.5310066543961489,9270.356158659142,0.21755483492362973,42611.58416411844,5,0.049976751382919675,0
15m,long_short,pen_5bp,is,DOGE,8,8,9904,0.5372576736672051,3816.5376480992695,0.21755483492362973,17542.876716295566,5,0.049976751382919675,0
15m,long_short,pen_5bp,oos_warm,DOGE,8,8,4222,0.5163429654192326,6.008772099277009,0.20448541664678793,29.384844150798738,5,0.04374711429829019,0
15m,long_short,pen_5bp,oos,DOGE,8,8,4088,0.5117416829745597,3.6457572108227585,0.2083863185592532,17.495185077546793,5,0.04374711429829018,0
