scope,arm,segment,exclude_symbol,num_cells,num_symbols,num_trades,win_rate,total_return,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,liquidation_events
4h,N0,is,SOL,8,8,456,0.4451754385964912,0.1847748326846469,0.1989310952897209,0.928838361923977,6,0.06,0
4h,N0,oos_warm,SOL,8,8,249,0.4497991967871486,0.131949947132688,0.1701607058625278,0.7754431110510902,4,0.0401109562983323,0
4h,N0,oos,SOL,8,8,233,0.4506437768240343,0.1271593810186825,0.1454217620301074,0.8744178260772006,4,0.0401109562983323,0
4h,N0,full,DOGE,8,8,722,0.4542936288088642,0.5745938930774832,0.1956711740703168,2.9365280594217515,6,0.06,0
4h,N0,is,DOGE,8,8,457,0.4638949671772429,0.4764285845071395,0.1145191574503419,4.1602522679555145,6,0.06,0
4h,N0,oos_warm,DOGE,8,8,265,0.4377358490566038,0.0664883554818956,0.1956711740703168,0.3397963741864309,5,0.0481068347680536,0
4h,N0,oos,DOGE,8,8,244,0.4385245901639344,0.0625185367367934,0.1592149952589137,0.3926673906256534,5,0.0481068347680536,0
4h,N1,full,,9,9,702,0.5598290598290598,7.908347974551933,0.1278814959534163,61.84122194998971,7,0.07,0
4h,N1,is,,9,9,433,0.5727482678983834,3.458322569050808,0.0850702085534298,40.652569540590086,7,0.07,0
4h,N1,oos_warm,,9,9,269,0.5390334572490706,0.9981389494768126,0.1278814959534166,7.805186685025992,5,0.0491678799626993,0
4h,N1,oos,,9,9,246,0.5284552845528455,0.7551918265699719,0.0994485158428635,7.593796852265087,5,0.0481068347680536,0
4h,N1,full,ETH,8,8,616,0.564935064935065,6.360000393587177,0.1214839148993222,52.352613091683146,6,0.06,0
4h,N1,is,ETH,8,8,380,0.5842105263157895,3.150875139730246,0.0844955533753028,37.29042551783812,6,0.06,0
4h,N1,oos_warm,ETH,8,8,236,0.5338983050847458,0.7731201604068221,0.1214839148993223,6.363971403518993,4,0.0401072341128049,0
4h,N1,oos,ETH,8,8,218,0.5321100917431193,0.6720232938394205,0.0928435220407198,7.238235679433627,4,0.0401072341128049,0
4h,N1,full,SOL,8,8,611,0.563011456628478,5.907678514356985,0.1187516591417403,49.74817663225791,6,0.06,0
4h,N1,is,SOL,8,8,387,0.5736434108527132,2.7978452622062453,0.0790025609806078,35.414614760311515,6,0.06,0
4h,N1,oos_warm,SOL,8,8,224,0.5446428571428571,0.818841484432721,0.1187516591417405,6.895410896578393,4,0.0401109562983323,0
4h,N1,oos,SOL,8,8,211,0.5308056872037915,0.628983316926276,0.0994485158428632,6.324712959217218,4,0.0401109562983323,0
4h,N1,full,DOGE,8,8,623,0.565008025682183,6.58634302376695,0.096087724850833,68.54510327923376,6,0.06,0
4h,N1,is,DOGE,8,8,383,0.5848563968668408,3.1821194405171496,0.0844955533753029,37.660200015297455,6,0.06,0
4h,N1,oos_warm,DOGE,8,8,240,0.5333333333333333,0.8139948252718568,0.0960877248508333,8.471371619377011,5,0.0481068347680535,0
4h,N1,oos,DOGE,8,8,222,0.5180180180180181,0.5849836746881749,0.0867258996109111,6.745201575453905,5,0.0481068347680536,0
4h,N2,full,,9,9,672,0.5863095238095238,11.45500302978276,0.0850702085534296,134.65352001092452,7,0.0699999999999999,0
4h,N2,is,,9,9,412,0.6043689320388349,4.66709208215989,0.0850702085534296,54.861650882501976,7,0.0699999999999999,0
4h,N2,oos_warm,,9,9,260,0.5576923076923077,1.1977767167382585,0.0710594953483581,16.855969928668127,5,0.0491678799626993,0
4h,N2,oos,,9,9,237,0.540084388185654,0.8405599034703916,0.0746651953440781,11.257720542976632,5,0.0453537529472806,0
4h,N2,full,ETH,8,8,591,0.5905245346869712,8.770501758704956,0.0844955533753027,103.7983823805394,6,0.06,0
4h,N2,is,ETH,8,8,364,0.6098901098901099,3.885036760154719,0.0844955533753027,45.97918594483431,6,0.06,0
4h,N2,oos_warm,ETH,8,8,227,0.5594713656387665,1.0000876632902778,0.071059495348358,14.073948293433622,4,0.0401072341128049,0
4h,N2,oos,ETH,8,8,209,0.5454545454545454,0.7531550591802272,0.0647293496407735,11.635449195148542,4,0.0401072341128049,0
4h,N2,full,SOL,8,8,584,0.5907534246575342,8.370803749650872,0.079002560980608,105.9561063052825,6,0.06,0
4h,N2,is,SOL,8,8,367,0.6076294277929155,3.7793396359663287,0.079002560980608,47.83819143399673,6,0.06,0
4h,N2,oos_warm,SOL,8,8,217,0.5622119815668203,0.9606900667054616,0.0760679193422886,12.62937221120208,4,0.0401109562983323,0
4h,N2,oos,SOL,8,8,203,0.5467980295566502,0.7335251411910562,0.0569498912280955,12.880185113139964,4,0.0401109562983323,0
4h,N2,full,DOGE,8,8,599,0.5859766277128547,8.502020177995812,0.0844955533753024,100.62091836043172,6,0.06,0
4h,N2,is,DOGE,8,8,366,0.6065573770491803,3.737808296604067,0.0844955533753024,44.23674557170963,6,0.06,0
4h,N2,oos_warm,DOGE,8,8,233,0.5536480686695279,1.005572953385767,0.0710594953483579,14.151141215626486,5,0.0453537529472806,0
4h,N2,oos,DOGE,8,8,215,0.5348837209302325,0.711058984103111,0.06876808131152,10.339956714540394,5,0.0453537529472806,0
4h,N3,full,,9,9,666,0.5990990990990991,13.693037187501917,0.0850702085534301,160.96160360182628,7,0.07,0
4h,N3,is,,9,9,408,0.6225490196078431,5.6842806243254325,0.0850702085534301,66.81869859006281,7,0.07,0
4h,N3,oos_warm,,9,9,258,0.562015503875969,1.1981478656104003,0.0727644192704555,16.466122833428336,5,0.0491678799626993,0
4h,N3,oos,,9,9,236,0.538135593220339,0.8110256007741511,0.0746651953440786,10.862164051626896,5,0.0453537529472806,0
4h,N3,full,ETH,8,8,585,0.6034188034188034,10.240302442264564,0.0844955533753025,121.19338868378526,6,0.06,0
4h,N3,is,ETH,8,8,360,0.6277777777777778,4.618759577139885,0.0844955533753025,54.66275315843919,6,0.06,0
4h,N3,oos_warm,ETH,8,8,225,0.5644444444444444,1.0004953563053514,0.0647293496407734,15.456595220835236,4,0.0401072341128049,0
4h,N3,oos,ETH,8,8,208,0.5432692307692307,0.7250835878012934,0.064729349640774,11.201774648212318,4,0.0401072341128049,0
4h,N3,full,SOL,8,8,579,0.6027633851468048,9.674809988109107,0.079002560980608,122.46197930828956,6,0.06,0
4h,N3,is,SOL,8,8,363,0.6253443526170799,4.499162509379924,0.079002560980608,56.94957800778492,6,0.06,0
4h,N3,oos_warm,SOL,8,8,216,0.5648148148148148,0.9411701272513892,0.0727644192704556,12.934482769019098,4,0.0401109562983323,0
4h,N3,oos,SOL,8,8,202,0.5445544554455446,0.7057083577465498,0.0665703070173084,10.6009479205656,4,0.0401109562983323,0
4h,N3,full,DOGE,8,8,592,0.5962837837837838,9.71254869503982,0.0844955533753028,114.94745352929652,6,0.06,0
4h,N3,is,DOGE,8,8,362,0.6243093922651933,4.453321674296541,0.0844955533753028,52.70480512171187,6,0.06,0
4h,N3,oos_warm,DOGE,8,8,230,0.5521739130434783,0.9644079947698484,0.0613512665153211,15.71944720210475,5,0.0453537529472806,0
4h,N3,oos,DOGE,8,8,214,0.5327102803738317,0.6827976323505045,0.0687680813115205,9.928990591687738,5,0.0453537529472806,0
all,long_only,full,,18,9,3906,0.5972862263184844,15294.152369303814,0.1334244538009216,114627.80572535627,10,0.08,0
all,long_only,is,,18,9,2555,0.6180039138943249,2978.029630225131,0.1334244538009216,22319.96868181716,8,0.08,0
all,long_only,oos_warm,,18,9,1350,0.5577777777777778,14.780497893613155,0.1496782731784896,98.74845279640273,9,0.07791837638252759,0
all,long_only,oos,,18,9,1298,0.5493066255778121,10.34776268781871,0.14967827317848956,69.13336497060683,7,0.060000000000000005,0
all,long_only,full,ETH,16,8,3454,0.594962362478286,6289.935092050993,0.12430306752926579,50601.60796570927,10,0.08000000000000002,0
all,long_only,is,ETH,16,8,2277,0.6231884057971014,2038.6101692568604,0.12430306752926579,16400.320682165726,8,0.08000000000000002,0
all,long_only,oos_warm,ETH,16,8,1176,0.5399659863945578,6.6400646089171405,0.17495697401789706,37.95255745700026,9,0.07791837638252758,0
all,long_only,oos,ETH,16,8,1134,0.5308641975308642,4.732900053431197,0.17495697401789645,27.051794191108186,6,0.05687666219149906,0
all,long_only,full,SOL,16,8,3394,0.5989982321744255,6486.034240844521,0.11213109560202032,57843.314613325325,9,0.07,0
all,long_only,is,SOL,16,8,2215,0.6234762979683973,1606.9766405411938,0.11213109560202032,14331.231064081747,7,0.07,0
all,long_only,oos_warm,SOL,16,8,1179,0.553011026293469,7.993116437868965,0.16144267647464206,49.51055453496802,9,0.07122017455259726,0
all,long_only,oos,SOL,16,8,1145,0.5441048034934498,6.060580241648736,0.16144267647464183,37.54013730440529,6,0.05404105391107435,0
all,long_only,full,DOGE,16,8,3495,0.5985693848354793,9567.629401033353,0.11354697233766084,84261.422423326,9,0.08000000000000002,0
all,long_only,is,DOGE,16,8,2299,0.6154849934754241,1617.1725739530266,0.11354697233766084,14242.322280015993,8,0.08000000000000002,0
all,long_only,oos_warm,DOGE,16,8,1196,0.5660535117056856,13.105132907115667,0.14818303610950884,88.43882033454109,9,0.07425024213408961,0
all,long_only,oos,DOGE,16,8,1150,0.5582608695652174,9.646665076081126,0.14818303610950886,65.09965870150033,7,0.060000000000000005,0
all,N0,full,,18,9,4581,0.4503383540711635,0.26476024541281,0.591121051652323,0.44789513869070063,9,0.08605225026702623,0
all,N0,is,,18,9,2999,0.4594864954984995,1.4646565611275815,0.45303081638236065,3.2330175082204624,9,0.08605225026702623,0
all,N0,oos_warm,,18,9,1582,0.4329962073324905,-0.486841182921572,0.5346872294185984,-0.9105158233364717,9,0.082100841477694,0
all,N0,oos,,18,9,1528,0.43586387434554974,-0.4193893426367736,0.47129831682526874,-0.8898596232251342,7,0.06404105391107436,0
all,N0,full,ETH,16,8,4054,0.44844597927972374,0.16670725665071076,0.6921973949326815,0.24083774060854937,9,0.082100841477694,0
all,N0,is,ETH,16,8,2671,0.46461999251216773,2.265998233519029,0.39642460562370274,5.71608876284026,8,0.08,0
all,N0,oos_warm,ETH,16,8,1383,0.41720896601590746,-0.642771620426259,0.6648835248975983,-0.9667431908848323,9,0.082100841477694,0
all,N0,oos,ETH,16,8,1340,0.4216417910447761,-0.5786065636652257,0.6030186488321312,-0.9595168653337928,7,0.06404105391107437,0
all,N0,full,SOL,16,8,3958,0.45426983324911574,0.4623104010725148,0.504334343074272,0.9166744391318034,9,0.08610657297841642,0
all,N0,is,SOL,16,8,2589,0.46349942062572425,1.4394086275632083,0.3070096693547646,4.688479781722776,9,0.08610657297841642,0
all,N0,oos_warm,SOL,16,8,1369,0.4368151935719503,-0.40054717174085946,0.40892520451157105,-0.9795120655849069,9,0.07309447868772272,0
all,N0,oos,SOL,16,8,1334,0.43853073463268366,-0.34863750715400765,0.3688448665441499,-0.9452144757239737,7,0.06404105391107434,0
all,N0,full,DOGE,16,8,4098,0.45119570522205954,0.171715208571557,0.5355964874994695,0.3206055539558165,9,0.08628823900553623,0
all,N0,is,DOGE,16,8,2696,0.45956973293768544,1.0024878645993383,0.448627405617505,2.234566707353694,9,0.08628823900553623,0
all,N0,oos_warm,DOGE,16,8,1402,0.43509272467902993,-0.41487025750041384,0.44924645231441757,-0.9234803199070238,9,0.08104273347273795,0
all,N0,oos,DOGE,16,8,1358,0.43593519882179677,-0.39060010917165927,0.4276097289836974,-0.9134500052185456,7,0.06022448907245165,0
all,N1,full,,18,9,4132,0.547676669893514,2191.341626831888,0.18958245820569455,11558.778420597913,10,0.07999999999999999,0
all,N1,is,,18,9,2700,0.567037037037037,706.9903276144967,0.1521915830175708,4645.39702916996,8,0.07999999999999999,0
all,N1,oos_warm,,18,9,1431,0.5108315863032844,4.1799343147579995,0.20004363388358126,20.8951128991717,9,0.08063006120020987,0
all,N1,oos,,18,9,1379,0.5119651921682379,4.0092363957204205,0.20004363388358126,20.041809468696528,7,0.06404105391107437,0
all,N1,full,ETH,16,8,3658,0.5420995079278295,789.9858679171342,0.18798093238174496,4202.478719026987,10,0.08,0
all,N1,is,ETH,16,8,2408,0.5693521594684385,488.6321325577141,0.1368565963960354,3570.3951831719623,8,0.08,0
all,N1,oos_warm,ETH,16,8,1249,0.489191353082466,1.494108962614445,0.21029829419679144,7.10471270497467,9,0.08063006120020988,0
all,N1,oos,ETH,16,8,1207,0.4904722452361226,1.4654965809657872,0.2102982941967923,6.968656529350682,7,0.06404105391107436,0
all,N1,full,SOL,16,8,3591,0.5522138680033417,1081.9210842475322,0.1499211036682473,7216.602985005098,9,0.07945371004020507,0
all,N1,is,SOL,16,8,2349,0.5742869306087697,440.338233786376,0.1499211036682473,2937.1330854179,8,0.07945371004020507,0
all,N1,oos_warm,SOL,16,8,1242,0.5104669887278583,2.777981769762771,0.2013640929594982,13.795814978400971,9,0.07073736573719738,0
all,N1,oos,SOL,16,8,1209,0.511166253101737,2.789292890458119,0.20136409295949886,13.851987459448097,7,0.06404105391107437,0
all,N1,full,DOGE,16,8,3692,0.5520043336944745,1592.7083137285717,0.17690345988885564,9003.262653705211,9,0.08,0
all,N1,is,DOGE,16,8,2427,0.5686032138442522,430.80466412683313,0.17690345988885564,2435.2529023315756,8,0.08,0
all,N1,oos_warm,DOGE,16,8,1265,0.5201581027667984,4.570876239840793,0.17413950157830885,26.248359495765033,9,0.07989679553812146,0
all,N1,oos,DOGE,16,8,1223,0.5192150449713818,4.070182397691844,0.1741395015783091,23.37311385872732,7,0.05999999999999999,0
all,N2,full,,18,9,3973,0.5816763151271079,9396.988458342701,0.1334244538009215,70429.28181938565,10,0.08,0
all,N2,is,,18,9,2594,0.60254433307633,2046.7530113611456,0.1334244538009215,15340.164063291146,8,0.08,0
all,N2,oos_warm,,18,9,1378,0.5420899854862119,10.180608129216953,0.16707458874561226,60.934509584326705,9,0.07779038748148363,0
all,N2,oos,,18,9,1326,0.5384615384615384,8.2536214469101,0.16707458874561262,49.400818573775126,7,0.06404105391107437,0
all,N2,full,ETH,16,8,3516,0.5787827076222981,3671.8589452235205,0.12892230610820932,28481.176423741537,10,0.08,0
all,N2,is,ETH,16,8,2314,0.6076058772687987,1440.4653391810375,0.12892230610820932,11173.127309497559,8,0.08,0
all,N2,oos_warm,ETH,16,8,1201,0.5228975853455454,4.440053615759481,0.19123848644698546,23.21736434046888,9,0.07779038748148365,0
all,N2,oos,ETH,16,8,1159,0.5194132873166523,3.701735015238711,0.1912384864469863,19.356642504409688,7,0.06404105391107437,0
all,N2,full,SOL,16,8,3449,0.5871267033922877,4620.374570364436,0.1289223061082092,35838.44184796374,9,0.07,0
all,N2,is,SOL,16,8,2251,0.6112838738338516,1279.15901987934,0.1289223061082092,9921.93716117438,7,0.07,0
all,N2,oos_warm,SOL,16,8,1198,0.5417362270450752,6.498619479706626,0.17859830987906844,36.38679158894022,9,0.07100994185684974,0
all,N2,oos,SOL,16,8,1164,0.5378006872852233,5.6210355575605995,0.17859830987906897,31.473061314895247,7,0.06404105391107434,0
all,N2,full,DOGE,16,8,3553,0.5840135097101041,6068.858407679107,0.1159329834017657,52347.987859912835,9,0.08000000000000002,0
all,N2,is,DOGE,16,8,2333,0.6018002571795971,1153.4058406642587,0.1159329834017657,9948.90157072152,8,0.08000000000000002,0
all,N2,oos_warm,DOGE,16,8,1220,0.55,9.488537476566506,0.1318582268676266,71.96014766748013,9,0.07404000943834209,0
all,N2,oos,DOGE,16,8,1176,0.5450680272108843,7.498920022380591,0.1318582268676266,56.87108192277459,7,0.060000000000000005,0
all,N3,full,,18,9,3927,0.5923096511331806,13463.559204031011,0.13342445380092113,100907.73333139972,10,0.08,0
all,N3,is,,18,9,2563,0.6137339055793991,2786.0295776558332,0.13342445380092113,20880.95171678791,8,0.08,0
all,N3,oos_warm,,18,9,1363,0.5517241379310345,13.078029843839238,0.1587686010839232,82.37163869023665,9,0.07791837638252759,0
all,N3,oos,,18,9,1311,0.5446224256292906,9.42219824911483,0.15876860108392268,59.34547627672551,7,0.060000000000000005,0
all,N3,full,ETH,16,8,3476,0.5900460299194477,5392.1328073187115,0.12590391984432267,42827.362436260606,10,0.07999999999999999,0
all,N3,is,ETH,16,8,2286,0.6198600174978127,1946.7939446022383,0.12590391984432267,15462.536408790169,8,0.07999999999999999,0
all,N3,oos_warm,ETH,16,8,1189,0.5323801513877208,5.641043275143057,0.1831734627821365,30.796181878443935,9,0.07791837638252758,0
all,N3,oos,ETH,16,8,1147,0.5248474280732345,4.130271547424687,0.18317346278213703,22.548416592075636,6,0.05687666219149907,0
all,N3,full,SOL,16,8,3408,0.5959507042253521,6224.17802320805,0.1126613624160741,55246.784609450166,9,0.06999999999999999,0
all,N3,is,SOL,16,8,2222,0.6206120612061206,1570.484320047464,0.1126613624160741,13939.866218264313,7,0.06999999999999999,0
all,N3,oos_warm,SOL,16,8,1186,0.5497470489038786,7.74796661412503,0.17040723753183404,45.467356471157046,9,0.07122017455259726,0
all,N3,oos,SOL,16,8,1152,0.5425347222222222,6.072183108772039,0.17040723753183296,35.633363915295696,6,0.05404105391107436,0
all,N3,full,DOGE,16,8,3513,0.5937944776544264,8412.820169909997,0.11354697233766105,74091.10077274732,9,0.08,0
all,N3,is,DOGE,16,8,2305,0.6117136659436009,1491.7879933763138,0.11354697233766105,13138.06931760452,8,0.08,0
all,N3,oos_warm,DOGE,16,8,1208,0.5596026490066225,11.722572552173958,0.13562012434769902,86.43682203180967,9,0.07425024213408962,0
all,N3,oos,DOGE,16,8,1163,0.5528804815133276,8.77963477707801,0.1356201243476986,64.73696156308675,7,0.060000000000000005,0
1h,long_only,full,,9,9,2588,0.5950540958268934,1366.2650905546514,0.11228275127520915,12168.076352225156,6,0.05915434518222158,0
1h,long_only,is,,9,9,1704,0.6179577464788732,339.26335554614013,0.11228275127520915,3021.5091070808658,6,0.05915434518222158,0
1h,long_only,oos_warm,,9,9,884,0.5509049773755657,4.382640312230025,0.10732853035201827,40.83387984402427,5,0.05,0
1h,long_only,oos,,9,9,857,0.5425904317386231,3.4704476065945156,0.10732853035201759,32.334809721255795,5,0.05,0
1h,long_only,full,ETH,8,8,2289,0.5915246832678025,618.0816208419131,0.13604771431286738,4543.123888289059,6,0.059154345182221575,0
1h,long_only,is,ETH,8,8,1516,0.6233509234828496,244.40057735305027,0.10753298667803954,2272.7963288586116,6,0.059154345182221575,0
1h,long_only,oos_warm,ETH,8,8,773,0.5291073738680466,2.1050886902749584,0.14362437882514212,14.656903706005465,4,0.04,0
1h,long_only,oos,ETH,8,8,750,0.52,1.6350302508775236,0.14362437882514167,11.384071870334237,4,0.04,0
1h,long_only,full,SOL,8,8,2251,0.5988449577965349,614.0540068078427,0.09886562395389456,6210.996120291553,6,0.04957470383641746,0
1h,long_only,is,SOL,8,8,1480,0.6263513513513513,198.52713764765613,0.08702823581146878,2281.180766179495,6,0.04957470383641746,0
1h,long_only,oos_warm,SOL,8,8,771,0.5460440985732814,2.7225042561974035,0.10015264462545745,27.183548336429848,4,0.04,0
1h,long_only,oos,SOL,8,8,754,0.5384615384615384,2.2986016332618964,0.10015264462545631,22.95098289074684,4,0.04,0
1h,long_only,full,DOGE,8,8,2320,0.5978448275862069,778.5679417678826,0.09735475157184041,7997.22591036924,6,0.05915434518222158,0
1h,long_only,is,DOGE,8,8,1535,0.6169381107491857,181.6585223394676,0.09735475157184041,1865.9440798368985,6,0.05915434518222158,0
1h,long_only,oos_warm,DOGE,8,8,785,0.5605095541401274,4.212169027134121,0.09184427852525802,45.86207322621339,5,0.05,0
1h,long_only,oos,DOGE,8,8,758,0.5514511873350924,3.328865984148282,0.09184427852525782,36.244674546959615,5,0.05,0
1h,N0,full,,9,9,3061,0.45050637046716757,-0.10876569130502539,0.5277155513865469,-0.20610666299154692,6,0.05915434518222158,0
1h,N0,is,,9,9,2018,0.4613478691774034,0.5918655956039929,0.3907198428692747,1.5148081327469634,6,0.05915434518222158,0
1h,N0,oos_warm,,9,9,1043,0.42953020134228187,-0.44013218756900113,0.523858794955661,-0.8401733287808093,5,0.050224489072451646,0
1h,N0,oos,,9,9,1018,0.4302554027504912,-0.4232316182161895,0.525394926351004,-0.8055494961773543,5,0.050224489072451646,0
1h,N0,full,ETH,8,8,2707,0.44883635020317697,-0.07323269907242229,0.6014285601775377,-0.12176458505862191,6,0.059154345182221575,0
1h,N0,is,ETH,8,8,1797,0.46633277685030605,0.9914253897516188,0.3292031202645287,3.0115917156403813,6,0.059154345182221575,0
1h,N0,oos_warm,ETH,8,8,910,0.4142857142857143,-0.5346211283149442,0.6014285601775368,-0.8889187572953444,5,0.04465855106724677,0
1h,N0,oos,ETH,8,8,891,0.4163860830527497,-0.5086042534733236,0.5874260463683006,-0.8658183555491207,4,0.040112244536225826,0
1h,N0,full,SOL,8,8,2650,0.45622641509433964,0.1552112181791217,0.45196628299631436,0.3434132677998624,6,0.05000000000000001,0
1h,N0,is,SOL,8,8,1751,0.4683038263849229,0.8454366703508392,0.2567815041648453,3.2924360074162378,6,0.05000000000000001,0
1h,N0,oos_warm,SOL,8,8,899,0.43270300333704115,-0.37401741455614257,0.42043862830351414,-0.8895886090802766,4,0.040112244536225826,0
1h,N0,oos,SOL,8,8,884,0.4332579185520362,-0.36131017684232736,0.43606908531998806,-0.828561778409945,4,0.040112244536225826,0
1h,N0,full,DOGE,8,8,2744,0.44825072886297374,-0.3087911088817661,0.526654578756469,-0.5863256892418561,6,0.059154345182221575,0
1h,N0,is,DOGE,8,8,1814,0.45810363836824697,0.19049966053334175,0.383147029213649,0.49719727939510144,6,0.059154345182221575,0
1h,N0,oos_warm,DOGE,8,8,930,0.4290322580645161,-0.4193959779807302,0.4879682238772498,-0.8594739523166796,5,0.050224489072451646,0
1h,N0,oos,DOGE,8,8,905,0.4298342541436464,-0.4019364990899142,0.4896773576996765,-0.8208190408845194,5,0.050224489072451646,0
1h,N1,full,,9,9,2735,0.5477148080438757,235.2634350441194,0.16672862355117346,1411.0560624397572,6,0.05915434518222158,0
1h,N1,is,,9,9,1810,0.567403314917127,81.84668273103235,0.16672862355117346,490.89760946722754,6,0.05915434518222158,0
1h,N1,oos_warm,,9,9,925,0.5091891891891892,1.8338530743791286,0.1564744555845154,11.719823964420973,5,0.04999999999999999,0
1h,N1,oos,,9,9,903,0.5071982281284607,1.622892555593938,0.1564744555845158,10.371613369936748,5,0.05000000000000001,0
1h,N1,full,ETH,8,8,2423,0.5402393726784978,93.62388267044038,0.191061538560194,490.01951609922867,6,0.05915434518222157,0
1h,N1,is,ETH,8,8,1614,0.5687732342007435,56.86252080607787,0.16227017364566934,350.4188078965269,6,0.05915434518222157,0
1h,N1,oos_warm,ETH,8,8,809,0.48331273176761436,0.6398590871655677,0.20066710930443152,3.1886595136766496,5,0.04465855106724677,0
1h,N1,oos,ETH,8,8,791,0.48166877370417194,0.5508351926619014,0.20193565934871707,2.727775740245458,4,0.04,0
1h,N1,full,SOL,8,8,2385,0.5522012578616352,124.35255371770945,0.14330236460064458,867.763445943516,6,0.04957470383641747,0
1h,N1,is,SOL,8,8,1580,0.5759493670886076,56.076238047081326,0.14330236460064458,391.3141154603746,6,0.04957470383641747,0
1h,N1,oos_warm,SOL,8,8,805,0.5055900621118012,1.1894217599216748,0.1367337259308092,8.698817733699094,4,0.039999999999999994,0
1h,N1,oos,SOL,8,8,793,0.5044136191677175,1.1095712208945705,0.1367337259308091,8.114832045577717,4,0.04,0
1h,N1,full,DOGE,8,8,2451,0.5503875968992248,139.25539513884078,0.13892243739460114,1002.3967168333932,6,0.05915434518222156,0
1h,N1,is,DOGE,8,8,1629,0.567219152854512,46.61267026384998,0.13892243739460114,335.5301788396455,6,0.05915434518222156,0
1h,N1,oos_warm,DOGE,8,8,822,0.5170316301703163,1.9079469325182188,0.13469757315214922,14.164671922953467,5,0.05,0
1h,N1,oos,DOGE,8,8,800,0.515,1.691470644798797,0.13469757315214934,12.557543578666968,5,0.05,0
1h,N2,full,,9,9,2628,0.5810502283105022,879.5626258950854,0.1302233859061962,6754.260149007803,6,0.059154345182221575,0
1h,N2,is,,9,9,1733,0.603000577034045,234.50516221083217,0.1302233859061962,1800.7914675153145,6,0.059154345182221575,0
1h,N2,oos_warm,,9,9,895,0.5385474860335195,3.5818748973104206,0.12559125855703662,28.520097166505664,5,0.05,0
1h,N2,oos,,9,9,870,0.5333333333333333,2.990997950527163,0.12559125855703665,23.815335437289338,5,0.05,0
