0.02,8,15.0,A0,is,1273,1.6975048393486547,0.599559040762647,26
0.02,8,15.0,A0,oos_warm,707,-0.34382946016805016,0.6933122193091591,18
0.02,8,15.0,A1,is,875,2.1530036713943814,0.3501717719575527,13
0.02,8,15.0,A1,oos_warm,517,-0.0745215124905475,0.49502494708769385,10
0.02,8,15.0,A2,is,1085,1.8483905294204142,0.45829855672288333,10
0.02,8,15.0,A2,oos_warm,659,-0.10747041949659415,0.5647828342115451,10
0.02,8,15.0,A3,is,855,1.1396930905241944,0.3635774157708028,5
0.02,8,15.0,A3,oos_warm,541,-0.22912748987644874,0.44236957615383476,5
0.02,8,15.0,A4,is,865,2.281706212533741,0.3501717719575527,10
0.02,8,15.0,A4,oos_warm,517,-0.0745215124905475,0.49502494708769385,10
0.02,8,15.0,A5,is,920,1.4512807605586815,0.5159532599070181,25
0.02,8,15.0,A5,oos_warm,483,-0.32893494014004293,0.4695858023101974,15
