0.0,4,15.0,A0,is,1988,2.3449363958175358,0.7612879754135053,25
0.0,4,15.0,A0,oos_warm,1488,-0.7218144107388625,0.8667341775106628,17
0.0,4,15.0,A1,is,1470,1.5694572557405215,0.5447245357626458,14
0.0,4,15.0,A1,oos_warm,1171,-0.620753421330034,0.7948446327283615,10
0.0,4,15.0,A2,is,1778,2.705371212549001,0.6217738949158679,10
0.0,4,15.0,A2,oos_warm,1418,-0.5672574804319738,0.7465670944129844,10
0.0,4,15.0,A3,is,1433,2.647041955716428,0.4836826082887428,5
0.0,4,15.0,A3,oos_warm,1185,-0.6159124752012918,0.6493786608579788,5
0.0,4,15.0,A4,is,1454,1.6126537454803642,0.5370706618265085,10
0.0,4,15.0,A4,oos_warm,1171,-0.620753421330034,0.7948446327283615,10
0.0,4,15.0,A5,is,1418,2.3503588238259066,0.6599301951423199,22
0.0,4,15.0,A5,oos_warm,979,-0.6201457765332583,0.6627013021696996,13
