0.0,4,25.0,A0,is,6368,-0.927801878726486,0.9958879695212824,30
0.0,4,25.0,A0,oos_warm,3783,-0.9930199601515695,0.9966161560188314,23
0.0,4,25.0,A1,is,4557,-0.7617197982692218,0.9342769675182455,17
0.0,4,25.0,A1,oos_warm,2813,-0.983074174710315,0.9889185211095283,15
0.0,4,25.0,A2,is,5372,-0.7613998286074404,0.9676859559956696,10
0.0,4,25.0,A2,oos_warm,3389,-0.9806958112831128,0.9870139218342343,10
0.0,4,25.0,A3,is,4008,-0.5915584558906146,0.8291607186536978,5
0.0,4,25.0,A3,oos_warm,2508,-0.9359779845798566,0.953061067525453,5
0.0,4,25.0,A4,is,4441,-0.7220889969324907,0.9268650883932168,10
0.0,4,25.0,A4,oos_warm,2754,-0.9822913057151896,0.9880753619556261,10
0.0,4,25.0,A5,is,4008,-0.35257630657678374,0.8700094717526897,27
0.0,4,25.0,A5,oos_warm,2334,-0.8565453494815978,0.8852117364579357,18
