0.03,4,25.0,A0,is,2961,-0.13245770058821782,0.8701833929435988,31
0.03,4,25.0,A0,oos_warm,1178,0.44578903547421744,0.6937169158337927,24
0.03,4,25.0,A1,is,1854,0.749460366570191,0.5817294673159277,15
0.03,4,25.0,A1,oos_warm,752,0.02484217816036871,0.46063675194843073,14
0.03,4,25.0,A2,is,2357,0.1984002340287412,0.6997960992862315,10
0.03,4,25.0,A2,oos_warm,1007,0.15203040023459252,0.45592764055380824,10
0.03,4,25.0,A3,is,1730,0.32205911811361204,0.4794749711890297,5
0.03,4,25.0,A3,oos_warm,765,0.0025994371628108638,0.416335175614199,5
0.03,4,25.0,A4,is,1821,0.8084350389742835,0.5718965910246692,10
0.03,4,25.0,A4,oos_warm,746,-0.0927986832401657,0.45414352165561245,10
0.03,4,25.0,A5,is,2080,-0.6614722017723399,0.7760314357903946,31
0.03,4,25.0,A5,oos_warm,826,-0.16152044976468952,0.43550471534284074,16
