0.03,8,25.0,A0,is,2952,-0.4110747608797813,0.9274746417104083,33
0.03,8,25.0,A0,oos_warm,1178,0.36023672635455406,0.7184980923193017,26
0.03,8,25.0,A1,is,1824,0.9759440760873688,0.5926259994153079,15
0.03,8,25.0,A1,oos_warm,736,0.24383455378966318,0.4946804333054829,14
0.03,8,25.0,A2,is,2277,-0.002835921828161918,0.7412411390301924,10
0.03,8,25.0,A2,oos_warm,976,-0.021649120369070626,0.522149402799218,10
0.03,8,25.0,A3,is,1616,0.14887852564016194,0.5804991427682541,5
0.03,8,25.0,A3,oos_warm,713,0.018047864649672375,0.3895500136053013,5
0.03,8,25.0,A4,is,1784,0.7980264662922305,0.5830456503782074,10
0.03,8,25.0,A4,oos_warm,727,0.0837452920134292,0.4885970430075074,10
0.03,8,25.0,A5,is,1992,-0.5348875556195597,0.7631849302789013,29
0.03,8,25.0,A5,oos_warm,796,-0.3638036218424665,0.5706505589012283,19
