0.0,8,20.0,A0,is,4117,-0.007742153200797475,0.9786748579455674,27
0.0,8,20.0,A0,oos_warm,2712,-0.9799745318467732,0.9827520758401658,23
0.0,8,20.0,A1,is,2946,0.28610773643347237,0.8247206229693018,16
0.0,8,20.0,A1,oos_warm,2029,-0.9378336798829136,0.9425929718337398,14
0.0,8,20.0,A2,is,3485,1.0292868040015324,0.9029932354212836,10
0.0,8,20.0,A2,oos_warm,2425,-0.9225643367838262,0.9327474828428374,10
0.0,8,20.0,A3,is,2612,0.5233066321510694,0.7487065249644048,5
0.0,8,20.0,A3,oos_warm,1805,-0.8868211949589738,0.8913843392790273,5
0.0,8,20.0,A4,is,2884,0.46592318180491127,0.8079011841810951,10
0.0,8,20.0,A4,oos_warm,1988,-0.9290180055098309,0.9344522025862286,10
0.0,8,20.0,A5,is,2591,1.8868881888702538,0.8041183183893273,22
0.0,8,20.0,A5,oos_warm,1615,-0.8944530416328779,0.9121293119219835,18
