0.03,4,15.0,A0,is,905,0.7567847072107233,0.49892483224145723,26
0.03,4,15.0,A0,oos_warm,399,0.4060142810114663,0.5205130013799831,17
0.03,4,15.0,A1,is,615,0.886391892503143,0.2740965202247214,13
0.03,4,15.0,A1,oos_warm,293,0.23783419186835872,0.3306464855930271,9
0.03,4,15.0,A2,is,787,0.702954811647339,0.4255183919411691,10
0.03,4,15.0,A2,oos_warm,374,0.32683982697063346,0.4198831456252397,10
0.03,4,15.0,A3,is,619,0.6112731514222485,0.308157163746939,5
0.03,4,15.0,A3,oos_warm,319,0.22106902420478072,0.2656034666324481,5
0.03,4,15.0,A4,is,610,0.8367230971018166,0.2661801156404948,10
0.03,4,15.0,A4,oos_warm,293,0.23783419186835872,0.3306464855930271,9
0.03,4,15.0,A5,is,706,0.4882409981131661,0.475031949025227,23
0.03,4,15.0,A5,oos_warm,289,0.1615276673086706,0.15774963694306746,11
