0.03,8,15.0,A0,is,905,0.7734747857651848,0.6247673415049241,26
0.03,8,15.0,A0,oos_warm,399,0.4441601149064229,0.5376066450838306,17
0.03,8,15.0,A1,is,612,1.105788385423999,0.28579446863419355,12
0.03,8,15.0,A1,oos_warm,291,0.2722720995226278,0.36097511333475185,9
0.03,8,15.0,A2,is,778,0.9032906645611903,0.5005056461689029,10
0.03,8,15.0,A2,oos_warm,372,0.3391723169682733,0.4403348923681653,10
0.03,8,15.0,A3,is,611,0.5086640364257322,0.39982868715120823,5
0.03,8,15.0,A3,oos_warm,313,0.24928322143873774,0.2825400819315574,5
0.03,8,15.0,A4,is,608,1.1050139490894253,0.2832840825455765,10
0.03,8,15.0,A4,oos_warm,291,0.2722720995226278,0.36097511333475185,9
0.03,8,15.0,A5,is,694,0.6434101701696607,0.5093772153983046,24
0.03,8,15.0,A5,oos_warm,273,-0.0470996568826884,0.23826778682960884,11
