0.03,4,20.0,A0,is,1934,0.31108276513567723,0.7769316098428956,31
0.03,4,20.0,A0,oos_warm,830,0.412368166296151,0.6471703479974801,23
0.03,4,20.0,A1,is,1240,0.9017400275758235,0.46258559060964516,14
0.03,4,20.0,A1,oos_warm,554,0.24089006256081502,0.42095459194606544,12
0.03,4,20.0,A2,is,1595,1.3687628772520126,0.5619211933092721,10
0.03,4,20.0,A2,oos_warm,734,0.1742729571164191,0.4549993480504781,10
0.03,4,20.0,A3,is,1212,0.8241498802694281,0.4099108991525702,5
0.03,4,20.0,A3,oos_warm,583,0.1472432753559635,0.3114832376417079,5
0.03,4,20.0,A4,is,1224,0.9213289295409871,0.46258559060964516,10
0.03,4,20.0,A4,oos_warm,551,0.1851368295792734,0.4147118124318245,10
0.03,4,20.0,A5,is,1388,-0.40290695451593117,0.6995667239944554,28
0.03,4,20.0,A5,oos_warm,591,-0.1297270138450149,0.31563003515506804,14
