0.04,4,15.0,A0,is,627,0.9034982626419307,0.38513139188600815,21
0.04,4,15.0,A0,oos_warm,234,0.48347218795831687,0.3081793592180061,12
0.04,4,15.0,A1,is,429,0.8720982735877068,0.22233428080149711,10
0.04,4,15.0,A1,oos_warm,175,0.21625159178511805,0.20966061552063167,8
0.04,4,15.0,A2,is,572,0.7258739519772778,0.30529887721453003,10
0.04,4,15.0,A2,oos_warm,232,0.5186249789045975,0.291427333547629,10
0.04,4,15.0,A3,is,449,0.5830090003636261,0.20096371422147222,5
0.04,4,15.0,A3,oos_warm,202,0.35705088917888117,0.1824534972861137,5
0.04,4,15.0,A4,is,429,0.8720982735877068,0.22233428080149711,10
0.04,4,15.0,A4,oos_warm,175,0.21625159178511805,0.20966061552063167,8
0.04,4,15.0,A5,is,493,0.08151445871999076,0.3286098443395994,16
0.04,4,15.0,A5,oos_warm,190,0.4943703864311017,0.11232738242038996,9
