0.0,8,25.0,A0,is,6279,-0.9633466731884095,0.998586165977364,31
0.0,8,25.0,A0,oos_warm,3711,-0.9960718294960725,0.9970627416602844,23
0.0,8,25.0,A1,is,4474,-0.7990041529751571,0.9614011410632605,17
0.0,8,25.0,A1,oos_warm,2740,-0.9788885799785063,0.9839405471759378,15
0.0,8,25.0,A2,is,5185,-0.7672226331546659,0.9842007909210805,10
0.0,8,25.0,A2,oos_warm,3254,-0.9881095725139687,0.9904420267643125,10
0.0,8,25.0,A3,is,3713,-0.6933528020654565,0.9049227522851677,5
0.0,8,25.0,A3,oos_warm,2276,-0.9458379378272912,0.95159651651456,5
0.0,8,25.0,A4,is,4332,-0.8221757099630067,0.9666993828025585,10
0.0,8,25.0,A4,oos_warm,2661,-0.9775110018334333,0.9830049235242744,10
0.0,8,25.0,A5,is,3785,-0.6223496642503121,0.9233479735520228,22
0.0,8,25.0,A5,oos_warm,2116,-0.9318019670996304,0.9480594653773124,21
